TIME_SAMPLE,MINACCX,MINACCY,MINACCZ,MAXACCX,MAXACCY,MAXACCZ,MEDIANACCX,MEDIANACCY,MEDIANACCZ,MEANACCX,MEANACCY,MEANACCZ,ARMEMANX,ARMMEANY,ARMMEANZ,RMSX,RMSY,RMSZ,VARX,VARY,VARZ,STDX,STDY,STDZ,KURTX,KURTY,KURTZ,SKEWX,SKEWY,SKEWZ,MODEX,MODEY,MODEZ,TRIMX,TRIMY,TRIMZ,RANGEX,RANGEY,RANGEZ,SMV,SMA,EVA,AAE,FREEZE
740000,118,944,-80,163,990,-20,145,972,-50,143.646616541353,974.285714285714,-47.5187969924812,143.131705629947,974.195187474009,-43.9548333792344,143.898643318386,974.330824920867,48.9897948556636,73.018113465482,88.5692640692641,143.039416723627,8.54506368996054,9.4111244848458,11.9599087255559,2.87645755482952,2.88908922356247,2.89688925693175,-0.229821846275245,-0.331076468957156,0.0996773431363775,145,972,-50,143.865546218487,974.46218487395,-47.563025210084,45,46,60,986.075602655781,1165.45112781955,164.33220212172,972427.37593985,1
742078,45,944,-101,290,1000,50,136,972,-30,140.015037593985,975,-22.7894736842105,133.471650051267,974.876262722012,0,143.553453406605,975.061605919516,41.5761824530394,1010.98462064252,121.045454545455,1218.37958532695,31.7959843477524,11.002065921701,34.9052945171209,9.30358543429061,3.00421286648037,2.06756962303691,1.71790799657784,-0.353807978882775,0.111989636982892,127,981,-50,137.285714285714,975.235294117647,-22.6050420168067,245,56,151,986.401386660198,1149.83458646617,1699.44911483092,973081.308270677,1
744156,18,962,-111,154,1000,101,109,981,-20,107.315789473684,980.624060150376,0,98.4264974740616,980.544640548445,0,109.864201890984,980.663688874372,58.0009074339177,557.657097288676,78.3121439963544,3389.59090909091,23.6147643919789,8.84941489570663,58.220193310319,4.52719441140734,2.88473837166143,1.64104336535681,-0.787263971065881,-0.208314213019377,0.224948724661942,109,981,-50,108.46218487395,980.747899159664,-0.252100840336134,136,38,212,988.460988013027,1140.31578947368,3397.72245900718,977135.518796992,1
746234,109,953,-101,154,1000,-20,127,981,-60,126.864661654135,976.902255639098,-60.984962406015,126.194589483039,976.819838289633,-57.745879414018,127.200185605388,976.943430381418,62.3898126444094,85.8906356801092,81.0585554796081,174.636135794031,9.26772009072939,9.00325249449376,13.214996624821,2.66896599659941,2.95357056082951,3.56944259100905,0.155406213430297,-0.0694737299237964,-0.150511697460239,127,972,-60,126.773109243697,976.991596638655,-60.8403361344538,45,47,81,987.122453757866,1164.75187969925,195.094997714578,974490.842105263,1
748312,118,944,-101,163,1000,-40,136,972,-70,137.962406015038,973.962406015038,-67.9924812030075,137.504918785184,973.862347746644,-65.6577635074825,138.188848662752,974.012308671512,69.1192170486149,63.0061517429939,97.9455456823878,155.659033948508,7.93764144711727,9.8967441960671,12.4763389641556,3.1602069118887,3.26384766932897,3.09956089672428,-0.0392749833612834,-0.224794728340491,-0.227868931172572,136,972,-70,137.890756302521,974.159663865546,-67.7310924369748,45,56,61,986.144975919709,1179.91729323308,160.924373811207,972573.601503759,1
750390,100,935,-121,309,990,40,154,972,-70,160.300751879699,970.609022556391,-67.1503759398496,156.345847127027,970.488965283637,-60.1198525641976,162.804509368373,970.66827998778,70.9628198742925,815.105832763727,115.906584643427,530.537821827297,28.5500583670809,10.7659920417687,23.0334066483292,13.5774089393475,4.85984605401484,5.61319629048053,2.49444120130618,-1.1309775813317,0.662377574297896,163,972,-60,157.487394957983,971.487394957983,-67.5966386554622,209,55,161,986.731456148411,1198.66165413534,968.28105637633,973737.939849624,1
752468,154,935,-80,209,990,-30,181,972,-60,177.398496240602,967.556390977444,-56.0902255639098,176.71838060934,967.456727309194,-53.5596145548684,177.734828249649,967.606041283238,57.2949104800531,120.347573479153,96.8092959671907,137.628161312372,10.9703041652979,9.83917150817032,11.7315029434583,3.09978311126481,3.32721122621194,2.58792089535032,-0.0355542540250453,-0.334465497291769,-0.17442588340851,181,972,-50,177.36974789916,967.773109243697,-55.8823529411765,55,55,50,985.415246770081,1201.04511278195,163.981803866058,971133.827067669,1
754546,154,935,-90,209,981,-30,181,972,-60,181.759398496241,966.661654135338,-61.8045112781955,181.233617211814,966.571997834987,-59.3392585248398,182.021067937017,966.70623633471,62.9834684122197,95.9113693324219,86.8467760309865,148.234221918432,9.79343501190578,9.31916176654245,12.1751477164933,2.95486088320293,3.16627256083187,2.55225510581213,0.0327889193490309,-0.55079841339645,-0.157130939956523,181,972,-50,181.789915966387,967,-61.7647058823529,55,46,60,985.668015581968,1210.22556390977,165.147047898657,971619.533834587,1
756625,154,944,-90,218,981,-30,190,962,-60,187.84962406015,963.172932330827,-63.8345864661654,187.282133098039,963.077257691019,-61.4375011456749,188.127496361425,963.220740790356,64.8711852573369,105.265094554568,92.7956254272044,134.42697653224,10.2598779015429,9.63304860504733,11.5942648120629,3.70544560005747,2.3429715285498,2.7959296681988,-0.218435871764781,-0.0446822558219565,0.344587429801198,190,962,-60,187.991596638655,963.252100840336,-64.2857142857143,64,37,60,983.522366744978,1214.85714285714,155.253395486019,967394.421052632,1
758703,27,935,-111,318,990,-30,190,972,-60,180.977443609023,965.556390977444,-66.0075187969925,164.642870515361,965.425184918782,-62.0619929032689,185.423838812597,965.621553696067,67.8858506745295,1641.50706311233,126.794144452039,253.401458190932,40.5155163253824,11.2602906024684,15.9185884484439,6.63074140768494,2.83115997890307,3.23148373555296,-0.415332992784732,-0.557063228874419,-0.404080300674562,190,972,-60,181.932773109244,965.991596638655,-65.6470588235294,291,55,81,985.552962487071,1212.54135338346,1716.5563111933,971415.473684211,1
