TIME_SAMPLE,MINACCX,MINACCY,MINACCZ,MAXACCX,MAXACCY,MAXACCZ,MEDIANACCX,MEDIANACCY,MEDIANACCZ,MEANACCX,MEANACCY,MEANACCZ,ARMEMANX,ARMMEANY,ARMMEANZ,RMSX,RMSY,RMSZ,VARX,VARY,VARZ,STDX,STDY,STDZ,KURTX,KURTY,KURTZ,SKEWX,SKEWY,SKEWZ,MODEX,MODEY,MODEZ,TRIMX,TRIMY,TRIMZ,RANGEX,RANGEY,RANGEZ,SMV,SMA,EVA,AAE,FREEZE
670000,-263,935,0,-227,981,70,-254,962,30,-250.142857142857,959.052631578947,34.8872180451128,-249.880271859447,958.975516811192,0,250.272558190982,959.091158140904,36.7679167107428,65.3961038961041,74.4593301435407,135.782638414218,8.08678575801932,8.62898198767043,11.6525807619693,2.88634648419811,3.12812910578039,3.14204151577979,0.309340549192957,-0.0678517812477632,0.185947916736858,-254,962,30,-250.36974789916,959.176470588235,34.7058823529412,36,46,70,991.849753134956,1244.08270676692,141.076504116947,983844.082706767,1
672078,-272,925,0,-218,981,70,-245,962,30,-246.082706766917,960.248120300752,33.984962406015,-245.513619905764,960.160001980529,0,246.362301212354,960.291915986891,36.3773043349379,138.727956254272,84.7485759854181,169.605832763728,11.7782832473273,9.20589897758052,13.0232804148466,2.88792907952387,4.13865275506109,3.04651203101012,0.264029355010919,-0.596841954834182,-0.189563996459458,-245,962,30,-246.512605042017,960.672268907563,34.2857142857143,54,56,70,992.009784591242,1240.31578947368,174.240022766995,984178.255639098,1
674156,-272,935,0,-218,981,60,-245,962,30,-246.488721804511,959.526315789474,33.0827067669173,-246.12075873644,959.414113044163,0,246.671938235345,959.582275189128,35.5409326655455,91.0396445659604,108.205741626794,169.970380496696,9.54146972777048,10.4021988842165,13.0372689048242,2.8178296449948,2.81807533223261,2.57560956917681,0.0269611443773939,-0.212420344076577,-0.00819456079000844,-245,962,40,-246.512605042017,959.705882352941,32.9411764705882,54,46,60,991.36289467397,1239.0977443609,171.733335196593,982908.345864662,1
676234,-272,925,0,-227,981,60,-245,962,30,-250.007518796992,959.293233082707,31.1278195488722,-249.665535554976,959.207638655598,0,250.178988557771,959.335907520742,33.4484228698634,86.4166097060834,82.49669628617,150.991114149009,9.296053447893,9.0827691970109,12.287844161976,2.4619082080505,4.55182497095584,2.83750993832042,-0.138201577522058,-0.268695709828477,0.202365654127817,-245,962,30,-249.915966386555,959.378151260504,30.9243697478992,45,56,60,991.942921254741,1240.42857142857,156.087030273857,984033.706766917,1
678312,-272,925,0,-218,981,60,-245,962,30,-242.496240601504,961.12030075188,33.7593984962406,-242.03640551112,961.018178056072,0,242.728072734146,961.171195817464,35.9510946009648,113.342788790157,98.5763271815902,153.941672362725,10.6462570319412,9.92856118385691,12.4073233359466,3.4691694465767,3.3335363421186,2.74176807980895,-0.303290887368205,-0.290435016211284,0.19013799433664,-245,962,30,-242.201680672269,961.193277310924,33.5294117647059,54,56,60,991.947420584002,1237.37593984962,158.30502941832,984059.466165413,1
680390,-281,925,0,-227,981,60,-245,962,30,-247.90977443609,959.601503759398,29.1729323308271,-247.543597735372,959.517640740631,0,248.09284582667,959.64331171237,31.6702939486989,91.4917976760082,80.8475734791525,153.098655730235,9.56513448290238,8.99152787234475,12.3733041557312,3.17135187673133,3.90265570319894,2.81918039750027,-0.0879982649572638,-0.286714238435423,0.133346140397312,-245,962,30,-247.949579831933,959.72268907563,28.9915966386555,54,56,60,991.654676147371,1236.68421052632,164.466870051496,983468.353383459,1
682468,-663,768,-212,127,1027,313,-263,962,30,-255.075187969925,955.691729323308,22.3383458646617,0,954.803549306346,0,275.5485438176,956.093079905722,78.9543029535897,10945.9488493962,773.108794714058,5778.22556390977,104.622888745227,27.8048340170205,76.0146404576761,8.97972926948824,20.2930590013722,8.39896519305543,0.190562917559325,-2.98790926881855,0.90170573116955,-263,962,40,-257.050420168067,957.781512605042,18.7563025210084,790,259,525,997.349711897837,1267.93233082707,15136.312986659,996274.759398496,1
684546,-2390,564,-1858,827,1990,747,-227,962,40,-219.90977443609,989.81954887218,15.4210526315789,-1011.89025823293,949.09637264898,0,552.86659664354,1013.86620997512,381.850667579392,259250.4160401,48546.9671907041,146674.942583732,509.166393274438,220.333763165576,382.981647841946,6.40052142606727,7.68820593319047,8.9488656001857,-0.911125957521839,1.6029850246106,-1.78334517728984,-236,842,-50,-201.09243697479,972.495798319328,46.6806722689076,3217,1426,2605,1158.70724621935,1661.10526315789,346879.757803945,1479396.09774436,1
686625,-2581,555,-1707,1236,1842,747,136,921,181.5,-16.1666666666667,970.979166666667,65.7083333333333,-542.762401362168,906.490243455619,-1103.09215737381,682.269161206436,1006.31531879095,490.763817940973,475128.354609929,71356.5740248227,241564.125886525,689.29554953585,267.126513144657,491.491735318637,5.42691429115397,3.86372047513036,5.62654832174634,-1.10168590647736,0.876455260372268,-1.47128221781175,-554,870,-60,19.3409090909091,955.772727272727,105.454545454545,3817,1287,2454,1238.95001046425,1857.77083333333,576575.509566046,1719010.85416667,1
687375,-4572,537,-1898,1545,1861,1131,-245,962,10,-190.398496240602,987.87969924812,-14.8496240601504,2582.99387451972,932.807783836984,597.806804373737,732.102302929643,1018.05821361835,500.652048516942,503507.9687856,60994.8339029391,252329.174185464,709.582954125591,246.97132202533,502.323774258658,12.795773831852,5.24674075000155,4.34932970118767,-1.62217773816911,1.10887076469931,-0.606448795310026,-290,879,10,-164.890756302521,970.857142857143,1.89915966386555,6117,1324,3029,1261.69299976887,1887.06766917293,608075.952014682,1823068.78195489,3
