TIME_SAMPLE,MINACCX,MINACCY,MINACCZ,MAXACCX,MAXACCY,MAXACCZ,MEDIANACCX,MEDIANACCY,MEDIANACCZ,MEANACCX,MEANACCY,MEANACCZ,ARMEMANX,ARMMEANY,ARMMEANZ,RMSX,RMSY,RMSZ,VARX,VARY,VARZ,STDX,STDY,STDZ,KURTX,KURTY,KURTZ,SKEWX,SKEWY,SKEWZ,MODEX,MODEY,MODEZ,TRIMX,TRIMY,TRIMZ,RANGEX,RANGEY,RANGEZ,SMV,SMA,EVA,AAE,FREEZE
620000,-336,833,151,-81,1064,313,-254,935,222,-242.977443609023,935.293233082707,230.406015037594,-226.702040377574,933.361227531558,225.730447738813,248.278705871997,936.273665089353,232.749243879149,2624.00706311233,1848.84518113465,1093.50056960583,51.2250628414678,42.9981997429503,33.0681201401869,4.23865878755992,3.13749021885693,2.75313578687657,1.05153129349908,0.425945890300511,0.295737455399103,-254,925,202,-246.319327731092,934.260504201681,229.823529411765,255,231,162,995.550944927592,1408.67669172932,3879.47049770848,992422.902255639,1
622078,-336,833,171,-81,1046,323,-236,935,242,-237.293233082707,934.842105263158,243.533834586466,-223.401027337596,932.923154167722,239.576473227039,242.188921472908,935.808114448507,245.578065930501,2365.17851446799,1820.75518341308,1007.4325586694,48.6331010163653,42.6703079835742,31.7400781137886,3.92918040329984,3.16067614721748,3.19925554796373,0.80101322131389,0.256075443928833,0.532315543285951,-218,925,242,-240.176470588235,934.159663865546,242.18487394958,255,213,152,996.696879669773,1415.66917293233,3627.32375510057,994700.887218045,1
624156,-309,870,171,-63,1055,323,-236,925,252,-224.466165413534,932.142857142857,251.556390977444,-209.507342625182,930.983903613714,248.618628057741,229.118185347962,932.741423927218,252.966831907096,2126.06892230576,1124.71428571429,716.991114149009,46.1093149190677,33.5367602149386,26.7766897533846,4.62562237770201,4.33806157823411,3.00574374716729,1.13498311010241,1.00807448618007,-0.121561774063873,-236,907,242,-227.386554621849,929.756302521008,251.915966386555,246,185,152,992.78409023106,1408.16541353383,2839.74796167609,986493.92481203,1
626234,-345,851,171,-27,1055,343,-236,925,252,-222.751879699248,932.691729323308,250.300751879699,-171.180204275795,930.959786542047,244.640473322859,232.058198559751,933.57851416218,253.167453276475,4264.67281840966,1667.51788562315,1454.22704488494,65.3044624693417,40.8352529761131,38.1343289554824,4.91181485340441,3.48408736412602,2.8448191236128,1.17811783578931,0.651334898467455,0.371630546719271,-236,916,232,-227,931.294117647059,249.008403361345,318,204,172,994.055351019453,1405.74436090226,5600.77959377415,989513.609022556,1
628312,-390,842,161,-18,1064,353,-236,925,252,-231,932.458646616541,251.586466165414,-174.409855625409,930.373985068582,246.523640218995,241.89662553167,933.527649392588,253.993206350446,5192.01515151515,2009.85623148781,1226.01708817498,72.0556392762923,44.8314201368617,35.0145268163798,3.83147151649913,3.1474967587698,3.60287401457398,0.875393338430426,0.629399869189771,0.055793566770258,-245,916,232,-235.235294117647,930.873949579832,251.445378151261,372,222,192,996.476999771457,1415.04511278195,6394.9252040779,994500.398496241,1
630390,-372,842,90,109,1083,353,-245,916,262,-227.406015037594,930.902255639098,263.691729323308,-182.745276089108,927.844534937257,255.85830014927,245.516043914749,932.511186411163,266.500842865685,8629.51572112099,3020.81613123718,1500.65424925951,92.8951867489429,54.9619516687425,38.7382788628962,4.86871724271341,3.50920555174261,6.27986121866592,1.3306770817852,0.994712230718636,-0.880269826838313,-245,907,292,-234.411764705882,927.983193277311,264.798319327731,481,241,263,999.224172586056,1425.68421052632,10681.4836222702,1000877.93984962,1
632468,-400,814,131,109,1064,363,-254,925,262,-232.135338345865,926.541353383459,260.977443609023,-586.313443646609,923.757308388627,254.134514559465,254.928384459259,927.980433096801,263.950752982446,11185.7694235589,2689.02289815448,1572.59797220323,105.762797918545,51.8557894371928,39.6559954130928,5.28971210658821,3.7167349819101,4.11553703736972,1.41100899400643,0.740159930901919,-0.243486379402035,-263,925,232,-241.117647058824,924.117647058824,261.420168067227,509,250,232,996.857819763818,1428.61654135338,12967.5169251781,995806.165413534,1
634546,-400,824,101,181,1129,353,-245,916,252,-236.458646616541,927.165413533835,258.759398496241,0,924.207139422295,251.556612112098,256.512395455963,928.747272534677,261.721498652944,9960.81077694236,2958.0330371383,1553.39621781727,99.8038615332211,54.3878022826654,39.4131477785938,8.29113452683176,5.56130628098845,4.83164083206215,1.96230701349334,1.35680749457725,-0.296649855047676,-227,907,252,-247.025210084034,923,259.016806722689,581,305,252,997.194498500284,1431.37593984962,12040.2902685149,996868.248120301,1
636625,-372,833,70,254,1120,353,-254,925,272,-227.368421052632,933.293233082707,265.436090225564,0,929.81721694835,250.855192575423,260.049301282938,935.148398018084,269.453094108812,16049.9162679426,3492.52699931647,2164.92959671907,126.688264128697,59.0976056986785,46.5288039467927,6.31750267476833,4.07397850073771,7.30159738735473,1.81929288988391,1.18730189499307,-1.34764797843673,-318,879,272,-241.756302521008,928.991596638655,268.546218487395,626,287,283,1005.96605740591,1445.84210526316,18692.8162266239,1014733.13533835,1
638703,-390,861,181,27,1037,323,-254,925,262,-235.954887218045,930.398496240602,256.789473684211,0,928.622487070789,254.04305954843,254.225582144168,931.300792125473,258.099022204963,9023.78582820688,1692.52939166097,679.379585326953,94.9936094071958,41.1403620749863,26.0649109978713,2.85133557649656,2.65566556624605,3.04724420073029,0.69668196558869,0.439144006777161,-0.22842782267649,-309,898,262,-241.151260504202,928.781512605042,256.882352941176,417,176,142,998.938592107312,1423.54887218045,10301.5962035695,998566.917293233,1
640781,-372,870,151,-54,1000,333,-254,925,252,-246.977443609023,927.398496240602,251.586466165414,-230.786906072732,926.528412044417,248.278249357575,252.743978755167,927.835446909285,253.191998234393,2903.49191159718,816.786967418546,816.577694235588,53.8840599026946,28.5794850796607,28.5758235968027,3.49286280031668,2.71098772908038,3.75167807251308,0.341847002648414,0.201935880820345,0.128503158043986,-254,907,242,-247.823529411765,927.302521008403,251.084033613445,318,130,182,994.112411465614,1425.96240601504,3345.35104403188,988864.323308271,1
642859,-381,861,191,-90,1000,313,-245,925,262,-242.548872180451,928.503759398496,257.451127819549,-227.608721371023,927.666124218027,255.00689256376,248.842719901789,928.924938492548,258.631432825001,3116.17372977899,788.236728184096,613.74948735475,55.8226990549453,28.0755539247954,24.773967937227,2.8551454068471,2.80513049850687,2.62834900399161,0.130848844904934,0.24704014421243,-0.175456950328209,-300,907,272,-243.025210084034,927.932773109244,257.714285714286,291,139,122,995.710870310998,1428.5037593985,3803.85611014792,991714.458646617,1
644937,-400,851,202,-90,1000,333,-236,925,262,-241.210526315789,926.240601503759,262.187969924812,-214.605636420241,924.957428302169,259.183207148931,252.820911978884,926.880685153854,263.698206973241,5779.34928229665,1195.13864205969,800.229551150603,76.0220315585992,34.5707772845751,28.2883288857897,1.97819556486378,2.29446328692041,2.63578790254862,-0.00136756507189905,-0.00546676717016365,0.246746780512271,-154,916,242,-241.058823529412,926.319327731092,261.899159663866,310,149,131,996.094915634853,1429.63909774436,6944.69189477118,992562.962406015,1
647015,-390,879,181,-109,1027,313,-245,925,252,-248.285714285714,930.330827067669,250.84962406015,-229.422129649436,929.357996003199,246.949153945376,256.617441492576,930.82296839745,252.763032059555,4238.58441558442,922.889724310777,970.916609706084,65.1044116445607,30.3791001234529,31.1595348120938,2.29843655235852,2.85478273158724,2.36036568143974,0.0271560066028899,0.423537205605377,0.0572113637799351,-318,916,232,-248.142857142857,929.596638655462,251.033613445378,281,148,132,997.894385163103,1429.46616541353,5123.19902161283,996173.060150376,1
649093,-409,861,191,-54,1018,313,-245,935,242,-239.887218045113,930.699248120301,250.954887218045,-201.953432825738,929.638428338122,246.967232803053,254.174396940664,931.231438731105,252.965107998438,7112.22203235361,998.408863066757,1020.66461608567,84.3339909665943,31.5976085023338,31.9478421193931,1.99998740682883,2.83076977013819,1.89112209325798,0.105987660130871,0.168050917002837,0.206401557432097,-145,944,242,-240.974789915966,930.142857142857,250.697478991597,355,157,122,997.64597349889,1421.54135338346,7852.0144483439,995787.962406015,1
651171,-345,851,171,-118,990,323,-236,935,242,-236.097744360902,932.827067669173,244.496240601504,-224.275523990546,932.280884022652,242.272578382693,241.249893840796,933.098903605494,245.599864073828,2477.997949419,511.068352699933,544.97915242652,49.7794932619749,22.6068209330709,23.3447885496211,2.37741760732769,3.45795178925498,5.39140650982134,0.254844338899735,-0.123707891494379,0.362912527361036,-227,935,242,-237.016806722689,932.90756302521,243.932773109244,227,139,152,994.414429525319,1413.42105263158,2677.34314383377,989194.368421053,1
