A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54
620000,-67,942,-184,233,1066,-9,116,1009,-87,100.413333333333,1005.38,-91.16,0,1004.77693383636,-77.2690593995058,126.806992446526,1005.6817090909,96.3455932221777,6017.2332664437,608.784882943145,975.57966555184,77.5708274188415,24.6735664820298,31.2342706902505,1.89170550241243,2.4522545985806,2.47314085370699,-0.126609193888666,0.065460551573421,-0.0804292808023179,135,1000,-77,101.12962962963,1005.27037037037,-90.9592592592593,0.9580420222263,0.9580420222263,0.9580420222263,300,124,175,916.029302063037,1082.052,6279.03058150485,933082.368,21.2648483922415,60000.5209040105,0,2986.29341995936,4.70323143071349,4323.33475863107,1
624687,-58,933,-155,262,1066,-9,126,1009,-87,112.283333333333,1005.47333333333,-83.7733333333333,0,1004.8533688189,-66.7932731202356,137.442290919983,1005.78225609058,88.9263740405511,6303.84921962095,623.400624303234,892.904972129321,79.3967834337195,24.967991995818,29.8815155594445,1.82102459033471,2.92477250955263,2.5870864644403,-0.166194566544584,-0.0837105707556414,0.23094809769525,194,990,-77,113.07037037037,1005.61481481481,-84.1518518518518,0.948950516855221,0.948950516855221,0.948950516855221,320,133,146,916.765959474053,1084.635,6541.50556970702,934556.607,91.2840108981457,62611.5782569895,0,2597.06138109452,0,4081.27812720666,1
629375,-87,923,-145,320,1095,9,116,1009,-77,112.21,1004.07333333333,-78.28,0,1002.69744315162,0,161.006697583258,1004.75691919323,84.8775195993223,13376.6614381271,1377.80062430323,1080.03505016722,115.657517862554,37.1187368360405,32.8638867172954,1.57951644837981,2.0204787023688,2.25613894403672,-0.059400086580536,-0.125546561025404,0.325657437235755,233,1028,-106,112.77037037037,1004.36666666667,-79.1148148148148,0.979868756651153,0.979868756651153,0.979868756651153,407,172,154,918.187277701699,1091.535,13945.1235579609,938397.435,164.54142863314,140366.466572628,39.0381364621057,10890.6679032133,24.0866259782332,6688.55010243333,1
634062,-116,914,-165,359,1095,38,121,1009,-87,115.516666666667,1003.31333333333,-78.8033333333333,0,1001.66707445151,0,167.829049928789,1004.13286305482,85.8260449980074,14872.0632664437,1650.66403567447,1160.01136008919,121.951069148424,40.6283649150993,34.0589395032961,1.6779504230213,2.16827868238964,3.1478216645076,-0.0791031933377622,-0.0513060709091994,0.478553152575698,242,1028,-97,115.755555555556,1003.13703703704,-79.8333333333333,0.979868756651153,0.979868756651153,0.979868756651153,475,181,203,918.473831797042,1097.874,15601.3434871965,939433.956,326.274338938355,156579.404300412,98.2451317429705,13128.9397076417,15.8369086298479,5941.63516371827,1
638750,-58,895,-155,320,1085,29,87,1009,-87,98.1133333333333,1004.64,-87.8633333333333,0,1003.11206625226,0,124.176111497609,1005.38973206082,92.719235688538,5812.85667781494,1512.02381270903,879.824069119283,76.2420925592611,38.8847503876395,29.6618284857708,2.53436183485574,2.54608118371224,3.01435590946311,0.341002998179293,-0.41890456431424,0.275801598722792,19,1019,-97,95.7851851851852,1005.60740740741,-88.2740740740741,0.948078243593905,0.948078243593905,0.948078243593905,378,190,184,914.781960974786,1074.747,6206.505021323,931342.569,20.4897803711453,59979.5108330672,72.2398195291243,11006.2604477051,0,4087.3010666013,1
643437,-67,895,-155,271,1123,29,106,1009,-77,98.05,1006.71,-79.6033333333333,0,1005.12666531272,0,133.204817230209,1007.50376508808,84.8508691764557,8156.91053511706,1604.15976588629,865.865540691193,90.3156162306224,40.0519633212442,29.4255932937841,1.7869895823913,2.95784742349584,3.03659801072788,-0.128974114396481,0.152735955134909,0.322745668500536,184,1000,-97,98.3740740740741,1006.1037037037,-80.0740740740741,0.972867104360788,0.972867104360788,0.972867104360788,338,228,184,917.039957935546,1076.955,8583.61740419624,936006.327,78.9518132717709,85420.7496898769,81.9980974829841,9749.23685467296,7.53934651889793,4445.77274536892,1
648125,-135,914,-165,349,1104,58,97,1009,-97,99.3166666666667,1005.11,-94.7466666666667,0,1003.99259365852,0,154.339355534053,1005.66617887514,101.353342322787,14003.5147714604,1122.09153846154,1299.90216276477,118.336447350174,33.4976348189172,36.0541559707722,2.16252465279627,3.19599191921237,4.76653419520904,-0.040536090228572,-0.0544210495343114,0.982038544532623,97,1009,-97,98.8148148148148,1005.24814814815,-96.8185185185185,0.976500468757824,0.976500468757824,0.976500468757824,484,190,223,919.554599452268,1107.402,14479.2041932091,940911.84,106.296333421089,144684.726439227,45.0809818252081,8087.2442314093,9.14090324521675,6554.43290580854,1
652812,9,952,-145,145,1095,-48,77,1009,-97,74.6,1008.59666666667,-92.5233333333333,62.470716803747,1008.04160284975,-90.0501849677425,78.6300197125754,1008.87651870781,93.6847372841489,619.585284280936,566.482263099218,216.986075808249,24.8914701108821,23.8008878636747,14.7304472372107,2.87987183533897,3.15535826033469,3.55920352555614,0.0673212803939152,0.406991337897941,-0.0601218111195864,77,1000,-87,74.5555555555556,1008.07777777778,-92.5814814814815,0.91829583405449,0.91829583405449,0.91829583405449,136,143,97,914.393122678118,1058.148,684.59344865582,929512.206,7.67204519920242,4570.2123371191,0,4094.22096858406,0,561.823109363408,1
657500,-87,933,-155,271,1095,-9,77,1009,-87,76.72,1008.14333333333,-92.9833333333333,0,1007.57926515458,-83.3991672920238,89.4689517840314,1008.42505423061,95.3807283120303,2125.82100334448,570.009487179487,453.093366778149,46.1066264580752,23.8748714589103,21.2859899177405,5.54939098807558,3.64742320875861,4.76164474985737,0.465958737051473,0.0212979191606508,0.153187017101144,67,1019,-87,75.8740740740741,1008.11481481481,-92.9888888888889,0.931055823385033,0.931055823385033,0.931055823385033,358,162,146,914.909696620755,1061.952,2138.25879570824,930620.94,26.064929218307,12600.5638649827,0,3087.37694601171,0,1423.16858984147,1
662187,-87,914,-165,271,1085,-19,82,1009,-97,79.2333333333333,1006.41,-94.01,0,1005.34522380914,-81.6780777958595,109.276438448551,1006.93802689143,98.5799337255475,5682.36008918617,1066.65742474916,883.06678929766,75.3814306655569,32.6597217494143,29.7164397143679,2.30311964639754,2.67279114960232,2.59896001416349,0.01180909034669,-0.19115518912131,0.0715893424453779,97,1000,-97,79.2666666666667,1006.93333333333,-94.1851851851852,0.966917009359681,0.966917009359681,0.966917009359681,358,171,146,915.376918899574,1071.552,5757.31783917391,932025.18,83.2551487453631,56335.6465316626,23.8583770558321,4792.83811885857,12.9617848008606,5156.64024284474,1
