matrix_tr1,matrix_tr2
24.7273610155002,1
24.9645312581723,1
24.925536449029,1
24.2039486303333,1
24.1630084531132,1
24.7229726618211,1
24.4724400473065,1
24.5820191665306,1
23.9857900007829,1
23.3943024402392,1
23.9008576615025,1
23.1543538013855,1
23.3446516191071,1
23.1878735917807,1
24.2220006247663,1
23.6443491925964,1
23.7452198316282,1
23.1920267441189,1
23.3626711815942,1
23.2848803637357,1
23.916118206515,1
23.0318263363441,1
23.4570587578779,1
23.7927122578837,1
23.4528719910834,1
24.0121262387672,1
23.6730243251497,1
23.7972914341642,1
23.9841309328227,1
24.0073619459055,1
24.253874228422,1
24.2720918386825,1
23.9765518270945,1
23.3910869006144,1
24.4766197808919,1
23.2823627330806,1
23.7503616249559,1
25.5413634243607,1
23.0605335405182,1
21.302437502165,1
25.2864079936316,1
23.3829647544325,1
22.968517526507,1
27.0727629302161,1
24.6371278943875,1
21.364284971055,1
22.4584625592824,1
21.3324569218317,1
22.3081324791789,1
26.5391975264668,1
21.7610145645392,1
22.7134115532675,1
26.1991527256439,1
29.7761007554563,1
28.0598594350906,1
25.1260003094263,1
23.7520669813588,1
23.5107367474326,1
21.9533006726423,1
25.1161123129746,1
22.6161339297511,1
23.9736055116586,1
23.5884851468943,1
26.7836657787422,1
25.7366448685699,1
24.8496806240104,1
27.6490337126308,1
25.6612634336237,1
21.6454781066214,1
22.704043642175,1
20.9131542216619,1
23.8352813899878,1
24.4844940962885,1
24.4654222489173,1
28.3705757070713,1
25.0016708456201,1
23.4829333602267,1
24.4251170468455,1
22.9501031032865,1
22.1922911871802,1
22.3145498192682,1
22.7650927886626,1
25.9196889289096,1
24.7329825385393,1
30.6190109587324,1
29.7764245734853,1
29.3404494603256,1
29.71745887878,1
25.7603784492097,1
22.9578700316352,1
21.7505025795646,1
24.8167930418963,1
21.3106176923255,1
28.1717060029292,1
23.9107725407319,1
27.7550999516401,1
25.9640000056925,1
27.3199252496226,1
23.7179305515664,1
22.5732042624885,1
24.4695649173349,1
24.7111977048974,1
22.9827771445357,1
22.668460220248,1
