matrix_tr1,matrix_tr2
-571.912631826593,1
-572.642947734741,1
-560.308232041345,1
-587.065770003625,1
-567.602916842475,1
-574.648504866581,1
-590.466540748716,1
-542.639277881234,1
-566.703230243431,1
-606.422030990083,1
-561.49989151279,1
-597.899579133969,1
-579.524308685448,1
-563.61720912669,1
-577.75736233397,1
-584.673777202775,1
-554.725492465287,1
-575.823086000795,1
-583.895939299034,1
-590.065479450827,1
-572.40531149913,1
-555.918177678968,1
-579.952269176571,1
-558.914381850748,1
-575.844320223339,1
-585.442436551075,1
-576.707914104813,1
-580.958894257429,1
-566.856422209557,1
-560.289473203591,1
-567.265063675779,1
-550.880412551144,1
-572.529706485915,1
-596.283574210638,1
-567.412567090048,1
-561.406507445136,1
-576.201888408371,1
-562.272494163944,1
-571.670429877379,1
-579.570128798259,1
-577.576777402895,1
-568.190488133741,1
-589.17943823647,1
-577.399233442831,1
-581.666601714989,1
-562.692231830766,1
-552.914171068354,1
-564.894226856657,1
-580.111975464075,1
-573.93424166155,1
-601.825731327279,1
-549.97293239581,1
-544.704039424168,1
-408.156612489114,1
-445.850798668898,1
-453.552181609206,1
-467.433410282113,1
-375.923343339485,1
-473.389311995154,1
-594.81060155335,1
-528.777790801642,1
-516.462543522367,1
-412.901399498535,1
-517.378219143137,1
-488.841409196343,1
-572.212090797408,1
-556.921231239945,1
-618.90013455573,1
-567.803715244423,1
-477.70550610038,1
-345.214508728496,1
-453.050618241962,1
-521.244359640368,1
-548.896100731085,1
-367.862039367963,1
-488.062798509906,1
-615.611302496397,1
-606.150156994301,1
-512.028356240572,1
-530.365971353832,1
-539.981974541031,1
-616.535968026228,1
-592.33768932551,1
-436.185289789315,1
-474.527130099665,1
-525.746823128321,1
-459.068725392018,1
-510.376132559946,1
-491.130705501885,1
-498.85107678659,1
-513.32935036139,1
-454.840652648891,1
-495.434470510436,1
-533.00193649637,1
-487.50778284832,1
-572.006339456093,1
-606.363807882373,1
-444.591416438184,1
-495.279386925091,1
-573.198655779885,1
-522.276207238053,1
-503.079997229048,1
-590.0682754405,1
-514.666468923836,1
-502.619911535304,1
-492.865312077664,1
-499.156955399683,1
-446.21432694693,1
-520.823091219581,1
-516.8187058413,1
-506.087071711428,1
-525.511470458763,1
-521.410656927704,1
-403.914332496416,1
-475.217835337629,1
-447.731912419838,1
-546.948061556402,1
-288.088760630862,1
-350.071658344555,1
-421.414744571024,1
-659.6617483785,1
-626.638703442271,1
-474.35156564808,1
-448.547069339268,1
-624.55757286928,1
-567.626982560991,1
-525.853613527081,1
-666.485538305084,1
-592.416255118762,1
-493.332413915196,1
-507.271489183096,1
-481.426991672502,1
-439.275182904517,1
-481.794450154277,1
-497.093924460962,1
-574.000151940234,1
-559.79440064713,1
-496.470606847627,1
-456.814924837202,1
-474.281156767345,1
-460.251302080634,1
-461.096302489897,1
-618.7721606923,1
-593.589259021746,1
-644.082250830976,1
-536.209055985404,1
-557.288039452613,1
-490.315453499424,1
-391.449427745149,1
-514.668893013436,1
-524.882039303702,1
-506.539718558291,1
-538.432051521799,1
-614.716403026854,1
-592.399846742292,1
-492.722337496187,1
-531.566097471465,1
-475.465179323538,1
-427.335906238649,1
-387.315746070298,1
-543.945497526193,1
-489.641047616432,1
-374.897767972439,1
-530.052217767813,1
-582.428193632517,1
-377.052338937945,1
-514.463036772475,1
-549.223426988589,1
-522.962866419708,1
-359.238213891218,1
-529.159413302714,1
-595.159749727776,1
-555.412462064898,1
-556.804156357089,1
-493.592407064056,1
-560.09675570824,1
-467.981419322591,1
-490.466293816626,1
-668.513592206672,1
-537.508217157077,1
-474.047297891361,1
-590.037651852221,1
-521.051135113288,1
-520.860257036191,1
-541.944632721256,1
-565.452978494169,1
-522.005406062985,1
-533.479487312669,1
-504.390484217012,1
-493.175348010343,1
-502.28384472022,1
-563.580544593104,1
-550.379627380699,1
-560.401047768459,1
-504.777195864757,1
-531.811494512291,1
-524.543975722735,1
-552.93376736973,1
-589.087535902635,1
-567.360713790016,1
-563.47575410599,1
-573.78378790364,1
-567.622200474015,1
-601.819590156872,1
-605.763923769909,1
-578.188236101111,1
-602.128961432957,1
-599.549593533739,1
-626.313030401286,1
-608.398956214528,1
-610.506809874039,1
-592.876656465671,1
-577.348460804101,1
-603.159270899552,1
-556.613038832083,1
-563.950020034788,1
-549.738664998139,1
-566.166652558708,1
-561.454651326924,1
-607.942302946016,1
-629.580723531547,1
-600.164718357183,1
-578.789538669327,1
-576.439573536292,1
-589.380628980401,1
-568.561906736846,1
-634.733143489992,1
-650.617497599984,1
-522.476836117073,1
-593.743548751237,1
-592.972034291023,1
-594.71353403975,1
-593.234674328534,1
-603.080826737739,1
-577.061186878014,1
-550.766547644409,1
-541.121875824135,1
-592.179293184686,1
-624.413139479071,1
-577.518024211098,1
-586.14286090709,1
-410.355499372025,1
-491.377143708359,1
-598.229463726506,1
-608.357968877972,1
-633.846310054445,1
-587.218357729898,1
-557.023533990329,1
-597.213183748055,1
-634.786480004608,1
-478.177149035608,1
-360.904417914353,1
-450.633966644137,1
-442.108698999541,1
-438.645458935902,1
-444.522291680542,1
-520.022999399523,1
-552.599896908598,1
-414.93574080606,1
-573.430620015763,1
-466.748406549892,1
-583.435391702617,1
-592.410291919907,1
-587.128517193968,1
-535.848232501567,1
-536.257220749419,1
-535.291755837674,1
-519.395975727806,1
-546.319016987536,1
-555.277191941451,1
-491.488749770118,1
-500.546204267728,1
-491.271645877155,1
-592.088654694646,1
-421.270298571852,1
-510.274230539115,1
-396.463068570055,1
-468.154614313413,1
-457.779783260644,1
-486.646366311592,1
-556.383578654198,1
-590.65982779195,1
-498.547049836752,1
-502.383683248788,1
-521.661960853669,1
-683.425574601987,1
-568.93590217088,1
-559.822256794727,1
-599.895090464978,1
-614.421830409944,1
-584.713911137741,1
-586.361245975933,1
-561.931685810784,1
-568.338875081196,1
-500.91712364999,1
-525.797876956295,1
-519.483574292449,1
-523.665798019837,1
-509.29517140828,1
-543.223677503534,1
-637.78611596576,1
-496.262687121215,1
-502.136195824763,1
-475.090363768554,1
-507.805108838063,1
-465.885738524156,1
-474.344026046449,1
-494.327803812787,1
-441.366953335812,1
-480.183048201591,1
-424.104313300888,1
-454.782935274316,1
-520.669085905649,1
-512.780837476301,1
-532.848852580969,1
-576.055711886961,1
-519.90544735196,1
-521.253481540677,1
-484.549367383367,1
-588.357146510329,1
-514.098249380503,1
-470.566043442534,1
-441.727349971542,1
-447.525716667793,1
-459.266205220972,1
-392.922437103303,1
-495.882871080516,1
-419.700301267,1
-445.101610702476,1
-457.614542737675,1
-457.287777694605,1
-622.701083712361,1
-620.220467807757,1
-510.344019312752,1
-407.640418719215,1
-605.274109748452,1
-450.907284554724,1
-610.105587231618,1
-595.979385140089,1
-629.494067214713,1
-470.340481428619,1
-473.977145263355,1
-505.363679126189,1
-511.662939492785,1
-416.479655066138,1
-564.111784439276,1
-540.277182951832,1
-471.069200688508,1
-482.376043319447,1
-559.525922908577,1
-506.381268920021,1
-457.866216816444,1
-520.917689242791,1
-573.866936202605,1
-551.334631776627,1
-462.673946218476,1
-539.716206502546,1
-516.119814780116,1
-489.460547203621,1
-384.688564341555,1
-475.205109065227,1
-552.393643184947,1
-527.550205967198,1
-517.175422378449,1
-589.106994438304,1
-508.339959719957,1
-449.561483120157,1
-422.155268382373,1
-465.640198736146,1
-432.26272153178,1
-378.625031057455,1
-493.385323643165,1
-468.40288955378,1
-567.962358532591,1
-556.417056268869,1
-565.807927423393,1
-576.692444293715,1
-640.141749317804,1
-493.219460811052,1
-549.492680299527,1
-548.645717255467,1
-567.115829951687,1
-608.667380318089,1
-562.837645641804,1
-512.526131416453,1
-493.436932535804,1
-562.577229412186,1
-547.204854478417,1
-472.800275956442,1
-575.477572783657,1
-419.26092978406,1
-560.684445448805,1
-562.607162929661,1
-458.563853539796,1
-455.147558217509,1
-569.530628675816,1
-462.253793833604,1
-554.137425104101,1
-497.875280811194,1
-467.553949973455,1
-432.538138479775,1
-402.66314965058,1
-549.978043784315,1
-492.032252262057,1
-434.241323179852,1
-463.138502264053,1
-504.656544403378,1
-556.116208260404,1
-520.976802958544,1
-505.658223946455,1
-588.493085483052,1
-522.397796727357,1
-404.387929141564,1
-491.970329650234,1
-534.541815579546,1
-481.449949513414,1
-439.481305173378,1
-492.813887758166,1
-511.618983354208,1
-415.742485387453,1
-574.41317421552,1
-487.458815960035,1
-488.449065853651,1
-592.030600115135,1
-525.820550301654,1
-560.312006314838,1
-466.04641180266,1
-384.453690914067,1
-491.198061398583,1
-654.62085504999,1
-583.315765022637,1
-549.497702438309,1
-479.280539191652,1
-435.307553595546,1
-422.585653950875,1
-400.779045484059,1
-565.676767599693,1
-334.725231843323,1
-405.080116733712,1
-389.367609107381,1
-395.569902494316,1
-372.768504225913,1
-375.017811831925,1
-381.559268810141,1
-373.032923614713,1
-383.2444524963,1
-375.638774772243,1
-391.615191554416,1
-391.823952907703,1
-393.623775133275,1
-397.792445216507,1
-376.648678931939,1
-395.175579838305,1
-366.847679229404,1
-375.514653729736,1
-389.318322945387,1
-374.181311453211,1
-371.042425848706,1
-387.433967803777,1
-388.94016321939,1
-386.757609323747,1
-395.053947776873,1
-365.848689433123,1
-387.747721847389,1
-401.345729546257,1
-388.25439567837,1
-384.005648861644,1
-374.528680777157,1
-383.181878475578,1
-378.002742965002,1
-352.858022629674,1
-373.821970597048,1
-372.399169390145,1
-373.596385318889,1
-386.163930485932,1
-389.285775679693,1
-384.373212098717,1
-380.926175471257,1
-386.834550362141,1
-388.988992602818,1
-384.115257056994,1
-385.037203388583,1
-394.928247906729,1
-371.441823345125,1
-365.015211054501,1
-365.173095374826,1
-377.842804610399,1
-377.941759899034,1
-389.395504180539,1
-383.854558344548,1
-362.544454756477,1
-357.369267221814,1
-376.104363985108,1
-374.485007928176,1
-388.066633368834,1
-375.189859984252,1
-391.243574609532,1
-366.618234088876,1
-368.928314493699,1
-382.114221176318,1
-396.020008467707,1
-381.989042229974,1
-365.478713088743,1
-380.664056665442,1
-387.009497468778,1
-379.236558225842,1
-385.889972299896,1
-377.265557623813,1
-365.674301615082,1
-388.37877957968,1
-390.724940734773,1
-385.727306442601,1
-368.274530171252,1
-384.271450342349,1
-396.795041686712,1
-375.777293189748,1
-374.667433050657,1
-374.9725056195,1
-364.351662831451,1
-376.489521389681,1
-379.872418259388,1
-382.761909210766,1
-385.542716180776,1
-418.698247759767,1
-364.732982523869,1
-367.451074379007,1
-379.225562220766,1
