matrix_tr1,matrix_tr2
-264.69698617395,1
-257.662499202556,1
-243.735042914239,1
-262.706416173454,1
-263.649186985832,1
-246.555206113078,1
-268.670697089385,1
-260.61903859484,1
-249.258524648683,1
-257.755162267297,1
-240.570272006532,1
-268.40748924121,1
-269.752714945534,1
-250.167152203516,1
-261.890666856725,1
-269.42545524019,1
-267.749995449813,1
-244.58289691555,1
-264.723303379952,1
-247.342603921699,1
-276.831109045251,1
-258.87437741435,1
-244.187800356986,1
-260.363110815207,1
-258.831196409996,1
-265.485795326018,1
-255.971319212385,1
-270.494419005325,1
-258.278963736956,1
-269.435250974396,1
-250.229146075472,1
-273.000131939218,1
-259.998156509103,1
-262.52787528181,1
-235.34608305558,1
-231.60358867184,1
-194.216037485018,1
-286.665479383979,1
-171.619418321462,1
-255.760211809064,1
-177.87279034486,1
-162.654566427469,1
-179.33763831799,1
-246.577394997631,1
-263.426980149988,1
-237.073947992092,1
-182.783192387107,1
-204.950598165456,1
-231.057119018181,1
-213.666703210791,1
-193.740018578453,1
-178.087449056304,1
-217.153466663213,1
-244.225290573075,1
-314.836964066876,1
-232.629439687261,1
-273.135795980733,1
-246.790705254203,1
-263.976754005069,1
-195.695535793541,1
-240.262966100468,1
-179.725133877822,1
-249.34318613182,1
-254.228828507181,1
-270.829102977905,1
-202.008176537343,1
-293.792312749886,1
-205.327438585965,1
-143.521659105734,1
-181.254828256532,1
-212.136477664595,1
-261.359679269927,1
-176.694604979605,1
-227.100329204654,1
-197.44161171026,1
-240.201398210943,1
-192.410095328715,1
-223.764909954533,1
-137.668766258561,1
-243.776217334661,1
-210.47551789321,1
-269.931421293864,1
-224.157389534075,1
-255.8883589375,1
-202.304221430301,1
-191.013199094067,1
-189.729176601646,1
-244.85618266501,1
-268.30848880204,1
-199.829961909931,1
-223.158480630443,1
-194.435866287004,1
-257.540146813764,1
-257.185002049489,1
-250.0983008811,1
-227.090562037542,1
-221.595512882819,1
-225.191897272907,1
-187.976023831059,1
-257.718747815072,1
-196.653663023057,1
-235.512297743136,1
-232.985022527742,1
-189.070364030913,1
-254.820602317853,1
-236.778894906031,1
-247.879247433054,1
-202.8141022538,1
-185.481794212186,1
-238.756814382518,1
-206.486568167511,1
-231.014829905083,1
-210.610282240789,1
-212.842770282611,1
-255.057355329892,1
-264.917172880942,1
-221.483975659494,1
-219.182307725711,1
-263.123603438152,1
-257.249427616108,1
-240.72981791575,1
-272.335594375998,1
-262.316080606707,1
-263.783182821586,1
-275.591338645895,1
-258.72675060667,1
-226.715048169968,1
-247.024707276541,1
-233.574941425491,1
-241.224860803953,1
-250.172802785486,1
-255.078954256999,1
-230.598953681779,1
-238.42293507547,1
-247.277850093761,1
-261.119652028807,1
-262.637529580497,1
-269.041599701417,1
-256.232269751804,1
-229.087645979259,1
-233.416829445329,1
-232.777121203754,1
-244.835446869038,1
-256.412913128285,1
-269.475991799862,1
-268.769549770346,1
-229.828720075373,1
-260.911449437752,1
-278.829996833504,1
-261.874831312614,1
-243.352855118218,1
-277.955332584655,1
-261.993641484694,1
-272.296221634579,1
-258.93944044476,1
-263.995217921917,1
-299.588478238235,1
-242.718660088871,1
-249.142037810062,1
-256.178004073022,1
-225.120296749843,1
-244.981510067328,1
-223.588863842493,1
-265.847371777245,1
-278.336601277476,1
-260.814414193346,1
-211.246753625417,1
-155.548852543429,1
-212.244440766913,1
-207.015377607901,1
-236.749710657986,1
-235.76306774476,1
-189.925234702624,1
-220.978703771324,1
-142.304458774928,1
-131.610607856809,1
-209.523613048587,1
-167.757498327751,1
-233.793858228986,1
-263.719006781485,1
-302.913972629506,1
-176.56369296298,1
-181.065911517406,1
-212.683181761393,1
-189.01483001526,1
-229.220974248202,1
-153.744760575302,1
-184.032408278037,1
-157.993030371847,1
-188.843605713089,1
-258.914864114744,1
-188.094784911011,1
-290.508301052658,1
-264.566332782275,1
-219.308541685296,1
-278.531136801071,1
-222.16953547316,1
-215.240427780168,1
-221.714029505747,1
-236.602429638707,1
-280.075259489247,1
-208.627939658408,1
-201.797790443377,1
-192.569377850312,1
-221.540313892314,1
-199.970102019942,1
-265.909536081794,1
-253.248677907007,1
-223.851730248893,1
-202.864130979528,1
-201.331852157507,1
-264.188673587466,1
-238.546023512037,1
-262.538762649201,1
-237.474092301319,1
-240.221176943245,1
-204.245267446242,1
-172.402744892789,1
-261.991980003595,1
-216.028738937378,1
-277.904249075921,1
-280.817179113097,1
-282.650269054109,1
-322.850372494356,1
-250.614783165985,1
-246.672672501235,1
-283.012632145975,1
-301.649720968502,1
-239.553508703707,1
-266.960750475903,1
-242.624498660641,1
-176.855654386234,1
-128.50534454383,1
-218.969101324725,1
-213.444293191814,1
-235.605536695487,1
-218.25589129963,1
-236.924108440316,1
-192.092252804451,1
-235.04862887357,1
-160.445309494809,1
-262.542296642298,1
-229.845407296261,1
-250.540407065619,1
-263.953900541558,1
-246.869811109126,1
-226.485421859727,1
-202.826936146044,1
-245.74469588241,1
-275.354908023366,1
-273.581287343955,1
-243.97749442094,1
-249.625117156405,1
-215.771367453162,1
-288.486951215229,1
-263.093282070385,1
-212.290094163277,1
-273.056326113904,1
-233.91728911321,1
-304.959153150609,1
-211.259490267834,1
-228.789274861923,1
-214.588173776642,1
-202.420964181144,1
-182.85105372073,1
-219.478741698213,1
-257.128823413785,1
-191.437429672279,1
-222.366843834339,1
-188.736100878067,1
-204.615502382113,1
-281.159392776919,1
-222.546668939559,1
-188.6681335834,1
-106.624427736609,1
-210.134199936939,1
-244.274791651422,1
-222.819630289342,1
-179.602311439215,1
-251.622727463159,1
-192.815528676284,1
-213.359153309732,1
-162.570090410744,1
-126.055036135834,1
-172.467759373057,1
-266.860566123029,1
-247.574229824724,1
-253.705004570126,1
-206.085576427791,1
-151.92067483656,1
-231.130246167254,1
-153.176502928763,1
-175.208747475794,1
-173.743704812256,1
-166.109467260106,1
-166.555875250263,1
-164.38569766982,1
-167.882061372899,1
-178.637602581911,1
-171.316403121159,1
-185.990944059479,1
-171.914110820174,1
-174.329144201563,1
-189.185502653675,1
-152.319403321784,1
-182.220273273596,1
-162.093721783481,1
-178.416433733005,1
-193.492706889321,1
-178.338480825947,1
-180.660923588855,1
-161.577749506971,1
-173.681468313839,1
-177.96962449574,1
-197.853345560208,1
-174.977372916137,1
-181.616633479987,1
-173.10661534306,1
-188.887406235385,1
-182.257991420538,1
-195.522846791623,1
-182.602950590564,1
-178.648026705105,1
-175.602799512856,1
-186.816440259341,1
-189.529093625927,1
-178.38646643741,1
-182.329479125098,1
-178.607368987542,1
-168.95114000001,1
-179.459603348711,1
-179.838688894342,1
-171.70021004137,1
-163.330679998278,1
-181.508825732241,1
-170.215403472616,1
