matrix_tr1,matrix_tr2
-394.737269883197,1
-392.849287917561,1
-382.325243476001,1
-392.491147193816,1
-392.213822917982,1
-384.368902830816,1
-401.734756935471,1
-394.862453003545,1
-392.134885056228,1
-389.266751136105,1
-364.446834666006,1
-393.033568987324,1
-393.645033616794,1
-378.939178795722,1
-378.093764343756,1
-406.512053700729,1
-392.652268310212,1
-373.755007398581,1
-401.777086809193,1
-384.51305026742,1
-403.137643379562,1
-384.794215378914,1
-358.151224065864,1
-386.440168577484,1
-387.005513767473,1
-397.44761803267,1
-399.056467762856,1
-392.058588365986,1
-388.299023335063,1
-396.206600239451,1
-382.248069370282,1
-401.527806529044,1
-391.318218587978,1
-405.634772161249,1
-356.984847829871,1
-354.494320586912,1
-307.912267401594,1
-386.145839828101,1
-319.999601351922,1
-406.012825453698,1
-286.154271774837,1
-271.185521571582,1
-292.990482609487,1
-387.226799093209,1
-404.055102254644,1
-346.941810856027,1
-297.234552820232,1
-326.962517090677,1
-317.213530296665,1
-324.732559235326,1
-313.667406960715,1
-292.022157748053,1
-366.203482562426,1
-392.937557698716,1
-403.98064322349,1
-383.423477905534,1
-401.543832962175,1
-380.981797634872,1
-417.720542760114,1
-353.664461239452,1
-401.052453178355,1
-341.963524623999,1
-391.220740609875,1
-353.639983111857,1
-412.387365727411,1
-306.005688838713,1
-388.28608820807,1
-384.568042475539,1
-329.165528332643,1
-300.652988326817,1
-295.073712536109,1
-373.373491876677,1
-323.74339457116,1
-357.738500889432,1
-339.26754924259,1
-368.594139803741,1
-331.71488185564,1
-376.899648439027,1
-276.183927067542,1
-346.986746667548,1
-290.976023251466,1
-411.327204370631,1
-358.133216022286,1
-376.230524202576,1
-318.815096481501,1
-331.923351398413,1
-314.728541495591,1
-379.503471800293,1
-384.855365408503,1
-332.079502759157,1
-359.144192214954,1
-372.688028357283,1
-381.085766298362,1
-409.012577562324,1
-373.165606345555,1
-376.772837633983,1
-317.055432809763,1
-342.107490171128,1
-276.350195757237,1
-368.579431067834,1
-299.957113305051,1
-397.249107677909,1
-363.574907207393,1
-387.5541439508,1
-373.687427170616,1
-338.26930023521,1
-348.884474685758,1
-335.699406605756,1
-305.012593842268,1
-319.236436853511,1
-315.64607100184,1
-377.531642925075,1
-345.731804970259,1
-367.331590683511,1
-400.9499239034,1
-379.356810427335,1
-397.025939763126,1
-335.77283082862,1
-394.148852307781,1
-391.383180821392,1
-314.256790209499,1
-397.723138485623,1
-367.107841244826,1
-405.876507789787,1
-391.967640375093,1
-383.311816496385,1
-357.928929072009,1
-379.204491187153,1
-353.569816839583,1
-354.889541241193,1
-366.145692100004,1
-375.814204850008,1
-364.746642413954,1
-385.730354185693,1
-394.995973467286,1
-400.349380691773,1
-388.001590710639,1
-395.676203538053,1
-390.082857388823,1
-373.43200379333,1
-375.244535970731,1
-380.318658977765,1
-379.713369985243,1
-379.097477396779,1
-402.727656809799,1
-402.613032371771,1
-354.717033113634,1
-369.353461522429,1
-400.070585517948,1
-391.899645693353,1
-356.948964171189,1
-402.713912640634,1
-395.365463766809,1
-390.929427746358,1
-395.035414193971,1
-403.360350938456,1
-435.549073867846,1
-357.308114095245,1
-377.89339448277,1
-368.581198831079,1
-331.596953131746,1
-384.52602703686,1
-351.094895424751,1
-400.607238119163,1
-415.056305555119,1
-395.232171646877,1
-322.531082787463,1
-221.762553916073,1
-342.51791657582,1
-363.402666475294,1
-333.836757678287,1
-363.644833689572,1
-318.990688737643,1
-325.547946079331,1
-284.326368641698,1
-225.664315489883,1
-313.156317749595,1
-322.247543716272,1
-384.736591818554,1
-376.454970142053,1
-411.446742623051,1
-339.884705196387,1
-322.360027785161,1
-297.332412072356,1
-312.452755922276,1
-379.016994769027,1
-328.123842317277,1
-304.463602124476,1
-314.280825916897,1
-322.433586312622,1
-394.834243908375,1
-304.317256896125,1
-380.230410139544,1
-403.505326112439,1
-362.699782718222,1
-402.283756221015,1
-364.60101293233,1
-362.347688702481,1
-366.523316752119,1
-368.105787260158,1
-395.448706632036,1
-367.471022171018,1
-329.352054113427,1
-353.96653731865,1
-318.752824383541,1
-341.922138115223,1
-385.761517944922,1
-345.669457473138,1
-367.860781562836,1
-335.979843807402,1
-345.32211848804,1
-411.13968819872,1
-366.574180280933,1
-373.031741059689,1
-391.716562110177,1
-322.752630019488,1
-325.861446562804,1
-308.948407070017,1
-387.674308258831,1
-339.523260758348,1
-330.925138205283,1
-401.389991009556,1
-388.213937836099,1
-478.928511251402,1
-430.863714323728,1
-385.825004169609,1
-375.194821799427,1
-444.84538817209,1
-399.994302083123,1
-390.130262258313,1
-331.495849351691,1
-300.540889324279,1
-322.175484787641,1
-361.025010236872,1
-332.310185874995,1
-379.889406398024,1
-363.276092881595,1
-339.633005496364,1
-310.588145945996,1
-369.509229370417,1
-279.657708605238,1
-385.681103717979,1
-357.357186558081,1
-388.999216736993,1
-396.509284279712,1
-351.252368339543,1
-380.756183456626,1
-316.278814321304,1
-360.018981254974,1
-425.403716248682,1
-377.929062200775,1
-358.549387640656,1
-391.906131586775,1
-361.332692946374,1
-418.614238570735,1
-402.227331565115,1
-344.238027095585,1
-373.213917512479,1
-421.443341778031,1
-433.718676742214,1
-352.491831458409,1
-385.151111897908,1
-382.494611557325,1
-352.000679502071,1
-324.806047968439,1
-355.832273520604,1
-356.089289821325,1
-327.530741104799,1
-394.291332847398,1
-327.273930831276,1
-341.498731119175,1
-414.807023604604,1
-369.113976548087,1
-339.332658301034,1
-276.003711546484,1
-330.10466496057,1
-367.602359535997,1
-336.061623708176,1
-329.201118872378,1
-394.077705414058,1
-328.172453847836,1
-330.337839803866,1
-302.880655850914,1
-249.965900081086,1
-338.336629821202,1
-407.984812279903,1
-389.134734447457,1
-411.331215634334,1
-299.036640858686,1
-268.67521501621,1
-317.625879026397,1
-278.045197961722,1
