TIME_SAMPLE,MINACCX,MINACCY,MINACCZ,MAXACCX,MAXACCY,MAXACCZ,MEDIANACCX,MEDIANACCY,MEDIANACCZ,MEANACCX,MEANACCY,MEANACCZ,ARMEMANX,ARMMEANY,ARMMEANZ,RMSX,RMSY,RMSZ,VARX,VARY,VARZ,STDX,STDY,STDZ,KURTX,KURTY,KURTZ,SKEWX,SKEWY,SKEWZ,MODEX,MODEY,MODEZ,TRIMX,TRIMY,TRIMZ,ENTROPYX,ENTROPYY,ENTROPYZ,RANGEX,RANGEY,RANGEZ,SMV,SMA,EVA,AAE,FIX,SLFX,FIY,SLFY,FIZ,SLFZ,FREEZE
500000,310,914,-213,349,952,-155,330,933,-194,328.060606060606,932.575757575758,-190.454545454545,327.87679921436,932.525700942588,-189.562065315265,328.152034239859,932.600778533458,190.878590637181,61.8712121212121,48.1268939393939,166.755681818182,7.86582558420997,6.93735496708896,12.9133915691495,4.02268308966002,4.66126322710002,3.39236297846234,-0.143064796291814,-0.0115393170924466,0.584453055603615,330,933,-194,328.206896551724,932.551724137931,-191,0.91829583405449,0.91829583405449,0.91829583405449,39,38,58,142.403606111347,151.354285714286,186.04884743378,143389.14,0,13.2596860655793,0,10.810997449488,0,40.3415620436539,1
500515,310,914,-213,339,952,-184,330,933,-194,329.212121212121,930.818181818182,-198.393939393939,329.05530989911,930.765328107332,-197.974407718688,329.288765233633,930.844663667783,198.604449277269,52.0473484848485,50.8409090909091,86.1837121212121,7.2143848306594,7.13028113687736,9.2835183051046,4.23943444636113,4.32198918791511,2.15462649611332,-0.986560168564862,0.30198209687349,-0.141269380225199,330,933,-194,329.862068965517,930.551724137931,-198.379310344828,0.91829583405449,0.91829583405449,0.91829583405449,29,38,29,142.435996018541,150.145714285714,92.0639040522624,143457.591428571,0,12.2598047388925,0,12.0032599698461,0,20.0775067592983,1
501031,310,914,-213,339,952,-184,330,933,-203,332.575757575758,928.212121212121,-202.121212121212,332.41721671261,928.139489325874,-201.647411361087,332.653017877533,928.248513615994,202.352377916556,53.0018939393939,69.6723484848485,96.4223484848485,7.2802399644101,8.34699637503506,9.8194881987224,4.1408315041791,3.55881103383307,2.13469841011955,-1.12958543172238,0.261813936635003,0.448526963956408,339,933,-213,333.344827586207,927.896551724138,-202.620689655172,0.91829583405449,0.91829583405449,0.91829583405449,29,38,29,142.358402378252,149.725714285714,108.955906244282,143302.474285714,0,12.1718987266276,0,16.8624250014694,0,22.5850483879993,1
501546,310,914,-223,359,952,-184,330,933,-203,330,931.666666666667,-204.212121212121,329.739724129007,931.608597617568,-203.641885315123,330.13174596965,931.695733270224,204.49398005513,89.6875,55.8541666666666,118.797348484848,9.47034846243791,7.47356452214515,10.8994196398179,4.07178550182714,3.71003174702109,2.30696311167402,0.521204710931114,0.162960887557192,0.136329191218095,330,933,-213,329.724137931034,931.51724137931,-204.310344827586,0.91829583405449,0.91829583405449,0.91829583405449,49,38,39,142.752186984768,149.554285714286,130.800944610269,144096.154285714,0,22.1896156360925,0,13.193100200699,0,28.300175451608,1
502062,310,904,-223,349,942,-165,330,933,-203,329.151515151515,928.151515151515,-199.878787878788,328.928487648506,928.089445491412,-199.197061376168,329.262168731204,928.18233906138,200.211857487982,75.1325757575758,59.0075757575758,137.422348484848,8.6679049231966,7.68163887185383,11.722727860223,3.07840143116684,4.36762830945721,4.38554098972931,-0.238673461856547,-0.809573246206752,0.175062670643689,330,933,-194,329.448275862069,928.51724137931,-200.034482758621,0.91829583405449,0.91829583405449,0.91829583405449,39,38,58,142.131418936297,149.55,150.241991600476,142845.801428571,0,18.8427429717662,0,14.8489059596151,0,33.4469130761368,1
502578,310,923,-223,339,942,-184,330,933,-203,329.151515151515,934.030303030303,-201.242424242424,328.961847472891,934.009193208309,-200.774127355923,329.244681970811,934.040862774929,201.474940166641,63.2575757575758,20.342803030303,96.5643939393939,7.95346312983066,4.51029966081003,9.82671837081912,3.11198272616443,4.19272908570712,2.5352183982968,-0.693533280068646,0.11269212678677,0.0600566754798625,330,933,-203,329.793103448276,934.241379310345,-201.275862068966,0.91829583405449,0.91829583405449,0.91829583405449,29,19,39,142.93468988948,150.188571428571,110.768377754489,144458.897142857,0,12.0555526384148,0,4.37497711103206,0,22.5638773449812,1
503093,310,914,-223,339,942,-174,330,933,-203,325.30303030303,929.30303030303,-199.151515151515,325.051948114195,929.244451058858,-198.625132920473,325.427690613724,929.332295334406,199.405783934836,83.655303030303,56.092803030303,104.507575757576,9.14632729735291,7.4895128700272,10.2228946858302,2.1386663527404,2.41088248336343,3.98170220633491,-0.216275196512264,-0.0926643763042223,0.521751923349546,330,933,-203,325.413793103448,929.48275862069,-199.586206896552,0.91829583405449,0.91829583405449,0.91829583405449,29,28,49,142.083293890392,149.271428571429,111.840495014132,142747.302857143,0,17.0204380652401,0,13.3512572451538,0,26.2629055886315,1
503609,310,914,-223,330,952,-174,320,933,-203,318.484848484848,935.909090909091,-199.545454545455,318.349737726174,935.823484491981,-198.925609039715,318.552597816683,935.951776147002,199.855174836908,44.5075757575758,82.3977272727272,127.568181818182,6.67139983493538,9.07731938805324,11.2946085287708,2.27492077863286,2.7898212376168,2.85237232266891,0.169784998924459,-0.269755708685338,-0.106220824581106,320,933,-194,318.275862068966,936,-199.344827586207,0.91829583405449,0.91829583405449,0.91829583405449,20,38,49,142.649897993725,149.185714285714,129.423589236346,143892.762857143,0,11.0140445394742,0,20.8558371393956,0,31.9528448727899,1
504125,300,923,-223,330,952,-174,310,933,-194,313.333333333333,935.666666666667,-199.030303030303,313.205030819277,935.611786468296,-198.523710197448,313.397801233802,935.69415166204,199.284325585939,41.6666666666667,53.0416666666666,104.342803030303,6.45497224367903,7.28297100548029,10.2148325013337,3.0525,3.00407135571164,3.15293185089513,0.288422433246801,0.230311395120949,-0.180355150461591,310,933,-194,313.448275862069,935.413793103448,-199.103448275862,0.91829583405449,0.91829583405449,0.91829583405449,30,29,49,142.372594913119,148.495714285714,104.497580225457,143331.63,0,9.93225800815216,0,13.1598916985641,0,25.3963569532294,1
504640,300,923,-223,330,952,-174,310,933,-194,313.939393939394,937.969696969697,-192.545454545455,313.747175576066,937.9116198143,-191.97149280379,314.035319380132,937.998788524126,192.837818496332,62.1212121212121,56.280303030303,116.193181818182,7.88170109311512,7.50201993001238,10.7792941243006,2.54703301606187,2.72413709114657,3.60405198438556,-0.0330916964977377,0.246735660384782,-0.480100731266868,310,933,-194,313.793103448276,938.034482758621,-192.068965517241,0.91829583405449,0.91829583405449,0.91829583405449,30,29,49,142.526923064798,149.824285714286,131.392823285685,143641.41,0,14.8270245115134,0,13.914809299701,0,28.4965001346991,1
