A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54
600000,-87,790,-233,242,1228,-19,97,1009,-97,85.08,1005.345,-99.345,0,1002.73606402906,-79.6485262005283,97.7406261490073,1006.62945764566,107.793019254495,2326.25487437186,2597.28238693467,1758.69947236181,48.2312644907,50.9635397802652,41.9368510067436,6.36241592157172,10.0644658079084,4.50175442457582,-0.747926368410332,0.173363300731387,-0.945914741251271,97,1009,-97,86.5944444444444,1004.66666666667,-97.0444444444445,0.941291028227705,0.941291028227705,0.941291028227705,329,438,214,761.968688899576,896.07,3382.44966002811,775856.5725,0.266483606948702,9716.07652892572,1.46327785622521,11778.6107288955,0.20771459189187,7177.40349820027,1
603125,-194,790,-310,330,1590,19,77,990,-126,74.73,1001.465,-125.59,0,992.483564620499,0,124.353166425307,1006.64472630616,143.017656252646,9928.78100502512,10453.7274120603,4704.72552763819,99.6432687391633,102.243471244184,68.5910017978903,2.48849164691035,10.9926266260676,2.51151523523708,-0.0193363958174678,2.03643925018862,-0.414952441544956,-9,961,-48,75.0444444444445,993.366666666667,-123.183333333333,0.985129150595712,0.985129150595712,0.985129150595712,524,800,329,764.508671241569,920.54625,11222.650123726,786938.52375,0.581226956173678,44589.5658742861,1.13369757395241,41197.0802151979,0.513652293055526,19994.2055852172,1
606250,-213,780,-349,388,1733,67,67,980,-97,75.735,1010.485,-110.86,0,992.333736430432,0,131.466478617175,1021.06385451645,140.961732395711,11605.6731407035,21599.4570603015,7618.36221105527,107.729629817908,146.967537437019,87.2832298385851,3.39962753053832,6.91273384582824,2.70879879814779,0.461344701105308,1.57576872075995,-0.550857339850213,77,895,-58,73.0833333333333,997.85,-107.75,0.967950535693639,0.967950535693639,0.967950535693639,601,953,416,771.670555099195,918.7575,21655.6114031894,809793.78,0.594121069723775,53770.429003578,0.634006477662175,91506.0857576177,0.602214954849111,33058.7640806461,1
609375,-203,761,-359,349,1600,77,87,961,-106,86.105,1001.595,-108.435,0,982.720260291769,0,140.363082753265,1012.60186894949,143.730633478045,12349.4713316583,22281.4080150754,8945.07113065327,111.128175237688,149.269581680513,94.5783861706958,2.61993660082663,5.83720165224817,2.65191301856386,0.0201118755906872,1.48651557079122,-0.318778990390216,97,914,-126,86.3944444444444,987.644444444444,-105.644444444444,0.950672092687066,0.950672092687066,0.950672092687066,552,839,436,766.352700964015,923.85375,22310.5095987694,799292.12625,0.718738137147904,55274.3896534698,0.542384743623113,92958.0634979678,0.743715441825316,36958.6722410643,1
612500,-203,771,-407,339,1923,67,67,975.5,-121,71.88,1003.02,-118.91,0,982.111233124855,0,137.605741159299,1015.8450029409,148.756310790501,13837.7945728643,26022.0598994975,8028.9968844221,117.634155638846,161.31354530695,89.6046699922616,2.47054775514758,10.6880820612907,2.62676273339416,0.097019531112354,2.08069213528367,-0.262509913071886,48,1019,-184,71.8277777777778,988.961111111111,-116.816666666667,0.975617030221205,0.975617030221205,0.975617030221205,542,1152,474,767.817954570441,926.7225,26022.9654254748,804753.6375,0.658336238145838,62252.9114681671,0.932608359772391,103260.998266793,0.853261306448158,34172.839637675,1
615625,-213,761,-281,320,1780,38,72,980,-135,76.8,1004.015,-126.935,0,989.561595176323,0,141.226803405019,1012.72990723095,144.364590533829,14117.3567839196,17664.0651005025,4752.40278894472,118.816483637245,132.906226718324,68.9376732196897,2.27316746478123,12.2463887818467,2.31345533390627,-0.150574649349649,2.24510596629365,0.148418965636497,58,971,-174,78.5944444444444,992.933333333333,-127.027777777778,0.983708262623186,0.983708262623186,0.983708262623186,533,1019,319,768.533897476073,935.6025,18524.4521921349,799806.0075,0.507320087007851,65515.0731003168,1.27214847470349,72364.4993302811,0.878192643877117,19338.3265979799,1
618750,-155,771,-320,398,1771,9,67,980,-126,84.665,991.88,-129.61,0,980.643164803045,0,146.08803852472,998.695348942809,145.983800471148,14244.7766582914,13634.6387939698,4535.19386934673,119.351483687013,116.767456056771,67.3438480438023,2.11131665969707,17.4811632609012,3.31486176059896,0.174323506017813,2.66582872800449,-0.6529865704059,223,952,-106,84.1388888888889,983.772222222222,-126.683333333333,0.987774655315947,0.987774655315947,0.987774655315947,553,1000,329,760.005965849011,927.26625,15529.8845725569,780034.03875,0.266919229374838,64093.2707463933,0.772706984340907,56823.8009340333,0.565767852845355,19539.980850807,1
621875,-281,742,-407,339,2085,67,58,966,-126,63.325,1005.23,-130.915,0,984.257295319888,0,132.348007162934,1019.23615026156,158.491845216087,13573.8084170854,28497.4644221106,8021.03293969849,116.506688293357,168.811920260717,89.5602196273462,3.09045490462246,15.5646812013167,2.74689585951714,-0.0829473105661291,2.8320926446342,-0.136217948847363,9,933,-77,64.9833333333333,987.394444444444,-129.827777777778,0.968967292510196,0.968967292510196,0.968967292510196,620,1343,474,769.874430712467,932.4375,28863.2263216538,811108.4925,0.876317476287579,60046.9859564435,1.26610652939245,105277.539215009,0.70006921679152,33341.8571043152,1
625000,-223,752,-388,378,1923,116,67,952,-106,70.98,1003.705,-123.035,0,978.51580623415,0,138.178797215781,1019.25799236503,160.193429952667,14125.8488442211,31621.2341457287,10577.2098241206,118.852214300875,177.823604017376,102.845562977314,2.6272503635425,8.9060730328227,2.88232987479637,-0.132922195766706,1.92997935325277,-0.408610353338004,106,895,-155,73.2666666666667,987.15,-120.144444444444,0.974717004180245,0.974717004180245,0.974717004180245,601,1171,504,769.57843678652,932.6775,31709.091344756,812731.6275,0.936052505048381,62619.4674236948,0.858492841635836,126056.879261809,1.13452826249439,46062.9056552058,1
628125,-262,752,-339,388,1685,48,67,971,-106,72.435,1007.855,-116.275,0,990.027722891681,0,135.426308374702,1018.58057855037,143.069371285401,13159.2520351759,21843.9135427136,6983.88881909548,114.713783108988,147.796865808154,83.5696644668117,2.89693537530316,8.85313700853497,2.50479743034385,0.0519846190076998,1.91576732546874,-0.24048353244056,9,914,-87,72.3444444444444,994.905555555556,-114.855555555556,0.970950594454669,0.970950594454669,0.970950594454669,650,933,387,770.270666498668,925.39875,21990.9562350196,807236.64375,1.08425514332995,57251.6463304954,1.22250646552287,84349.5159224324,0.555078236775312,28118.7893945925,1
631250,-233,780,-281,320,1838,9,67,990,-106,89.28,999.97,-112.91,0,991.866459474905,0,141.04226316959,1005.27299774738,125.368456957881,11981.9111557789,10687.2352763819,2983.49939698493,109.461916463119,103.379085294763,54.621418848149,2.48677787009354,33.2157083150323,3.2822625690036,-0.000312538411423176,4.22178534720423,-0.360650467730207,9,990,-106,91.1888888888889,993.666666666667,-111.516666666667,0.969967304139768,0.969967304139768,0.969967304139768,553,1058,290,763.201392790539,917.1675,12830.9127741289,784637.9775,0.355517565744398,53652.697902577,1.34951712362391,41088.5592227245,0.866380179360389,12530.3871121375,1
634375,-398,761,-378,368,1914,48,67,952,-116,74.51,1002.44,-127.61,0,979.929813755885,0,148.662369145658,1017.01396253935,155.660174739719,16631.9194974874,29579.3431155779,7985.7064321608,128.964799451197,171.986462012502,89.3627799039444,3.14011795649704,11.1778081325937,2.47771180423787,-0.177700357964508,2.37172778201941,-0.40834939588776,29,923,-48,76.1111111111111,982.922222222222,-124.588888888889,0.976500468757824,0.976500468757824,0.976500468757824,766,1153,426,769.260749921061,936.825,30128.1632022806,810485.9925,0.930251777865485,73390.2388258719,1.14790722711455,114754.273195293,0.831351975215778,34509.5778300023,1
637500,-388,752,-378,339,2104,38,48,933,-116,67.8,1001.275,-129.55,0,974.696568938157,0,143.75607813237,1018.92093167233,158.397285330273,16149.7185929648,35827.3762562814,8348.23869346733,127.081543085394,189.281209464335,91.3686964636539,3.24564819697633,11.651227970324,2.45224272390873,-0.163322798545303,2.42252723514436,-0.363821631345349,0,904,-77,70.0666666666667,979.538888888889,-126.894444444444,0.981453895033654,0.981453895033654,0.981453895033654,727,1352,416,767.869308145219,932.08125,37074.3289030933,812966.53125,0.927582894320658,69214.8597499721,0.9029445217896,139198.599592519,0.559324224300085,33900.9106394894,1
640625,-223,771,-388,339,1733,67,48,956.5,-126,62.285,1004.145,-131.35,0,982.952676638811,0,129.540206113778,1016.84566921436,157.657032827591,12966.0741457286,25796.9185678392,7641.12311557789,113.868670606663,160.614191676325,87.4135179224466,2.6810702715842,7.11992722818813,2.90556627478778,-0.0192824792537231,1.6947412853408,-0.289428961474887,0,914,-77,62.9611111111111,989.133333333333,-129.444444444444,0.983708262623186,0.983708262623186,0.983708262623186,562,962,455,768.545908508788,930.51,26282.5380760791,806708.64,0.960781201500776,55774.9242850374,0.777321634149551,103268.36302117,0.603044564563854,31922.7689293567,1
643750,-223,752,-310,320,1800,48,67,990,-145,66.695,1002.895,-130.545,0,989.149269951051,0,124.107836174836,1011.03594149763,148.104034381242,11009.5798743719,16477.6823869347,4917.39494974874,104.926545136928,128.365425200615,70.1241395651222,2.60642639595253,12.9171999769872,2.80440576468191,-0.124889794809651,2.19067604000624,0.25506607460127,135,961,-165,67.7944444444445,993.361111111111,-131.133333333333,0.981453895033654,0.981453895033654,0.981453895033654,543,1048,358,766.391808703087,926.87625,17046.429339541,794648.42625,0.850411178938979,47850.4150217452,1.99646108682631,65947.3012089748,0.938796261407471,20033.3211202368,1
