A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54
500000,310,904,-223,359,952,-155,330,933,-203,329.801204819277,930.301204819277,-199.096385542169,329.598882798196,930.238867651916,-198.366518133102,329.901619143121,930.332341187944,199.447640862917,66.6450894487038,58.2844833880979,140.839138371669,8.16364437299322,7.6344275088639,11.8675666575616,3.83243466859599,4.14505204922085,3.72120915976598,-0.225402552801593,-0.0986708292265873,0.453510774804669,330,933,-194,330.1,930.346666666667,-199.406666666667,0.91829583405449,0.91829583405449,0.91829583405449,49,48,68,835.823395405219,1211.135,145.256205600715,841730.145,0,81.2197352232275,0,78.9094637863467,0,204.217273854603,1
502593,300,914,-223,339,952,-174,320,933,-194,319.921686746988,934.734939759036,-198.102409638554,319.623892020153,934.668309704909,-197.520478087462,320.071274065524,934.768252962727,198.391771958221,96.3150419861268,62.6565899963489,115.42581234027,9.81402272190801,7.91559157589304,10.7436405533818,2.32892744779442,3.17346797919936,3.02909778184571,0.198726509222701,0.0139965329604595,-0.0216941520661655,320,933,-194,319.833333333333,934.62,-198.126666666667,0.91829583405449,0.91829583405449,0.91829583405449,39,38,49,836.424768691885,1205.79,118.687486672441,842945.18,0,157.305483039699,0,75.9355193391307,0,156.002525092405,1
505187,281,914,-223,339,961,-165,310,942,-194,312.078313253012,938.83734939759,-192.415662650602,311.759265199302,938.760425022271,-191.782499108802,312.237253398179,938.875708699262,192.729615833367,99.830193501278,72.4642935377876,121.650419861263,9.99150606771962,8.51259616907719,11.0295249154831,3.18954817999428,3.74679190824336,3.06377081532501,-0.0363047199702893,-0.269446719681077,0.0139491551879054,310,942,-194,312.133333333333,938.98,-192.346666666667,0.91829583405449,0.91829583405449,0.91829583405449,58,47,58,836.63733133273,1197.965,145.801802503586,843383.255,0,150.616731780466,0,98.2928943093127,0,174.518424378816,1
507781,300,914,-223,339,961,-165,320,933,-194,318.602409638554,937.144578313253,-190.885542168675,318.334027117522,937.064695873118,-190.219035204332,318.735661146893,937.184504343047,191.219658590128,85.4409638554219,75.288061336254,128.441365461847,9.24342814411525,8.67686932806147,11.3331974950517,2.306083296847,3.4866156244193,2.73211504264164,-0.197971517485204,-0.0159736726939969,-0.159152389285835,320,942,-184,318.866666666667,937.106666666667,-190.72,0.91829583405449,0.91829583405449,0.91829583405449,39,47,58,836.779982089911,1200.705,130.990509070839,843671.905,0,174.802214570292,0,109.273971702758,0,139.602590858831,1
510375,291,914,-213,330,961,-155,310,942,-184,308.879518072289,941.771084337349,-185.855421686747,308.671969184421,941.689992996174,-185.090818042436,308.984188779398,941.811526690574,186.239158332467,65.0641840087623,76.6381891201169,143.651697699891,8.06623728939103,8.75432402416753,11.9854786178897,3.2580131644577,3.15152040471619,2.95759728116635,0.392480260959139,-0.253208431163229,-0.199460784095146,310,942,-184,308.6,941.986666666667,-185.653333333333,0.91829583405449,0.91829583405449,0.91829583405449,39,47,58,837.067901669146,1192.3,146.401261319469,844247.12,0,89.7181968026063,0,98.2623481614343,0,209.997112615427,1
512968,262,923,-203,330,971,-135,300,952,-174,297.626506024096,948.042168674699,-175.5,297.266170098485,947.962430001088,-174.310425934776,297.803302918077,948.082004866566,176.078723494549,105.908141657539,75.9921504198612,204.7,10.2911681386293,8.717347671159,14.3073407731835,4.79933161365339,3.16086217735021,2.93724273536322,-0.406277298147133,-0.0686145163672849,0.14650052158489,300,952,-165,297.906666666667,948.086666666667,-175.726666666667,0.91829583405449,0.91829583405449,0.91829583405449,68,48,68,837.636768468182,1179.57,209.826912148894,845396.51,0,154.899817916777,0,82.1795629715161,0,339.931377146212,1
515562,262,933,-184,310,980,-126,281,952,-155,283.349397590361,955.204819277108,-156.397590361446,283.0696762122,955.111479792759,-155.514813426428,283.490506842609,955.251565932696,156.837149828301,80.4711208470244,89.848703906535,138.51975173421,8.97056970582272,9.47885562220118,11.7694414367977,3.27833924938217,2.9099084390252,2.83664977954,0.35741858436799,0.187502681488325,-0.100041288020428,281,961,-155,283.04,954.946666666667,-156.26,0.91829583405449,0.91829583405449,0.91829583405449,48,47,58,837.187326642396,1157.81,148.342810876826,844500.36,0,114.377918820578,0,128.154202403194,0,147.471649511078,1
518156,252,933,-184,300,980,-116,281,961,-145,278.16265060241,958.939759036145,-149.463855421687,277.781864695274,958.858998506641,-148.703041248074,278.351764534154,958.98003672828,149.840618135983,105.882475355969,77.7175611537057,113.450200803213,10.2899210568386,8.81575641415447,10.6513004277981,2.38193357304179,3.23342945839544,3.2295287826591,-0.122070331177692,-0.254913184041877,-0.0436923626455914,281,961,-145,278.233333333333,959.14,-149.466666666667,0.91829583405449,0.91829583405449,0.91829583405449,48,47,68,838.058930780656,1150.85,138.423142373416,846246.94,0,169.009683959753,0,114.138953660976,0,114.214379922389,1
520750,262,942,-165,300,990,-106,281,961,-145,278.686746987952,960.771084337349,-142.849397590361,278.44374910402,960.682819415732,-141.973365089865,278.808480277589,960.815253733635,143.271647789229,68.2770354143849,85.389704271632,121.546878422782,8.26299191663558,9.24065496984018,11.0248300858917,2.98190273502883,3.07526841546248,2.87439463367334,0.130184892775243,0.109395981946025,0.300461632322697,281,961,-145,278.68,960.68,-142.966666666667,0.91829583405449,0.91829583405449,0.91829583405449,38,48,59,838.814942637752,1147.315,125.316349879143,847784.315,0,108.091925499676,0,137.332610661697,0,134.117744580436,1
523343,262,933,-184,310,990,-126,281,952,-155,281.180722891566,956.807228915663,-154.704819277108,280.946458685586,956.736573936878,-153.883536988659,281.298131089094,956.842642953111,155.105347021625,66.4398685651698,68.1807959109163,124.839612997444,8.15106548649744,8.25716633663852,11.1731648603896,3.27026866013426,3.98095127524418,2.88701050747842,0.152496236222869,0.311506801098655,0.191861399452818,281,952,-155,281.133333333333,956.773333333333,-154.713333333333,0.91829583405449,0.91829583405449,0.91829583405449,48,57,58,837.713788318604,1155.935,127.168008301392,845549.345,0,117.876986424423,0,78.2996999431711,0,173.931379658907,1
525937,262,933,-184,300,980,-126,281,961,-155,276.909638554217,958.650602409639,-153.259036144578,276.606084664645,958.590977835562,-152.459967641397,277.061549857858,958.680361822739,153.654145357495,84.664512595838,57.4044541803577,121.999160277474,9.20133210985442,7.57657271992804,11.0453230046692,2.50561868566584,4.13926162754758,2.72345612295957,0.0838387921279775,-0.198565328477037,0.0125726035081403,281,961,-155,276.773333333333,958.813333333333,-153.18,0.91829583405449,0.91829583405449,0.91829583405449,38,47,58,838.007602635525,1152.72,125.111340616767,846135.81,0,141.866590219383,0,92.3875675433266,0,165.115433569245,1
528531,262,933,-194,310,980,-116,281,961,-155,281.843373493976,957.222891566265,-154.427710843373,281.531083981108,957.129307345349,-153.088420011872,282.000833118482,957.269664641773,155.094005694642,89.3207740051114,90.0894121942314,207.482621394669,9.4509668291192,9.49154424707758,14.4042570580599,2.53345719811691,3.39455371246094,2.88455577820042,0.307715563137017,-0.0150040142941318,-0.144990016915107,281,961,-155,281.566666666667,957.18,-154.306666666667,0.91829583405449,0.91829583405449,0.91829583405449,48,47,78,838.201553216478,1156.6,213.157111010386,846553.38,0,150.032555876158,0,126.902926107019,0,328.623150774237,1
531125,281,914,-194,330,971,-126,300,942,-165,304.602409638554,946.89156626506,-165.090361445783,304.210242094668,946.802475570343,-164.256857195135,304.798313722686,946.936067357586,165.490635996148,120.107630522088,84.7881708652794,133.125118656444,10.9593626877701,9.20804924320452,11.5379859012067,2.43546413892064,3.79987340495694,3.38317025046448,0.035202110207875,-0.0728072128888108,0.38551400896535,300,942,-174,304.706666666667,946.873333333333,-165.346666666667,0.91829583405449,0.91829583405449,0.91829583405449,49,57,68,836.986398751588,1175.765,146.455882300804,844090.975,0,224.67489791156,0,120.20713760796,0,188.564523369347,1
