TIME_SAMPLE,MINACCX,MINACCY,MINACCZ,MAXACCX,MAXACCY,MAXACCZ,MEDIANACCX,MEDIANACCY,MEDIANACCZ,MEANACCX,MEANACCY,MEANACCZ,ARMEMANX,ARMMEANY,ARMMEANZ,RMSX,RMSY,RMSZ,VARX,VARY,VARZ,STDX,STDY,STDZ,KURTX,KURTY,KURTZ,SKEWX,SKEWY,SKEWZ,MODEX,MODEY,MODEZ,TRIMX,TRIMY,TRIMZ,ENTROPYX,ENTROPYY,ENTROPYZ,RANGEX,RANGEY,RANGEZ,SMV,SMA,EVA,AAE,FIX,SLFX,FIY,SLFY,FIZ,SLFZ,FREEZE
670000,-38,1000,0,0,1028,58,-9,1019,29,-13.030303030303,1017.66666666667,26.030303030303,0,1017.62462480171,0,15.4056266777218,1017.68761951254,29.1594363332477,69.655303030303,43.9791666666666,178.092803030303,8.34597525938719,6.63167902319365,13.3451415515274,3.90745791857582,3.23197128303818,2.65742126743154,-0.674842308220135,-0.490337975939269,0.196667720542871,-9,1019,29,-12.5172413793103,1017.86206896552,25.6551724137931,0.928067282207276,0.928067282207276,0.928067282207276,38,28,58,252.004915502741,261.54,198.827474658588,256601.985,0,12.4600321516037,0,10.6023885210897,0,39.2664325883149,1
670515,-29,1000,0,9,1038,48,0,1019,29,-3.93939393939394,1019.30303030303,28.0606060606061,0,1019.21138374772,0,9.17506502330192,1019.34894551732,30.3364966715511,70.8087121212121,96.5303030303031,137.058712121212,8.41479127021058,9.82498361476003,11.7072076995846,3.98682546813729,2.29608864788617,3.12160416547445,-0.767690266638696,0.225556917898371,-0.846150727315167,0,1019,38,-3.44827586206897,1019.03448275862,28.9655172413793,0.896755015766315,0.896755015766315,0.896755015766315,38,38,48,252.399535851395,260.7375,152.278083199385,257418.9975,0,11.7570349645874,0,20.83713877044,0,31.1673412711621,1
671031,-29,1000,0,9,1047,48,-19,1019,19,-14.8787878787879,1017.87878787879,19.6060606060606,0,1017.78160943343,0,17.3650641964104,1017.92751423784,22.3057269450125,82.6723484848485,102.297348484849,116.683712121212,9.09243358429681,10.1142151690009,10.8020235197491,3.01788312072401,3.5704077577535,3.3899970858654,0.323044910554977,0.314825706011875,0.295430078391764,-19,1019,19,-15.2413793103448,1017.75862068966,19.3448275862069,0.937185856513207,0.937185856513207,0.937185856513207,38,47,48,252.022220054683,260.595,138.544316652684,256651.44,0,12.5348333497091,0,23.5203159760399,0,25.0706643810904,1
671546,-38,1000,0,0,1038,38,-9,1019,29,-13.6666666666667,1019.84848484848,21.7575757575758,0,1019.76457750751,0,16.3215789491685,1019.89026444768,24.1685997137032,82.1041666666667,87.8825757575758,114.189393939394,9.06113495466581,9.37457069724133,10.6859437552045,3.11595149876564,2.392274307149,2.44276895405495,-0.409823738443514,-0.445305394329516,-0.696473231963486,-19,1028,29,-13.2413793103448,1020.31034482759,22.1379310344828,0.94566030460064,0.94566030460064,0.94566030460064,38,38,38,252.515651765899,261.18,131.813736955989,257654.1,0,20.8151255620802,0,22.3104425160027,0,27.2665983110863,1
672062,-29,1000,9,0,1038,48,-9,1019,29,-11.3333333333333,1017.9696969697,28.1212121212121,0,1017.90766269575,22.7473111740483,13.735598518691,1018.00081859823,29.8785420114047,62.1041666666667,65.342803030303,105.109848484849,7.88061968798563,8.08348953301129,10.2523094220204,2.12850080027134,3.83717914077051,2.76616509425737,-0.0367289248966345,0.453314627142149,-0.273554022830796,-9,1019,29,-11.2413793103448,1017.51724137931,28.0689655172414,0.91829583405449,0.91829583405449,0.91829583405449,29,38,39,252.07915896911,261.7125,129.990977021138,256758.2475,0,15.7170099283744,0,16.4747617801668,0,22.1667490071111,1
672578,-29,1000,19,0,1038,48,-9,1019,29,-11.2424242424242,1020.24242424242,32.5151515151515,0,1020.17848116529,30.2085006230098,13.0604654425391,1020.27423526791,33.5906733087227,45.5643939393939,66.9393939393939,73.3200757575758,6.75014029034908,8.1816498299178,8.56271427513354,3.04876505389637,3.73564047799052,2.44577361186627,-0.402722362750567,-0.615153992488946,0.179466920188887,-9,1019,29,-11.1379310344828,1020.75862068966,32.3793103448276,0.91829583405449,0.91829583405449,0.91829583405449,29,38,29,252.667610174136,263.34,86.9224176773299,257958.96,0,11.437388197634,0,16.6609234644842,0,18.0597791275112,1
673093,-48,1000,0,19,1038,67,-9,1019,38,-14.3333333333333,1017.33333333333,33.030303030303,0,1017.25223907903,0,20.0143887634811,1017.37383254707,35.9747386117233,201.229166666667,84.9791666666667,209.530303030303,14.1855266615895,9.21841454191916,14.4751615890913,3.23468689496852,2.59960686348996,3.17066088173157,-0.0584592042434737,-0.116083938181169,0.0379545581424986,-9,1019,38,-14.3103448275862,1017.44827586207,32.9655172413793,0.896755015766315,0.896755015766315,0.896755015766315,67,38,67,251.995947954077,264.0675,224.13088151679,256594.2075,0,30.9524595089445,0,18.9695386979691,0,51.0409981196962,1
673609,-97,1000,-9,29,1038,58,-48,1019,9,-37.5454545454545,1018.15151515152,12.1818181818182,0,1018.04998698907,0,48.3249731536711,1018.20226305231,20.651509593365,954.568181818181,106.570075757576,286.778409090909,30.8960868366559,10.3232783435097,16.9345330343328,2.41811087940364,2.2242959890497,3.55165729233527,0.255790063183407,-0.0172272935121194,0.905905200803253,-48,1019,19,-38.0344827586207,1018.03448275862,10.8275862068966,0.98752571010571,0.98752571010571,0.98752571010571,126,38,67,252.328035662518,265.83,1127.64845819037,257275.665,0,146.634874081997,0,25.0046560906103,0,53.3337671914241,1
674125,-38,1000,-9,38,1038,38,0,1019,19,2.90909090909091,1016.72727272727,16.6363636363636,0,1016.66318787446,0,17.5049776470649,1016.75940958011,20.8042827758657,307.272727272727,67.3920454545455,160.926136363636,17.5291964240443,8.20926582920455,12.6856665715143,2.69639790095651,2.88773881375745,2.49480892941822,-0.142164481179489,0.386392407005187,0.0118977445321459,0,1019,9,3.31034482758621,1016.44827586207,16.9310344827586,0.76420450650862,0.76420450650862,0.76420450650862,76,38,47,251.730066851431,259.4175,342.125736452917,256048.3875,0,39.9833118977189,0,16.0910583258944,0,35.5538159173797,1
674640,-48,1000,-19,-9,1038,38,-19,1019,9,-21.8181818181818,1016.27272727273,7.75757575757576,-16.7240582005851,1016.16850505967,0,24.5776444367764,1016.32497487047,14.8772757362809,132.028409090909,109.517045454545,166.189393939394,11.4903615735498,10.4650391998571,12.8914465417731,2.7822235216521,2.89501872851974,2.72555550660538,-0.849599219974048,0.279188884431112,0.386281434352183,-19,1019,0,-20.8965517241379,1015.89655172414,7.48275862068965,0.999926399368686,0.999926399368686,0.999926399368686,39,38,57,251.627643145208,259.5375,179.907853542843,255851.1075,0,29.4590616982264,0,27.5898814290575,0,34.9926771826547,1
