A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,A106,A107,A108,A109,A110,A111,A112,A113,A114,A115,A116,A117,A118,A119,A120,A121,A122,A123,A124,A125,A126,A127,A128,A129,A130,A131,A132,A133,A134,A135,A136,A137,A138,A139,A140,A141,A142,A143,A144,A145,A146,A147,A148,A149,A150,A151,A152,A153,A154,A155,A156,A157,A158
500000,111,980,158,-154,944,181,310,904,-223,171,1039,207,-100,990,242,359,952,-155,151,1009,188,-127,962,212,330,933,-203,148.255639097744,1012.1992481203,183.259398496241,-122.770676691729,961.221804511278,213.684210526316,327.646616541353,931.417293233083,-199.330827067669,147.64183810325,1012.12176501698,182.594025996792,-122.322926752426,961.155615012685,212.960111753326,327.400578193703,931.351188250066,-198.658831463116,148.553248598517,1012.23801957379,183.590331375146,122.99402455074,961.25494611397,214.040418500525,327.768692509632,931.450326386929,199.656170618805,88.6664775145411,78.7865654702796,121.860760391545,55.0981557667752,63.9543906937153,152.933862959285,80.3123847354233,61.7686054759542,130.297687615265,9.41628788400934,8.87617966640376,11.0390561368056,7.42281319762091,7.99714891031268,12.3666431564627,8.96171773352761,7.85930057167647,11.414801251676,3.48250029797893,3.54421281808561,2.58324165961816,3.62154972952472,3.71080078592539,2.8413273181502,2.94208108590626,3.75211883742303,3.62292221742145,-0.299103477487828,0.112638205081694,0.0226354125200785,-0.126212659961195,0.19460917777166,-0.157728798896857,-0.223401755767878,-0.0442037067967645,0.389047689641787,151,1009,188,-127,962,212,330,933,-203,148.416666666667,1012.11666666667,183.125,-122.7625,961.308333333333,213.879166666667,327.820833333333,931.458333333333,-199.575,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,60,59,49,54,46,61,49,48,68,921.590997072294,879.943006612003,893.222200078983,1191.42666666667,1150.60666666667,1293.11,124.371543232415,158.603209570648,132.368786993422,957954.033333333,873324.02,899873.223333333,0,205.021717573108,0,126.953293128524,0,286.460654649846,0,172.330223168338,0,147.828880532127,0,438.617073414494,0,237.754283149621,0,175.352425502326,0,335.615436424245,1
504156,101,980,148,-172,935,191,281,914,-223,171,1039,207,-118,972,242,339,961,-165,141,1009,188,-145,962,222,310,942,-194,136.563909774436,1013.87593984962,186.274436090226,-141.413533834586,957.518796992481,218.672932330827,314.075187969925,937.627819548872,-193.045112781955,135.832476460786,1013.78309093062,185.567247039815,-140.736298077435,957.47314830919,218.086557026179,313.756571817638,937.552459098122,-192.415511400221,136.926328910375,1013.92234913488,186.619904409483,141.753094673887,957.541589037699,218.964660519434,314.233821758324,937.665424001771,193.358562868538,99.492126542772,94.4637962831606,129.30930628458,96.515136898851,43.8128528869344,128.153000425592,100.047155624911,70.7854873031636,121.57531564761,9.97457400307261,9.71924875096633,11.3714249891814,9.82421176984958,6.61912780409431,11.3204682069953,10.0023575033545,8.41341115738222,11.0261197004027,3.21036174075264,3.32190392691413,3.01151594647855,2.76017023414737,3.16205710237031,2.63625625019489,2.94604391332843,3.52435790661605,3.04993758365324,0.0613327009973651,-0.00945356146268461,-0.233776049389239,-0.175333244937134,-0.188661148278561,0.00210696121179246,-0.062369063632599,-0.200027970136201,-0.0545448857298343,131,1009,188,-145,962,222,310,942,-194,136.541666666667,1013.89166666667,186.391666666667,-141.175,957.504166666667,218.541666666667,314.166666666667,937.716666666667,-192.941666666667,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,70,59,59,54,37,51,58,47,58,922.103867714558,879.937918705655,893.416381804838,1185.22,1168.27666666667,1281.01,144.589402186248,142.553709885305,139.985005286695,959031.38,873300.483333333,900274.23,0,237.856482021417,0,183.072566467702,0,320.300810826553,0,320.485618350791,0,90.9082203940389,0,359.401416433119,0,425.371243329251,0,166.124951113369,0,300.874458423272,1
508312,101,990,158,-172,935,191,291,914,-223,151,1039,227,-127,981,262,339,961,-155,131,1009,188,-145,953,222,310,942,-184,133.631578947368,1012.96616541353,189.421052631579,-145.338345864662,956.928571428571,222.890977443609,313.056390977444,939.87969924812,-188.703007518797,132.996479158682,1012.88251452754,188.710685053358,-144.900711681342,956.870538354188,222.350421049444,312.776324666466,939.798442850125,-187.960207158958,133.940088727838,1013.0079548263,189.772162563982,145.557781204486,956.957634137392,223.160441626124,313.196862110862,939.920289373487,189.073572424794,82.8599801390268,84.9837565612146,133.640913604767,64.0737693289828,55.832614555256,120.648446588169,88.3024684352389,76.5892467016598,140.519009788623,9.10274574724719,9.21866349104981,11.5603163280581,8.00460925523431,7.47212249332518,10.9840086757144,9.39693931209726,8.75152824949219,11.854071443543,3.20106880642442,3.08516535803888,2.92805003538491,3.26312993378054,3.89879829209086,3.88100813317588,2.57872482750231,3.0891087418045,3.00902408765384,-0.241599936882183,-0.0737045027535419,-0.0567849270723484,-0.184557077547486,0.228276491646472,0.0912371961060878,0.15855155822815,-0.0791063082080348,-0.107415539410144,131,1019,188,-145,953,222,310,942,-184,133.583333333333,1012.96666666667,189.504166666667,-145.225,956.8125,222.833333333333,312.958333333333,939.9875,-188.6375,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,50,49,69,45,46,71,48,47,68,921.47781758615,880.751391584716,894.271565765886,1184.60333333333,1174.97333333333,1278.25333333333,139.155836453093,123.11348515244,142.270298701331,957722.836666667,874923.266666667,901998.233333333,0,203.455625624019,0,136.306642236845,0,207.290525340802,0,196.931803579379,0,102.308861179743,0,194.150351154117,0,330.063029855836,0,191.60854749792,0,364.929166680386,1
512468,80,980,158,-190,925,202,262,923,-213,151,1039,227,-136,972,262,330,980,-126,121,1019,198,-163,953,232,300,952,-174,118.657894736842,1015.16165413534,195.936090225564,-160.902255639098,951.830827067669,228.917293233083,295.214285714286,949.097744360902,-171.330827067669,117.164572830371,1015.07790154469,195.281411662344,-160.072509089332,951.766889653564,228.344885568903,294.693677660651,948.999579179972,-169.73411801172,119.335771316858,1015.20344455414,196.262914425898,161.323310548463,951.862734543975,229.203458882954,295.472293015521,949.146827023154,172.107175037092,161.93912611718,85.1699957440771,128.66382465598,136.186636402327,60.971272520925,131.593133777841,152.976549865229,93.5224854589305,267.633536671869,12.7255304847059,9.22875916600261,11.3430077429216,11.6699030159778,7.80841037093498,11.4714050481116,12.3683689250131,9.6707024284139,16.3595090596224,3.42461046273257,3.154492066371,3.50637802593409,2.47121667950077,3.38019975880482,2.76480460920447,2.85386889160184,3.11253525617038,2.68291495406189,-0.592321429215943,-0.204393516798354,0.132485150208403,-0.324151327150378,-0.21272418104623,0.0959091908336272,-0.124115513173231,0.0241550073412129,0.101192664943796,121,1019,198,-154,953,232,300,952,-165,119.125,1015.31666666667,195.725,-160.75,952.025,228.75,295.3,949.079166666667,-171.370833333333,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,71,59,69,54,47,60,68,57,87,922.865527405126,879.790409012192,894.496736107215,1179.05,1189.59666666667,1255.20333333333,174.247093023917,157.531578638961,324.31997445895,960613.063333333,873013.863333333,902453.283333333,0,673.315697699847,0,198.505114892823,0,305.279269883169,0,739.094179707921,0,174.687056762786,0,388.557583825439,0,633.802122225865,0,236.971555333784,0,946.054454465328,1
516625,60,990,178,-200,925,212,252,933,-184,121,1049,237,-154,962,272,300,980,-116,90,1019,207,-181,944,242,281,961,-155,91.2255639097744,1016.06766917293,205.875939849624,-178.977443609023,946.112781954887,244.293233082707,280.082706766917,957.721804511278,-152.18045112782,89.9603584169869,1015.98968873115,205.275448200474,-178.42584531038,946.059038862794,243.852565330775,279.721803360447,957.634747026406,-151.30723901993,91.8339871888808,1016.10672652987,206.171866038664,179.248263170453,946.139596115893,244.510897400031,280.261236888471,957.765307086578,152.616872509025,111.797985529863,79.6708753014612,122.395871754859,97.3806213647326,50.9306284579372,106.796708753015,100.415775287275,83.6430699389988,133.522031493829,10.5734566500205,8.92585431773683,11.0632667759057,9.86816200539556,7.13656979633333,10.3342493076669,10.0207672005328,9.14565852954279,11.5551733649404,3.05658432194716,3.10437813680996,3.0558226090279,2.89855682389655,3.40233293543541,3.23967297022007,2.47095959249502,2.90558656200277,3.11780051638508,-0.058276591003159,0.216517464276636,-0.145702272863321,0.211363210511063,-0.264128861510018,-0.181251961314579,-0.238098923571814,-0.0425595206492771,-0.172626905799078,90,1019,207,-181,944,242,281,961,-155,91.2625,1016.07083333333,205.866666666667,-179.0125,946.175,244.541666666667,280.216666666667,957.704166666667,-151.9125,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,61,59,59,46,37,60,48,47,68,922.875540385324,880.905368090637,895.086893113778,1164.34333333333,1214.18666666667,1232.45333333333,132.003578642085,109.088276201169,135.322772587122,960626.37,875224.813333333,903648.686666667,0,296.094580906846,0,165.251821838651,0,364.34929790558,0,428.436623307029,0,102.98399549135,0,259.348686246902,0,360.419928247353,0,225.935531038905,0,222.401314910588,1
520781,60,990,178,-200,916,212,262,933,-184,121,1049,227,-145,972,272,310,990,-106,90,1019,207,-172,944,242,281,961,-145,91.8721804511278,1017.50751879699,203.522556390977,-171.563909774436,947.233082706767,242.526315789474,279.522556390977,959.424812030075,-147.323308270677,90.5508421517684,1017.40905809479,202.941033320538,-171.094464526844,947.167755758782,241.995442985252,279.262807165561,959.339846978233,-146.252059318603,92.5173830445584,1017.55675055571,203.811878836557,171.797200778967,947.265689083208,242.789119177482,279.652852739093,959.467386320939,147.846165732509,119.417562774862,100.567867782664,118.295715704355,80.4053340899417,62.0058448006809,128.023833167825,73.1334515534119,82.0037593984963,154.913945240459,10.9278343131136,10.0283531939528,10.8763833926703,8.96690214566556,7.87437901047955,11.3147617371213,8.55180984081217,9.05559271381484,12.4464430758534,2.89983465197357,3.07168756773932,2.89064830229033,3.2629358307506,3.98268166986025,2.76391779184846,3.13140239368672,3.46287732378945,2.98355768930036,0.0623851762800776,0.0257288274559591,0.0225002469624005,-0.0167482476373588,-0.183941570369768,-0.11903205282345,0.176968289662256,0.254142420196531,0.0900768836518742,90,1019,207,-172,944,242,281,961,-155,91.8958333333333,1017.41666666667,203.425,-171.5875,947.3,242.625,279.545833333333,959.358333333333,-147.416666666667,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,61,59,49,55,56,60,48,57,78,923.76589739465,880.310857685583,895.741194217248,1164.10666666667,1207.04,1229.16,139.091562201929,133.857117008541,157.823269073041,962494.833333333,874052.166666667,904969.126666667,0,285.758219854751,0,159.288058166458,0,254.083504365859,0,168.346941680913,0,130.45014213348,0,239.794046549211,0,231.938452647719,0,214.039909215038,0,435.973980870985,1
524937,60,990,178,-200,925,222,262,933,-184,121,1039,237,-127,972,303,300,980,-116,90,1019,207,-172,944,252,281,961,-155,92.0563909774436,1016.78947368421,207.556390977444,-169.338345864662,946.53007518797,248.812030075188,279.330827067669,957.740601503759,-152.669172932331,90.769315751637,1016.70842938107,206.925134259463,-168.352276655357,946.473082485364,248.1676325259,279.028195839221,957.67332414511,-151.787278705089,92.6866537829136,1016.8299996166,207.868469835807,169.783519839302,946.558572714308,249.145713320871,279.481595827015,957.774160282717,153.098744488352,116.876053340899,82.7253227408147,130.134543906937,151.537920272379,54.1519222584764,166.787175485884,84.5693857284722,64.5249113349409,131.844857426585,10.8109228718412,9.09534621335629,11.407652865815,12.3100739344806,7.35879896847824,12.9146109304882,9.19616146707267,8.03273996435468,11.4823715941693,2.83461165128434,2.85959388071865,3.07859259567771,5.28756429523536,3.87599609831781,4.92861341072049,2.58713836438492,3.65108054387396,2.90530259586517,0.0764833099813331,0.0292645788472931,-0.0758934490726364,1.0828706918858,0.0295177778706732,0.855894108727014,-0.0499936643566603,-0.259922816442558,0.17941416018204,90,1019,207,-172,944,242,281,961,-155,92.1,1016.7875,207.645833333333,-170.0875,946.4375,248.208333333333,279.3375,957.95,-152.733333333333,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,61,49,59,73,47,81,38,47,68,923.86661691625,880.800157081702,894.971686366098,1167.21,1210.01666666667,1232.23666666667,146.785544381811,193.703765581605,137.437329773132,962692.45,875027.536666667,903407.403333333,0,284.125780303927,0,154.450379432505,0,273.679404458818,0,717.302537469364,0,86.3469786660339,0,452.193036928643,0,290.734771301472,0,165.747545948473,0,346.961912796023,1
529093,70,980,188,-181,916,222,262,923,-194,131,1039,247,-118,972,282,320,980,-126,101,1009,217,-145,953,252,291,952,-165,99.7067669172932,1013.33458646617,213.661654135338,-148.721804511278,948.669172932331,253.654135338346,292.018796992481,952.488721804511,-160.721804511278,98.4287489397527,1013.25060717383,213.155791495204,-147.633448592859,948.608803038785,253.098535795073,291.256023039627,952.374648279185,-159.546032834643,100.329757053309,1013.37657311947,213.915467107148,149.265973440258,948.69930744143,253.930189921135,292.401406813933,952.545872437514,161.291404895714,125.091048375656,85.4159313377782,108.934146687473,162.767598240885,57.392027237906,140.649737551426,224.448701943538,109.284777982693,184.1109944673,11.1844109534502,9.24207397383175,10.437152230732,12.7580405329692,7.57575258557894,11.8595842065152,14.9816121276563,10.4539360043331,13.5687506597807,2.73185971864284,3.50314083894865,3.46472067663234,2.54617781343172,3.69581674502785,2.56820763855279,2.07504021711748,3.01029757043899,2.85131331207649,-0.000837793142642784,0.0173691159047996,0.200639532459183,-0.15204077255601,-0.1862214275309,-0.0502347227842864,0.129319990179157,0.206472496604668,0.190940999674505,101,1009,217,-145,953,262,281,952,-155,99.6208333333333,1013.375,213.454166666667,-148.6,948.725,253.666666666667,291.754166666667,952.358333333333,-160.916666666667,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,61,59,59,63,56,60,58,57,68,922.594943961905,880.7672970745,894.953713793004,1176.34333333333,1197.92666666667,1245.97,160.883673302658,197.746606073883,301.467556597883,960045.396666667,874954.906666667,903386.663333333,0,445.363761973192,0,154.640844163266,0,372.686949834862,0,678.850779431985,0,124.471205917996,0,319.758954319655,0,1036.87823570253,0,313.008204305405,0,480.530889436678,1
533250,80,990,188,-163,925,222,281,914,-194,131,1039,267,-109,972,292,330,971,-135,111,1009,217,-136,953,262,310,942,-165,109.368421052632,1011.15037593985,221.665413533835,-133.834586466165,949.387218045113,258.917293233083,306.473684210526,946.507518796992,-164.609022556391,108.573184656635,1011.05877815972,221.077557397198,-133.315201937094,949.320737749184,258.448034896053,306.183406799069,946.42916499234,-163.795897895724,109.75762771719,1011.19631376029,221.957109925806,134.092129702381,949.42046628694,259.150027671434,306.619158355568,946.546594144851,165.005627609658,85.6071499503477,93.2527734430415,129.891403035891,69.263101149099,63.3702510994468,121.027096041992,89.5257199602781,74.2508866505887,131.220144701376,9.252413196045,9.65674756028351,11.396990964105,8.32244562307853,7.96054339222184,11.0012315693286,9.46180320870594,8.61689541833883,11.455136171228,2.7805483502082,3.41829338235131,3.83540875020579,3.02334161655246,3.33796421394602,3.66077686813161,2.6342289916261,4.04856595843726,2.91068388628515,-0.0715363924164963,0.342446683494473,0.00812541166150027,-0.00605738547121469,0.050736130138567,-0.067013415853191,0.132220045739147,-0.255604924760274,0.204287283078992,111,1009,217,-136,953,262,310,942,-165,109.579166666667,1010.9125,221.75,-133.9375,949.4,258.916666666667,306.370833333333,946.654166666667,-164.704166666667,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,51,49,79,54,47,70,49,57,59,923.046843558782,880.648507780919,894.228431211328,1190.07,1190.03,1256.93,138.2708363361,122.369111797821,132.169358750542,960995.65,874730.943333333,901910.79,0,192.324914609844,0,200.650136512737,0,329.207478512657,0,213.97358763318,0,141.125913239566,0,276.627701839608,0,251.223297357505,0,189.567150295309,0,306.988866193241,1
537406,80,990,188,-163,925,222,271,923,-203,131,1039,237,-118,972,282,339,980,-126,101,1009,217,-145,953,252,291,952,-174,104.033834586466,1012.84586466165,212.605263157895,-143.477443609023,950.462406015038,249.406015037594,296.086466165414,949.545112781955,-171.428571428571,102.945198970141,1012.76595682317,212.025130632061,-142.744593768962,950.412635583057,248.904819232056,295.62855791429,949.448574386816,-170.586933649314,104.570424519606,1012.88585518759,212.896414856255,143.835027158179,950.487233582339,249.655431718331,296.320245629496,949.593417150065,171.833106651057,112.357341466875,81.3157752872747,124.353028798411,103.125904383601,47.3740530571713,124.943963682792,139.015136898851,92.0828628174208,139.385444743935,10.5998745967523,9.01752600701959,11.1513689203797,10.1550925344676,6.88288115959961,11.17783358629,11.7904680525775,9.59598159738861,11.8061613043332,3.13156472148365,3.24079764482201,2.53912166976713,2.32506616575067,3.49629275630316,2.80793049928764,3.83134958951981,3.01421730596691,4.04389222717137,0.108295888742063,0.125043516949872,0.163733984591193,0.232863635770731,-0.301261699864907,-0.0127109285028213,0.634266587802574,0.0949359822949415,0.333776946602244,101,1009,217,-145,953,252,291,952,-174,104.125,1012.70833333333,212.366666666667,-143.5,950.675,249.333333333333,295.658333333333,949.408333333333,-171.65,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,51,49,49,45,47,60,68,57,77,922.358996950061,880.611852875851,895.044544831044,1178.81,1191.1,1256.46,155.295542611924,138.964717977829,170.083872696746,959548.55,874645.533333333,903566.5,0,328.959077836239,0,163.515287586676,0,338.506137903708,0,393.877054791411,0,71.290688036325,0,211.705597137288,0,542.816678245501,0,255.534236703186,0,255.607903544924,1
