A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,A106,A107,A108,A109,A110,A111,A112,A113,A114,A115,A116,A117,A118,A119,A120,A121,A122,A123,A124,A125,A126,A127,A128,A129,A130,A131,A132,A133,A134,A135,A136,A137,A138,A139,A140,A141,A142,A143,A144,A145,A146,A147,A148,A149,A150,A151,A152,A153,A154,A155,A156,A157,A158
500000,111,980,168,-154,944,191,310,914,-213,171,1029,207,-100,972,242,349,952,-155,151,1009,188,-118,962,222,330,933,-194,147.3,1011.28,188.42,-121.06,959.09,219.88,329.95,930.56,-196.96,146.60807866138,1011.20686393257,187.944369396198,-120.599197412865,959.023105629622,219.36414130052,329.774199507087,930.498545865623,-196.239923860222,147.6299427623,1011.31647865542,188.657891433144,121.295424480893,959.123386223066,220.133913788857,330.036437382299,930.590737112722,197.303218422812,98.2929292929294,74.5268686868688,90.6096969696971,57.6327272727272,64.6887878787878,112.854141414141,57.6237373737373,57.7842424242424,136.685252525252,9.91427906067453,8.63289457174526,9.51891259386791,7.59162217663176,8.04293403421835,10.6232829866356,7.59103006012605,7.60159472901853,11.6912468336466,4.18400082980294,3.89588086427408,2.62054905572216,5.69443662469153,2.50537114945474,2.7946161391946,3.75471697975514,3.9381064819103,3.70305869430617,-0.457543147633396,-0.261360032239351,0.100776030892644,-0.612673388724519,-0.20413942168188,-0.225004077595107,-0.66815281525159,0.0659554982695898,0.625497117326568,151,1009,188,-118,962,212,330,933,-194,147.555555555556,1011.25555555556,188.411111111111,-120.8,959.211111111111,220.111111111111,330.444444444444,930.511111111111,-197.655555555556,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,60,49,39,54,28,51,39,38,58,389.726750864636,371.803291950395,377.580041096552,505.125,487.51125,546.55125,114.571027371556,113.334319457863,149.855695254286,405055.2825,368658.44625,380194.39875,0,79.6770585125375,0,59.98903246028,0,66.2542440620088,0,41.487280016229,0,47.7950249855594,0,68.8143304735407,0,48.9233295450082,0,39.2814515639789,0,110.461641461658,1
501562,131,990,158,-136,944,181,310,904,-223,171,1039,207,-109,990,242,359,952,-165,151,1009,178,-118,962,212,330,933,-203,150.4,1011.75,181.88,-121.78,962.77,211.92,329.34,931.3,-201.79,149.807181678692,1011.67210418245,181.268328521152,-121.388402581749,962.706528314966,211.294474111409,329.114874183703,931.24706795772,-201.205548114272,150.691074719109,1011.78903433473,182.184247398067,121.97393164115,962.801874738515,212.229969608441,329.452363779652,931.326344521618,202.077584110658,88.5252525252525,79.7853535353535,111.884444444444,47.7490909090909,61.9970707070707,132.801616161616,74.7721212121213,49.5656565656566,117.319090909091,9.40878592195893,8.93226474839128,10.5775443484981,6.91007170071997,7.87382186152764,11.5239583547328,8.64708744098967,7.04028810246119,10.8313937657667,2.6390182567122,3.57721462445017,2.46619874682438,2.58561851212088,4.97283172195708,2.7489676488241,3.66236546737004,4.92207436555097,3.38705486009427,-0.173114182496938,0.276789249215892,0.00862732082344429,0.0659976979163124,0.569392559593752,-0.0561364672096772,0.00674500876794312,-0.581348560467542,0.149210214309833,151,1009,188,-118,962,212,330,933,-203,150.555555555556,1011.66666666667,181.777777777778,-121.7,962.6,211.966666666667,329.544444444444,931.466666666667,-201.811111111111,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,40,49,49,27,46,61,49,48,58,389.628699085674,372.526156050129,378.117328794845,504.01125,486.17625,548.41125,115.380339101877,139.912511522844,126.239826749826,404855.98125,370089.99375,381278.61375,0,61.2166518131366,0,63.5151335215098,0,85.1069961212335,0,38.0193937507776,0,58.4558943244454,0,108.630712250064,0,53.8156847544049,0,36.8360544467554,0,92.2115629764679,1
503125,121,990,148,-145,944,181,300,914,-223,161,1039,207,-109,981,242,339,952,-174,151,1019,178,-127,962,212,320,933,-203,145.4,1014.82,178.29,-128.89,960.47,207.64,318.75,933.81,-199.19,144.85563677017,1014.73275599925,177.596343697763,-128.498686770733,960.410465151033,207.052570409491,318.5064179099,933.730862370372,-198.643301325455,145.663310411373,1014.86367557421,178.632723765832,129.086521372295,960.499843831325,207.929122539388,318.873093879054,933.84956497286,199.46084828858,77.4141414141414,89.5430303030302,123.561515151515,51.21,57.9081818181818,121.36404040404,79.280303030303,74.6403030303031,109.064545454546,8.79853063949552,9.46271791310669,11.1158227383993,7.15611626512594,7.60974255925795,11.0165348637419,8.90394873246152,8.63946196416786,10.4433972180773,2.57877624313004,2.81497342050869,3.23854960557495,3.19858322692428,2.92645966945394,3.38763706687927,2.57681871643524,2.7885838039542,3.3152586162515,-0.442412586668356,0.151316931932972,-0.0314559484680188,-0.214918593174419,0.341813878621022,-0.161890586476108,0.430334537397671,0.00821214303058151,0.0397179035110547,151,1009,178,-127,962,212,320,933,-194,145.444444444444,1014.74444444444,178.444444444444,-128.7,960.344444444444,207.766666666667,318.333333333333,933.7,-199.266666666667,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,40,49,59,36,37,61,39,38,49,390.251090497025,371.68593903834,377.51795427764,501.94125,486.375,544.40625,125.370461435951,123.508218187268,109.247440972688,406153.39875,368421.675,380077.38375,0,53.3171243706748,0,75.5803374800926,0,88.8130914489502,0,48.1702910950289,0,40.4785700206529,0,92.5917061191677,0,63.6415449005395,0,60.4378596080457,0,77.6974608352812,1
504687,121,990,168,-163,944,191,300,914,-223,161,1039,207,-118,972,242,330,961,-165,131,1009,188,-145,962,222,315,937.5,-194,135.6,1013.06,188.88,-142.3,958.2,220.89,314.7,937.31,-190.63,135.033895982132,1012.97030956642,188.212438552018,-141.621147981854,958.157052612986,220.303686294822,314.512177547197,937.230751075014,-190.013641536956,135.883037940723,1013.1049501409,189.209407799929,142.632604968149,958.221477530117,221.180401482591,314.793583162046,937.349566597222,190.940435738478,77.6161616161615,91.9963636363637,125.803636363636,95.7272727272726,41.5757575757575,129.674646464646,59.5050505050505,74.9231313131312,119.649595959596,8.81000349694378,9.59147348619406,11.2162220182928,9.78403151708296,6.44792661060573,11.3874776164279,7.7139516789419,8.65581488440754,10.9384457744049,2.7238809064232,3.10273945260396,2.23802519797758,2.9250493096647,2.93021048486035,2.57945430340579,2.60484863350009,3.31244338680408,3.59351179893137,0.12214368568142,0.269825053579927,-0.134108914877901,0.142230819544934,0.0412623582536815,-0.0887160685357911,-0.0983167040823888,-0.135534083759725,-0.282085121453912,141,1009,188,-145,962,222,320,942,-194,135.444444444444,1012.9,189.033333333333,-142.4,958.222222222222,220.888888888889,314.666666666667,937.388888888889,-190.288888888889,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,40,49,39,45,28,51,30,47,58,389.813451600372,372.631667266779,377.6360607717,501.5775,495.52125,540.99,138.55934084825,146.202598683686,135.042935499906,405242.265,370294.96125,380316.5475,0,60.7093610910982,0,64.6976839007,0,94.3924684880285,0,81.827361228016,0,25.8200184194182,0,103.676363253923,0,39.7467326636864,0,55.5742259929829,0,88.9712021444039,1
506250,101,990,158,-172,935,202,281,914,-223,151,1039,207,-127,972,242,339,961,-165,131,1009,188,-145,953,222,310,942,-194,134.5,1013.34,185.35,-145.45,957,219,310.05,940.2,-194.16,133.799380765212,1013.25518095132,184.78196345391,-144.886937857902,956.954120995912,218.531800178613,309.672145285547,940.136779928361,-193.565435672321,134.836938559135,1013.38248455359,185.633105883622,145.730264530056,957.022883738942,219.235033696716,310.240052217634,940.231545950252,194.453182025906,91.6666666666667,86.9741414141414,106.088383838384,82.4318181818182,44.2424242424242,104.040404040404,119.078282828283,59.919191919192,115.085252525253,9.57427107756338,9.32599278437108,10.2999215452538,9.07919700093671,6.6514978946418,10.2000198058829,10.9122996122853,7.74074879576853,10.7277794778441,3.53106572866152,3.27937027619082,2.72334429554777,3.21078881096491,3.5227372239945,2.53039871806956,3.19993580347924,4.25916784924582,2.96763476752926,-0.330534113540567,0.215917007007905,0.0525183410138902,-0.0778722960976796,-0.333039793599911,0.166453683884065,0.2536507652156,-0.219051173010714,0.129699762176115,131,1009,188,-145,962,222,310,942,-194,134.666666666667,1013.21111111111,185.222222222222,-145.4,957.1,218.777777777778,309.911111111111,940.4,-194.222222222222,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,50,49,49,45,37,40,58,47,58,389.62237056095,372.205779658042,378.366850879822,499.94625,495.54375,541.65375,123.004741033297,112.515766946119,138.32538659903,404844.26625,369447.79125,381786.10875,0,68.6473211093751,0,63.0621949740355,0,89.9976202614618,0,65.7349541734233,0,33.1360530362421,0,67.3017226235163,0,91.1102642657207,0,42.146197081185,0,99.37112800434,1
507812,121,980,158,-163,944,191,300,914,-213,171,1029,217,-127,972,252,339,952,-165,141,1009,188,-136,953,222,320,933,-194,137.5,1013.24,189.59,-138.7,957.01,223.49,321.28,935.88,-191.82,136.785029763892,1013.16669037717,188.946184997033,-138.316548921376,956.962206838969,222.957100009264,321.071092431102,935.803244456839,-191.158419822461,137.858623234094,1013.27649730959,189.906161037498,138.895500287086,957.033881322913,223.752474846648,321.383602568644,935.918244292737,192.1495771528,99.7474747474748,74.709494949495,121.193838383838,54.8181818181818,46.1716161616162,118.575656565657,67.2541414141413,72.3086868686867,127.825858585859,9.98736575616788,8.64346544792625,11.0088073097788,7.40393016027176,6.79496991616712,10.8892449952077,8.20086223601771,8.50345146800326,11.3060098437008,2.98909149174812,3.96842082113052,2.83742373307626,3.3550902205391,2.76071549031773,3.455145231385,2.53100793680034,3.07150687281622,2.35699086645552,0.193364225579144,-0.480573838330691,-0.187594316358172,-0.492324626510488,-0.0762401611201672,-0.177651053872814,-0.277182765022336,-0.364895427617416,-0.0322438096692862,141,1019,188,-136,962,222,320,933,-194,137.444444444444,1013.32222222222,189.822222222222,-138.4,956.9,223.555555555556,321.444444444444,936,-191.733333333333,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,50,49,59,36,28,61,39,38,48,390.022851983886,372.219680294916,378.003840486081,502.62375,494.7,543.3675,121.965412267005,121.211507076056,132.722657107349,405674.47875,369476.6175,381056.94,0,84.8893625340633,0,48.8723354498225,0,96.4083712522214,0,47.1111865078717,0,38.2612753294597,0,69.4912812207352,0,47.6092158096053,0,57.2545063167575,0,77.1863029651278,1
509375,101,990,158,-172,935,191,291,923,-223,151,1039,207,-127,981,262,330,961,-165,131,1009,188,-145,953,222,310,942,-194,133.4,1013.34,187.24,-147.97,956.95,222.09,311.13,940.32,-189.17,132.790232107447,1013.25903814868,186.560685106702,-147.543512644899,956.891142730412,221.588756663948,310.834645888808,940.248113688089,-188.500421866068,133.692931750336,1013.38041228356,187.571053203846,148.183636073623,956.97946163959,222.341111807961,311.278701487911,940.356038955459,189.505065895348,79.0303030303031,82.7317171717171,125.335757575758,63.9081818181817,56.9570707070707,112.729191919192,93.4879797979798,68.4622222222223,128.162727272727,8.88989893251341,9.09569772869114,11.1953453531259,7.99425930391188,7.54699083788172,10.6174004313293,9.66891823307963,8.27419012485345,11.3208978121317,3.51605254243667,3.29063324984869,2.46195598021481,3.48842539616282,4.19397750497429,4.53947442000925,2.61184786434271,3.2932393947519,3.18884282805767,-0.400474395264538,-0.167423803092274,-0.329271474564837,-0.174949817401647,0.169778874960644,0.213706941488006,0.279684800871599,0.325739775676526,-0.154880006449885,131,1019,188,-154,953,222,310,942,-194,133.333333333333,1013.43333333333,187.322222222222,-147.7,956.933333333333,222,311,940.233333333333,-188.977777777778,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,50,49,49,45,46,71,39,38,58,389.697779381829,372.582053604542,378.177154585224,500.2425,497.62875,540.2325,132.253671628946,113.486392122584,129.831105632292,404998.71,370201.36875,381403.53,0,65.4835279437217,0,64.3909212008098,0,96.9472450928716,0,52.5465772625946,0,43.5060117665889,0,88.1594527390415,0,77.449338994036,0,53.4668775307848,0,82.2530972282746,1
510937,101,990,158,-163,935,191,291,914,-213,151,1039,227,-136,981,252,330,961,-155,131,1019,188,-145,953,222,310,942,-184,131.6,1013.4,191.42,-146.26,956.94,222.49,310.61,941.11,-185.43,131.022081032173,1013.29326871482,190.596295861687,-145.955159707315,956.876265351367,221.891896742388,310.401674894668,941.02045432839,-184.650501263295,131.879490444875,1013.45330430168,191.832479001862,146.415094850224,956.97194316239,222.789519502153,310.71499802874,941.154615352865,185.823114816214,74.3838383838383,109.131313131313,159.680404040404,45.850909090909,61.7539393939394,134.717070707071,65.8968686868686,84.8261616161616,147.419292929293,8.62460656400269,10.4465933744601,12.6364711862293,6.7713299351685,7.85836747638715,11.6067683145254,8.11768862958346,9.21011192202145,12.1416346893362,3.63341280938348,2.8047254701969,3.31058744274673,3.18631231591997,3.94745646581403,3.26976361996132,3.02854435849859,2.92328330119755,3.29744026669542,-0.305045253499889,-0.0911065730529741,0.187401647279851,-0.481241770389937,0.316479373973832,0.159663128925549,0.363993266553351,-0.341105304434018,-0.296235321879679,131,1019,188,-145,953,222,310,942,-184,131.666666666667,1013.5,191.3,-145.9,956.722222222222,222.333333333333,310.222222222222,941.411111111111,-185.255555555556,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,50,49,69,27,46,61,39,47,58,389.92530180909,372.519176731951,378.133100218113,501.1575,497.13375,538.93125,173.788546620536,144.762389011133,150.972422023708,405479.8125,370075.44375,381317.26875,0,54.7625087773468,0,82.6540139686726,0,106.427515103054,0,38.0710954799676,0,49.6597789850014,0,88.5969664865059,0,47.5522940040245,0,60.1814673115458,0,126.646179506992,1
512500,111,980,168,-172,935,202,262,923,-213,151,1029,227,-136,972,262,330,971,-165,121,1019,188,-154,953,222,300,942,-184,125.5,1014.77,193.21,-156.7,954.01,224.9,300.49,945.49,-182.85,124.907774127049,1014.69102156341,192.676013821773,-156.145068441256,953.960096013023,224.388190481038,300.165665604696,945.411750577147,-182.11737198712,125.797456254091,1014.80930720998,193.476484359211,156.976303944258,954.034899780925,225.159054892314,300.650478130337,945.52904238844,183.218039504848,75.5050505050505,80.5829292929291,104.086767676768,87.5454545454545,47.9897979797981,117.767676767677,97.4443434343437,74.5756565656567,136.088383838384,8.68936421753919,8.97679950165587,10.2022922756,9.35657279913188,6.92746692376067,10.8520816789995,9.87139014700279,8.63571980587934,11.6656926000295,2.80485676893994,4.31826313010726,3.24687134242037,2.35662503275395,3.71176510896172,3.09796285254715,4.82810738885986,3.39093489635766,2.3477382848459,0.200766187083932,-0.493958310696678,0.0915665853548323,-0.0271047613751156,-0.268709667738822,0.358469498722404,-0.180870752930154,-0.207947798920187,-0.171811478565261,121,1009,188,-154,953,222,300,942,-184,125.333333333333,1015.13333333333,193.288888888889,-156.8,954.2,224.666666666667,300.477777777778,945.544444444444,-182.611111111111,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,40,49,59,36,37,60,68,48,48,390.255741618072,372.266319990387,378.345321340564,500.055,500.85375,535.81125,104.168137722836,122.194780570656,136.74236797661,406161.03,369570.28125,381744.27375,0,54.6304954792154,0,55.5229215247273,0,82.4623527689619,0,74.3585602959307,0,36.8320522465957,0,90.1781445368577,0,75.9380023468448,0,53.898754440686,0,112.698628927815,1
514062,90,990,158,-181,925,202,262,923,-203,141,1039,227,-136,972,262,330,971,-135,121,1019,198,-154,953,232,300,952,-165,120.17,1014.24,196.41,-156.79,952.84,229.6,297.31,949.64,-169.88,119.193165958723,1014.16236832425,195.737093846575,-156.310153078175,952.775147669737,229.101438210114,296.87298581928,949.554863064736,-168.772475683851,120.623256464083,1014.27878810512,196.739040355492,157.03620601632,952.872310438287,229.848645852004,297.524839299175,949.682504840433,170.425878316645,110.243535353535,79.4771717171717,130.668585858586,78.0463636363636,62.1963636363636,115.39393939394,129.084747474748,81.5458585858586,187.64202020202,10.4996921551794,8.91499701161877,11.4310360798392,8.8343853004249,7.88646712009653,10.7421571108386,11.3615468786054,9.03027455761222,13.6982488005591,3.68752571359323,2.86944492749826,3.46062627091731,4.21498858131429,4.36464841389506,2.95458771743991,3.929160716225,2.8231003544341,3.23907833477324,-0.588839350466771,-0.0632222309253027,-0.219607048548134,-0.636590964653239,-0.404826555988696,0.0461510984966111,-0.32379149114872,-0.138474739447308,-0.0253474221445975,121,1019,198,-154,953,232,300,952,-165,120.555555555556,1014.21111111111,196.4,-156.3,953.1,229.555555555556,297.611111111111,949.822222222222,-169.844444444444,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,51,49,69,45,47,60,68,48,68,390.062425835347,372.251416604461,378.619866304929,499.0575,502.21125,531.31125,134.541599065573,120.071266241035,214.195303020065,405756.63,369546.15375,382298.57625,0,92.0819675943988,0,57.1695957236811,0,75.6933690652857,0,71.2171231261746,0,51.0383745704861,0,82.6426893477133,0,108.148547764739,0,56.5659588231775,0,153.623070605145,1
