TIME_SAMPLE,MINACCX1,MINACCY1,MINACCZ1,MINACCX2,MINACCY2,MINACCZ2,MINACCX3,MINACCY3,MINACCZ3,MAXACCX1,MAXACCY1,MAXACCZ1,MAXACCX2,MAXACCY2,MAXACCZ2,MAXACCX3,MAXACCY3,MAXACCZ3,MEDIANACCX1,MEDIANACCY1,MEDIANACCZ1,MEDIANACCX2,MEDIANACCY2,MEDIANACCZ2,MEDIANACCX3,MEDIANACCY3,MEDIANACCZ3,MEANACCX1,MEANACCY1,MEANACCZ1,MEANCACCX2,MEANACCY2,MEANACCZ2,MEANACCX3,MEANACCY3,MEANACCZ3,ARMEMANX1,ARMMEANY1,ARMMEANZ1,ARMMEANX2,ARMMEANY2,ARMMEANZ2,ARMMEANX3,ARMMEANY3,ARMMEANZ3,RMSX1,RMSY1,RMSZ1,RMSX2,RMSY2,RMSZ2,RMSX3,RMSY3,RMSZ3,VARX1,VARY1,VARZ1,VARX2,VARY2,VARZ2,VARX3,VARY3,VARZ3,STDX1,STDY1,STDZ1,STDX2,STDY2,STDZ2,STDX3,STDY3,STDZ3,KURTX1,KURTY1,KURTZ1,KURTX2,KURTY2,KURTZ2,KURTX3,KURTY3,KURTZ3,SKEWX1,SKEWY1,SKEWZ1,SKEWX2,SKEWY2,SKEWZ2,SKEWX3,SKEWY3,SKEWZ3,MODEX1,MODEY1,MODEZ1,MODEX2,MODEY2,MODEZ2,MODEX3,MODEY3,MODEZ3,TRIMX1,TRIMY1,TRIMZ1,TRIMX2,TRIMY2,TRIMZ2,TRIMX3,TRIMY3,TRIMZ3,RANGEX1,RANGEY1,RANGEZ1,RANGEX2,RANGEY2,RANGEZ2,RANGEX3,RANGEY3,RANGEZ3,SMV1,SMV2,SMV3,SMA1,SMA2,SMA3,EVA1,EVA2,EVA3,AAE1,AAE2,AAE3,FREEZE
750000,-121,970,257,-236,944,131,-106,980,-38,90,1019,376,36,1000,232,38,1057,48,-50,990,316,-90,972,181,-19,1019,9,-50.875,992.125,318.53125,-71.015625,972.578125,185.640625,-21.828125,1018.140625,5.8125,0,991.942448976224,317.189667229069,0,972.410787699445,183.366808762918,0,1017.84102483352,0,64.8177734113106,992.216379500964,319.178143831936,94.2162572224136,972.661851891499,186.750794844359,37.7332330313743,1018.29048685775,18.2362962248369,1638.68253968254,184.206349206349,419.078373015873,3894.33308531746,165.454117063492,419.979910714286,962.36681547619,310.027529761905,303.519841269841,40.480644012695,13.572263967605,20.4714037871337,62.4045918608355,12.8628969156832,20.4934113976733,31.0220375777638,17.6075986370063,17.4218208368081,5.80840961956768,2.13061281694348,4.13849220823271,2.29866050017974,2.58394812469978,2.9633687684607,2.85593975103142,2.26620233429137,2.85714371139043,1.13058355185332,0.102514378134261,-0.348097395707384,-0.120339109408864,0.0769937469212901,0.0436743553436072,-0.188777524125932,0.0500128723018838,-0.0461498940998731,-70,990,326,-109,972,181,-19,1019,9,-53.8448275862069,991.879310344828,318.913793103448,-69.9137931034483,972.327586206897,185.724137931034,-21.0862068965517,1018.10344827586,5.93103448275862,211,49,119,272,56,101,144,77,86,130.415165033658,124.093357168777,127.317754497406,1368.71875,1234.296875,1062.90625,1650.77979521414,4007.88659851819,975.714815137156,1090569.375,989823.640625,1038671.875,1
751000,-121,950,277,-227,944,151,-97,980,-38,40,1029,396,109,1009,252,38,1057,58,-50,990,326,-76.5,972,191,-29,1019,19,-49,990.5625,328.125,-68.078125,971.5,197.0625,-24.90625,1020.1875,14.484375,0,990.294382299551,326.794994705083,0,971.288203828096,195.019547363159,0,1019.89639611638,0,60.4108330516969,990.696677217603,328.800423889629,100.000234374725,971.606594769714,198.098302617665,39.9147529116741,1020.33274290792,23.6322740124602,1268.28571428571,270.059523809524,450.746031746032,5450.58110119048,210.412698412698,415.805555555556,988.308531746032,301.075396825397,354.221974206349,35.6129992318214,16.4334878771831,21.23078029056,73.8280509101417,14.5056092051557,20.3913107856154,31.4373747591308,17.3515243372275,18.8207856957766,2.38467802264803,2.50316778069159,3.68204079995778,2.92420812742207,3.1946486969019,3.33306087387929,2.20471780828231,2.80215465353027,2.82534234322614,0.158943396203824,0.0824935657857742,0.417664555591338,0.214261883022138,0.476784024928977,0.383248016056,-0.107251618508528,-0.0912168892133802,-0.297598188959454,-50,980,316,-100,962,191,0,1019,29,-49.5344827586207,990.5,327.775862068966,-68.8448275862069,971.137931034483,196.603448275862,-24.6379310344828,1020.36206896552,14.8103448275862,161,79,119,336,65,101,135,77,96,130.591394575717,124.211284455591,127.591932063685,1370.1875,1252.734375,1071.046875,1272.09645821389,5523.16472693702,1021.2105640097,1093239.09375,993262.359375,1043230.578125,1
752000,-90,960,287,-200,935,141,-67,933,-38,50,1058,396,218,1037,252,29,1066,97,-50,990,326,-76.5,972,191,-19,1014,19,-48.4375,988.6875,330.484375,-66.609375,967.328125,196,-23,1013.9375,23.796875,0,988.468716203683,329.0686720943,-71.0473359015469,967.088541517599,193.198426028732,0,1013.33713561631,0,55.7617700579887,988.799034814456,331.193745223245,97.8635050721156,967.449845276229,197.339887630453,32.788622264438,1014.23578064965,33.6454398841804,775.297619047619,224.059523809524,476.825148809524,5222.05133928571,239.239831349206,535.396825396825,554.761904761905,614.56746031746,574.704117063492,27.8441666969514,14.9686179659153,21.8363263579184,72.2637622829431,15.4673795889674,23.1386435513585,23.5533841466976,24.7904711596504,23.9729872369609,6.0442940209229,8.58328409532042,3.23547007512621,7.75902316540507,8.01069787435996,3.14818432664339,2.37317770205137,3.57787048867844,4.15471497872807,1.25601591667454,1.39005424289595,0.188353535830183,1.69941192580121,1.10764731450837,-0.0819014730512288,0.0909622652081769,-0.191552893066979,0.22572024036254,-50,980,326,-81,972,191,-19,1028,19,-50.8620689655172,987.931034482759,330.379310344828,-73.0344827586207,966.862068965517,196.120689655172,-23.0689655172414,1014.12068965517,23.5689655172414,140,98,109,418,102,111,96,133,135,130.456379055443,123.662952887387,126.845755476744,1371.359375,1249.46875,1068.421875,785.259906075005,5327.01050620738,988.348301157337,1090522.203125,984479.5,1030881.328125,1
753000,-161,931,277,-263,916,131,-106,961,-38,40,1019,386,118,1000,262,48,1047,87,-50,990,336,-72,972,191,-19,1019,9,-52.390625,988.65625,333.765625,-72.75,969,192.109375,-24.640625,1017.40625,15.6875,-46.2424159091996,988.399678801589,331.969525415403,0,968.797805851224,188.573062818501,0,1017.13054279026,0,63.5121789501825,988.781842091571,334.632611045307,106.820819599926,969.1001141523,193.806322458789,40.445758430273,1017.54333445805,30.8798073180517,1309.47991071429,252.292658730159,588.690228174603,6215.2380952381,197.111111111111,665.273561507937,1045.0275297619,283.387896825397,718.694444444444,36.1867366684851,15.8837230752163,24.2629393968374,78.8367813602134,14.0396264591018,25.7928975012102,32.326885556173,16.8341289298079,26.8084771004331,4.41460982204381,6.57107037921493,3.06629403273402,3.32270520016479,4.92673344127329,2.69132706660574,2.93161552450467,3.54399135100294,3.16462486692269,-0.293295292842562,-1.24797539418751,-0.316340789856707,-0.29161878734204,-0.620615536630763,-0.0511911514961553,-0.432915588016017,-0.294393597126435,0.412970926177078,-70,990,336,-100,962,202,-58,1009,9,-51.7241379310345,989.568965517241,334.344827586207,-71.0344827586207,969.51724137931,192,-23.3448275862069,1017.79310344828,14.9655172413793,201,88,109,381,84,131,154,86,125,130.609072521285,123.826775353828,127.244803791922,1377.625,1246.828125,1072.140625,1338.49753321595,6306.79877933986,1170.27870102206,1093702.3125,988126.609375,1037983.859375,1
754000,-141,960,277,-209,935,141,-67,980,-67,20,1039,366,-18,1009,232,9,1057,29,-60,990,326,-81,972,181,-38,1019,-9,-58.65625,988.90625,324.046875,-87.59375,969.40625,185.5,-33.90625,1019.3125,-13.40625,-52.4278393445345,988.647281673355,322.977931008694,-68.7618022448711,969.232811158192,183.47553574201,0,1019.01467678219,0,64.1560597293818,989.036225954338,324.573975581839,96.237823905157,969.492763639832,186.509802021234,39.0732485212069,1019.46097890012,25.701410467132,686.165674603175,261.165674603175,347.315228174603,1614.27678571429,170.40376984127,381.619047619048,383.070436507937,307.519841269841,488.467261904762,26.1947642593549,16.1606211082116,18.6363952569858,40.1780634888528,13.0538794939003,19.535072245043,19.572185276763,17.5362436476527,22.1012954802374,4.21550158473304,3.004068722227,2.61731683503471,3.29427147667081,3.80179908143269,2.63508347124086,2.06705633054665,2.23675765015774,2.72191237343131,-0.251971191407123,0.269060963390641,-0.134410329964676,-0.692474102292296,-0.137400107417058,0.175649725530842,0.18060884166299,-0.14523293659507,-0.146210461239431,-40,980,306,-54,972,171,-38,1028,-9,-58.1206896551724,988.672413793103,324.310344827586,-85.5689655172414,969.48275862069,185.396551724138,-34.1034482758621,1019.39655172414,-13.1379310344828,161,79,89,191,74,91,76,77,96,130.300521905378,123.867983809463,127.513933590673,1372.234375,1242.5,1073.6875,690.480161945555,1660.01184840395,625.8651249906,1087656.921875,983963.84375,1041487.96875,1
755000,-151,941,257,-272,925,131,-106,971,-48,20,1039,396,27,1009,252,19,1057,38,-60,990,336,-81,972,202,-48,1019,0,-62.484375,988.78125,333.734375,-94.59375,970.078125,194.953125,-44.40625,1018.109375,-1.09375,-63.294079055455,988.461405125373,331.463137923644,0,969.831982996174,190.770757921924,0,1017.67303057399,0,69.5733650544517,988.940958171922,334.81312418273,111.655301038509,970.200180697262,196.837615498156,50.999387251221,1018.32453538889,18.9464706475903,951.015625,320.872023809524,732.642609126984,3574.78472222222,240.581101190476,750.045386904762,639.006944444444,445.114831349206,363.451388888889,30.8385412268479,17.9129010439271,27.0673716700936,59.7895034451886,15.510677006194,27.3869565104405,25.2785866781441,21.0977446981711,19.0644010891737,3.70203936702639,3.5797761137915,4.2235336465597,2.99866478199731,3.64269804975134,2.8061491270815,3.12590443102869,2.98047440032905,2.85582928684221,-0.241756985216752,-0.0238854441295686,-0.343645444154438,-0.331654844636542,-0.477700129028013,-0.431928734412826,0.466053574001503,-0.63386080871138,-0.0238512855368588,-60,990,336,-72,981,202,-48,1028,9,-62.3448275862069,988.689655172414,334.137931034483,-93.1034482758621,970.534482758621,195.827586206897,-44.8103448275862,1018.70689655172,-1.03448275862069,171,98,139,299,84,121,125,86,86,130.69662891071,124.260691707469,127.412068175894,1385.9375,1260.46875,1078.515625,1138.95400347126,3642.79261951216,722.736890889086,1094944.5,992500.34375,1039944.765625,1
756000,-111,950,267,-181,944,141,-87,942,-67,10,1019,366,-18,1000,242,9,1076,38,-70,990,326,-100,972,181,-43,1019,-9,-62.890625,990.765625,323.6875,-99.546875,968.328125,188.703125,-39.75,1017.078125,-8.34375,0,990.527854993164,322.224413318059,-83.5431083192478,968.166421757857,185.269155314118,0,1016.581316125,0,68.1731481229963,990.884161683393,324.406669937595,105.644820625528,968.409060973203,190.380088572834,45.8267798345029,1017.32516157569,24.0974583722018,703.337053571429,238.626736111111,473.488095238095,1271.10887896825,159.239831349206,645.79935515873,528.285714285714,510.54935515873,519.181547619048,26.5205025135541,15.4475478996218,21.759781599044,35.6526139149467,12.6190265610786,25.4125826148924,22.9844668044685,22.5953392353098,22.7855556794002,3.13570592722069,2.77716038880662,2.49543530006053,2.46346653250236,3.27962531747609,2.63637686274409,2.37618648781861,3.89601047717222,2.92923536898068,0.613882614758395,-0.158239275138683,-0.13464742633183,-0.147864203859811,0.113129734860089,0.0815901689563766,0.149225428127196,-0.179687975442522,-0.0776577562343496,-80,990,326,-100,962,181,-48,1009,-19,-64,991.068965517241,323.913793103448,-99.0862068965517,968.120689655172,188.413793103448,-39.6896551724138,1017.25862068966,-7.86206896551724,121,69,99,163,56,101,96,134,105,130.532800491977,123.953907987455,127.268120739614,1377.65625,1256.578125,1076.421875,864.479326083938,1379.51392628367,877.280280665245,1091738.6875,985221.515625,1037631.265625,1
757000,-131,950,277,-200,935,111,-106,971,-67,30,1058,376,-9,1009,232,-29,1104,38,-80,990,316,-113.5,972,191,-48,1019,-19,-72.796875,992.90625,315.625,-110.765625,968.921875,185.34375,-52.375,1019.140625,-17.46875,-68.1956761374432,992.616254773751,314.472979666965,-74.8498972881217,968.684412570645,180.977413679494,-47.7499997615451,1018.49986978572,0,77.5935926800661,993.052711340138,316.202862099634,116.821913077128,969.041286852629,187.276032903306,54.7440065212622,1019.46279511564,27.4454003432269,732.831101190476,295.483134920635,370.904761904762,1400.21403769841,235.089037698413,731.435515873016,257.793650793651,667.202132936508,455.205357142857,27.0708533517227,17.1896228847708,19.258887867807,37.4194339574827,15.3326135312416,27.0450645381559,16.0559537491128,25.8302561531338,21.3355421103579,5.18331062866957,5.16644729818321,3.47912468477681,4.25412129792986,2.97250128456011,2.61941119171197,3.54741725616712,3.41848174785611,3.0964985103775,0.716953551185592,0.654888380114125,0.208395862057167,0.521970824256307,0.397454832119182,-0.536172358319155,-0.663156431118076,0.28576708564699,-0.0501944452081049,-80,1000,316,-118,962,202,-48,1019,-19,-73.3793103448276,992.413793103448,315.362068965517,-111.603448275862,968.603448275862,186.258620689655,-51.6379310344828,1018.86206896552,-17.448275862069,161,108,99,191,74,121,77,133,105,130.565873548342,124.098842189621,127.620247126296,1382.265625,1265.03125,1093.359375,737.250051517746,1475.14067484067,709.635097388111,1092158.703125,987760.6875,1043054.546875,1
758000,-141,960,247,-245,925,90,-87,961,-77,-30,1039,346,18,1000,222,9,1104,29,-80,1000,306,-109,972,171,-48,1019,-19,-81.265625,997.375,300.515625,-113.53125,968.84375,170.21875,-41.953125,1015.671875,-20.703125,-69.1304336835959,997.154636596659,298.678773929866,0,968.582249999239,165.514381879658,0,1015.04377862109,0,86.3532896014969,997.485416560062,301.3822583116,130.458805758753,968.973232344423,172.242380092705,49.5402298642225,1015.98793515228,29.3835094057875,866.325148809524,223.761904761905,529.904513888889,4195.71329365079,254.895833333333,704.014880952381,705.188244047619,652.319196428571,441.672371031746,29.4334019238267,14.9586732286625,23.0196549472161,64.7743258834146,15.9654575046672,26.5332787448589,26.5553806986008,25.5405402532635,21.0160027367658,2.09717298742676,3.28225949707317,2.99741447618705,2.16115066468273,2.92910291410772,3.67783666631384,2.34322506663503,4.46071264787471,3.57063745384088,-0.0864292302921818,0.180306721747236,-0.598880483276618,-0.211928062385803,-0.562451058264753,-0.399038892982579,0.354864380365636,0.344484934530178,0.361365944863553,-80,1000,306,-100,972,181,-48,1009,-19,-81.1724137931034,997.155172413793,301.103448275862,-113.068965517241,969.327586206897,170.965517241379,-42.2586206896552,1015.24137931034,-21.3620689655172,111,79,99,263,75,132,96,143,106,130.611252011182,123.785392079415,127.134915399519,1379.15625,1253.15625,1084.484375,971.241860172857,4286.9025002497,1056.83893825156,1093265.3125,985596.0625,1035549.109375,1
759000,-181,950,237,-272,935,111,-97,971,-67,20,1058,336,54,1018,222,9,1085,38,-80,1000,306,-113.5,972,176,-33.5,1019,-9,-79.203125,998.71875,301.765625,-104.59375,970.75,175.75,-39.53125,1018.390625,-10.90625,0,998.307530304508,300.125939725423,0,970.495297816941,171.852484788013,0,1017.67780322234,0,88.9468767017707,998.927268373429,302.524301709797,127.000123031436,970.877647414956,177.515228220004,50.0571548332504,1018.75092791369,25.2277129363722,1664.41840277778,423.157738095238,465.737847222222,5271.54662698413,251.777777777778,633.492063492063,957.967261904762,745.638640873016,525.705357142857,40.7972842573838,20.5707981880927,21.5809602942553,72.6054173390948,15.8675069805492,25.1692682351328,30.9510462166429,27.3063846173933,22.9282654630231,3.32420854030525,3.95786700900555,3.73158491364164,2.60873635985428,3.25126114133977,2.86253672366433,2.0384685445716,2.39053889129563,2.89452516043112,-0.348342334873204,0.746243466935651,-0.88960226823986,-0.14688730121681,0.183237921588752,-0.360217550124504,-0.244541813370961,0.448434538664034,-0.015095120021533,-80,990,297,-118,962,171,-29,990,-19,-78.551724137931,997.793103448276,302.827586206897,-103.827586206897,970.620689655172,176.534482758621,-39.0689655172414,1017.39655172414,-10.6896551724138,201,108,99,326,83,111,106,114,105,130.80610050876,124.017036714235,127.446374153194,1380.3125,1254.1875,1079.671875,1671.08626864242,5338.07751420461,1069.46055650752,1097288.1875,990244.09375,1040995.609375,1
