A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,A106,A107,A108,A109,A110,A111,A112,A113,A114,A115,A116,A117,A118,A119,A120,A121,A122,A123,A124,A125,A126,A127,A128,A129,A130,A131,A132,A133,A134,A135,A136,A137,A138,A139,A140,A141,A142,A143,A144,A145,A146,A147,A148,A149,A150,A151,A152,A153,A154,A155,A156,A157,A158
600000,-70,696,-1000,-936,703,-848,9,800,-233,717,1794,455,572,1555,595,427,1171,203,40,1039,69,-254,953,30,203,990,-19,52.2744360902256,1036.18796992481,65.2443609022556,-266.624060150376,956.12030075188,13.406015037594,232.007518796992,984.853383458647,-20.4887218045113,0,1032.95852102479,0,-313.591945042639,953.49340525886,0,198.292168952323,983.311715038066,0,85.1565343255928,1038.03731081624,126.195620314122,291.295808621238,957.660208627241,109.650367110734,240.817904562544,985.599285271565,53.4446519968806,4536.07157043549,3850.42491133492,11712.5400624201,13816.8015321323,2958.16660519223,11888.174152362,4181.494282877,1475.31049794297,2445.73760817137,67.3503642932649,62.0517921685983,108.224489199165,117.544891561192,54.3890301916869,109.032903989401,64.6644746586331,38.409770865536,49.4543992802599,71.7179776025765,92.5055773728465,52.196524225996,22.8921174895417,60.6009752583721,29.6193448592793,3.54433388902091,11.4791225849899,8.15406616957005,7.43619729507415,5.6661015863307,-4.85317014804018,-0.422041063487725,4.81180869625381,-2.48618904768442,0.469364645379311,-0.420752630132586,0.379857897341728,40,1039,79,-254,962,30,194,1000,-19,46.4583333333333,1035.91666666667,67.8041666666667,-263.570833333333,954.616666666667,16.9166666666667,229.954166666667,985.6,-20.8,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,787,1098,1455,1508,852,1443,418,371,436,834.71609790423,800.634875067723,810.222201598425,937.5,1027.782,1001.571,13100.8482984166,21839.4294206346,5190.69298598701,878357.346,809163.642,823739.925,1.98019997103586,16712.0249273836,6.10557063198776,10061.1123615863,2.34852448622896,71372.0060654999,10.6921490583562,46562.7448952629,6.67563773256557,13398.4551401492,4.45708064085948,68124.9755212538,0.500324306105465,25829.9908981388,3.47591273183954,5436.46923535706,0.34337202857695,14330.2518780389,1
604156,20,1009,0,-272,935,-50,97,952,-126,111,1058,89,-190,990,50,194,1028,0,50,1039,49,-254,962,0,145,1000,-67,49.515037593985,1036.87593984962,41.9661654135338,-249.563909774436,959.515037593985,1.76691729323308,148.657894736842,1000.67669172932,-64.8195488721804,46.2082428644303,1036.7966656145,0,-248.997412791051,959.432648315005,0,146.250701447339,1000.57040035587,0,51.3912092772436,1036.91546809271,45.1320951766877,249.826074838422,959.556259051919,15.9062100701893,149.824295589441,1000.72955342477,67.8815310348779,190.031848489147,82.2826642076889,276.78753014612,131.416654844659,79.4054333948078,250.828486310115,349.463654419067,106.196964108384,407.861654135338,13.7852039698057,9.07097923091487,16.6369327144795,11.4637103437176,8.91097264022328,15.8375656686915,18.693946999472,10.3051911243016,20.1955850159221,4.84084997237904,3.0890099854247,3.27490882076826,7.1322555566415,2.96413832908462,3.41251280020406,2.38876810503338,4.5827893556296,3.85389670886909,1.15064606646173,-0.294859779948085,-0.516835072747714,1.39768274934198,0.0905967905669102,-0.26915052101525,-0.0322633481239425,-0.482266144204877,-0.376502080488565,40,1039,49,-254,962,10,155,1000,-67,48.5833333333333,1037.08333333333,42.4166666666667,-250.4375,959.491666666667,2,148.633333333333,1000.92083333333,-64.4833333333333,0.866411508157351,0.866411508157351,0.866411508157351,0.866411508157351,0.866411508157351,0.866411508157351,0.866411508157351,0.866411508157351,0.866411508157351,91,49,89,82,55,100,97,76,126,829.22609607644,791.321937655529,809.26152717815,900.429,974.535,968.895,352.571249537331,268.641452161909,421.393588166152,861737.577,784764.603,820754.859,0,958.606128120377,0,138.638244529308,0,1223.23101241729,0,658.931928732608,0,184.824713703689,0,993.755429160997,0,1556.78097156066,0,268.060879121552,0,2153.22473058465,1
608312,-1010,441,-534,-1254,638,-474,-87,857,-233,1757,1803,603,518,1342,414,368,1438,155,70,1039,138,-245,953,101,126,990,-67,101.048872180451,1060.09398496241,118.672932330827,-259.496240601504,958.323308270677,86.0902255639098,141.312030075188,1002.6015037594,-29.8082706766917,0,1032.66528467122,0,0,951.771597077584,0,0,998.478135882925,0,251.880916785297,1072.25987374428,164.847674048188,327.986165580242,961.721392916881,142.480680658475,168.166930581947,1004.97480610325,85.7551813467825,53434.0013760817,26039.874152362,13140.8926230671,40388.4622499645,6549.09507731593,12937.8559795716,8342.38906227834,4782.56512980565,6489.81593133777,231.157957630884,161.36875209396,114.633732483362,200.968809147003,80.9264794570722,113.744696489865,91.3366797200245,69.1560924995452,80.5593938118812,18.8821005071211,7.33815719793852,8.21018070489754,9.09798798578413,7.85130689553197,4.23365856213198,2.9775213805148,13.4557782446566,1.88321157320552,1.50538393430897,0.358442198395701,-0.969964600733916,-0.793145896290555,0.962957086244342,-0.258247997750766,0.00639004742867195,2.56746791101842,0.351222835536486,60,1029,19,-236,962,-20,106,1009,-97,90.1916666666667,1059.34583333333,122.3625,-254.1625,954.595833333333,85.8583333333333,141.570833333333,995.9875,-31.0541666666667,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,0.806274838427448,2767,1362,1137,1772,704,888,455,581,388,875.780664753007,814.8440502333,814.065960549294,1069.005,1079.022,980.604,62273.2898847844,43437.2487492034,10415.9615092917,989807.271,840121.398,834395.526,1.37948006115469,221658.954503626,0.852629188104636,174376.534319077,0.68736079558927,72373.9040894195,0.971691905806136,241815.282393288,0.518694968884956,37208.8936096129,0.570900112197086,72409.887945835,0.161314635134193,63055.9560642124,0.755015260539512,34098.4091392934,0.131500482037605,41675.5256601117,1
612468,-747,421,-306,-1209,768,-161,-29,904,-165,1050,1627,584,254,1240,303,310,1295,106,141,1019,178,-136,962,151,174,1000,9,181.43984962406,1011.28947368421,168.93984962406,-137.992481203008,965.161654135338,151.390977443609,173.033834586466,999.236842105263,-9.49248120300752,0,989.166925264543,134.726483943145,0,962.812581726405,0,0,997.759597236518,0,285.623819324323,1019.7375178266,190.146599557574,208.855042006241,966.354701843188,164.190793107754,178.711227983915,1000.078803286,64.3880096716282,48844.1718399774,17222.9536246276,7643.79259469428,24671.2527734431,2313.08697687615,4054.63146545609,2004.53092637254,1689.69841112215,4071.01315080153,221.007175992042,131.236251183229,87.4287858470783,157.070852717629,48.0945628618885,63.6759881388274,44.7719881887385,41.1059413117149,63.804491619333,7.66915227836483,10.6119721659661,16.4687247344838,14.791179323791,11.6216821463944,5.49529591528312,6.56009207601726,26.9239489679342,1.8629971921186,1.30973890985784,-0.57786116335896,-1.62313017249683,-2.01195736972977,0.802751756895089,-1.07262681627697,-0.766143225479181,3.83956633111904,-0.327295526400498,141,1019,217,-136,962,131,213,1000,9,165.020833333333,1015.22083333333,175.108333333333,-130.520833333333,964.641666666667,155.141666666667,174.379166666667,995.791666666667,-8.09166666666667,0.658678508006275,0.658678508006275,0.658678508006275,0.658678508006275,0.658678508006275,0.658678508006275,0.658678508006275,0.658678508006275,0.658678508006275,1797,1206,890,1463,472,464,339,391,271,848.612986015954,798.095064534683,811.67055132083,1113.888,1022.739,979.683,54203.5257307337,25100.7797898362,4634.57319756894,923765.838,801527.523,826920.423,0.446081114073585,337060.892474323,0.300285622788084,137148.143218152,1.29633315199011,41053.9395212762,0.573875210288922,177278.674637557,0.398515574738899,13527.7945507964,0.34556025153557,24564.3575647883,0.323774432600928,14981.7812100467,1.2129046118881,12156.4227914302,0.0349018990299505,26744.4585407425,1
616625,-1090,303,-891,-1227,555,-333,-77,847,-213,939,1666,603,427,1398,444,436,1457,135,111,1029,198,-218,953,171,145,980,0,160.932330827068,1072.12406015038,181.454887218045,-211.169172932331,962.687969924812,150.390977443609,147.714285714286,1003.35714285714,7.17669172932331,0,996.62482381421,0,0,948.260822378724,0,0,996.18691468833,0,326.087031143067,1098.42071695165,238.661343418043,360.31713787943,969.815580096802,185.842928261913,172.073707759947,1007.62829366562,59.1535849846935,80737.0595545468,57293.4600226982,24124.0526741382,85557.6656121436,13826.1098169953,11965.1295786636,7819.24636118598,8621.63423180593,3460.65168108952,284.142674645233,239.36052310834,155.319196090304,292.502419839808,117.58447949026,109.385234737892,88.4265025950138,92.8527556500394,58.8273038740474,5.39393280980446,4.41719887396065,23.1771711027619,4.23375227902966,4.43959657744776,6.70023846253067,2.93570291802024,9.81306871053538,2.6925022847487,0.136658375281175,-0.382757543264995,-3.27163224970914,-0.741291576420535,0.36514142993377,-1.3731851648285,0.131047761542622,2.36156635014303,-0.31068691448092,80,1029,217,-263,935,202,223,990,48,159.55,1079.17083333333,191.604166666667,-195.933333333333,960.945833333333,157.966666666667,146.683333333333,992.225,8.35416666666667,0.68106295115538,0.68106295115538,0.68106295115538,0.68106295115538,0.68106295115538,0.68106295115538,0.68106295115538,0.68106295115538,0.68106295115538,2029,1363,1494,1654,843,777,513,610,348,911.073269585588,830.883240556913,813.429761513784,1208.01,1128.972,960.828,98799.917193188,90422.152055187,11079.1843970156,1093116.408,881716.818,836641.782,0.680487922047744,533159.91025425,0.640173499739317,464732.149973915,5.17139529359612,147772.831036043,0.505237297506064,572621.697167055,0.445547288590061,85966.7606685911,1.69329524802228,71151.2397343531,0.417409961951959,56983.2841270937,1.18004138792773,53516.4127566994,0.234947868122419,20717.2609325591,1
620781,-1232,166,-970,-1400,638,-353,-77,790,-174,1545,1960,792,845,1601,646,495,1590,126,111,1039,193,-227,925,181,150,952,0,147.075187969925,1097.37593984962,182.218045112782,-195.624060150376,977.187969924812,154.781954887218,165.278195488722,1000.54511278195,0.932330827067669,0,907.32540442107,281.904935071392,0,947.755376578543,0,0,985.393169662573,0,398.317599127174,1157.64039892925,248.502431872641,475.62584808694,993.225549651842,207.659550037566,198.112408283251,1009.45150557383,71.0657325710828,137542.877344304,136410.160022698,28657.7786920131,188660.424173642,31719.9117037878,19237.3560505036,11976.6694850333,17969.3734288552,5068.52370549015,370.8677356475,369.337460898158,169.286085346708,434.350577498916,178.100847004689,138.698796139345,109.437970947169,134.049891565996,71.1935650567532,6.24887303658108,3.36250708549142,17.8407260877423,2.92174806613788,3.20653138476475,5.3073936758939,3.19405122346442,5.68325208588589,2.19677935499174,0.558640945419784,0.0543795618466777,-2.22194637050948,-0.445748004647075,0.805497597961067,-0.687860948558074,0.499319144991808,1.58548527047835,-0.284565499680713,111,1019,198,-236,916,191,135,952,87,134.554166666667,1099.56666666667,189.116666666667,-179.35,969.570833333333,160.558333333333,162.225,989.341666666667,3.01666666666667,0.691884737903592,0.691884737903592,0.691884737903592,0.691884737903592,0.691884737903592,0.691884737903592,0.691884737903592,0.691884737903592,0.691884737903592,2777,1794,1762,2245,963,999,572,800,300,949.339130829197,875.282713925474,815.215059621512,1256.04,1232.646,981.501,176223.205397534,195527.021074636,21115.5136507812,1245312.246,1002159.864,848506.383,0.640103254595193,867321.059681268,0.584854760454087,1098054.46302318,12.5039140301606,132210.227026006,0.686922023114794,1333906.04586094,0.279339793193447,212099.76426663,2.9021980759858,101349.121280064,0.676710384517657,81235.2358500273,0.768105878221699,126517.144327624,0.307996048229496,27801.8763442032,1
624937,-2171,137,-1316,-1509,416,-494,-77,809,-203,1404,1960,653,936,1759,686,485,1780,155,121,1039,207,-236,935,191,145,952,0,188.552631578947,1113.24812030075,186.383458646617,-213.725563909774,971.372180451128,158.830827067669,159.417293233083,1006.65789473684,1.47744360902256,0,967.296118137981,0,0,940.929370298297,0,0,990.235665928383,0,442.000046779843,1161.23133376874,285.235728920189,500.037002390222,986.775498002786,220.751271933256,196.215672731726,1016.77517827585,71.9598102117723,160415.010427011,109548.670279472,46796.5542913889,205129.550815719,30275.7892608881,23592.5863668606,13136.1006809477,20548.8976166832,5195.56364023265,400.518427075473,330.981374520489,216.325112484401,452.912299254192,173.999394426786,153.598783741476,114.612829477976,143.348866813391,72.0802583252353,8.33596283116815,3.54731858185346,19.2687200684033,3.29555751169005,5.16001923295161,6.13063295971278,2.58252449798065,7.68561434273211,3.0207846976258,0.0919977603667308,0.0153248201839072,-3.00438290817935,-0.432593197032256,0.757605297165987,-1.10743940692311,0.216272616516055,1.97776479968134,-0.3299699082387,111,1009,207,-263,935,191,126,933,58,176.475,1116.34583333333,202.779166666667,-199.908333333333,965.733333333333,167.254166666667,157.379166666667,991.166666666667,3.09583333333333,0.701593778504393,0.701593778504393,0.701593778504393,0.701593778504393,0.701593778504393,0.701593778504393,0.701593778504393,0.701593778504393,0.701593778504393,3575,1823,1969,2445,1343,1180,562,971,358,973.278093713496,880.470866865264,819.684675090509,1310.259,1248.807,981.117,185410.592787816,215154.543422223,23744.4890319479,1296894.975,1015450.221,859853.433,0.57040750955824,1049121.0055103,0.381517853005264,861465.813870636,6.9689267436193,185115.475575448,0.753348918992159,1302170.44265567,0.266954582996804,172750.091831782,2.09578788380079,115878.831644254,0.666600996745437,89167.9246151486,0.815583735179753,131940.202917155,0.633606419223992,20457.4244962247,1
629093,-1494,166,-1108,-1409,611,-393,-165,828,-174,2333,1911,960,681,1518,464,524,1485,223,121,1029,217,-209,944,191,135,971,19,167.511278195489,1081.38721804511,198.244360902256,-188.304511278195,970.748120300752,167.146616541353,149.43984962406,1002.58270676692,14.6503759398496,0,971.343989876284,0,0,951.321894610148,0,0,992.46244284004,0,413.494870002999,1119.76303380657,275.250159629272,401.702855616594,980.8591159097,204.981834881969,179.029033223224,1008.42512703825,66.7622591598,143457.292325153,84789.6947794014,36599.4155341182,126381.714470138,19807.1551851326,14132.6916300184,9755.80202865655,11793.4893601929,4258.57541495247,378.757564050083,291.18670089721,191.30973716494,355.502059726997,140.737895341421,118.880997766752,98.7714636352856,108.597833128442,65.2577613388053,10.235648476171,3.91378108642381,17.3593827207296,3.95082974457388,3.86214371622194,6.95176026993134,3.84027773151632,6.2530764906557,2.9955073229785,0.951008720795606,0.0270038742381707,-1.99197082731453,-0.406647129320653,0.670235691268517,-1.42304480969827,0.343399140910935,1.68904020423532,-0.151311482615129,111,1019,227,-300,953,181,135,961,58,151.225,1083.14166666667,206.6875,-175.329166666667,966.595833333333,174.5125,148.075,992.2375,15.3875,0.678319410761742,0.678319410761742,0.678319410761742,0.678319410761742,0.678319410761742,0.678319410761742,0.678319410761742,0.678319410761742,0.678319410761742,3827,1745,2068,2090,907,857,689,657,397,937.435688981193,849.910468864015,813.930017522563,1258.692,1185.729,966.711,167624.90911962,131430.606604549,15278.6276369142,1197486.708,930042.939,840637.005,0.702562428894795,849991.792730646,0.401747410748043,656563.585085034,6.63481522920594,148244.585388482,0.754363730984402,891150.577230938,0.414523849963399,129437.161495046,1.40025546852189,78178.2047846663,0.797067895172,72775.8358309318,1.58142767996734,79262.3747842461,0.434506133918114,21960.7648654495,1
633250,-666,-1039,-841,-3781,259,-737,-165,628,-135,4919,3107,2306,1900,2064,989,631,1342,262,151,1029,173,-190,962,151,213,990,19,222.68045112782,1019.3007518797,196.515037593985,-149.127819548872,977.778195488722,140.755639097744,233.496240601504,984.808270676692,25.390977443609,0,926.796743975906,0,0,947.062510574889,0,180.596640575155,969.329624443344,0,480.275230459037,1065.91302245004,350.297548065143,465.089634824356,990.913220861542,219.094024859929,262.721571364345,992.150286866523,78.7704860571789,181761.025805079,97563.3280749041,84407.5337352818,194801.59869485,25956.3921265428,28296.4193077033,14556.8547027947,14569.6347992623,5581.06920130515,426.334406077059,312.351289536163,290.529746730489,441.36334090503,161.10987594354,168.215395572769,120.651791129658,120.704742240155,74.7065539380927,59.2763832438314,18.8213095179446,14.3636956742586,20.7511621420392,13.1804671251501,10.4055169552176,3.37035081892688,3.81165644230267,3.01706907089119,5.84436735011579,0.429463961974947,1.91006814942824,-1.55396563114318,1.07778859467796,-0.986605776664083,0.540146018163734,-0.026726710180791,0.304173642529699,151,1039,79,-263,953,111,194,990,-29,184.604166666667,1014.40833333333,181.708333333333,-148.854166666667,972.795833333333,149.066666666667,229.266666666667,985.2375,23.8416666666667,0.669996032099433,0.669996032099433,0.669996032099433,0.669996032099433,0.669996032099433,0.669996032099433,0.669996032099433,0.669996032099433,0.669996032099433,5585,4146,3147,5681,1805,1726,796,714,397,912.388239368254,866.340273210845,815.926391689223,1229.952,1186.596,1023.321,232181.361429774,200809.825651214,15654.3522012734,1188655.506,994483.218,845552.505,1.26574461946703,1051746.01341066,1.41801944815539,407131.977664623,1.46170990767131,391818.00005768,1.86820323603985,821666.658247818,4.90336615079893,84634.445637843,1.46199738575744,109175.328114001,1.74653674472341,86419.7211258825,7.68227827679867,89295.7398501326,0.442072971388653,32182.4178113128,1
637406,-535,323,-504,-1527,601,-313,-67,800,-184,1434,1911,940,854,1527,424,669,1619,271,141,1029,168,-190,962,151,213,980,9,161.473684210526,1048.36466165414,173.943609022556,-185.593984962406,971.172932330827,149.857142857143,206.488721804511,993.357142857143,21.2067669172932,0,1006.2826885395,0,0,961.330023934387,0,0,987.209350998824,0,295.520669607751,1065.01567816481,213.858316881173,310.409758295568,976.154400458163,171.384477411883,233.395337268435,996.985341254671,62.8549768936458,61489.8804369415,35322.7231238473,15537.4119023975,62142.7100014186,9737.15488721805,6941.57196765499,11880.4545893034,7248.60781671159,3514.23255780962,247.971531505013,187.943404044535,124.649155241411,249.284395824164,98.6770230966563,83.3160966899854,108.997498087357,85.1387562553717,59.2809628616946,11.9104352521002,8.02298338154233,17.8052773135887,10.3055020661385,8.64990092224498,7.48880220325767,3.2761026317094,16.9234791063922,3.7222924760979,2.06668034287207,0.335919188720021,-0.451130125373462,-0.427963375407883,0.827212897464867,-1.05952666088448,0.240299631423126,2.71396737473012,0.195781201188018,161,1019,148,-136,972,141,106,971,0,142.8125,1047.44583333333,174.858333333333,-184.716666666667,968.183333333333,153.220833333333,205.141666666667,986.333333333333,20.7083333333333,0.650991410819904,0.650991410819904,0.650991410819904,0.650991410819904,0.650991410819904,0.650991410819904,0.650991410819904,0.650991410819904,0.650991410819904,1969,1588,1444,2381,926,737,736,819,455,881.170851311013,821.830646555373,815.511503940413,1148.82,1098.264,997.35,70688.7130824805,64604.052519527,12373.9327756976,1011326.34,860726.208,839818.314,0.462319004027026,379078.643259267,0.692681927118559,245201.213601974,3.16408413175111,50843.5460114623,1.40103257900155,388526.195553772,0.65098140623499,52715.1196584292,0.739863025558672,33829.184336501,0.366560262545251,69417.7520742578,1.53750122473219,42919.6971520232,0.151805590035918,17564.6427573436,2
