matrix_tr1,matrix_tr2,matrix_tr3
-138.215184697209,112.821264458212,1
-112.143080561567,112.104694384693,1
-105.76091922333,127.25666187362,1
-120.862618635636,130.183508308412,1
-121.415589710422,125.406997254291,1
-124.173476837555,130.889387499168,1
-131.546127970627,130.496411508874,1
-114.78017557793,117.121225166116,1
-124.292340322076,141.021370511878,1
-120.106722930017,158.679001647196,1
-134.419357803702,158.975430370771,1
-129.568570525558,130.861027503439,1
-118.218896880486,116.064874922375,1
-107.702802544458,134.515257693145,1
-123.563184518214,101.167462002599,1
-108.316442980421,135.573294129098,1
-114.416982587375,135.333380740949,1
-112.664368745291,146.22914614929,1
-117.23502814166,139.366576189678,1
-131.229398943557,128.900653514289,1
-119.670990015102,116.442682216285,1
-113.149734876013,103.734589760708,1
-127.078530006286,131.766858188443,1
-121.320678258295,132.769399531504,1
-102.75764416164,137.392501319441,1
-99.5143635930359,116.761397041609,1
-112.811885203438,122.428128897007,1
-114.069909696989,119.841722412159,1
-117.271891164926,142.086115969991,1
-138.604017129285,112.261768024193,1
-132.725648191797,143.289708920258,1
-111.565437175596,136.371313625045,1
-112.606521747541,135.842211262487,1
-107.232151082728,112.785721090268,1
-160.595648389609,177.964792166303,1
-251.315714684909,91.4334282932571,1
-140.882643672095,159.900025303124,1
-148.953807484325,133.74545295971,1
-167.409214351464,104.908523776642,1
-141.05847636356,121.526158827777,1
-307.705073523845,147.574515082021,1
-213.57891839112,218.860349768095,1
-239.012366419337,124.971385746667,1
-148.012861364375,38.2295462553744,1
-187.816720923409,151.162434410558,1
-165.514106996375,70.0112513951192,1
-259.111501994589,138.22939523839,1
-173.609968122337,198.113994908719,1
-219.61626814352,98.6723512650926,1
-206.396859064393,161.21827240578,1
-193.299264943157,141.415155548906,1
-242.177182526332,162.883783565372,1
-167.303266931636,149.767612260712,1
-105.710861690685,19.423826776715,1
-206.922940739107,89.8312904347431,1
-235.679052532832,166.667423217872,1
-227.648437658986,105.285002973689,1
-227.147141095034,125.023016761393,1
-205.693130943197,30.7770519023631,1
-187.309169351528,95.3426104699908,1
-89.4534222572339,97.4436478667351,1
-177.9043628767,28.0400680060395,1
-186.264371527036,129.303705320792,1
-195.938615848625,115.33530256465,1
-186.741992618686,117.380604330627,1
-197.08999225045,145.770204348503,1
-195.671614091527,80.6110018979064,1
-291.178418669,91.0015204501786,1
-224.881891493465,144.611147557654,1
-232.881458269941,95.2985031647725,1
-120.698002196485,108.081220827217,1
-234.088346946953,128.836670500761,1
-155.801034870487,113.853101247691,1
-200.005943919696,133.607703171147,1
-179.732720718653,152.557876691015,1
-133.453503302785,69.0040824084245,1
-185.16831191843,154.668317616677,1
-159.387750295672,132.449488765485,1
-218.703978876656,107.723361102418,1
-251.706759157171,81.4373620822437,1
-137.246394416968,95.4503787794257,1
-133.483540583614,121.980034815405,1
-136.151740068787,183.302967592265,1
-153.860867817257,169.900465757452,1
-183.975593237535,120.254684024774,1
-209.330600733757,89.1559537703505,1
-146.346568367108,134.261345365928,1
-193.427838058247,110.018109553457,1
-116.845166780706,71.8220360603387,1
-198.935540433296,33.8672290970885,1
-149.736636445318,105.541955133675,1
-264.709132463372,82.6220892328756,1
-233.959806833815,105.945950629863,1
-178.897727861729,142.091875832435,1
-157.841182680352,46.1208767307755,1
-161.056688231858,159.893292549638,1
-207.783743069623,108.635476226372,1
-194.750307043804,104.585159527665,1
-285.704609260396,128.666294350325,1
-164.793413674771,169.910974955692,1
-149.733754250072,114.325293263935,1
-167.612041203971,127.436466191697,1
-124.745021480089,79.7824052007335,1
-163.34649104573,123.603026905141,1
-206.681348150664,186.592716150678,1
-294.593651355665,146.904384494691,1
-303.459228243971,182.148131358078,1
-170.204718747828,96.2671740355374,1
-172.545787606919,105.695333833365,1
-223.401854839308,81.1674629032916,1
-152.967329605186,107.866619173156,1
-206.81759945994,124.455819227127,1
-156.367648937754,129.974141458761,1
-140.242916353172,117.080661007624,1
-117.675280717865,162.718988356332,1
-166.967710731482,89.9535634117749,1
-163.415498423882,111.813529878031,1
-139.500313670074,98.6208087109347,1
-185.332259716721,-15.6648651005293,1
-87.4668564881232,135.354003438326,1
-160.979000661403,99.7918911957331,1
-129.013460607929,85.406449012931,1
-127.304708635293,126.864612699233,1
-135.494331873773,144.606064864742,1
-75.0055603344651,155.104608345328,1
-104.862036847551,127.902232159869,1
-113.456597996198,107.687532903471,1
-113.682146434683,147.919175587036,1
-134.847092972301,115.165848855561,1
-99.93636798443,136.279871399941,1
-112.141290741041,109.486209265802,1
-110.943646186509,129.466155383441,1
-73.3355968893466,161.790798246616,1
-122.154081530017,113.636758653949,1
-106.886917292813,121.625709648002,1
-105.964903575916,126.174687299639,1
-96.9286974831494,117.676152949145,1
-129.370822121156,118.076526043544,1
-114.904858337076,104.740835858417,1
-117.642851902124,137.570749957386,1
-129.754677261962,105.082635863866,1
-115.750632451135,137.855208347756,1
-127.009419414522,158.89542194706,1
-120.54150590654,152.382226326563,1
-108.218143775287,113.67474613208,1
-112.287719161019,107.527138089873,1
-121.046487817028,125.771844363247,1
-188.994814349024,122.437872375344,1
-195.531756607133,120.642042406488,1
-137.710251911586,143.474495188279,1
-116.415924585985,109.511305719174,1
-147.504616024221,79.047389699034,1
-230.379299523331,132.567856258529,1
-126.664148300818,108.542916794331,1
-132.232723167186,136.870209582876,1
-140.104587357596,122.90675791738,1
-113.483315407318,103.023428154469,1
-93.1121236018029,174.329305909751,1
-133.966552382706,107.494831229925,1
-112.785593468019,143.069488040256,1
-116.187599708544,152.220606398127,1
-226.454152153155,134.874189963126,1
-146.053579184731,-3.71541375823998,1
-113.624891865547,133.954450162958,1
-125.548040306315,142.56525093082,1
-148.983233774732,136.558483312688,1
-142.156254701477,177.993891596529,1
-196.249061764957,180.203520452513,1
-111.141534577862,172.18374764903,1
-152.45158860713,107.044478231808,1
