TIME_SAMPLE,MINACCX1,MINACCY1,MINACCZ1,MINACCX2,MINACCY2,MINACCZ2,MINACCX3,MINACCY3,MINACCZ3,MAXACCX1,MAXACCY1,MAXACCZ1,MAXACCX2,MAXACCY2,MAXACCZ2,MAXACCX3,MAXACCY3,MAXACCZ3,MEDIANACCX1,MEDIANACCY1,MEDIANACCZ1,MEDIANACCX2,MEDIANACCY2,MEDIANACCZ2,MEDIANACCX3,MEDIANACCY3,MEDIANACCZ3,MEANACCX1,MEANACCY1,MEANACCZ1,MEANCACCX2,MEANACCY2,MEANACCZ2,MEANACCX3,MEANACCY3,MEANACCZ3,ARMEMANX1,ARMMEANY1,ARMMEANZ1,ARMMEANX2,ARMMEANY2,ARMMEANZ2,ARMMEANX3,ARMMEANY3,ARMMEANZ3,RMSX1,RMSY1,RMSZ1,RMSX2,RMSY2,RMSZ2,RMSX3,RMSY3,RMSZ3,VARX1,VARY1,VARZ1,VARX2,VARY2,VARZ2,VARX3,VARY3,VARZ3,STDX1,STDY1,STDZ1,STDX2,STDY2,STDZ2,STDX3,STDY3,STDZ3,KURTX1,KURTY1,KURTZ1,KURTX2,KURTY2,KURTZ2,KURTX3,KURTY3,KURTZ3,SKEWX1,SKEWY1,SKEWZ1,SKEWX2,SKEWY2,SKEWZ2,SKEWX3,SKEWY3,SKEWZ3,MODEX1,MODEY1,MODEZ1,MODEX2,MODEY2,MODEZ2,MODEX3,MODEY3,MODEZ3,TRIMX1,TRIMY1,TRIMZ1,TRIMX2,TRIMY2,TRIMZ2,TRIMX3,TRIMY3,TRIMZ3,ENTROPYX1,ENTROPYY1,ENTROPYZ1,ENTROPYX2,ENTROPYY2,ENTROPYZ2,ENTROPYX3,ENTROPYY3,ENTROPYZ3,RANGEX1,RANGEY1,RANGEZ1,RANGEX2,RANGEY2,RANGEZ2,RANGEX3,RANGEY3,RANGEZ3,SMV1,SMV2,SMV3,SMA1,SMA2,SMA3,EVA1,EVA2,EVA3,AAE1,AAE2,AAE3,FIX1,SLF1,FIY1,SLFY1,FIZ1,SLFZ1,FIX2,SLFX2,FIY2,SLFY2,FIZ2,SLFZ2,FIX3,SLFX3,FIY3,SLFY3,FIZ3,SLFZ3,FREEZE
620000,30,950,257,-336,833,151,-67,942,-184,141,1029,356,-81,1064,323,233,1066,-9,80,1000,306,-254,935,232,97,1009,-97,79.6987951807229,994.89156626506,309.849397590361,-244.409638554217,934.94578313253,232.289156626506,89.289156626506,1006.68674698795,-97.1506024096386,71.7747727647479,994.613815020538,309.024516886718,-227.331143408516,932.9407167565,227.774957878737,0,1006.00130623308,-80.4368899200185,83.2929219284177,995.029780991625,310.259054215814,249.864927366189,935.956366118158,234.556721118127,117.236656959075,1007.02992860611,102.8629044332,589.363271266886,276.703322380431,255.571120847024,2712.75239138372,1902.16067907996,1065.01891201168,5806.86133625411,695.258853596203,1149.46202993793,24.2768052112894,16.6344017740474,15.9865919084408,52.0840896184595,43.6137670819657,32.6346274992022,76.2027646234315,26.3677616341661,33.9037170519389,2.91766538096428,2.61839927271623,3.27128341146175,4.24323593206881,3.05352079535489,2.87948658257343,1.84700205843407,2.37325360964026,2.26228889164874,0.339765051853208,-0.255340023353591,0.00285955547801804,1.08659804770235,0.275612113453581,0.320541854132522,0.00659372988157617,0.0937347254315322,0.0479935044655181,80,1000,306,-236,925,202,135,1009,-126,79.08,995.266666666667,309.873333333333,-247.793333333333,934.413333333333,231.74,88.84,1006.50666666667,-97.14,0.798848407347597,0.798848407347597,0.798848407347597,0.798848407347597,0.798848407347597,0.798848407347597,0.798848407347597,0.798848407347597,0.798848407347597,111,79,99,255,231,172,300,124,175,743.797695549708,708.628014485007,724.642896075603,984.93,656.524285714286,710.592857142857,597.543899039741,3980.61862383772,6125.71777954871,777792.518571428,706778.43,738771.964285714,0,970.08715977823,0,504.123555671259,0,411.430754745345,13.0299017183992,5043.86013383763,0,1193.10462204716,0,2194.52385676732,34.3043742273817,17945.3422914244,0,1591.03116497561,0,1703.71574746861,1
622593,40,950,287,-336,851,171,-67,942,-135,151,1029,356,-63,1046,323,233,1047,-19,101,990,316,-236,925,252,121,1004.5,-87,96.433734939759,989.289156626506,321.813253012048,-228.620481927711,934.313253012048,249.626506024096,114.427710843373,1003.99397590361,-83.5903614457831,90.8139452302919,989.034629516806,321.082734820415,-216.467532062848,932.841667611266,245.997897133785,0,1003.52006829323,-72.753129980902,98.824049558214,989.416549504674,322.178680873888,232.749166913214,935.065025765395,251.433288955899,136.26893590091,1004.23018829566,87.6076274392942,469.556188389923,253.600730193501,236.758853596203,1916.39448703907,1413.86491420226,910.792990142387,5508.70686381891,477.242387732749,691.916027747352,21.6692452196638,15.9248463161659,15.3869702539585,43.7766431677792,37.6013951097863,30.179347079458,74.2206633210652,21.8458780490222,26.3042967544725,2.71626036740942,2.68358244082445,2.26742256819026,4.71251154346136,3.72552128190788,3.01636137352166,2.08264889372016,2.41793131112357,2.33313516432975,-0.189404313519136,0.0941753204987644,0.0820248473668888,0.879413627455244,0.642941428238241,0.235026313760779,-0.292195051157745,-0.108086854887921,0.255488891049871,101,990,316,-245,925,262,184,1000,-106,96.8,989.2,321.78,-230.72,932.906666666667,249.086666666667,116.52,1004.10666666667,-83.8866666666667,0.778454430564324,0.778454430564324,0.778454430564324,0.778454430564324,0.778454430564324,0.778454430564324,0.778454430564324,0.778454430564324,0.778454430564324,111,79,69,273,195,152,300,105,116,743.546803407032,708.105741033153,723.453494192041,1001.36142857143,679.641428571428,736.208571428571,492.22953759451,2961.89704402113,5687.48884020078,777243.115714286,705550.375714285,736131.214285714,0,631.77774288877,0,356.455570607658,0,367.317277870103,0,2931.94727825828,0,1478.92053519653,0,1957.27706484999,12.5249234072669,17301.3974296392,0,1078.66590610306,0,1350.52868553254,1
625187,40,950,277,-345,851,171,-29,942,-155,161,1039,356,-27,1055,343,262,1066,-19,101,990,326,-236,925,242,126,1009,-87,96.3253012048193,990.801204819277,321.638554216867,-224.765060240964,931.620481927711,245.897590361446,114.379518072289,1004.50602409639,-86.3012048192771,90.2607595584311,990.483022614698,320.978390774888,-179.389099643941,930.03392703103,241.093898703889,0,1003.90456136588,-72.5698012252254,99.0122908276531,990.961128314994,321.964639231799,233.108033799109,932.437268150595,248.30816696825,135.664162770575,1004.80574757584,91.0470552245389,528.051113545089,318.851150054764,211.141292442498,3843.17477181453,1531.76418400876,1198.54096385542,5354.34600219058,605.887842278204,846.769331872947,22.9793627750007,17.8564036148034,14.5307017188606,61.9933445767732,39.1377590570636,34.6199503733818,73.1733968200915,24.6147890967647,29.0993012265406,2.72237895583578,2.54594875600851,2.76922448755136,5.06865111996379,3.95344944701661,3.10415601772578,1.76372822293376,2.65434847000607,2.54051020777549,0.0167622167911613,0.321538135232768,-0.177939414080131,1.29315279177483,0.812440940033245,0.324124144070173,-0.15743770903946,-0.0907196670297348,0.192015251900609,101,980,326,-254,916,232,194,990,-106,96.1466666666667,990.473333333333,321.72,-229.2,929.753333333333,244.98,115.113333333333,1004.60666666667,-86.5666666666667,0.777287175247422,0.777287175247422,0.777287175247422,0.777287175247422,0.777287175247422,0.777287175247422,0.777287175247422,0.777287175247422,0.777287175247422,121,89,79,318,204,172,291,124,136,744.534452494029,705.795560891981,723.954416245229,1002.23571428571,677.815714285714,734.61,593.559895517558,4897.93722117568,5617.54879487521,779347.675714285,701067.012857143,737274.004285714,0,792.800657986286,0,665.985900618324,0,358.989254734385,9.40613747718171,6509.4263890928,0,1535.82569567425,0,2009.81168282549,2.89972265681438,17068.1958584237,0,1336.59031876686,0,1773.43093003967,1
627781,-10,950,287,-390,842,161,-67,923,-155,161,1058,376,-18,1064,353,281,1076,-9,101,990,326,-236,925,252,116,1000,-82,93.644578313253,987.674698795181,327.927710843374,-229.246987951807,932.89156626506,254.295180722892,110.493975903614,1005.42771084337,-81.4819277108434,88.013262576516,987.282924476709,327.051078760924,-178.749993799592,930.88933311127,249.391521456976,0,1004.46170641203,-63.0810667299705,98.4771088317251,987.871869892701,328.365117822234,239.391761893868,933.916458687408,256.651878518331,149.970720033845,1005.90782291061,87.143214073364,934.06078860898,391.881416575393,288.806863818912,4783.04771814531,1924.87301935013,1211.4456736035,10344.6151150055,971.518985031033,960.420883534136,30.5624080957143,19.7959949630069,16.9943185747153,69.1595815353542,43.8733748342902,34.8058281556912,101.708481037746,31.1691993004478,30.9906580042137,2.75846290229163,3.19828809677971,2.70011024751673,3.92477565459431,3.10388474247587,3.59531705915945,1.6255945879452,2.71527262565618,2.34661280583587,-0.256107486266229,0.373308549426939,0.0600409993268595,0.816674986565098,0.599541685078888,0.126788513640144,-0.0596511137882997,-0.132730339405335,0.115711032927363,101,990,326,-245,916,242,-19,990,-97,94.2466666666667,987.153333333333,327.88,-232.84,931.653333333333,254.06,110.753333333333,1005.92666666667,-81.76,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,171,108,89,372,222,192,348,153,146,743.814192653182,709.2427203276,725.786941532732,1002.57857142857,681.505714285714,735.93,982.441994302471,5999.88230947881,10687.9674931506,777884.695714286,708140.742857143,741262.829999999,0,1561.28144643952,0,780.843229833265,0,610.563147304831,9.82863016771794,8641.68782112701,0,2716.46347704472,0,2070.94034283884,20.6887149179484,33566.3603859244,0,2459.96471308653,0,2191.07902734089,1
630375,10,941,287,-372,842,90,-87,933,-135,191,1019,386,109,1083,353,300,1095,0,95.5,990,336,-245,916,262,106,1009,-77,92.6084337349398,986.012048192771,334.512048192771,-227.186746987952,931.469879518072,263.265060240964,109.951807228916,1003.80722891566,-75.2469879518072,65.6240580078656,985.719690113635,333.547802117895,-219.372465009214,928.506370745723,255.546319011505,0,1002.40098459224,0,99.9597208035943,986.157218825155,334.996808112828,245.865192272278,933.022094548496,266.196299522586,156.78828484635,1004.50598059954,82.1703710562273,1424.20332238043,288.036217597663,326.518035779481,8889.42552026286,2911.63242059146,1561.38386272362,12568.8825118656,1411.81715954728,1096.46589996349,37.7386184482213,16.9716297861361,18.0698100648424,94.2837500328814,53.9595442956244,39.5143500860589,112.111027610426,37.5741554735071,33.1129264783935,2.74253312986581,2.78823797220719,3.05360618759501,4.92364334934245,3.4497033570559,5.44452524287772,1.57956823379972,2.05120323186456,2.15423041027458,-0.0815972285216943,-0.369217282051355,0.221261052003721,1.36849041153922,0.929223932551289,-0.639203049985469,-0.058763779436568,-0.119025969103679,0.259440831267087,70,990,336,-272,907,242,233,1019,-77,92.5666666666667,986.493333333333,334.133333333333,-234.533333333333,928.92,264.186666666667,110.473333333333,1003.94,-75.8733333333333,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,181,78,99,481,241,263,387,162,135,744.293374900642,711.241868704637,724.967121601323,1005.34285714286,688.341428571429,738.827142857143,1475.63069104558,10873.3844286321,13288.4293932278,778815.702857143,712737.878571428,740146.667142857,0,1939.2396554228,0,555.82125871853,0,637.989389504011,19.4481808333106,17046.9526180465,27.1062906581316,5607.31301375457,0,2527.324308623,30.2525136341015,41054.5411242063,35.1325534327468,4116.97544084518,0,2370.4777532159,1
632968,0,931,287,-400,814,101,-116,923,-155,191,1029,386,181,1129,363,320,1085,38,95.5,980,336,-254,925,262,106,1009,-87,90.5602409638554,983.680722891566,339.692771084337,-233.686746987952,926.83734939759,259.644578313253,110.620481927711,1003.85542168675,-75.9638554216867,0,983.353467970874,338.683924066958,-545.399776368673,923.67868452854,251.83318773556,0,1002.48260626153,0,99.7986828992935,983.843896791057,340.192318039388,258.642913350639,928.51045046704,262.722642242704,163.200501269015,1004.53585757634,83.2894502930622,1769.27816721431,322.994414019715,341.692917123038,12361.1255202629,3122.99762687112,1617.62442497262,14484.7702446148,1374.86381891201,1173.69565534867,42.0627883908605,17.9720453488109,18.4849375742262,111.180598668396,55.8837867978819,40.2197019503205,120.352691056805,37.0791561245939,34.2592418968761,2.47452407658178,2.6908666971721,2.66650321415331,6.55902973597616,4.98463359690757,4.98642960340645,1.58636786609697,2.17930900498171,3.0356633025341,-0.215448299540212,-0.116920294869846,-0.0724083938268542,1.72910153449157,1.15711286302038,-0.551022253177202,-0.0728345156505499,-0.184764405021272,0.622341218619999,111,980,336,-263,925,232,252,1028,-87,90.7,983.846666666667,339.866666666667,-244.126666666667,923.346666666667,260.84,111.413333333333,1004.26,-77.2266666666667,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,0.803224093888435,191,98,99,581,315,262,436,162,193,743.913095647423,709.863207002677,725.801498971994,1005.91285714286,677.845714285714,738.827142857143,1817.55759856828,14528.5752174655,15032.287283501,778046.318571429,710041.997142857,741780.835714285,0,1961.05462559282,0,611.79373956358,0,664.524419397915,11.0017293545671,18132.8507654758,12.8003490586668,4936.43313989242,0,2154.12431703807,20.3761127155311,47132.4622592634,0,3898.0969161332,0,2617.9220587301,1
635562,-10,931,287,-381,833,70,-97,914,-145,191,1029,396,254,1120,353,339,1095,29,90,990,336,-254,920.5,262,130.5,1009,-87,89.3072289156626,985.572289156627,337.903614457831,-232.078313253012,929.728915662651,261.765060240964,119.102409638554,1004.16265060241,-82.078313253012,0,985.171944176718,336.830031782018,0,926.559235042385,249.473770148785,0,1002.33083737333,0,98.8657054333977,985.772613019003,338.44162707882,257.819015160467,931.414150245265,265.475601855845,168.204139455961,1005.07527440929,88.2516595973512,1809.54746257758,397.300803212851,366.087623220153,12686.7271631982,3155.47152245345,1968.20507484483,14192.7470244615,1844.79156626506,1057.87867834976,42.5387759882391,19.9324058561141,19.1334164022046,112.635372610909,56.1735838491141,44.3644573374321,119.133316181753,42.9510368473808,32.5250469384713,2.58674179219163,2.5459862033642,3.26910701381683,7.60349827839407,4.33758697593759,6.76537247177892,1.66968394736536,2.0767498608325,3.08685578635904,-0.258476691546612,0.073749754120293,0.180211928783011,1.94356482832654,1.18120183205926,-1.00567597233226,-0.153355654899771,-0.0279658568041281,0.460695468159648,80,990,336,-318,907,272,242,1028,-97,90.0466666666667,985.54,337.733333333333,-244.3,925.986666666667,263.746666666667,120.08,1003.96666666667,-82.9866666666667,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,0.807543867649106,201,98,109,635,287,283,436,181,174,744.728661126498,712.078937545274,726.793770684264,1005.09428571429,682.555714285714,740.73,1880.245558051,14926.088200155,15202.8101933712,779771.819999999,714615.955714286,744337.332857144,0,2080.89447163981,0,630.778648512691,0,721.337710631323,21.9624240317125,22629.9871602665,16.3058711593895,6556.80651438265,0,3093.48046305565,11.3832237086191,46410.2741797401,20.3898819430265,5356.46023844694,0,2231.81411897551,1
638156,-30,931,267,-390,851,151,-106,895,-165,171,1058,396,118,1074,353,359,1085,29,85,990,336,-240.5,925,262,106,1019,-97,80.1024096385542,986.83734939759,334.10843373494,-232.728915662651,930.855421686747,259.542168674699,114.234939759036,1001.04819277108,-89.8373493975904,0,986.403010814585,332.755020267391,0,928.891853151223,255.985437144641,0,998.864441258632,0,89.3786112253838,987.056812246595,334.780219219599,252.782550964835,931.866167545999,261.201925305179,156.546136238121,1002.12364266128,95.9442923206777,1581.66823658269,435.821869295363,452.073019350128,9795.27758305951,1894.14866739686,869.546695874405,11526.5081051479,2167.36736035049,1141.43399050749,39.7701928155081,20.8763471252842,21.2620088267813,98.9710946845568,43.521818291483,29.4880771817086,107.361576484084,46.5549928616738,33.785114925178,2.47080078375131,3.9142636144149,3.49666721133008,3.93288084547912,3.49755119065982,4.22609281185615,2.1211687626684,1.84990171930534,3.48801433448273,-0.333392282902152,0.560334993851086,0.0629821499694213,0.971708840216063,0.732138563446404,-0.163957401243365,0.16504162276519,-0.276630310580472,0.624852919931145,101,990,326,-309,898,272,19,1028,-97,80.86,986.013333333333,333.866666666667,-239.16,928.52,259.58,113.206666666667,1001.86,-91.1066666666667,0.794416389939222,0.794416389939222,0.794416389939222,0.794416389939222,0.794416389939222,0.794416389939222,0.794416389939222,0.794416389939222,0.794416389939222,201,127,129,508,223,202,465,190,194,744.121310754049,711.279561386812,723.879731321038,996.745714285714,681.312857142857,729.531428571429,1677.40073275587,11245.5640344576,12138.346349262,778550.065714286,711784.298571429,738437.1,0,3472.33854916639,0,935.8431853841,0,895.364853222376,85.8979422262796,26748.5625130559,72.2026850328256,4552.33620863744,0,1384.6709141083,26.0827320067314,37263.3381773914,49.4364451038537,6648.20872288388,0,2049.1276200777,1
640750,-10,950,297,-372,870,151,-19,923,-145,141,1049,376,-54,1000,333,213,1076,-29,70,990,336,-254,925,252,87,1009,-87,67.3493975903614,988.975903614458,331.259036144578,-248.548192771084,927.771084337349,251.734939759036,88.2530120481928,1007.5843373494,-84.9096385542169,0,988.644739295671,330.66228701982,-234.23766928246,926.955910715923,248.780912879947,0,1006.71902056656,-74.7204348633291,71.4497042748524,989.143081735185,331.556524465532,253.75663087069,928.179991373194,253.169070609451,105.635882914075,1008.01437585369,89.2298034925848,572.568090543994,332.702446148229,198.374917853231,2632.07948156261,763.510916392843,728.486893026653,3390.77196056955,872.038298649141,756.870573201899,23.9283950682864,18.2401328434918,14.0845631048049,51.3037959761518,27.6317012938553,26.99049634643,58.2303353980513,29.530294591303,27.5112808353573,3.41789300098472,3.22138092700587,2.94807378739957,3.76259110337086,2.69380872862644,3.93070757605717,1.92282505639411,2.91102550766753,2.21458916948995,-0.090346559183085,0.563408920673812,0.0223528913943641,0.293490474326486,0.166044176526291,0.114645961339627,0.0246378970529362,-0.144246334902323,-0.0440256758037383,60,990,336,-254,907,252,135,1019,-97,67.5466666666667,988.253333333333,331.333333333333,-248.993333333333,927.76,251.273333333333,87.8933333333333,1007.75333333333,-84.7866666666667,0.780778008032881,0.780778008032881,0.780778008032881,0.780778008032881,0.780778008032881,0.780778008032881,0.780778008032881,0.780778008032881,0.780778008032881,151,99,79,318,130,182,232,153,116,743.836040646802,707.668177483207,723.516652948203,987.167142857143,662.31,719.202857142857,626.954816586868,3009.49408389166,3558.53330926618,777903.621428571,704317.915714286,736480.731428571,0,1202.45525832848,0,578.295885577308,0,269.880582660891,14.1439616040141,5873.24387037,0,1547.28507281711,0,1616.91013802383,17.7317090698134,10910.9837208872,0,2390.18432243187,0,1587.1154273367,1
643343,-30,941,287,-400,851,191,-58,923,-126,131,1058,376,-90,1000,313,252,1123,-19,80,990,336,-240.5,925,262,106,1000,-77,74.4879518072289,987.885542168675,337.524096385542,-240.921686746988,928.018072289157,259.150602409639,97.4578313253012,1005.12048192771,-78.8734939759036,0,987.527487775902,336.61872091485,-217.50654849128,926.932167656833,256.40103947237,0,1003.6835782563,-69.1657026751074,80.1205793096609,988.0655037795,337.968728502776,251.002100024815,928.562598859118,260.464379082984,128.070105048871,1005.84929049074,82.6758439976447,876.130156991603,357.750456370938,302.166082511866,4988.84837531946,1017.08451989777,686.795363271267,6945.76487769259,1474.49448703906,617.989959839358,29.5994958908358,18.9142923835638,17.3829250275052,70.6317802077752,31.8917625711997,26.2067808643348,83.3412555562525,38.3991469571795,24.8594038512463,3.23004817680564,4.43481698834033,2.64569348780868,2.24784279306527,2.54868258188803,2.53521115700655,1.79354209077591,3.50704400901147,2.2467850145851,-0.487202627764183,0.340793467764087,-0.250953496472119,0.00232729917625469,0.145814355004296,-0.263470696166393,-0.1177877482788,0.472784760052347,0.138172011035581,60,990,336,-300,907,272,-19,990,-97,75.58,987.493333333333,337.733333333333,-240.726666666667,927.793333333333,259.466666666667,97.5466666666667,1003.70666666667,-79.04,0.806469143563176,0.806469143563176,0.806469143563176,0.806469143563176,0.806469143563176,0.806469143563176,0.806469143563176,0.806469143563176,0.806469143563176,161,117,89,310,149,122,310,200,107,745.014223122109,708.843303482898,723.203519407526,995.927142857143,673.187142857143,728.292857142857,990.511692756073,5911.71320456502,7266.05331630571,780377.104285714,706499.97,736307.258571429,0,2387.87244294169,0,590.383388040692,0,633.804045622791,16.0982717861114,16091.667162134,0,2751.30317623665,0,1931.04231076344,21.7385369578306,22577.2714574094,15.2875748475843,4352.02103117838,0,1318.98436070519,1
