A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54
600000,9,800,-233,427,1171,203,291,971,-19,277.82,973.06,-22.19,197.248153000582,969.652000185233,0,286.981741579495,974.763232790404,75.9018445098668,5226.83595959596,3351.10747474747,5321.91303030303,72.2968599566811,57.8887508480488,72.9514429624461,5.79165322440264,5.94466234457078,4.53401041495933,-1.22085848907256,0.296125990906213,0.304133366528048,300,971,-19,282.3,972.322222222222,-23.6555555555556,0.821674552776763,0.821674552776763,0.821674552776763,418,371,436,435.963547657265,559.727142857143,8230.45190224194,444978.415714286,0.254529062476037,5694.20229830907,0,3897.66981127567,0.537062782374362,5829.23712553508,1
601562,174,933,-58,407,1019,67,203,990,-19,219.71,989.02,-10.02,213.231207184299,988.71319906621,0,223.937736882375,989.169631559724,29.0630349413133,1894.57161616161,298.989494949496,751.777373737373,43.5266770631714,17.2913127017441,27.4185589288966,6.36765411650729,5.01984368035175,3.42341749004863,1.8730661144033,-1.37039356221266,0.908452548585582,194,1000,-19,214.722222222222,990.5,-11.3333333333333,0.816518711953828,0.816518711953828,0.816518711953828,233,86,125,434.803811290066,528.432857142857,2583.52127950659,441192.57,0,1652.68388008977,0,274.186889432764,0,614.712212513382,1
603125,145,971,-87,203,1019,0,174,1000,-48,178.29,995.6,-43.54,177.558216312822,995.51401748647,0,178.653771300804,995.642787348957,48.7349976915974,131.157474747475,86.0606060606061,484.210505050505,11.4524003923839,9.27688557979487,22.0047836856104,2.72854182379396,3.25768432189381,2.25358618350315,0.0419167059166746,-0.49054156641834,0.221680632261363,174,1000,-48,178.3,995.911111111111,-43.6666666666667,0.91829583405449,0.91829583405449,0.91829583405449,58,48,87,434.006170848229,521.755714285714,526.55852625993,439541.498571429,0,102.85599127504,0,56.9263464648859,0,382.044961038645,1
604687,126,952,-116,184,1019,0,155,1000,-67,159.17,999.61,-64.72,158.371449466468,999.518498615604,0,159.560803457491,999.655215561846,66.4710463284579,125.819292929293,91.3110101010101,232.04202020202,11.2169199395063,9.55567946830628,15.2329255299834,3.48262032945189,7.70608450384607,5.96975472692848,-0.10638923239352,-1.17536312285774,0.512101874389621,155,1000,-67,159.233333333333,999.933333333333,-65.1666666666667,0.91829583405449,0.91829583405449,0.91829583405449,58,67,116,434.76207573903,524.357142857143,254.221318793071,441080.828571429,0,87.386417821564,0,48.4849187169563,0,137.917398893947,1
606250,97,971,-97,165,1028,-19,135,1000,-58,136.21,1003.52,-54.98,134.971093718212,1003.40267321422,-48.6648917146223,136.796308429723,1003.57846728594,57.211187717089,161.682727272727,118.53494949495,252.848080808081,12.7154523031124,10.8873756936623,15.9011974645962,3.26230621837737,3.17016274963545,3.08535740006001,-0.339014369411106,-0.284313153030314,0.347204974625244,135,1000,-58,136.5,1003.86666666667,-55.3111111111111,0.91829583405449,0.91829583405449,0.91829583405449,68,57,78,434.751642214932,512.018571428571,254.900402293261,441066.895714286,0,88.0508247782777,0,94.1503436738821,0,212.288730565405,1
607812,77,980,-126,145,1019,-58,116,1000,-97,114.15,1001.9,-95.04,112.035817469468,1001.82328980536,-92.3274854064061,115.185111885174,1001.93822164842,96.3365974072159,239.785353535354,77.3636363636364,250.644848484849,15.4850041503176,8.79566008686309,15.8317670676665,2.26675437259923,3.10407577147473,2.41004362568692,0.0604185948896137,-0.37897732566103,-0.0190400515635773,106,1000,-106,114.166666666667,1002.05555555556,-94.9777777777778,0.91829583405449,0.91829583405449,0.91829583405449,68,39,68,434.181940554449,519.038571428571,318.544395434189,439897.95,0,196.825715525426,0,58.2433312631556,0,178.146943248287,1
609375,-58,914,-233,368,1152,155,174,990,-29,163.86,1000.18,-19.18,0,997.662605117066,-255.471886040632,194.362599282887,1001.50835243646,83.4819741021977,11037.0913131313,2685.80565656566,6668.04808080808,105.057561903612,51.8247591076472,81.6581170540203,2.38453437408841,3.78492110964167,1.98263106501399,-0.320073273315475,1.15966535131984,-0.0112061896256742,116,990,87,165.455555555556,996.544444444444,-17.8555555555556,0.778011303546538,0.778011303546538,0.778011303546538,426,238,388,438.059647008171,533.914285714286,12828.9528274839,449042.16,0.220920345398523,10215.9614958855,0,3011.28704273534,0.372260120981489,5010.21865070068,1
610937,-87,857,-174,339,1438,145,155,980,29,142.25,1005.25,1.05,0,996.843275055984,0,173.223699302376,1010.19650068687,82.3931429185706,9870.08838383838,10070.1085858586,6856.08838383839,99.3483184751427,100.349930671917,82.8014998888208,2.7377589738453,7.70086941338292,1.92289313287133,-0.374734384938132,2.03569956137757,-0.335851100218961,155,980,48,143.711111111111,994.455555555556,2.45555555555556,0.71521112401665,0.71521112401665,0.71521112401665,426,581,319,438.579203828939,527.335714285714,11809.0996357477,453125.164285714,0.0730882144990207,10152.4908045531,0.139402681054603,11489.6611732296,0.287911050739124,5256.48524099939,1
612500,-29,904,-106,310,1295,106,155,1000,9,159.72,1006.92,1.37,0,1003.55884238178,0,169.241720624673,1008.83773720059,53.6798845006209,3163.92080808081,3904.74101010101,2908.74050505051,56.2487405021731,62.487926914733,53.932740566844,5.91041247476421,12.1592458490949,1.77931275302143,-0.447424900171171,2.56735971201022,-0.104329192134198,155,1000,-48,161.111111111111,999.6,1.63333333333333,0.650022421648354,0.650022421648354,0.650022421648354,339,391,212,438.184177783124,520.512857142857,4413.55372224101,449690.515714286,0,3387.03005190046,0.1614225596689,4602.41180413738,0,1898.21848534416,1
614062,106,952,-165,233,1076,58,165,990,-67,169.63,994.25,-54.18,162.377235264395,993.849992896616,0,173.218388169386,994.453030565044,78.0955824614939,1242.7001010101,407.84595959596,3195.40161616161,35.2519517333452,20.1951964485607,56.5278835280573,1.80328319566236,5.39519001374554,1.86697160183248,0.165712396822002,0.826782742002732,0.370151029840465,126,1000,-97,169.311111111111,993.455555555556,-54.9111111111111,0.805952041954632,0.805952041954632,0.805952041954632,127,124,223,433.81437201263,527.562857142857,3944.16683612773,439303.011428571,0,1179.20640591051,0,434.310420624627,0,2132.69322324979,1
615625,97,914,-87,252,1076,97,203,1000,38,191.36,997.32,25.57,183.876417019688,996.500797356408,0,194.250868723926,997.725433172875,52.8897910754051,1126.0105050505,817.027878787879,2165.15666666667,33.5560800012532,28.583699529415,46.5312439836576,3.40558151488837,5.12761341601914,2.67906182048001,-0.957133537577782,-0.232571621811264,-0.802118139095393,213,990,58,193.477777777778,997.8,27.7444444444444,0.413816850303634,0.413816850303634,0.413816850303634,155,162,184,436.060064910501,529.598571428571,2340.0941425918,443994.33,0,1232.83643975852,0,914.99232995604,0,1723.52839414517,1
617187,-19,895,-97,349,1219,135,126,980,-9,137.68,998.3,3.64,110.082703431181,994.252525285422,0,158.542171046066,1000.49511742937,54.7046615929575,6242.2602020202,4431.90909090909,3009.44484848485,79.0079755595611,66.5725851301351,54.8584072725854,2.55122253246035,4.71650950330942,1.94427929557694,0.25351116643032,1.40505482637335,0.305556523776446,116,990,-29,136.488888888889,992.966666666667,2.53333333333333,0.721928094887362,0.721928094887362,0.721928094887362,368,324,232,433.714883272624,507.72,7483.04544386166,441050.871428571,0.184395490884339,7093.72110328334,0.26320823949431,5127.72845910964,0,2384.88818334335,1
618750,-77,885,-174,436,1457,106,126,980,0,136.41,1017.43,8.12,0,1004.75984931491,0,173.680482495875,1025.20100955861,59.8750365344356,11673.9615151515,16033.6415151515,3554.63191919192,108.04610828323,126.62401634426,59.6207339705905,2.5812817572517,6.22457572840139,2.67560124784776,0.328069586719718,2.00469912117231,-0.447248222760166,126,952,0,133.755555555556,1002.81111111111,10.2,0.741482739931274,0.741482739931274,0.741482739931274,513,572,280,442.779924283687,518.288571428571,20096.4470257703,464908.731428571,0.281376504304508,12358.8222288921,0.434984547867789,18499.637005683,0,3241.66351170044,1
