A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54
600000,58,990,-126,126,1038,-77,97,1000,-97,96.6363636363636,1006.42424242424,-99.6666666666667,94.7503385634024,1006.32534475744,-98.0018642684997,97.4497539527656,1006.47422402979,100.507952346312,162.801136363636,103.751893939394,173.666666666667,12.7593548568741,10.1858673631357,13.1782649338472,4.3325966565748,4.4378190606383,2.76428566371237,-0.586145805002533,1.10547863564053,-0.333253964968195,106,1000,-97,96.9655172413793,1005.72413793103,-99.4137931034483,0.91829583405449,0.91829583405449,0.91829583405449,68,48,49,111.772776708645,132.3,219.605030446831,113584.753333333,0,33.8034463882808,0,25.4009287657275,0,36.4884727838416,1
600515,77,971,-145,135,1038,-67,87,1009,-106,92.5454545454545,1006.63636363636,-103.363636363636,90.4097220091726,1006.47440503139,-100.45707732661,93.751444433317,1006.71694134945,104.768576135474,231.693181818182,167.301136363636,301.551136363636,15.2214710793071,12.9344940513201,17.3652277947523,3.87013606913534,4.14876099849249,3.22434574637809,1.08730784553078,-0.35040801202842,-0.2007611610093,77,1009,-97,91,1006.96551724138,-103,0.91829583405449,0.91829583405449,0.91829583405449,58,67,78,111.804582441292,132.28,385.306790104235,113656.926666667,0,55.4274900946642,0,41.8580759591667,0,74.3426899637032,1
601031,58,971,-135,135,1047,-67,97,1009,-97,93.9393939393939,1006.27272727273,-92.3939393939394,88.8321469174839,1005.88291827458,-89.0690882938139,96.3896762987079,1006.46761527933,94.0636470533101,480.933712121212,404.517045454545,321.058712121212,21.930200913836,20.1126091160383,17.9181112877784,2.1061156746272,2.10282253297661,2.45569225141458,0.125651130122921,0.022215000639825,-0.30490836492175,97,1019,-106,93.5862068965517,1006.20689655172,-91.5172413793103,0.91829583405449,0.91829583405449,0.91829583405449,77,76,68,111.67838847203,131.186666666667,532.79464330698,113422.76,0,89.1529143068426,0,102.42475312669,0,78.2375780549441,1
601546,38,980,-126,126,1047,-29,97,1009,-77,97.5757575757576,1013.45454545455,-81.2121212121212,89.8479886433254,1013.09363376015,-70.340328437277,100.151400540896,1013.63504280387,85.5368076008536,525.189393939394,377.318181818182,743.672348484848,22.9170110166966,19.4246797095391,27.2703565888833,3.50077307054827,2.23452618494417,1.82545053429411,-0.955945464515231,0.0402115554460337,0.232146580490896,97,1009,-106,99.3793103448276,1013.44827586207,-81.7586206896552,0.91829583405449,0.91829583405449,0.91829583405449,88,67,97,112.419582346056,131.146666666667,1073.23642853698,114928.313333333,0,90.2688932324143,0,65.8332577958603,0,101.531923651342,1
602062,-67,971,-184,135,1104,-19,77,990,-67,67.4545454545455,1003.54545454545,-67.0909090909091,0,1002.8312061212,-45.7953704426747,77.4357994102407,1003.91794606145,78.5979412175431,1491.38068181818,771.130681818182,1728.83522727273,38.6183982295768,27.7692398494842,41.579264390712,5.85007989453621,6.40200099248255,3.60970362693948,-1.30367902414947,1.65567914509931,-1.05362694220157,77,990,-77,70.4137931034483,1000.48275862069,-63.6896551724138,0.937185856513207,0.937185856513207,0.937185856513207,202,133,165,111.052459657054,125.636666666667,2534.76377598639,112202.77,0,299.843697298625,0,139.668551942501,0,359.081162037742,1
602578,-87,790,-233,233,1228,-48,29,971,-165,53.0909090909091,1001.84848484848,-154.575757575758,0,988.756708708523,-130.231427204034,104.284285111478,1008.40830174603,163.590304965752,8308.33522727273,13599.0075757576,2957.75189393939,91.1500698149635,116.614782835443,54.385217604965,1.94980809450904,2.29840110953049,1.993196384577,0.276887117132733,0.196834938156765,0.313014596798294,-87,933,-233,52.0344827586207,1000.8275862069,-155.862068965517,0.99639061936777,0.99639061936777,0.99639061936777,320,438,185,112.329142759692,135.926666666667,15526.5819075426,115997.673333333,0,1210.33759420267,0,2900.63581845262,0,374.598090758062,1
603093,-77,790,-262,330,1457,-48,67,961,-126,101.030303030303,996.727272727273,-131,0,977.030887834452,-99.4041293166729,162.775733430814,1008.21705815942,146.229686493958,16797.8428030303,23756.2670454546,4354.0625,129.606492133034,154.130681713456,65.985320337178,1.55411622077672,4.77887837650197,1.86840212381193,0.13896939343085,1.39878426711573,-0.372629220579633,-77,876,-58,97.5172413793103,982.862068965517,-128.379310344828,0.994030211476956,0.994030211476956,0.994030211476956,407,667,214,112.23327882953,137.716666666667,25784.6403176089,117081.876666667,0,2965.71898160043,0.906168172905301,4666.85744245994,0,671.810531278718,1
603609,-87,847,-310,116,1152,-29,-9,990,-77,5.84848484848485,1004.75757575758,-121.060606060606,-140.426551720029,999.607135018186,-71.0432382580794,56.2863350659067,1007.27554834962,153.274263984532,3231.88257575758,5224.56439393939,9113.49621212121,56.8496488622188,72.2811482610742,95.4646333053305,2.10639236709381,3.10633892935048,2.41603548789633,0.324579972805635,-0.144164270089632,-0.969431658145438,-29,990,-48,5,1006.13793103448,-114.379310344828,0.999337504168885,0.999337504168885,0.999337504168885,203,305,281,111.937679799238,129.083333333333,9976.03941798698,114539.17,0,672.522936737065,0,982.497012403161,0,1327.99026218699,1
604125,-19,838,-233,252,1590,-38,145,971,-145,146.333333333333,1000.87878787879,-133.666666666667,173.054208890499,983.111383918631,-100.061274409762,154.638483586915,1012.2985096933,146.974848394567,2577.72916666667,23708.3598484849,3851.54166666667,50.7713419821327,153.975192315142,62.0607900905771,5.66028122215027,8.59529752629458,1.58657464021235,-0.906805572795763,2.26301163713108,0.0517979065407451,135,971,-194,149.448275862069,978.724137931035,-133.758620689655,0.928067282207276,0.928067282207276,0.928067282207276,271,752,195,112.639640097826,141.023333333333,24319.544380049,117728.923333333,0,624.842758557155,0,4038.27141276127,0,719.148797116691,1
604640,-194,904,-252,174,1095,0,19,990,-126,7.54545454545455,994.818181818182,-120.424242424242,0,992.67128454134,0,85.1791338796354,995.911049332127,132.871776878723,7423.50568181818,2243.59090909091,3251.43939393939,86.1597683482157,47.3665589745646,57.0213941774436,3.35923315130574,2.42711112918182,2.52821326571178,-0.55701290425524,0.45557068271083,-0.0165691162205193,19,961,-184,10.6206896551724,993.51724137931,-120.344827586207,0.998159232481774,0.998159232481774,0.998159232481774,368,191,252,110.813634573267,129.673333333333,7777.27535461983,111842.413333333,0,1576.44068878215,0,462.120910397637,0,575.861383790903,1
605156,-77,914,-233,145,1123,-58,87,1000,-135,70.3333333333333,1016.33333333333,-138.030303030303,175.248167158363,1012.86804979909,-120.508829836953,92.2682190270531,1018.08279415653,146.212899982225,3678.10416666666,3670.35416666667,2398.5303030303,60.6473755958711,60.5834479595431,48.9747925266693,3.69414610115621,1.93329072466185,2.26309085789194,-1.26345298351998,0.232020912211689,-0.36226626368854,116,1000,-135,75.3448275862069,1015.37931034483,-137.344827586207,0.960707901875647,0.960707901875647,0.960707901875647,222,209,175,113.425140059827,136.443333333333,5181.06766417243,117302.263333333,0,501.480184803184,0,658.234451572417,0,288.909324868253,1
605671,-67,904,-252,262,1200,19,174,961,-87,136.212121212121,990.242424242424,-107.878787878788,-229.120405502793,984.39716174953,-62.9463032031856,166.03367675921,993.433958702354,131.594878780339,9295.10984848485,6528.81439393939,5856.85984848485,96.4111500215865,80.8010791632104,76.5301237976579,2.29771412100511,3.58170121437456,1.63389472103682,-0.813218686491843,1.24627513397357,-0.18673639492529,213,952,-48,141.586206896552,982.413793103448,-106.379310344828,0.960707901875647,0.960707901875647,0.960707901875647,329,296,271,111.414131646087,137.17,13527.4615404884,113497.496666667,0,1398.94193850319,0,1448.57706977154,0,697.798778338498,1
606187,-67,942,-145,126,1104,-29,48,980,-67,44.6969696969697,994.272727272727,-73.969696969697,0,993.279446894301,-60.6224931111874,64.2422026868678,994.789775263948,80.1239569969462,2195.7803030303,1060.57954545455,977.967803030303,46.8591538872641,32.5665402745601,31.2724767652053,3.39786156718764,5.35889909228133,2.28971199708873,-0.860643327291046,1.36044996750072,-0.398614218174092,48,971,-58,46.8275862068966,991.586206896552,-72.8275862068966,0.973265067475134,0.973265067475134,0.973265067475134,193,162,116,109.945929611357,123.89,2229.07613733819,110016.896666667,0,338.077174074853,0,168.268098230028,0,166.64082092887,1
