TIME_SAMPLE,MINACCX1,MINACCY1,MINACCZ1,MINACCX2,MINACCY2,MINACCZ2,MINACCX3,MINACCY3,MINACCZ3,MAXACCX1,MAXACCY1,MAXACCZ1,MAXACCX2,MAXACCY2,MAXACCZ2,MAXACCX3,MAXACCY3,MAXACCZ3,MEDIANACCX1,MEDIANACCY1,MEDIANACCZ1,MEDIANACCX2,MEDIANACCY2,MEDIANACCZ2,MEDIANACCX3,MEDIANACCY3,MEDIANACCZ3,MEANACCX1,MEANACCY1,MEANACCZ1,MEANCACCX2,MEANACCY2,MEANACCZ2,MEANACCX3,MEANACCY3,MEANACCZ3,ARMEMANX1,ARMMEANY1,ARMMEANZ1,ARMMEANX2,ARMMEANY2,ARMMEANZ2,ARMMEANX3,ARMMEANY3,ARMMEANZ3,RMSX1,RMSY1,RMSZ1,RMSX2,RMSY2,RMSZ2,RMSX3,RMSY3,RMSZ3,VARX1,VARY1,VARZ1,VARX2,VARY2,VARZ2,VARX3,VARY3,VARZ3,STDX1,STDY1,STDZ1,STDX2,STDY2,STDZ2,STDX3,STDY3,STDZ3,KURTX1,KURTY1,KURTZ1,KURTX2,KURTY2,KURTZ2,KURTX3,KURTY3,KURTZ3,SKEWX1,SKEWY1,SKEWZ1,SKEWX2,SKEWY2,SKEWZ2,SKEWX3,SKEWY3,SKEWZ3,MODEX1,MODEY1,MODEZ1,MODEX2,MODEY2,MODEZ2,MODEX3,MODEY3,MODEZ3,TRIMX1,TRIMY1,TRIMZ1,TRIMX2,TRIMY2,TRIMZ2,TRIMX3,TRIMY3,TRIMZ3,ENTROPYX1,ENTROPYY1,ENTROPYZ1,ENTROPYX2,ENTROPYY2,ENTROPYZ2,ENTROPYX3,ENTROPYY3,ENTROPYZ3,RANGEX1,RANGEY1,RANGEZ1,RANGEX2,RANGEY2,RANGEZ2,RANGEX3,RANGEY3,RANGEZ3,SMV1,SMV2,SMV3,SMA1,SMA2,SMA3,EVA1,EVA2,EVA3,AAE1,AAE2,AAE3,FIX1,SLF1,FIY1,SLFY1,FIZ1,SLFZ1,FIX2,SLFX2,FIY2,SLFY2,FIZ2,SLFZ2,FIX3,SLFX3,FIY3,SLFY3,FIZ3,SLFZ3,FREEZE
620000,30,970,287,-318,870,181,-19,971,-165,111,1029,336,-145,1027,303,203,1057,-38,80,990,306,-254,925,232,97,1000,-87,76.1515151515152,994.575757575758,310.606060606061,-249.393939393939,933.484848484848,232.575757575758,93.0909090909091,1004.21212121212,-99.1818181818182,70.3848836924087,994.33154478587,309.964157967836,-242.08146023831,931.962135157246,229.273072846778,0,1003.71084729576,-85.9964478500567,78.1845136956046,994.698507695735,310.929398592495,252.450295137779,934.253339855043,234.283627643543,111.196522727407,1004.46468480993,105.006926178489,323.570075757576,251.814393939394,207.246212121212,1581.74621212121,1480.19507575758,822.251893939394,3814.33522727273,523.172348484848,1226.59090909091,17.9880536956497,15.8686607481348,14.3960484898187,39.7711731298086,38.4733034162336,28.6749349421998,61.7603046241899,22.8729610781999,35.0227198985303,3.42560143495408,2.48433356923913,1.91807456825978,3.65769804419878,2.62035498558064,2.95229295448648,1.98931790018242,2.17825983990584,1.90677231649446,-0.721129415771672,0.360584888077724,0.214079217576349,0.618818034609013,0.3018646891914,0.509954734982955,-0.0143892806759035,0.371418410866116,-0.0999791066276426,80,980,297,-254,925,202,116,990,-87,76.9310344827586,993.896551724138,310.48275862069,-251.241379310345,932.034482758621,231.310344827586,93.2068965517241,1003.51724137931,-98.8620689655172,0.782039286634925,0.782039286634925,0.782039286634925,0.782039286634925,0.782039286634925,0.782039286634925,0.782039286634925,0.782039286634925,0.782039286634925,81,59,49,173,157,122,222,86,127,114.949434206696,109.475116725169,111.727374066985,151.946666666667,100.833333333333,109.793333333333,381.128431883636,2546.71172864259,3998.7210422237,120143.653333333,109059.42,113557.446666667,0,79.4800855231603,0,63.0611785763027,0,51.3541881213271,0,397.267002075913,0,379.047816216999,0,202.641886690077,0,884.560976980335,0,130.318865215699,0,314.831971868335,1
620515,40,960,257,-290,888,171,-9,961,-184,121,1019,336,-109,1009,313,233,1047,-29,80,1000,306,-245,935,232,87,1009,-106,76.5757575757576,996.030303030303,306.878787878788,-232.272727272727,939.242424242424,231.666666666667,87.030303030303,1009.39393939394,-106.333333333333,69.7481051384245,995.702080556283,306.087179003435,-219.373398110732,937.753352628815,227.067842178917,0,1008.95039397652,-91.3667528850281,79.8762300137664,996.193223924927,307.255939114628,236.785096275466,939.996018689183,234.120727727203,111.603736225065,1009.61540832501,111.529178136296,532.501893939394,334.717803030303,238.859848484848,2182.70454545455,1460.43939393939,1178.79166666667,5033.6553030303,461.121212121212,1167.35416666667,23.0760025554556,18.2952945598124,15.4550913450826,46.7194236421485,38.2156956490314,34.3335355981097,70.9482579280866,21.4737330737162,34.1665650404993,2.02993327245401,2.33078200168137,4.869145839967,3.65932994347926,1.96139171079936,3.31467132169573,1.77554811179913,2.5285053448222,2.85084216781907,0.259572677490489,-0.374769765878615,-0.766580671849496,1.17276986943241,0.347101241720535,0.751216809559817,0.107061103475311,-0.0277982795825316,0.190859613205523,80,990,306,-263,898,202,0,1000,-126,76.3793103448276,996.931034482759,307.275862068966,-236.48275862069,937.965517241379,229.896551724138,84.6206896551724,1009.79310344828,-107,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,81,59,79,181,121,142,242,86,155,114.996789762145,109.633955401891,112.372710764697,151.743333333333,103.25,108.91,540.104210296978,3525.65470831197,5175.58348722317,120250.61,109391.943333333,114863.916666667,0,134.416748233397,0,80.1298659116915,0,59.1400614996553,0,496.809696038537,0,364.804269518676,0,302.600337628972,0,1206.39098208893,0,117.318478387769,0,286.306063652351,1
621031,30,960,267,-336,851,181,-19,961,-165,131,1029,336,-118,1037,292,233,1066,-38,70,1000,306,-263,925,222,97,1000,-106,78.1515151515152,995.151515151515,307.181818181818,-254.30303030303,932.424242424242,230.969696969697,92.969696969697,1005.09090909091,-103.272727272727,69.4056599488517,994.881906248669,306.368214887488,-242.195082480204,930.1577070291,227.271002725792,678.492096383742,1004.25574546687,-88.3440088361618,81.9957500746413,995.286010362972,307.581228492917,258.83445042589,933.564105669203,232.814140984658,122.165808835717,1005.51304558841,109.171258288817,634.882575757576,276.070075757576,253.215909090909,2397.9053030303,2193.43939393939,882.155303030303,6477.4053030303,875.272727272727,1292.26704545455,25.1968763095265,16.6153566244476,15.9127593173186,48.9684112773766,46.8341690856088,29.701099357268,80.4823291352226,29.5850084886371,35.9481160209342,2.2322102798571,2.34898121650821,2.84500026845194,3.80136328806237,2.42410754233108,2.08148500985269,1.59693638960549,2.09990322674645,2.02462413518649,0.130651719703379,-0.113465764382497,-0.249773344661254,0.804227587963209,0.197573190372646,0.1443082757747,0.0345575897510197,0.410450589555272,0.201609242394509,70,1000,306,-272,925,262,-19,971,-116,77.8275862068966,995.241379310345,307.275862068966,-257.448275862069,931.137931034483,230.551724137931,92.0689655172414,1003.89655172414,-103.172413793103,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,101,69,69,218,186,111,252,105,127,114.935502044718,109.522716475775,111.996930224949,151.853333333333,100,109.426666666667,737.216418562497,3766.94078306731,6960.83025768525,120111.613333333,109201.36,114168.926666667,0,152.763850618344,0,70.1128107895743,0,64.446601720939,0,537.929833976917,0,553.01681632047,0,226.683930064238,0,1555.64500524864,0,221.379171140773,0,307.965006728367,1
621546,30,960,277,-336,833,151,-38,942,-135,141,1019,356,-81,1064,303,213,1066,-48,90,1000,306,-245,925,222,87,1009,-87,86.1212121212121,993.727272727273,310.242424242424,-234.212121212121,936.878787878788,227.909090909091,88.4242424242424,1005.90909090909,-90.6363636363636,77.2960196789006,993.490345005265,309.454313431041,-205.812881164198,934.428681755645,221.167514693669,0,1005.02692248887,-81.1584893819114,89.8807290499218,993.844799175648,310.64439379126,242.726869821479,938.139050880987,231.157758015839,119.272542498009,1006.34684363641,95.0149908427532,682.359848484848,240.892045454545,257.376893939394,4187.92234848485,2436.85984848485,1537.96022727273,6607.31439393939,908.397727272728,838.301136363637,26.1220184611536,15.5206973250091,16.0429702343236,64.7141587945393,49.364560653214,39.2168360181278,81.2853885636244,30.1396371456713,28.9534304766056,2.84500706245757,2.81481746324832,3.66922277853989,3.36283205772055,3.85069554455091,2.17436262210239,1.740580520221,2.46700706867296,1.52551993989901,0.200477055619937,-0.486365860465081,0.526061262679748,1.00812984872906,0.690937809377826,0.0409787080344349,-0.0779980501712643,-0.206725397096405,-0.0290309683530752,101,1000,306,-281,925,212,135,980,-126,85.5172413793103,994.310344827586,309.724137931034,-238.379310344828,934.620689655172,228.068965517241,88.2413793103448,1006.13793103448,-90.8275862068966,0.809941252993459,0.809941252993459,0.809941252993459,0.809941252993459,0.809941252993459,0.809941252993459,0.809941252993459,0.809941252993459,0.809941252993459,111,59,79,255,231,152,251,124,87,114.954307984435,109.488057104604,111.90382766666,152.91,102.363333333333,110.406666666667,749.54666628044,5905.79951752247,7076.7906061051,120153.656666667,109170.063333333,113958.653333333,0,155.476733867303,0,60.446069772272,0,64.8085713624506,0,988.076479533526,0,609.415349198005,0,395.115906721398,0,1567.84227438789,0,216.568079110948,0,190.99451720801,1
622062,30,950,277,-318,833,181,-67,961,-135,141,1029,346,-81,1027,323,233,1057,-9,70,1000,316,-272,935,232,106,1009,-77,81.1818181818182,994.818181818182,314.454545454545,-252.666666666667,932.151515151515,238.030303030303,87.0606060606061,1008.45454545455,-85.4545454545455,72.1624211713004,994.503484403369,313.458666243091,-231.928319652626,929.853318297633,234.069407597963,0,1007.69441709325,-62.1793113565596,85.7814347365125,994.97389945971,314.949971977273,258.658544077404,933.288467536358,240.081488691072,123.114753073068,1008.83519692042,91.2797896579522,791.965909090909,319.528409090909,321.568181818182,3159.54166666667,2187.19507575758,1011.3428030303,7814.49621212121,791.880681818182,1061.69318181818,28.1418888685694,17.8753575933716,17.932322265066,56.2098004503367,46.7674574437993,31.8016163587687,88.3996392080941,28.1403745856053,32.5836336497049,2.79406937242501,2.90913528800864,2.18576001172481,4.52847331228267,2.65095427795853,3.14750806763817,1.8040884400594,2.06497221748831,2.32619637518,0.678224187440144,-0.552932287978181,-0.00781558140629224,1.34247701460251,-0.119818866411509,0.536060320942268,0.00505832382216079,0.0920501060365867,0.2175235478497,60,1000,316,-290,935,202,9,1009,-58,79.8965517241379,995.551724137931,314.51724137931,-258.724137931034,932.758620689655,236.827586206897,87.3103448275862,1008.37931034483,-86.6206896551724,0.804539001813747,0.804539001813747,0.804539001813747,0.804539001813747,0.804539001813747,0.804539001813747,0.804539001813747,0.804539001813747,0.804539001813747,111,79,69,237,194,142,300,96,126,115.174497671467,109.678199568101,112.187177935426,152.95,100.926666666667,111.106666666667,811.679916423434,4584.22331118975,8360.16209641584,120617.75,109512.78,114536.146666667,0,170.4431846002,0,78.119089445483,0,81.1799439716304,0,719.159570944605,0,549.125600930422,0,259.283287257246,0,1857.23456312218,0,183.563029398146,0,254.751465185053,1
622578,40,970,287,-336,851,181,-48,971,-126,131,1029,346,-100,1046,323,233,1047,-19,90,990,316,-245,925,242,106,1009,-77,88.5454545454545,994.030303030303,315.484848484848,-238.484848484848,936.333333333333,244.424242424242,96.7272727272727,1009.39393939394,-83.3030303030303,81.0566721068131,993.822223386059,314.818605199488,-219.542576904124,933.766278030244,240.043648899617,0,1008.9721428105,-68.3109996299172,91.927507671353,994.135333144367,315.822495216614,244.678886657099,937.640252135243,246.642668775308,131.443270399566,1009.60445299887,88.6318569172849,629.443181818182,215.342803030303,219.820075757576,3086.25757575758,2525.66666666667,1123.43939393939,8168.70454545454,438.308712121212,944.842803030303,25.0887062603511,14.6745631291123,14.826330488613,55.5540959404217,50.2560112490702,33.5177474472762,90.3808859519232,20.93582365519,30.738295382638,2.1453127972804,3.14753234603375,2.77077811140328,3.97024103778542,2.63155754308774,3.08598146463842,1.72659766460774,2.07177171862249,1.89784763734217,0.0882324025979488,0.682726357578479,0.382071483598718,0.946169412064099,0.43342799945181,0.379518936239355,0.0171104252460992,-0.0624950154748236,0.238756139611702,80,990,306,-263,925,242,106,1019,-106,88.6206896551724,993.275862068965,315.344827586207,-241.931034482759,934.310344827586,243.034482758621,97.6551724137931,1009.13793103448,-84.1379310344828,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,91,59,59,236,195,142,281,76,107,115.17568255737,109.895782448711,112.385244890839,153.786666666667,103.65,112.51,668.153471605045,5232.1315789976,8399.15004265672,120614.953333333,109985.656666667,114887.75,0,148.296335584191,0,52.4248814697694,0,53.338298318623,0,747.597923379897,0,644.002579674682,0,283.113917786609,0,1817.20619027187,0,106.940457443611,0,219.166124017055,1
623093,50,970,297,-309,851,171,-67,961,-135,121,1019,356,-118,1037,323,223,1047,-38,90,990,316,-245,935,242,126,1000,-87,83.8787878787879,992.515151515152,321.363636363636,-244.484848484848,933.757575757576,243.848484848485,92.6666666666667,1002.18181818182,-87.969696969697,79.4126184188062,992.332970326513,320.383487130826,-236.115618189226,931.93404246486,239.053684246604,0,1001.7092104869,-77.1370420815942,85.9048098981446,992.606409836489,321.857252379204,247.605991996816,934.677970795776,246.282727405277,126.02861627905,1002.41862059176,92.1545145147786,354.734848484849,186.820075757576,327.426136363636,1583.88257575758,1773.43939393939,1230.38257575758,7524.10416666667,489.528409090909,777.342803030303,18.8344059764265,13.6682140661308,18.09492018119,39.7980222593733,42.1122238066264,35.0768096576296,86.7415942133108,22.125288904123,27.880868046571,2.34575502069622,2.16321685434026,2.05793380502481,4.95458440081527,3.31760056652917,3.04998333170061,1.6305507006387,2.13571217425326,2.43036240689313,-0.0577012478693711,0.154595074101731,0.199790069655028,0.947867508532303,0.321195229839404,0.415271648055414,-0.112146771594347,0.12678420525653,0.19708656573992,90,980,316,-245,925,222,145,990,-106,84,992.241379310345,320.655172413793,-247.51724137931,932.344827586207,242.724137931034,94.0344827586207,1001.89655172414,-88.1724137931034,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,0.799048521044268,71,49,59,191,186,152,290,86,97,115.165218361186,109.688620688596,111.55988387784,153.753333333333,102.643333333333,110.756666666667,518.427210785338,2727.46698854472,7939.88334025001,120586.313333333,109514.55,113214.063333333,0,86.0458760644194,0,46.6920900785808,0,83.1560382819106,0,373.846069157459,0,452.119703152786,0,309.044219110718,0,1690.64816843243,0,111.744070623812,0,178.863803312798,1
623609,80,960,297,-272,888,202,19,961,-126,141,1019,336,-127,1027,323,233,1047,-48,101,990,326,-218,935,242,145,1009,-77,106.787878787879,988.636363636364,320.909090909091,-216.060606060606,937.393939393939,245.424242424242,136.242424242424,1004.45454545455,-80.7575757575758,103.845472801541,988.398696467535,320.436683700276,-209.535893789462,936.392413806638,242.256882348367,91.8704601229756,1003.99702064234,-75.1017443680644,108.223114094182,988.754726456925,321.141618906581,218.901804469493,937.905047852862,247.129398077079,150.440766557553,1004.68304967439,83.5113855420416,318.234848484849,241.363636363636,153.960227272727,1274.43371212121,988.433712121212,866.126893939394,4197.62689393939,473.443181818182,466.501893939394,17.8391381093608,15.5358822203194,12.4080710536621,35.6992116456542,31.439365644383,29.4300338759471,64.7890954863501,21.7587495462901,21.5986549104196,1.97141085441807,2.31358922144818,1.9368463423478,2.71006710355033,3.60498798913802,3.19365627051177,1.7514819682532,2.10993651919203,2.18466562222937,0.0511468454732843,-0.232686984665485,-0.368440581774925,0.476464784247489,0.70186873266729,0.844537588491847,-0.197624070244191,-0.0239404103503791,-0.247692748018159,101,990,326,-245,944,222,203,980,-87,106.620689655172,988.862068965517,321.51724137931,-217.413793103448,935.551724137931,243.413793103448,137,1004.48275862069,-80.2413793103448,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,61,59,39,145,139,121,214,86,78,114.965387151835,109.3312261089,112.093278713779,155.796666666667,106.343333333333,116.593333333333,340.302472480763,2184.5256210701,4232.35345267836,120172.81,108752.25,114289.406666667,0,74.5841955719733,0,59.8042768832248,0,37.2388400685703,0,313.816006222724,0,249.131444426693,0,214.42562997444,0,1019.20374941527,0,108.141245586356,0,110.608418477307,1
624125,80,960,297,-263,888,212,29,942,-126,151,1019,346,-63,1037,323,213,1047,-29,111,990,316,-227,925,262,116,1000,-87,108.666666666667,983.848484848485,323,-216.424242424242,932.151515151515,256.878787878788,123.090909090909,998.727272727273,-85.969696969697,106.483452076884,983.572587097396,322.347543837115,-200.16972682639,931.237327347591,254.94547869657,89.3678893658135,998.168213992494,-77.3057483873556,109.807821104681,983.986988704319,323.330256155304,220.386987461656,932.627552410474,257.865186765206,136.171015471522,999.005535823531,88.9908064710262,257.104166666667,281.070075757576,220.125,1785.06439393939,915.445075757575,523.609848484848,3497.14772727273,573.267045454545,545.092803030303,16.0344680818126,16.7651446685549,14.8366101249578,42.250022413478,30.2563229054288,22.8825227736115,59.1366868134555,23.9429957493741,23.3472225977803,3.10850120164913,2.31810497243592,1.86822087883704,7.1539322813387,5.67814752029811,3.45738323943289,1.65348298500092,2.74895632898679,2.78756618141533,0.590066058869402,0.264691675326087,0.319666734982,2.04401269769476,1.38906573853677,0.439245067470496,0.0383068047293849,-0.14493561291254,0.559232285074536,101,990,316,-227,916,262,184,1000,-87,107.724137931034,983.068965517241,322.896551724138,-221.896551724138,929.241379310345,256.48275862069,123.379310344828,998.965517241379,-87.1724137931034,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,71,59,49,200,149,111,184,105,97,114.559866586532,109.125941553146,111.295632299492,155.706666666667,106.986666666667,113.943333333333,346.254509664572,2538.4079528764,3878.19791548049,119331.366666667,108334.493333333,112692.136666667,0,63.5353956548195,0,68.6441451870552,0,45.0614896773016,0,431.17350587174,0,226.802551463235,0,128.183142983478,0,702.834021856595,0,133.472035411036,0,133.180691591869,1
624640,50,950,297,-300,888,191,19,961,-135,131,1019,356,-118,1018,303,223,1047,-29,101,990,326,-236,935,252,126,1009,-87,95.0909090909091,988.606060606061,327.575757575758,-226.333333333333,934.151515151515,255.969696969697,124.848484848485,1007.09090909091,-79.8484848484848,90.8423820606514,988.305043655188,326.889846968474,-218.750257336681,933.105099592095,253.059678045575,81.252512545609,1006.72130670308,-66.8665562926976,96.8407001839682,988.756580639328,327.91323686166,229.433624124251,934.687194474789,257.380687274353,137.734043237925,1007.27429985656,84.5854418307132,346.335227272727,306.933712121212,228.126893939394,1457.16666666667,1032.38257575758,746.967803030303,3489.25757575758,380.960227272727,803.257575757576,18.6100840211088,17.5195237412782,15.1038701642789,38.1728524827091,32.1307107882408,27.3307117183271,59.0699380036713,19.5182024600814,28.341799091758,3.04973446358311,2.66513559688286,2.39480893960721,3.74017321445267,3.1533506141625,2.56594677672861,1.89197279832123,2.68062233394545,2.09320948989905,-0.4971387084121,0.0379863765103051,-0.280140838915773,0.591600187755868,0.763943739483713,-0.0830174224109802,-0.292375492595363,-0.365534690580686,0.330313927026354,101,990,326,-236,898,252,184,1028,-106,95.7241379310345,988.827586206897,328.068965517241,-227.827586206897,931.51724137931,256.48275862069,126.034482758621,1007.8275862069,-80.2068965517241,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,0.76420450650862,81,69,59,182,130,112,204,86,106,115.072074194496,109.543822974719,112.193305539531,155.24,106.016666666667,115.73,508.090127354888,2274.3985492036,3532.94683449337,120399.926666667,109177.723333333,114479.956666667,0,87.3469808940056,0,75.1228207432423,0,56.0183214380018,0,366.44531252538,0,264.185463875511,0,189.62896625218,0,747.028979781786,0,95.1753311905875,0,199.619453027537,1
