A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54
500000,310,904,-223,359,952,-155,330,933,-203,329.645,930.93,-199.375,329.444206964463,930.872656438554,-198.691716104054,329.744529901559,930.958613473231,199.704669449665,65.9587688442209,53.5428140703518,132.225502512563,8.12150040597308,7.31729554346084,11.4989348425218,3.71526066596148,4.31408351947598,3.75732798135744,-0.281311646477896,-0.231865736998248,0.434135302060855,330,933,-203,329.994444444444,931.038888888889,-199.622222222222,0.91829583405449,0.91829583405449,0.91829583405449,49,48,68,671.730995459019,973.3,134.239500587601,676864.9,0,98.0300468819974,0,96.4269755497887,0,238.109302077102,1
503125,300,914,-223,339,961,-165,320,933,-194,316.725,935.56,-194.91,316.496696237701,935.477533213268,-194.232665824959,316.839904368121,935.601202436166,195.247125458994,73.1652010050251,77.4838190954773,132.192864321608,8.55366593952705,8.80248936923398,11.4975155717054,2.93521020951777,2.99029332667118,3.11088283524595,0.300824983105459,-0.0590118453818258,-0.061169413513073,320,933,-194,316.666666666667,935.544444444444,-194.833333333333,0.91829583405449,0.91829583405449,0.91829583405449,39,47,58,671.248013377191,964.796666666667,133.449128267033,675905.716666667,0,184.751293611141,0,135.753467488781,0,234.498228781595,1
506250,281,914,-223,339,961,-165,320,942,-194,315.665,938.04,-192.99,315.268616568123,937.965006827438,-192.354398028063,315.860974164267,938.07737420748,193.304811114468,124.384698492462,70.4707537688439,122.221005025126,11.1527888212977,8.39468604349465,11.0553609179043,2.67349034499443,3.60821469297859,2.61324762796734,-0.250635192038302,-0.341113454709222,0.058200803541815,320,942,-194,315.944444444444,938.2,-192.977777777778,0.91829583405449,0.91829583405449,0.91829583405449,58,47,58,672.329503436359,964.463333333333,144.451995122375,678082.71,0,266.580910056054,0,127.88006858347,0,181.978010090945,1
509375,291,914,-223,330,961,-155,310,942,-184,310.87,940.715,-187.3,310.618009512053,940.634125468923,-186.555601117167,310.996977477274,940.755411889828,187.673120078502,79.3598994974876,76.4158542713566,140.613065326633,8.90841733965622,8.74161622764101,11.8580380049413,2.83763310686748,3.04304471925439,3.1946579185111,0.329308663143263,-0.0464151362195843,-0.192369925190692,310,942,-184,310.611111111111,940.822222222222,-187.166666666667,0.91829583405449,0.91829583405449,0.91829583405449,39,47,68,672.275782047411,959.256666666667,142.705875492747,677974.043333333,0,186.534372179053,0,138.174390283917,0,227.129935791678,1
512500,262,923,-213,330,971,-135,300,952,-174,298.9,947.565,-176.365,298.51024611543,947.47877761685,-175.191160070978,299.091741778338,947.608049248211,176.937601995732,115.236180904523,81.9957537688442,203.318366834171,10.7348116380551,9.05515067620877,14.2589749573443,4.35084240595564,3.09288294942542,2.98226524241208,-0.32113522330375,-0.12851186365242,0.114702370961628,300,952,-184,299.044444444444,947.683333333333,-176.516666666667,0.91829583405449,0.91829583405449,0.91829583405449,68,48,78,672.857944573771,948.553333333333,218.593177015719,679149.2,0,283.061137421396,0,149.037047891123,0,433.749784033656,1
515625,262,933,-184,310,980,-126,281,952,-155,283.05,955.14,-155.26,282.780982552703,955.050461124343,-154.371365306474,283.185575197608,955.184840750731,155.70488110525,77.1532663316579,86.0908542713565,139.037587939698,8.78369320568848,9.27851573643956,11.7914200985165,3.20165758330539,2.89114949921534,2.79129895456622,0.327326894346606,0.184709503523035,-0.168996068679381,281,952,-155,282.711111111111,954.888888888889,-155.111111111111,0.91829583405449,0.91829583405449,0.91829583405449,48,47,58,672.224091435622,928.966666666667,146.7398143623,677877.44,0,135.625913355219,0,145.282248076033,0,180.692855820006,1
518750,252,933,-184,300,990,-106,281,961,-145,277.47,960.38,-146.26,277.098960331801,960.292926020716,-145.335364786932,277.655217851205,960.423458688926,146.709168084343,103.335778894472,83.8950753768845,132.253668341709,10.1654207436029,9.15942549382244,11.5001594920118,2.47920587166736,3.44668150162235,3.46961847483522,0.0186663732337787,-0.163643897679996,0.141505934182842,281,961,-145,277.388888888889,960.555555555556,-146.411111111111,0.91829583405449,0.91829583405449,0.91829583405449,48,57,78,673.61702070896,922.74,135.309948198088,680686.146666667,0,255.620322409893,0,182.415842475787,0,164.484861085333,1
521875,262,933,-184,310,990,-116,281,961,-155,280.06,958.725,-149.785,279.82131197061,958.647201384602,-148.791524537895,280.17990648867,958.763993378975,150.269873893605,67.5139698492461,75.1451005025127,146.219874371859,8.21668849654446,8.66862737130353,12.0921410168696,3.37569877262832,3.69648890058405,2.82753167899617,0.23489165055389,0.293848495995648,0.132895991033958,281,961,-155,280,958.666666666667,-149.955555555556,0.91829583405449,0.91829583405449,0.91829583405449,48,57,68,673.382621839503,925.713333333333,147.509728426083,680206.806666667,0,149.083586827064,0,121.041939898489,0,261.027383847071,1
525000,262,933,-184,300,980,-126,281,961,-155,277.94,957.545,-153.835,277.641163932816,957.479116863901,-152.959304364827,278.089392102611,957.577921111384,154.26358935277,83.4838190954774,63.364798994975,132.711331658291,9.1369480186481,7.9602009393592,11.5200404364868,2.49466999907417,3.48686085764214,2.69584932881431,0.0513717155886022,-0.0521561401398351,0.137754394905365,281,961,-155,277.9,957.661111111111,-153.905555555556,0.91829583405449,0.91829583405449,0.91829583405449,38,47,58,672.650160544104,926.213333333333,135.314437494529,678724.293333333,0,173.093998539635,0,108.492795607566,0,247.621851612025,1
528125,262,933,-194,310,980,-116,281,961,-155,282.045,957.47,-154.55,281.735780349959,957.381284440748,-153.312498054655,282.200451806867,957.514313208946,155.165943428318,88.1537437185929,85.2855276381911,191.726130653266,9.38902251134765,9.23501638537751,13.8465205251452,2.60924908792496,3.38514083257785,2.94902452595367,0.223711080863671,-0.0791404410450746,-0.146678801171989,281,961,-155,281.855555555556,957.477777777778,-154.35,0.91829583405449,0.91829583405449,0.91829583405449,48,47,78,673.455497755505,929.376666666667,199.62503915142,680364.816666667,0,225.961683602874,0,181.955590213006,0,385.453316585283,1
531250,281,914,-194,330,971,-126,310,942,-165,305.955,946.72,-165.165,305.584690686911,946.628627615419,-164.343859229566,306.139763833449,946.765572884862,165.560396834509,113.661281407035,86.7252261306534,131.424899497488,10.6612045007605,9.31263797914712,11.4640699359995,2.53624384246721,3.99282062997368,3.25438530026195,0.00180648715413041,-0.221201491026174,0.361560353463778,300,942,-174,306.005555555556,946.788888888889,-165.4,0.91829583405449,0.91829583405449,0.91829583405449,49,57,68,672.44888372316,945.226666666667,140.658084732299,678331.233333333,0,235.627491733601,0,155.547230888003,0,230.581756202572,1
534375,281,923,-194,330,971,-135,310,942,-165,305.295,946.955,-164.07,305.036883937139,946.885480731486,-163.23317650371,305.423713879587,946.989817791089,164.480789151803,79.0029899497488,66.2743467336683,135.643316582914,8.88836261353849,8.14090576862724,11.6466010742583,2.51068686778666,3.19225293485651,2.91838907388677,-0.0408907990870407,0.215703392965247,0.104418514342306,310,942,-165,305.272222222222,946.95,-164.077777777778,0.91829583405449,0.91829583405449,0.91829583405449,49,48,59,672.332570513827,944.213333333333,136.098030038168,678084.86,0,150.145008660243,0,103.475070481542,0,222.503304731002,1
537500,271,923,-203,339,980,-126,291,952,-174,296.255,949.77,-171.98,295.738976886209,949.670348408509,-171.081702670587,296.518759946146,949.819930302581,172.410179513856,157.135653266331,95.3237185929648,148.894070351759,12.5353760719945,9.76338663543367,12.2022157968034,3.62877409759834,3.03150317915828,4.22768126609678,0.630061787308222,0.227351066228243,0.345636213282963,291,952,-174,295.794444444444,949.527777777778,-172.216666666667,0.91829583405449,0.91829583405449,0.91829583405449,68,57,77,673.212695512206,945.336666666667,194.963196060367,679871.03,0,379.62542896993,0,193.373388539536,0,198.481583354836,1
540625,271,923,-203,320,971,-135,291,952,-174,294.105,948.4,-171.605,293.868134789222,948.311280016922,-170.801701298123,294.223732897263,948.444299893251,171.99579936731,70.2050000000001,84.4522613065327,134.953743718593,8.37884240214602,9.18979114596913,11.6169593146655,3.62371216228243,2.81999607168399,2.99343518289913,0.170134759049079,-0.120306091507408,0.248560808199052,291,952,-174,294.005555555556,948.444444444444,-171.733333333333,0.91829583405449,0.91829583405449,0.91829583405449,49,48,68,671.854390686194,942.74,136.151413893381,677131.166666667,0,100.688235453579,0,128.874224782418,0,189.867192781811,1
543750,271,914,-184,339,971,-135,300,952,-165,299.845,949.28,-164.155,299.339214756883,949.194220858975,-163.260868582725,300.09965844699,949.322753335239,164.586132465649,153.548718592965,81.5794974874373,142.443190954774,12.3914776597856,9.03213692807174,11.9349566800543,2.69030482371164,3.90737731110389,2.76217202670794,0.245965506906237,-0.305415905238864,0.350024906107823,291,952,-165,299.666666666667,949.361111111111,-164.505555555556,0.91829583405449,0.91829583405449,0.91829583405449,68,57,49,672.736905161059,942.186666666667,214.809028134892,678908.06,0,389.841924297754,0,159.140155784097,0,304.469050349167,1
546875,252,933,-184,310,980,-116,291,952,-145,287.875,955.65,-149.64,287.353213643997,955.574491869521,-148.496391250629,288.129632283804,955.687752354293,150.207955847884,147.406407035176,72.5201005025126,171.156180904523,12.1411040286778,8.51587344331235,13.0826671938303,2.69288596107727,2.87819366353577,2.44168054524939,-0.498534379360968,0.0138156541760714,-0.0707391229971241,291,952,-155,288.194444444444,955.605555555556,-149.6,0.91829583405449,0.91829583405449,0.91829583405449,58,47,68,672.925132598678,928.776666666667,205.616660743241,679280.13,0,394.407524670631,0,125.383869779096,0,328.294091698538,1
550000,271,923,-194,330,980,-106,291,952,-155,294.635,953.455,-158.495,294.273504580621,953.354453511102,-157.2219722664,294.817290876909,953.505293640261,159.084207261437,107.991733668342,96.3899246231156,188.06027638191,10.3919071237354,9.81783706440047,13.7135070781296,3.13696838439185,3.39949215790976,4.03198483303376,0.321361519224999,0.0666982071305769,0.58437703839699,300,952,-165,294.316666666667,953.522222222222,-159.005555555556,0.91829583405449,0.91829583405449,0.91829583405449,59,57,88,673.735057280563,937.723333333333,189.634661951542,680931.576666667,0,244.672447004478,0,152.757500923578,0,444.472721760258,1
553125,271,923,-203,330,971,-126,310,942,-165,306.225,946.98,-163.105,305.894989718836,946.887042444015,-161.909295607202,306.388846076354,947.026504380949,163.67979411033,100.878768844221,88.5222110552764,188.777864321608,10.0438423346955,9.40862429132317,13.7396457131037,3.41494413359771,2.95768840646098,3.23541667270428,-0.126378734353068,0.0775008321518665,0.255421174660422,310,942,-165,306.25,947.088888888889,-163.333333333333,0.91829583405449,0.91829583405449,0.91829583405449,59,48,77,672.461728751164,944.206666666667,228.830623875923,678349.6,0,213.675915453254,0,175.097037759216,0,423.673623191995,1
556250,271,914,-194,339,971,-135,310,942,-174,312.99,943.235,-170.855,312.557836151602,943.14193377483,-170.031446865383,313.205922677078,943.28147707882,171.255934203752,135.889346733669,88.1203768844221,137.85324120603,11.6571586046373,9.38724543646442,11.741091993764,3.07013109041517,3.39355443238873,2.89496646809244,0.0699497809902492,-0.0951536455986927,0.233061570310656,310,942,-174,312.833333333333,943.311111111111,-170.95,0.91829583405449,0.91829583405449,0.91829583405449,68,57,59,672.355463897848,951.386666666667,168.729989790868,678137.66,0,298.16477075672,0,157.208810055024,0,256.477588964735,1
