A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54
750000,-106,933,-38,48,1066,97,-19,1019,19,-22.7768240343348,1017.28755364807,15.9227467811159,0,1016.90036251521,0,36.395243286803,1017.47994676067,27.6608832743879,809.303426076661,393.162646144739,513.795730353708,28.4482587529828,19.8283293836051,22.6670626759117,2.6549084942804,3.76616137007826,3.8949312176307,-0.0952441334672368,-0.260386262789391,0.370147756735767,-19,1019,9,-22.7224880382775,1017.46889952153,15.5167464114833,0.960411317034829,0.960411317034829,0.960411317034829,154,133,135,889.756980183171,933.00375,833.296565614132,906389.08875,10.3174580828502,4744.29257732254,0,1949.33388329677,0,1866.60244543886,1
753640,-106,942,-67,19,1076,58,-38,1019,-9,-39.0300429184549,1018.38197424893,-7.13304721030043,0,1017.96440725939,0,46.0555738193362,1018.58899501837,23.3677449092959,600.348231463667,423.512949533817,497.305498002072,24.5020046417363,20.5794302528961,22.3003474861284,3.00613211214116,3.27491791377815,3.12096539085439,0.141045531604614,-0.369900871390249,-0.110893732928373,-38,1028,-19,-39.0526315789474,1018.90909090909,-6.78947368421053,0.992544854458209,0.992544854458209,0.992544854458209,125,134,125,890.952953411282,940.95375,747.909272982097,908866.63125,0,3325.23974199009,0,2139.83744967367,0,1644.44685261441,1
757281,-106,933,-77,9,1104,58,-48,1019,-19,-44.4892703862661,1016.83690987124,-15.4721030042918,0,1016.10417081339,0,51.4843198763764,1017.20284859665,26.8865842385597,674.233720586058,747.542252478912,485.586502885896,25.9660108716387,27.3412189281844,22.036027384397,2.51865904894502,3.68939023082453,3.25156042764747,0.163519881174667,0.0350268885170622,0.228623300042279,-58,1019,-19,-44.6985645933014,1016.82775119617,-15.9138755980861,0.973724889340934,0.973724889340934,0.973724889340934,115,171,135,889.903652171384,947.1975,871.224479692903,907018.17,0,3728.75864644083,0,3318.44108204147,0,1239.65578021453,1
760921,-126,942,-106,19,1123,48,-58,1009,-19,-56.1502145922747,1015.1974248927,-21.3218884120172,0,1014.2378681483,0,63.4388962879381,1015.68472643794,32.5615956416392,875.404062453752,993.917751960932,608.245079177149,29.5872280292317,31.5264611391912,24.662625147724,2.68215367424307,3.82134930045775,3.38968792749667,-0.225800696652333,0.589396084131546,-0.151070297779917,-67,1019,-9,-55.622009569378,1013.97129186603,-21.1722488038278,0.959424446955987,0.959424446955987,0.959424446955987,145,181,154,889.217176323333,959.16,1140.84679665473,905816.8125,0.849865286692703,4343.62777498519,18.4842891466071,5146.09730852853,0,1729.96794147181,1
764562,-174,952,-87,0,1085,48,-67,1019,-9,-70.9871244635193,1015.47639484979,-11.1459227467811,0,1014.97715028922,0,76.8803205702677,1015.72600729154,25.7239388516401,875.167936954271,509.198793843422,539.806200976766,29.5832374319355,22.5654336063684,23.2337298119946,3.15070055071838,3.30678419958345,3.7770864947723,-0.047670097707922,0.0549087201576425,-0.161214127709334,-87,1019,-19,-70.9138755980861,1015.53588516746,-10.9425837320574,0.97899118818301,0.97899118818301,0.97899118818301,174,133,135,890.099918240354,966.72375,904.8650300579,907189.83375,1.97024170984601,4316.70068009966,0,2244.03663500825,0,2003.89269604593,1
768203,-106,971,-77,-9,1047,38,-67,1019,-19,-62.9270386266094,1016.2660944206,-17.0772532188841,-55.4701737626555,1016.07594305866,0,65.3875209577157,1016.36113939152,27.7402884835435,317.076550244191,194.023716146219,479.9509027675,17.8066434300289,13.9292396111998,21.9077817856464,2.96406158792105,3.16313959974866,2.84025168936875,0.152108752674524,0.0095389096063159,-0.146556382025514,-67,1019,-9,-63.0765550239234,1016.23444976077,-16.9043062200957,0.961385697090458,0.961385697090458,0.961385697090458,97,76,115,890.127595590934,962.15625,493.318390221487,906983.09625,0,1592.19287756243,0,678.6547157201,0,1396.41905916268,1
771843,-135,914,-97,0,1123,58,-77,1019,-9,-71.4077253218884,1015.37339055794,-13.2489270386266,0,1014.84067832579,0,74.8872113287767,1015.64005908281,26.1515064107911,511.225284889744,543.941875092497,510.558457895516,22.6102915702063,23.3225615036706,22.5955406639345,3.60044568893535,6.11918893733254,3.65856162288616,0.327586001243268,0.173766512793913,-0.190156840530242,-77,1019,-9,-71.9952153110048,1015.11483253589,-13.0047846889952,0.972923650378463,0.972923650378463,0.972923650378463,135,209,155,889.889341014263,967.26375,596.967380800515,906792.36375,0,2668.24347443879,0,2048.792764714,0,1531.08974724063,1
775484,-126,971,-67,-19,1057,58,-67,1019,-9,-67.0987124463519,1016.00429184549,-13.4206008583691,-61.0170222659386,1015.79981812763,0,69.6909794595093,1016.1067941744,22.4483192828909,356.123834541957,209.193947017907,325.210263430517,18.8712435875847,14.4635385372289,18.0335870927144,2.80956544531259,3.48048256680924,3.48432969764765,-0.0728803316686113,0.220932138196511,0.247795142537332,-77,1019,-9,-66.866028708134,1015.76076555024,-13.7224880382775,0.961385697090458,0.961385697090458,0.961385697090458,107,86,125,890.034837933936,962.0025,389.005684583422,906807.2625,0,1920.72886052211,0,744.333223068087,0,1071.37377608184,1
779125,-106,980,-77,-9,1057,19,-58,1019,-29,-58.9957081545064,1015.92274678112,-27.1158798283262,-51.6995520755112,1015.71560619727,0,62.0973899363723,1016.02659980049,32.6888045042055,377.211188397217,211.93366138819,334.723582951014,19.4219254554541,14.5579415230379,18.2954525210778,2.61991717410714,3.21918724285891,2.75722935889218,-0.320627060252181,0.225349728818535,-0.092541897904855,-48,1019,-19,-58.511961722488,1015.75119617225,-26.9808612440191,0.931942229302007,0.931942229302007,0.931942229302007,97,77,96,889.775847028284,963.6525,418.065071905833,906283.815,0,2032.05313239985,0,737.9430245577,0,962.628239572541,1
782765,-116,971,-77,0,1066,58,-58,1019,-19,-55.4849785407725,1016.54506437768,-22.1974248927039,0,1016.32923931727,0,59.0339249232633,1016.65298074702,31.2647561727382,408.173264762469,220.361107000147,486.848786443688,20.2032983634472,14.8445648976367,22.0646501545728,2.95145479446174,3.57575294796738,3.08849424181687,0.106727841189076,0.0437117368627031,-0.0627038283550374,-58,1019,-29,-55.6746411483254,1016.63636363636,-21.9760765550239,0.954302115225832,0.954302115225832,0.954302115225832,116,95,135,890.12298049637,958.93125,552.740511213054,906992.49375,0,2136.92750765834,0,782.619308222159,0,1468.58334391961,1
786406,-106,980,-67,19,1066,58,-48,1019,-9,-48.7982832618026,1017.21030042918,-7.46351931330472,0,1016.94105240105,0,53.5818334469481,1017.34492443761,23.7731590271204,491.851376350451,275.080583099008,511.654913423117,22.1777225239755,16.5855534456649,22.6197903045788,3.09320010928774,2.86251654135721,3.10219228339723,0.147182766935677,0.0342905916073355,0.165210892604577,-38,1019,-9,-48.9952153110048,1017.21052631579,-7.76555023923445,0.987739550815617,0.987739550815617,0.987739550815617,125,86,125,890.264465890484,947.98875,549.61664981389,907325.47875,0,2763.19170786006,0,1042.31017285239,0,1925.48975253712,1
790046,-97,952,-67,9,1066,38,-48,1019,-9,-44.5107296137339,1016.44635193133,-9.18025751072961,0,1016.1668068987,0,49.5102625161754,1016.58528814294,24.1663583424661,472.087168861921,283.679221548025,501.889780967885,21.7275670258297,16.8427795077898,22.4028967093071,2.68151175409927,3.5406654734999,2.85434478459075,0.225045780847472,-0.316929786435208,-0.0881536527389093,-38,1019,-19,-44.8612440191388,1016.8038277512,-8.88995215311005,0.984280193149189,0.984280193149189,0.984280193149189,106,114,105,889.425577864835,943.95,545.45009169422,905625.21,0,2621.12051589411,0,1170.70395855791,0,1767.51649449381,1
793687,-97,961,-67,29,1076,67,-38,1019,0,-36.4248927038627,1016.63090128755,-1.05579399141631,0,1016.31983749492,0,43.1711336556718,1016.7864698755,25.5724167386283,539.288515613438,317.699385822111,655.647735681515,23.222586324814,17.8241237041856,25.6056192208178,2.88219644887444,3.08165711819956,2.71628316802554,-0.207679126118014,0.0541131265852335,0.044279708140216,-38,1009,9,-36.1196172248804,1016.36363636364,-1.12918660287081,0.998391653892332,0.998391653892332,0.998391653892332,126,115,134,889.364995070109,938.565,685.617313073219,905530.4025,0,3066.30219572335,0,1304.45188637101,0,2217.59174684239,1
797328,-97,980,-87,0,1057,29,-38,1019,-19,-40.2660944206009,1017.54935622318,-17.7081545064378,0,1017.34344607339,0,44.0816643633973,1017.65241711504,26.5717911672682,323.221992008287,210.653803463076,394.173079769128,17.9783756776937,14.5139175780723,19.8537925789792,2.92036321326034,3.19710360571881,3.39600734721083,-0.153836991589592,0.106928415250301,-0.443661405179052,-48,1019,-19,-40.1196172248804,1017.53110047847,-17.1435406698565,0.951077657590504,0.951077657590504,0.951077657590504,97,77,116,890.218218164815,942.31875,438.796087628462,907184.65125,0,1763.73465443367,0,742.53514951197,0,1025.85704964538,1
800968,-951,409,-339,592,2380,689,-29,1009,77,-29.9785407725322,1017.80686695279,88.5021459227468,0,980.302192662114,0,150.65677389123,1037.23691840037,152.823230937456,21892.7107444132,40101.7168491934,15589.2165902028,147.961855707521,200.254130666994,124.856784317885,10.9572682378419,15.3578397633032,7.05147103014105,-0.982575402296595,1.90855764832747,0.273060760384951,-38,1009,155,-24.5980861244019,1010.33492822967,90.2488038277512,0.837890756964867,0.837890756964867,0.837890756964867,1543,1971,1028,908.519799579735,1080.34125,41744.3863692611,980271.33375,4.32390383580849,118605.11540366,2.76647430616948,187812.418988608,0.933495558820704,66693.1243331225,1
804609,-660,228,-291,718,1809,533,-19,1000,126,-8.51072961373391,1011.13733905579,111.163090128755,0,955.357932992253,0,213.376986100715,1034.2832914819,174.479544898486,45653.2423412757,47547.2741601303,18163.8353559272,213.666193725811,218.053374567169,134.773273893332,4.0492423757205,3.99442616099754,3.40828849571297,-0.0786350812665376,0.252456835701452,-0.322219659728996,-19,876,135,-6.78468899521531,1007.63636363636,114.138755980861,0.795610788431463,0.795610788431463,0.795610788431463,1378,1581,824,915.54538617036,1153.72875,52465.135670774,1001068.28625,5.12323244366296,263740.474279354,1.6887870730804,248559.932226026,0.754145070819951,87233.9020487438,1
808250,-524,571,-271,621,1685,495,-29,971,135,-7.45922746781116,1010.69527896996,122.463519313305,0,979.073506654711,0,206.375881080725,1027.57878262761,173.093886553604,42718.706304573,34561.5403655468,15028.6807754921,206.685041317878,185.907343495481,122.591519998294,2.9496164214809,4.44554160164863,3.56133084317225,0.114036306316718,0.868210179924279,-0.442369933962312,-67,961,97,-7.70334928229665,1001.87081339713,126.296650717703,0.783531341763088,0.783531341763088,0.783531341763088,1145,1114,766,914.04705181633,1154.6025,45411.2821616852,986001.2325,4.81607575298025,263966.336278781,4.56346975880326,176838.163444118,0.930123353845367,74507.4306231337,1
811890,-737,171,-242,601,1971,786,-9,1000,116,-12.7896995708155,1011.30901287554,111.429184549356,0,919.235050700262,0,210.915417418265,1043.54205132114,171.282451265703,44512.7788589611,66519.5851339352,16994.1512135563,210.980517723701,257.913910314925,130.361617102414,3.67397207945909,4.70081795280363,5.57624006812252,-0.156313244229016,0.210508796673737,0.395934139760605,-29,847,155,-10.6698564593301,1008.65550239234,110.751196172249,0.795610788431463,0.795610788431463,0.795610788431463,1338,1800,1028,914.454912858446,1143.8325,67825.2716255284,1015999.125,3.91377590925351,265399.878638304,2.87683154655549,392560.448536965,1.1718468555792,77814.7625987817,1
815531,-514,514,-242,436,2257,475,19,1009,97,2.68669527896996,1010.30901287554,93.656652360515,0,981.711098828231,0,133.986899622263,1024.92244446464,135.791306680351,18022.6212446352,29869.9127201421,9709.38160426224,134.248356580761,172.829143144731,98.5361943869472,4.58944889136609,14.8809397812246,3.65626430712404,-0.612081696330975,1.52478308755659,-0.0247080081956813,29,1047,135,7.50239234449761,1008.17703349282,93.9090909090909,0.722499971996841,0.722499971996841,0.722499971996841,950,1743,717,898.719942620483,1068.3,30417.4951722278,949641.99,1.28779402364562,94951.3434106455,5.01461758093161,142521.402623328,0.970805671633487,37704.8122942573,1
