A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54
740000,-9,990,-97,29,1038,-67,0,1019,-77,1.6969696969697,1015.60606060606,-76.0909090909091,0,1015.50852178386,-75.2979239585084,7.89322686250879,1015.65451355719,76.5025252108475,61.2803030303031,101.496212121212,64.7727272727273,7.8281736714449,10.0745328487832,8.0481505498299,5.66394480455494,4.01760817561102,2.69806094182825,1.08700358407454,-0.636305640817339,-0.52825991351774,0,1019,-77,1.24137931034483,1016.1724137931,-75.6206896551724,0.98752571010571,0.98752571010571,0.98752571010571,38,48,30,252.082031485138,271.425,119.959040803337,256773.585,0,15.0935641103225,0,25.459859104453,0,14.333264251882,1
740515,-19,1000,-97,19,1038,-48,0,1009,-77,-1.90909090909091,1015,-75.9393939393939,0,1014.9338331428,-73.475771122664,7.97534078306756,1015.03337756734,77.0344275652323,61.8352272727273,69.875,172.746212121212,7.8635378343801,8.35912674865024,13.1432953296048,3.18419353076822,4.37561723752804,2.48279825315318,0.421565455776735,1.11552813115697,0.359589550268487,0,1009,-87,-2.17241379310345,1014.13793103448,-76.4137931034483,0.967294778946894,0.967294778946894,0.967294778946894,38,38,49,251.94210442231,271.44,181.365790755236,256481.94,0,15.3537027978328,0,16.955094102029,0,38.5820142413835,1
741031,-19,980,-97,19,1028,-58,0,1009,-77,-0.818181818181818,1011.78787878788,-76.1818181818182,0,1011.70776265846,-74.800345451567,8.97640003429869,1011.82755447754,76.8473496713787,82.4034090909091,82.7973484848484,105.028409090909,9.07763235050358,9.09930483525244,10.2483368939018,2.9575706836261,5.8660777570559,2.09357361520051,0.182572259333273,-1.0417839401602,0.0975717072785759,0,1009,-87,-0.931034482758621,1012.1724137931,-76.3448275862069,0.978623994758997,0.978623994758997,0.978623994758997,38,48,39,251.147707345325,270.855,158.867766935517,254870.82,0,19.9116161086488,0,20.8178649423416,0,25.9468640074802,1
741546,-9,980,-97,19,1028,-58,0,1019,-87,3.03030303030303,1013.54545454545,-82.4848484848485,0,1013.4606158179,-81.0108003447788,7.90473582637956,1013.58737345942,83.1741509962043,54.967803030303,87.6306818181817,117.757575757576,7.41402745006404,9.36112609776098,10.8516162739739,2.24726320521048,6.22162640459864,2.25504973107403,-0.271680744233797,-1.2614559767225,0.305679197464239,9,1019,-87,3.10344827586207,1014.1724137931,-82.8620689655172,0.999926399368686,0.999926399368686,0.999926399368686,28,48,39,251.703127042251,272.8275,123.707168722675,255999.0975,0,12.7949941566599,0,20.6423086174537,0,27.1731048054737,1
742062,-9,1000,-97,19,1028,-58,0,1009,-77,2.51515151515152,1014.12121212121,-78,0,1014.04040671549,-76.2660812280547,7.33402200623088,1014.16163316397,78.8404603095275,48.9450757575758,84.5473484848485,135.9375,6.99607573983985,9.19496321280561,11.659223816361,3.15674844394074,1.96271773556124,2.05345541022592,0.465228522926933,0.0616442773764086,0.0132149955142417,0,1009,-87,2.17241379310345,1014.13793103448,-78.0689655172414,0.991076059838222,0.991076059838222,0.991076059838222,28,28,39,251.758882582767,271.4625,137.949497880232,256111.3725,0,12.0397165130414,0,19.7812926176047,0,33.3203244260336,1
742578,-19,980,-106,97,1038,-48,0,1019,-77,15.7575757575758,1014.45454545455,-78.8181818181818,0,1014.24377554807,-76.1179246516272,34.3775825476164,1014.55900257056,80.1481582616049,962.689393939394,218.568181818182,218.028409090909,31.0272363245487,14.7840516036093,14.7657850821048,4.05912182833235,3.03181082090635,2.40708461194298,1.40521897644624,-0.585577659999692,-0.244520542734391,0,1019,-77,12.8965517241379,1015.20689655172,-78.7241379310345,0.999926399368686,0.999926399368686,0.999926399368686,116,58,58,252.00291845232,275.745,991.375499062417,256641.54,0,134.002937694623,0,55.9230263276324,0,51.035887489126,1
743093,-19,980,-97,19,1028,-48,0,1019,-67,-0.878787878787879,1012.75757575758,-67.1212121212121,0,1012.66368916634,-64.844104651069,10.5958825622374,1012.8039835481,68.2746237076722,114.984848484848,96.9393939393939,161.047348484848,10.7230988284567,9.84578051448405,12.6904431949735,2.14015221430165,4.86265839717002,2.41744009411484,-0.0840612423754909,-1.16490281705669,-0.347815078936665,9,1019,-58,-1,1013.27586206897,-66.7241379310345,0.994030211476956,0.994030211476956,0.994030211476956,38,48,49,251.239947437139,269.4075,171.918694117767,255060.0375,0,25.8635371334231,0,23.8064367036463,0,40.0264182597693,1
743609,-29,990,-97,9,1047,-38,-9,1009,-67,-11.7878787878788,1014.36363636364,-69.4242424242424,0,1014.25064002881,-66.1670467140849,16.1310917551206,1014.42044955967,70.8919365419415,125.047348484848,118.863636363636,212.376893939394,11.1824571756322,10.9024601060328,14.5731566223449,2.18479350721539,4.11296906817924,2.48009137115522,0.273519938695032,0.558945047988799,0.106288056047521,-19,1009,-77,-12.0344827586207,1014.10344827586,-69.3448275862069,0.94566030460064,0.94566030460064,0.94566030460064,38,57,59,251.698688613704,271.56,222.265619505775,255997.845,0,19.4053197416147,0,28.533938187854,0,48.7578718256218,1
744125,-67,1000,-77,0,1038,0,-29,1019,-48,-33.0909090909091,1017.12121212121,-48.3030303030303,0,1016.95814721587,0,36.2658533776902,1017.20286406727,53.8567122515426,227.085227272727,171.297348484848,585.092803030303,15.0693472742759,13.0880612958852,24.1886916353552,2.67095770260121,1.89945448992367,1.7549604085373,-0.322231318767295,0.12997944776798,0.289920740575845,-19,1019,-77,-32.6896551724138,1016.86206896552,-49.3448275862069,0.91829583405449,0.91829583405449,0.91829583405449,67,38,77,252.250126799329,271.8825,738.463668577839,257132.0625,0,34.9496754147695,0,37.3684025725079,0,73.4618163844657,1
744640,-48,990,-126,9,1038,9,-19,1019,-67,-18.7575757575758,1016.45454545455,-58.0606060606061,0,1016.34051073512,-47.6719581591259,25.0798724079689,1016.51145859481,66.1000160454755,285.814393939394,119.318181818182,1029.37121212121,16.9060460764602,10.9232862188163,32.0838154233753,1.85117838783546,2.88741304081633,2.25788062570895,0.160721008539985,-0.150296195844826,0.111794897810149,-38,1019,-77,-19,1016.44827586207,-58.0689655172414,0.960707901875647,0.960707901875647,0.960707901875647,57,48,135,252.182138541355,271.26,1207.97703657768,256977.705,0,51.9108241709735,0,25.9325377950343,0,157.359394845233,1
