TIME_SAMPLE,MINACCX,MINACCY,MINACCZ,MAXACCX,MAXACCY,MAXACCZ,MEDIANACCX,MEDIANACCY,MEDIANACCZ,MEANACCX,MEANACCY,MEANACCZ,ARMEMANX,ARMMEANY,ARMMEANZ,RMSX,RMSY,RMSZ,VARX,VARY,VARZ,STDX,STDY,STDZ,KURTX,KURTY,KURTZ,SKEWX,SKEWY,SKEWZ,MODEX,MODEY,MODEZ,TRIMX,TRIMY,TRIMZ,ENTROPYX,ENTROPYY,ENTROPYZ,RANGEX,RANGEY,RANGEZ,SMV,SMA,EVA,AAE,FIX,SLFX,FIY,SLFY,FIZ,SLFZ,FREEZE
440000,-135,980,-126,-87,1038,-67,-116,1009,-97,-112.180722891566,1006.59036144578,-96.3253012048193,-111.499641044072,1006.49769194717,-94.534380965414,112.515273394273,1006.63662818557,97.185017934059,75.6277473530483,93.7099671412924,167.372325666301,8.69642152572242,9.68039085684521,12.9372456754249,2.844476785975,3.19344745516808,3.0107389596706,0.0651480600814352,-0.129887871784699,-0.0102113403081377,-116,1009,-97,-112.2,1006.7,-96.3066666666667,0.91829583405449,0.91829583405449,0.91829583405449,48,58,59,506.71896219882,397.446,171.273995328332,515640.114000001,0,114.865016595869,0,168.167112999235,0,230.345815500924,1
442593,-135,971,-116,-48,1038,-29,-106,1009,-87,-103.120481927711,1007.78313253012,-82.5903614457831,-100.735185410899,1007.60708307775,-78.6775443464555,104.08123565013,1007.87077245841,84.1399436681647,200.276305220884,177.722380430814,259.928148959474,14.1519011168423,13.3312557709622,16.122287336463,4.64008576154056,3.08555942013065,3.02394719186515,0.928984641318108,-0.301717013185975,0.587564264625993,-106,1009,-97,-103.7,1008.16666666667,-83.18,0.91829583405449,0.91829583405449,0.91829583405449,87,67,87,506.28265175895,409.392,336.672880284914,514790.532000001,0,440.667173677637,0,378.722251609115,0,532.513098699563,1
445187,-155,980,-126,-48,1066,-29,-97,1009,-77,-97.4819277108434,1008.51807228916,-78.4939759036145,-92.8404501566921,1008.32142604189,-73.9235101775231,99.397522453427,1008.61703599592,80.5013656997077,379.426944140197,200.833004746258,321.099963490325,19.478884571253,14.1715561864694,17.9192623589903,3.96561564799884,4.29779988486314,2.82461354208441,0.258872379537626,0.510414228437847,-0.0105134498088995,-106,1009,-77,-97.64,1008.16,-78.58,0.91829583405449,0.91829583405449,0.91829583405449,107,86,97,506.268349172452,414.606,470.62084692165,514766.994,0,1030.49081891572,0,444.537950398415,0,687.466017221598,1
447781,-174,942,-155,-48,1057,-48,-106,1009,-97,-108.307228915663,1006.65662650602,-99.9939759036145,-104.3183351418,1006.34697407714,-96.6160545782137,110.181586155359,1006.81082739941,101.505682670764,412.008068638189,312.360167944505,306.45450894487,20.2979818858474,17.673714039344,17.5058421375514,3.79042488021501,4.18912908443616,3.46171674713788,-0.343590451033563,-0.170429178904088,0.0529682826210748,-97,1009,-97,-108.146666666667,1006.6,-100.18,0.91829583405449,0.91829583405449,0.91829583405449,126,115,107,506.839673281441,397.581,536.290100138589,515983.491,0,1155.44679874275,0,654.816820618369,0,526.342280474047,1
450375,-223,942,-213,-38,1066,-58,-116,1009,-116,-116.969879518072,1004.68072289157,-114.265060240964,-111.983074639557,1004.27467661999,-109.762347000346,119.385802671499,1004.88170196285,116.422889315746,574.477875136913,406.327747353049,500.802044541804,23.9682680879723,20.1575729529388,22.3786068498869,7.57086790396125,4.16917400956306,5.15770078185334,-1.06924780121671,-0.438829022816579,-0.460974629843678,-106,1009,-106,-115.906666666667,1005.16,-113.96,0.91829583405449,0.91829583405449,0.91829583405449,185,124,155,507.162299745097,385.176,737.539642202821,516722.058,0,1176.63024288855,0,754.871912374455,0,740.084849464996,1
452968,-174,952,-174,-87,1047,-67,-126,1000,-135,-127.21686746988,999.578313253012,-135.5,-124.655486947531,999.365291953211,-132.605000894474,128.397256285665,999.68446829216,136.721663437116,303.552683461117,213.518072289157,334.578787878788,17.4227633704047,14.6122576041198,18.2914949601936,2.8496011746724,3.83968210675794,3.75348748657883,0.294834120925964,-0.184596179092804,0.768105137750613,-126,1000,-145,-127.553333333333,999.713333333333,-136.193333333333,0.91829583405449,0.91829583405449,0.91829583405449,87,95,107,506.477009741281,366.957,431.409658241409,515204.757,0,825.123573630657,0,471.969324692441,0,672.841723780438,1
455562,-165,961,-194,-106,1019,-126,-145,990,-155,-144.156626506024,991.524096385542,-158.379518072289,-143.495095287433,991.427768783364,-157.054666419126,144.477037822041,991.572309303922,159.038091216637,93.0419861263238,96.1903249361078,210.309638554216,9.64582739459523,9.8076666407514,14.5020563560557,3.57719959737246,3.29479328542162,2.84491234641593,0.264897239349309,0.128335766436009,-0.127232255306195,-145,990,-155,-144.28,991.373333333333,-158.3,0.91829583405449,0.91829583405449,0.91829583405449,59,58,68,505.239600217724,343.116,213.426050096187,512632.422,0,165.405987859698,0,181.598340212569,0,362.012116754867,1
458156,-184,961,-223,-135,1009,-135,-155,990,-184,-157.644578313253,985.259036144578,-180.228915662651,-157.117541104803,985.153861494022,-179.315289331713,157.905549777715,985.311622775203,180.678506999494,82.8486673968601,104.253705732019,163.244249726177,9.10212433428923,10.2104703971962,12.7767073115955,3.12526589964876,2.79406271446592,4.09608496051862,0.0323711404455205,0.0198299222851322,-0.0224194991951457,-155,990,-174,-157.58,985.2,-180.293333333333,0.91829583405449,0.91829583405449,0.91829583405449,49,48,88,504.998905602082,322.398,165.107722018387,512152.104,0,162.627284255884,0,144.467011789353,0,183.362850724169,1
460750,-194,952,-233,-145,1009,-155,-165,980,-194,-166.012048192771,981.355421686747,-193.439759036145,-165.338372867558,981.226706117178,-191.955644688417,166.345409256531,981.419905096938,194.166879535192,111.466520627966,127.333515881709,283.544833880978,10.5577706277399,11.2842153418706,16.8387895610397,2.7995145154984,2.8866455027474,2.51331749096074,0.0344784551287265,0.194339219622626,0.0779595703858427,-165,980,-194,-166.04,981.266666666667,-193.513333333333,0.91829583405449,0.91829583405449,0.91829583405449,49,57,78,505.03181790192,309.708,319.653548370741,512221.188,0,216.546316618726,0,240.608554832427,0,404.433981347793,1
463343,-203,952,-223,-135,1009,-155,-165,980,-194,-164.379518072289,980.271084337349,-195.753012048193,-163.542578505334,980.132953263587,-194.798039960612,164.799531377273,980.340139521292,196.214245457566,139.097517342096,136.210916392844,181.884081781672,11.7939610539503,11.6709432520617,13.4864406639288,3.3944268647698,2.83614758342555,2.95987997467352,-0.23475525378046,0.012129489418779,0.348165889874725,-165,980,-203,-164.24,980.246666666667,-196.02,0.91829583405449,0.91829583405449,0.91829583405449,68,57,68,504.571576314442,308.829,218.268489949937,511309.401,0,293.921231307502,0,228.118892980034,0,299.042061191117,1
