TIME_SAMPLE,MINACCX1,MINACCY1,MINACCZ1,MINACCX2,MINACCY2,MINACCZ2,MINACCX3,MINACCY3,MINACCZ3,MAXACCX1,MAXACCY1,MAXACCZ1,MAXACCX2,MAXACCY2,MAXACCZ2,MAXACCX3,MAXACCY3,MAXACCZ3,MEDIANACCX1,MEDIANACCY1,MEDIANACCZ1,MEDIANACCX2,MEDIANACCY2,MEDIANACCZ2,MEDIANACCX3,MEDIANACCY3,MEDIANACCZ3,MEANACCX1,MEANACCY1,MEANACCZ1,MEANCACCX2,MEANACCY2,MEANACCZ2,MEANACCX3,MEANACCY3,MEANACCZ3,ARMEMANX1,ARMMEANY1,ARMMEANZ1,ARMMEANX2,ARMMEANY2,ARMMEANZ2,ARMMEANX3,ARMMEANY3,ARMMEANZ3,RMSX1,RMSY1,RMSZ1,RMSX2,RMSY2,RMSZ2,RMSX3,RMSY3,RMSZ3,VARX1,VARY1,VARZ1,VARX2,VARY2,VARZ2,VARX3,VARY3,VARZ3,STDX1,STDY1,STDZ1,STDX2,STDY2,STDZ2,STDX3,STDY3,STDZ3,KURTX1,KURTY1,KURTZ1,KURTX2,KURTY2,KURTZ2,KURTX3,KURTY3,KURTZ3,SKEWX1,SKEWY1,SKEWZ1,SKEWX2,SKEWY2,SKEWZ2,SKEWX3,SKEWY3,SKEWZ3,MODEX1,MODEY1,MODEZ1,MODEX2,MODEY2,MODEZ2,MODEX3,MODEY3,MODEZ3,TRIMX1,TRIMY1,TRIMZ1,TRIMX2,TRIMY2,TRIMZ2,TRIMX3,TRIMY3,TRIMZ3,ENTROPYX1,ENTROPYY1,ENTROPYZ1,ENTROPYX2,ENTROPYY2,ENTROPYZ2,ENTROPYX3,ENTROPYY3,ENTROPYZ3,RANGEX1,RANGEY1,RANGEZ1,RANGEX2,RANGEY2,RANGEZ2,RANGEX3,RANGEY3,RANGEZ3,SMV1,SMV2,SMV3,SMA1,SMA2,SMA3,EVA1,EVA2,EVA3,AAE1,AAE2,AAE3,FIX1,SLF1,FIY1,SLFY1,FIZ1,SLFZ1,FIX2,SLFX2,FIY2,SLFY2,FIZ2,SLFZ2,FIX3,SLFX3,FIY3,SLFY3,FIZ3,SLFZ3,FREEZE
185000,-121,1000,207,-18,972,50,-174,980,19,-70,1039,267,18,1000,90,-116,1028,58,-101,1009,237,0,990,70,-145,1009,38,-98.9545454545455,1011.74242424242,237.30303030303,-0.954545454545455,988.393939393939,69.8484848484848,-145.939393939394,1006.62121212121,38.9242424242424,-97.4050260705175,1011.6769626376,236.773337174475,0,988.347462363945,68.1611409368468,-145.217033479158,1006.52238261806,35.067762219499,99.6829063489915,1011.77532989385,237.570850675981,8.79307578826555,988.417207335837,70.6785295931837,146.294431220264,1006.67036674014,40.4858748282171,146.905594405594,67.6095571095572,129.137529137529,77.5825174825175,46.7039627039627,118.438228438228,105.350116550117,100.485081585082,125.917249417249,12.1204618066142,8.22250309270584,11.3638694614787,8.80809386204061,6.83402975585874,10.8829328968908,10.2640204866376,10.0242247373591,11.2212855510075,2.58516533277693,3.69687379182952,4.00102855504437,2.7288356865344,2.41909390647244,2.06473546186109,4.12189430259189,3.14314564641392,2.17242041657983,0.266548925339453,0.682207923187666,0.384179684962413,0.213141587638901,0.195750777802844,0.102225570962388,0.00775527629777309,-0.51153367991614,-0.26436134885767,-101,1009,237,0,990,60,-145,1009,48,-99.1333333333333,1011.3,237,-1.05,988.333333333333,69.8333333333333,-145.85,1007.01666666667,38.9666666666667,0.888970902424253,0.888970902424253,0.888970902424253,0.888970902424253,0.888970902424253,0.888970902424253,0.888970902424253,0.888970902424253,0.888970902424253,51,39,60,36,28,40,58,48,39,516.795863218972,490.523934244704,503.909348505804,569.295,523.3575,445.305,181.61932261059,123.828615151233,140.286577368012,539582.624999999,486110.4675,513031.065,0,70.2048776249877,0,27.8319005610254,0,61.4248896992964,0,37.5945255505353,0,21.8218271720247,0,57.6168025300504,0,47.9095726289762,0,47.0539872121274,0,60.5013905932606,1
186031,-121,1000,198,-27,972,30,-165,990,19,-60,1039,267,45,1000,90,-87,1028,77,-90,1019,227,18,990,60,-126,1009,48,-85.9090909090909,1015.06060606061,229.136363636364,16.7727272727273,988.651515151515,61.2121212121212,-126.424242424242,1010.9696969697,51.7575757575758,-84.6354881540298,1014.98165142004,228.445668616254,0,988.604416586723,58.2312163013795,-123.192737072251,1010.87323188586,48.3786149003863,86.5561649853417,1015.1000547789,229.481266152929,22.1841466736127,988.675016311623,62.4984848301189,127.887971808663,1011.01766911995,53.213406831988,113.314685314685,81.3193473193473,160.611888111888,214.055244755245,47.1843822843823,161.585081585082,377.971095571095,98.4913752913754,155.171095571096,10.6449370742473,9.01772406538076,12.6732745615286,14.630626943342,6.86908889769104,12.7116120765653,19.4414787393113,9.92428210458446,12.4567690662987,3.96917664380481,2.68471436381664,3.31931758110503,3.59614514299263,3.14370356364371,3.07286611444986,2.28031975569093,2.75795901787975,2.62331266600692,-0.483401970553389,-0.0652614007851927,0.114684089493094,-0.384541261500238,-0.280373217487543,-0.13819658595366,0.403190313668673,-0.537402088957324,0.00134981077175479,-90,1019,227,9,990,60,-145,1009,48,-85.6166666666667,1014.95,229.166666666667,17.25,988.916666666667,61.3333333333333,-126.8,1011.16666666667,51.8,0.796269936882438,0.796269936882438,0.796269936882438,0.796269936882438,0.796269936882438,0.796269936882438,0.796269936882438,0.796269936882438,0.796269936882438,61,39,69,72,28,60,78,38,58,516.916081523334,490.482764528417,505.106403411613,573.3525,527.985,463.47,173.353230388764,237.030035967438,405.23300775537,539837.962499999,486028.86,515465.145,0,56.1500759583173,0,37.6769858000471,0,77.4142157287968,0,100.205369721054,0,22.4689866100332,0,75.166072052886,0,121.991966811895,0,49.2307257132233,0,72.5237173794718,1
187062,-121,1000,188,-18,972,30,-165,990,29,-60,1039,267,45,1000,101,-97,1038,77,-90,1019,227,13.5,990,60,-135,1009,38,-84.8787878787879,1016.83333333333,223.287878787879,14.4545454545455,987.333333333333,58.5,-132.560606060606,1011.30303030303,42.8484848484849,-83.1482805896968,1016.73621422867,222.392806551496,0,987.260861669897,56.2205189271249,-131.26742065517,1011.18517949993,40.6897234852842,85.7190619159914,1016.88188730416,223.730391048663,18.6035187287488,987.369538754668,59.5947170731626,133.199042220599,1011.36217773133,43.9758887105058,145.554312354312,100.264102564102,200.854312354312,139.267132867133,72.5948717948718,131.269230769231,172.280885780886,121.475990675991,99.3920745920745,12.0645891912784,10.0131964209289,14.1723079402867,11.8011496417566,8.52026242523502,11.4572785062261,13.1255813502064,11.0216147036626,9.96955739198458,3.06664918657499,1.98496346223997,3.88021208441954,3.08050322085818,2.23821146533269,4.86225638531222,3.3408597530813,2.94412867931681,3.58497571547168,-0.102868673170355,0.000307110205035222,0.0161322071040016,0.220812808516226,-0.085294130811186,0.469408066719984,-0.132957335246129,0.370547491711109,0.654065688747169,-90,1009,217,9,990,60,-135,1009,38,-84.9833333333333,1016.9,223.366666666667,14.25,987.466666666667,58.1666666666667,-132.416666666667,1011.03333333333,42.4666666666667,0.801804841253728,0.801804841253728,0.801804841253728,0.801804841253728,0.801804841253728,0.801804841253728,0.801804841253728,0.801804841253728,0.801804841253728,61,39,79,63,28,71,68,48,48,517.11700217534,489.706702324115,505.386898659281,571.845,524.8425,456.1875,209.042632098431,169.718550927617,174.605979404231,540268.65,484504.1325,516052.0125,0,73.9160703834932,0,49.9950956923101,0,90.518684377175,0,72.189976906982,0,36.7727006092702,0,64.3595135932352,0,86.2336276562892,0,61.6189379235599,0,46.9984445383316,1
188093,-101,990,188,0,962,30,-155,980,19,-50,1029,247,90,1000,90,-97,1028,87,-80,1019,227,18,990,60,-135,1009,48,-83.9393939393939,1013.56060606061,222.060606060606,21.9545454545455,985.833333333333,58.7878787878788,-131.045454545455,1009.07575757576,46.5454545454545,-82.3608954505273,1013.46369216657,221.371167742085,0,985.752415228597,55.975498939858,-130.148028798832,1008.9546888294,42.8641741467797,84.648112975441,1013.60887651276,222.395838744589,27.4731273660777,985.87350132056,60.1261300530104,131.472488192455,1009.1358364282,48.0340788115347,121.319347319347,99.3578088578088,151.288578088578,276.967132867133,80.4179487179486,161.585081585082,113.828671328671,123.117249417249,142.959440559441,11.0145062222211,9.96783872551161,12.2999421985869,16.6423295504906,8.96760551752521,12.7116120765653,10.6690520351469,11.0958212592511,11.9565647474281,3.3601553846712,2.74910360644518,2.87439534478328,8.02830596443126,3.59635922133854,2.58770401383283,4.07621513760215,3.42858359267227,4.34187935844158,0.413240925189439,-0.376146559131897,-0.390003225941188,1.92816638825355,-0.776614832873694,0.183481264620722,0.32418189908842,-0.665042500179609,0.110517158095865,-80,1019,227,18,990,60,-135,1009,48,-84.45,1013.96666666667,222.35,20.25,986.316666666667,58.6666666666667,-131.083333333333,1009.58333333333,46.5666666666667,0.776187334002034,0.776187334002034,0.776187334002034,0.776187334002034,0.776187334002034,0.776187334002034,0.776187334002034,0.776187334002034,0.776187334002034,51,39,59,90,38,60,58,48,68,515.355496497126,489.083813255981,504.276032193714,570.0825,527.955,457.665,167.404733398783,287.601145203978,203.418063169515,536593.9425,483276.66,513783.975,0,61.9893407817673,0,47.8474135666864,0,72.0467945474244,0,134.145491251793,0,39.5479338142279,0,82.6446749018683,0,57.2209729641758,0,60.6891213398969,0,67.2737864448759,1
189125,-969,774,-118,-781,796,-222,-320,828,-38,1585,1323,495,472,1166,262,116,1247,223,-131,1029,247,195,967,70,-72,995,106,-91.8787878787879,1046.92424242424,255.742424242424,147.515151515152,967.378787878788,77.2878787878788,-63.3333333333333,991.621212121212,106.80303030303,0,1037.51687661761,233.515922555459,19906.1001593406,959.603888591577,0,-1559.77933184443,982.800314832327,0,388.904366214377,1051.82988456338,279.080823527175,273.055050504583,971.316156438045,122.248566949523,138.494721483484,996.154309879202,129.138931528659,145001.892773893,10454.1326340326,12673.948018648,53610.6228438228,7750.79277389277,9109.31585081585,15403.0564102564,9149.40815850816,5351.05291375291,380.791140618965,102.245452877048,112.578630381827,231.539678767642,88.0385868462958,95.4427359772123,124.109050476814,95.6525386934824,73.1508914077806,7.88537461319777,4.01785282511002,5.58296727627184,6.72355491373792,2.32662443929017,3.28268102924496,2.01067945847041,3.21895553249461,2.17314513534546,1.16516635081749,0.727743810294371,-0.705154032404025,-1.59623547092738,0.275697040722339,-0.350030510800915,-0.26269941951894,0.492859232829716,-0.221766366542871,-171,1029,207,-81,953,141,106,942,203,-102.916666666667,1043.81666666667,260.35,167.116666666667,965.55,79.3,-59.95,987.166666666667,108.1,0.751843121795893,0.751843121795893,0.751843121795893,0.751843121795893,0.751843121795893,0.751843121795893,0.751843121795893,0.751843121795893,0.751843121795893,2554,549,613,1253,370,484,436,419,261,566.228992043897,501.243247774653,499.777714766703,599.34,590.13,512.37,149316.529533907,55169.3376178617,16174.1342853182,661062.015,511314.63,508949.625,0.659361284747762,68365.557745007,0.598450611000167,5380.34903963828,0.908741113236907,5581.76882879882,0.330418797567477,24848.6683192546,0,3726.68855463759,0.198311573123392,4479.12281419586,0.0314512302725429,5920.94802731602,0,4046.01206937389,0,2258.7891341061,1
190156,-2575,225,-633,-1636,388,-868,-718,485,-291,1181,2931,1653,1754,2009,797,242,1628,378,-70,1127,306,122.5,1083,106,-126,1071,53,-264.681818181818,1323.77272727273,359.621212121212,142.151515151515,1086.71212121212,62.8484848484849,-129.606060606061,1021.07575757576,69.6363636363636,1343.81886520737,1048.90288588392,641.935528899591,-13616.9564623292,965.543554862228,0,-2220.83779762436,929.29863486962,0,870.333225978662,1448.88552259168,513.811794926956,738.02133088989,1138.59233266345,246.469064995995,206.721889005348,1061.9009755237,165.052149701881,697999.204895105,352231.870629371,136747.06969697,532537.176689977,117225.408158508,57670.868997669,26335.227039627,86346.2557109557,22737.4965034965,835.463467121756,593.491255731178,369.793279680648,729.751448569975,342.381962373178,240.147598359153,162.281320673783,293.847334020501,150.78957690602,4.54594673865531,3.09959765485262,6.33740244720298,2.90169092468829,2.92842723636931,6.41423197214457,4.63794004826096,2.01735790277883,2.87934086071154,-1.45145658394722,0.782705809932008,1.14854606165694,0.31503347262996,0.226543885610463,-0.910380140153662,-0.249090148440582,-0.0288499089325643,0.0651275434027564,30,1313,306,-754,953,111,-213,1171,-9,-210.85,1303.1,338.483333333333,133.933333333333,1082.16666666667,72.6833333333333,-128.816666666667,1019.45,71.5833333333333,0.86596534989971,0.86596534989971,0.86596534989971,0.86596534989971,0.86596534989971,0.86596534989971,0.86596534989971,0.86596534989971,0.86596534989971,3756,2706,2286,3390,1621,1665,960,1143,669,794.615852764516,647.198595202378,521.40626941365,702.2625,639.3975,475.7475,698773.37330708,566030.709113109,86560.1409494428,1544772.1125,941398.4175,592816.8675,0.0262902638485689,276466.499854621,0.0540142213685955,170436.35455991,0.844613823448716,67302.339808619,0.140696179466128,244905.101399822,0.278615187003609,55074.3379378258,1.20986466066023,28609.5725193093,0.240159695341866,12924.3925044646,0.101938065683021,43983.4243791721,0.452689940811869,11060.4656791838,1
191187,-2797,49,-2732,-2509,379,-1353,-980,428,-456,1606,4725,1841,2309,2638,1272,203,2000,796,-80,1044,321,-95,1041.5,90,-121,1023.5,38,-232.530303030303,1225.81818181818,312.484848484848,-43.7878787878788,1122.01515151515,103.863636363636,-127.621212121212,1054.66666666667,59.3181818181818,0,646.481724163458,0,-5122.65244013693,944.886314207664,316.680063202508,-149.129732394658,918.797831904216,0,918.623039052901,1456.68429016452,583.090096474002,822.522487488483,1210.14018096077,337.261273594622,216.896672788373,1118.8863781782,186.234334301512,801948.683682984,628826.581818182,246075.6997669,685004.723543124,208683.122843823,104541.473426573,31230.1773892774,141732.41025641,31644.0356643356,895.515875729171,792.985864828738,496.060177566089,827.650121454183,456.818479096263,323.328738943159,176.72061959284,376.47365147698,177.88770520847,4.24561367009816,7.48811768295432,23.7992160741909,3.9715058978069,3.62111886677389,9.99817277077768,13.1057400203515,2.51170047283624,7.30662506901135,-1.14917707630643,1.69552656898295,-3.06261241141005,0.200129568258205,0.809788851530477,-0.682434939820187,-2.44877690438964,0.391645188327973,0.664192151576155,-141,941,326,136,861,30,-155,561,9,-188.633333333333,1166.88333333333,332.333333333333,-46.5,1102.63333333333,110.533333333333,-112.55,1042.86666666667,56.9833333333333,0.884963636383153,0.884963636383153,0.884963636383153,0.884963636383153,0.884963636383153,0.884963636383153,0.884963636383153,0.884963636383153,0.884963636383153,4403,4676,4573,4818,2259,2625,1183,1572,1252,776.797870747834,691.039792285514,538.14572610655,646.3575,585.135,488.25,809084.635462678,712939.821579265,146802.306381636,1636366.7775,1116090.195,660148.89,0.239027325067572,328306.812472173,0.407071404970661,314587.93935858,3.13679058937026,109425.629434585,0.441073636793426,334161.634813348,0.31955986688871,98248.3240547454,1.21914079496029,53087.3875948018,0.285780201039479,15773.8695202197,0.170245311731903,71974.4804068825,1.99678748946886,16318.8576704746,1
192218,-2707,88,-465,-2327,277,-838,-922,419,-553,4141,3382,811,2654,2064,909,213,1952,621,-106,1053.5,297,-195,972,60,-121,899.5,72,-244.575757575758,1209.71212121212,296.30303030303,-84.3787878787879,991.090909090909,87.8787878787879,-130.242424242424,936.469696969697,66.6666666666667,0,801.485586693012,222.560650979446,-2639.18953987251,770.593201904144,-238.660251419792,0,779.308586600656,0,993.981784480374,1376.99043261569,392.992250675391,858.034337449513,1086.2202745523,296.453992546853,209.378300516727,1015.97711588401,182.806902594961,942462.217249417,439356.146620047,67672.7682983683,740320.115850816,200653.499300699,81395.5543123543,27289.6634032634,157622.222144522,29419.6717948718,970.8049326458,662.839457651735,260.139901396092,860.418570145261,447.943634066496,285.299061183794,165.195833492444,397.016652225725,171.521636521087,8.86776795799821,4.17486803506975,3.8631542765629,4.53379221152354,2.5711223110923,4.89365677826355,9.85579252420559,2.33160019124294,6.20689398588537,0.627161734318163,1.0449184866051,-0.317202713838505,0.635841109163198,0.405607944718166,0.145916189739755,-1.72223295631886,0.510225391123123,-0.25784548294385,-111,1009,198,-663,842,60,-203,542,19,-253.7,1168.15,303.833333333333,-114.633333333333,977.15,87.4,-120.116666666667,918.716666666667,68,0.904234937947895,0.904234937947895,0.904234937947895,0.904234937947895,0.904234937947895,0.904234937947895,0.904234937947895,0.904234937947895,0.904234937947895,6848,3294,1276,4981,1787,1747,1135,1533,1174,742.762537144185,643.301503875946,480.722706403541,624.4125,492.3225,432.0825,951773.94710545,790838.597590522,161197.171060685,1504079.9475,991971.2775,549186.2325,1.04751597272736,427236.211817332,0.19278135211301,218312.212693685,0.554424300542455,30684.4058230589,0.483311650796302,360476.1229019,0.107300540887227,93919.1492637887,0.583180333650975,42102.0578970925,0.198508953832643,13554.3561204314,0.0629639781715405,78953.7749230364,2.01778181924183,15047.0370455643,1
193250,-2747,-127,-2861,-2627,268,-595,-1067,409,-932,2919,4656,3376,2254,2592,686,184,2019,766,-131,1112,297,76.5,1018,70,-126,994.5,67,-494.409090909091,1298.86363636364,312.424242424242,102.242424242424,1081.80303030303,98.1818181818182,-141.575757575758,1054.5,80.1212121212121,-425.701237410677,1157.77910482586,438.15880984459,0,862.483353967524,0,-124.705454077838,911.857317331164,182.745322041632,1201.77324160693,1497.67044863924,686.394400273831,867.546802510075,1177.19886453677,270.424918163316,253.810236916552,1122.3480055021,249.918956560892,1218277.32237762,564523.411888112,379274.955710956,753602.155710955,218814.745221445,64466.7356643357,45058.648018648,149967.023076923,56902.2312354313,1103.75600672324,751.347730340694,615.853030934293,868.10261819151,467.776383779093,253.903004441333,212.270224050968,387.255759255977,238.541885704442,3.47698900461117,8.06193701164782,20.8076168044274,3.63792942475774,4.05765749151767,3.55487446183234,10.3827481355686,2.53171204487704,7.42076444443144,-0.191886798760309,1.7643449111831,-0.229762080276315,0.129744142630569,0.80238385226007,-0.152875978662161,-2.23138232289093,0.43138225315555,-0.693357173269406,-80,1019,267,-854,870,30,-174,714,126,-500.083333333333,1242.68333333333,315.45,90.3666666666667,1059.95,102.616666666667,-120.15,1042.2,83.4666666666667,0.886976919187481,0.886976919187481,0.886976919187481,0.886976919187481,0.886976919187481,0.886976919187481,0.886976919187481,0.886976919187481,0.886976919187481,5666,4783,6237,4881,2324,1281,1251,1610,1698,872.049637293818,683.912228540598,545.745816331565,552.855,634.7025,491.5575,1257783.66180733,790687.581625604,159725.682573067,2058414.42,1094724.3075,686339.362500001,0.320108399209308,470392.004255947,0.410437519327511,285492.460852338,5.30832760991608,175688.147522154,0.382135268788834,392226.980766951,0.676471242521062,112570.126323847,0.444186523303978,31374.2764939949,0.604829814384731,22298.7127124417,0.340519439681549,77338.4817563739,4.76281559105298,29330.1968765772,1
194281,-2828,39,-2049,-2663,55,-747,-796,409,-669,2777,4598,1039,2227,2731,1232,194,1942,524,-141,1049,306,-158.5,1055,70,-135.5,937.5,48,-302.30303030303,1248.83333333333,245.772727272727,-75.5,1069.77272727273,120.045454545455,-147.363636363636,1011.65151515152,55.469696969697,-104.692103346201,626.081529068623,529.477673365147,-416.245997422832,720.991633137676,0,0,890.639577795382,0,1009.75834192687,1474.45597055012,548.020694698824,843.416420029725,1163.23994372041,332.674811644991,215.230320608159,1072.22941772851,183.503405962941,942505.168298368,623888.571794872,243613.562937063,716507.176923077,211924.455244755,97742.5671328671,24986.634965035,128179.245920746,31067.3298368298,970.827053752813,789.866173345126,493.572246927502,846.467469500794,460.352533657365,312.638076908215,158.071613406819,358.021292552197,176.259268796934,5.25374173743657,6.7308694997695,13.2329807502224,4.04222152862466,4.71526944826322,4.97935960406907,6.79611005731901,3.01949654366462,6.99497351899304,0.0115973519419916,1.56398277792634,-2.8366815550564,-0.0275983609283061,0.708110269166474,0.438395409759619,-1.08520305126946,0.612942657808525,-0.599851744724228,-10,990,217,-590,1055,-60,-184,600,48,-317.733333333333,1194.5,308.15,-66.3833333333333,1051.03333333333,117.883333333333,-140.116666666667,994.316666666667,57.7666666666667,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,5605,4559,3088,4890,2676,1979,990,1533,1193,793.996890612654,678.425451281709,517.718985706661,590.19,551.5875,455.28,989028.798611363,728946.106737881,131536.010275019,1729509.705,1076699.7225,608688.39,0.689337045676387,437213.221206583,0.560020817074859,318751.369740956,1.53148428960094,116711.171957157,0.27963407744102,351182.513995007,0.582027527562391,107530.066792693,0.856870790512721,48943.5196540687,0.295473969596133,11413.7684220942,0.13071626423545,66438.6985472045,2.62564110887418,15891.9109096082,1
