TIME_SAMPLE,MINACCX1,MINACCY1,MINACCZ1,MINACCX2,MINACCY2,MINACCZ2,MINACCX3,MINACCY3,MINACCZ3,MAXACCX1,MAXACCY1,MAXACCZ1,MAXACCX2,MAXACCY2,MAXACCZ2,MAXACCX3,MAXACCY3,MAXACCZ3,MEDIANACCX1,MEDIANACCY1,MEDIANACCZ1,MEDIANACCX2,MEDIANACCY2,MEDIANACCZ2,MEDIANACCX3,MEDIANACCY3,MEDIANACCZ3,MEANACCX1,MEANACCY1,MEANACCZ1,MEANCACCX2,MEANACCY2,MEANACCZ2,MEANACCX3,MEANACCY3,MEANACCZ3,ARMEMANX1,ARMMEANY1,ARMMEANZ1,ARMMEANX2,ARMMEANY2,ARMMEANZ2,ARMMEANX3,ARMMEANY3,ARMMEANZ3,RMSX1,RMSY1,RMSZ1,RMSX2,RMSY2,RMSZ2,RMSX3,RMSY3,RMSZ3,VARX1,VARY1,VARZ1,VARX2,VARY2,VARZ2,VARX3,VARY3,VARZ3,STDX1,STDY1,STDZ1,STDX2,STDY2,STDZ2,STDX3,STDY3,STDZ3,KURTX1,KURTY1,KURTZ1,KURTX2,KURTY2,KURTZ2,KURTX3,KURTY3,KURTZ3,SKEWX1,SKEWY1,SKEWZ1,SKEWX2,SKEWY2,SKEWZ2,SKEWX3,SKEWY3,SKEWZ3,MODEX1,MODEY1,MODEZ1,MODEX2,MODEY2,MODEZ2,MODEX3,MODEY3,MODEZ3,TRIMX1,TRIMY1,TRIMZ1,TRIMX2,TRIMY2,TRIMZ2,TRIMX3,TRIMY3,TRIMZ3,ENTROPYX1,ENTROPYY1,ENTROPYZ1,ENTROPYX2,ENTROPYY2,ENTROPYZ2,ENTROPYX3,ENTROPYY3,ENTROPYZ3,RANGEX1,RANGEY1,RANGEZ1,RANGEX2,RANGEY2,RANGEZ2,RANGEX3,RANGEY3,RANGEZ3,SMV1,SMV2,SMV3,SMA1,SMA2,SMA3,EVA1,EVA2,EVA3,AAE1,AAE2,AAE3,FREEZE
440000,-131,990,198,45,962,50,-135,971,-126,-60,1039,257,136,1018,111,-77,1038,-58,-101,1009,227,90,981,70,-106,1009,-97,-97.7833333333333,1012.09666666667,228.13,85.2933333333333,981.686666666667,73.7766666666667,-109.676666666667,1007.03,-92.36,-96.1906161191716,1012.02595470298,227.417381459266,82.3669945939215,981.60499400502,71.7293885265456,-108.715514576131,1006.90478481363,-90.3878793274498,98.5331585474318,1012.13209118178,228.483223308262,86.7159347140612,981.72750122764,74.7946744984784,110.13157282693,1007.09244362174,93.3026973529347,147.695373467112,71.9471460423633,161.825852842809,245.519018952063,80.4432998885172,151.752630992196,100.326544035674,126.189732441472,175.609096989967,12.1529985381021,8.48216635314136,12.721079075409,15.6690465233869,8.96901889219313,12.3187917829711,10.0163138946258,11.2334203358315,13.2517582603203,2.86520146568521,3.31353618964157,2.81684541327326,3.41789426267772,3.35714317043419,3.03718076128136,3.74354311972154,3.37845116505029,2.94149734145555,0.196713067578977,0.252529439045945,-0.0389949318540489,0.291572934680105,0.0188357809815098,0.316161872431308,0.304173114489214,-0.206307971770898,-0.00565221033305996,-101,1009,227,90,981,70,-106,1009,-97,-97.8888888888889,1011.86666666667,228.259259259259,84.9481481481481,981.733333333333,73.5555555555556,-109.937037037037,1007.06296296296,-92.3,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,71,49,59,91,56,61,58,67,68,938.009856992776,889.512751416632,915.588961210475,1204.209,1026.681,1088.16,192.474913460406,260.212857531314,181.350820000173,977692.263,879212.505,931562.592,1
444687,-131,980,207,45,935,50,-155,971,-135,-60,1039,287,263,1092,282,-48,1066,-29,-90,1009,257,90,981,101,-97,1009,-87,-92.4766666666667,1007.93,253.066666666667,92.6133333333333,978.873333333333,103.45,-99.65,1008.25666666667,-82.8066666666667,-90.5364472460858,1007.8315892516,252.268807028447,88.98050478036,978.72905973256,100.329285595363,-95.5667248028368,1008.05888799031,-77.2390918108566,93.4288142562739,1007.97918463958,253.455979083811,94.5762126541341,978.947567543839,105.222732018007,101.370459207799,1008.35574575643,85.187714294179,177.601460423635,99.4833779264213,197.855072463768,368.659353400223,145.823366778149,371.158026755854,347.004180602006,200.472363433667,401.340423634338,13.3267197923433,9.97413544756744,14.0660965610139,19.2005039881828,12.0757346268519,19.2654620177107,18.6280482230964,14.1588263437923,20.0334825638065,2.82290263952574,3.31127875392841,3.30318554287455,22.5917366024826,27.8728441929004,26.5019943844998,3.96474856027291,3.51513552306912,2.6641600885465,-0.162973033414404,-0.0172872735311357,-0.290910286654165,2.2301669952319,2.59609237045652,2.60729814348355,0.215128734880789,0.174710657630858,0.0795522909937843,-90,1009,257,90,981,111,-106,1009,-87,-92.3259259259259,1007.9037037037,253.37037037037,92.3444444444444,978.462962962963,102.959259259259,-99.8222222222222,1008.18518518519,-82.8222222222222,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,71,59,80,218,157,232,107,95,106,939.15133758861,890.123365177943,915.227161577466,1218.126,1057.443,1071.642,213.635324694549,495.774439772367,524.055138511871,980091.822,880519.341,930882.804,1
449375,-121,990,198,18,925,30,-223,942,-213,-50,1039,277,154,1037,121,-38,1066,-58,-90,1019,227,100,981,70,-116,1009,-116,-85.5666666666667,1014.52,227.283333333333,95.1666666666667,980.713333333333,74.5066666666667,-116.673333333333,1003.87,-114.986666666667,-83.2557854398783,1014.41641179682,226.433542578759,88.695434549355,980.554729408519,69.6635797110447,-111.223651762103,1003.45433714689,-110.496127679782,86.6512165715712,1014.57185387072,227.720552432142,97.7573867626721,980.792431319356,76.7416010605287,119.197371335669,1004.07657576502,117.061835511551,187.403567447046,105.568160535117,199.601727982163,501.483835005573,155.67005574136,339.160490523968,597.337748049052,416.180367892976,483.150323299888,13.6895422657971,10.2746367592785,14.1280475644076,22.3938347543598,12.4767806641521,18.4163104481861,24.4404940221971,20.4004992069551,21.9806806832702,2.9203560269387,2.771430961839,3.42291762410468,2.95293999584916,5.6944732297818,2.79739191401523,5.23798421165493,3.75714735774119,4.1107173105994,0.00816382494798605,0.134390786546422,0.606246823327331,-0.0631664047916583,-0.139821482525166,0.249387106815092,-0.561247601831405,-0.23786803095727,-0.172847784727248,-80,1009,217,100,981,70,-106,1009,-116,-85.6481481481482,1014.41111111111,226.666666666667,95.2851851851852,980.748148148148,74.2481481481481,-116.174074074074,1004.06666666667,-115.022222222222,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,71,49,79,136,112,91,185,124,155,939.032513310558,889.704881486869,915.898527422877,1194.633,1035.348,1111.977,212.65088455736,520.775385679753,745.603510197372,979849.017,879659.616,932473.131,1
454062,-101,990,188,72,944,30,-165,961,-203,-30,1039,247,154,1009,101,-106,1019,-116,-70,1019,227,118,981,60,-145,990,-155,-66.16,1015.79666666667,222.246666666667,113.876666666667,979.06,62.7066666666667,-141.42,993.43,-155.936666666667,-63.5534234208966,1015.69978143496,221.597530933425,112.211755844903,978.976879329754,60.0705543435309,-140.308320277018,993.316600630971,-154.048833204273,67.4192850748211,1015.84506856771,222.565421093814,114.67587656812,979.101353282693,63.950553815689,141.955345091335,993.486539080089,156.876416328268,168.776989966555,98.6642028985507,142.260022296544,183.272363433668,81.2472240802673,158.074202898551,152.210969899666,112.71414715719,294.949152731327,12.9914198595286,9.93298559842662,11.9272805910041,13.5378123577507,9.01372420702272,12.5727563763302,12.3373809983994,10.6166919121349,17.1740837523091,3.24212297740188,2.99511626404993,2.69553321980495,3.05146560498545,5.01852686570864,2.75589009537846,2.77804641275836,3.18142757561964,2.65380904720452,-0.312698090731321,-0.0642274573522637,-0.229929643912198,-0.0531924080171967,-0.504906473916066,0.11311937671292,0.243136131789847,-0.24002061056942,-0.165873294412507,-60,1019,217,109,981,60,-145,990,-155,-65.8888888888889,1015.75555555556,222.555555555556,113.974074074074,979.266666666667,62.6296296296296,-141.633333333333,993.607407407407,-155.788888888889,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,71,49,59,82,65,71,59,58,87,937.869611334005,889.047058325068,914.141692267915,1173.783,1040.079,1161.708,178.162303552301,198.359109965582,343.370696607789,977419.737,878291.721,928599.33,1
458750,-90,990,198,90,944,40,-194,952,-233,-20,1039,257,163,1000,101,-135,1009,-135,-60,1019,227,127,981,70,-165,980,-184,-54.8333333333333,1015.64666666667,226.643333333333,123.126666666667,976.693333333333,72.23,-163.17,982.56,-188.44,-52.553283189901,1015.5592104471,226.049502465362,122.053240610242,976.617366421866,70.1737811101143,-162.463562127703,982.441376326857,-186.958589458034,55.8360695846929,1015.69031697659,226.939382508487,123.656567422303,976.731280001482,73.1849028147199,163.524198005474,982.619363402398,189.176337491417,111.343366778149,88.965039018952,134.731895206243,131.207982162765,74.3738684503899,139.321505016722,116.10143812709,117.049899665552,278.983010033445,10.5519366363786,9.43212802176434,11.6074069113753,11.4546052818403,8.62402855111171,11.8034530971543,10.7750377320495,10.818960193362,16.7027844994014,3.15289562516351,2.9835401448758,2.79919379305314,3.10589333382318,4.00933644151156,3.05573276177709,2.834362593869,2.86805463131982,2.85903032995274,0.101517567870355,-0.171438731078671,0.0470229833742784,0.0759861766719395,-0.0811064043724491,-0.0466390409723699,-0.174951713193058,0.102264119753996,-0.127152603090494,-60,1019,227,127,981,80,-165,980,-184,-54.9259259259259,1015.77407407407,226.555555555556,123.066666666667,976.711111111111,72.2222222222222,-162.948148148148,982.588888888889,-188.303703703704,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,70,49,59,73,56,61,59,57,98,937.971747673441,888.489685787574,912.492087294342,1167.411,1054.845,1200.753,145.985649501429,144.326154572498,306.186045222734,977621.373,877185.873,925261.797,1
463437,-111,980,188,63,953,30,-203,952,-223,-20,1039,277,172,1018,111,-87,1028,-58,-70,1019,227,118,981,70,-155,990,-179,-70.53,1014.08,230.453333333333,114.17,978.5,71.4066666666667,-146.523333333333,989.466666666667,-164.656666666667,-64.2254255302835,1013.98889895084,229.58915760799,110.51528766894,978.405593025242,67.6802774238521,-141.470069521581,989.213769109332,-152.360270668515,73.2170062212325,1014.12552806182,230.884891955566,115.855125048485,978.547232721378,73.0299481947874,148.74088207349,989.593472088413,169.412150292317,387.540903010034,92.6490969899667,199.760356744705,388.917491638796,92.7458193979933,235.245440356745,656.952630992195,251.794871794871,1593.97202898551,19.6860585951082,9.62544009331349,14.1336604156427,19.7209911424045,9.63046309364162,15.3377130093357,25.6310871987943,15.8680456198888,39.9245792587161,2.42828774135272,3.15599289707045,3.43679916412314,2.67951274581494,3.94176159678971,2.94408919809459,2.17802154820874,2.60933675885151,2.20842483270924,-0.0622372057534177,-0.0291685002380025,0.144363475576356,-0.0977579247066555,0.0940675565723077,-0.108187293300827,0.487703053641167,0.205287573937873,0.621909782890699,-70,1019,227,118,981,80,-165,990,-203,-70.6074074074074,1014.07037037037,230.296296296296,114.366666666667,978.474074074074,71.5185185185185,-147.162962962963,989.374074074074,-166.577777777778,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,91,59,89,109,65,81,116,76,165,938.34363633554,889.239483294647,913.383597876647,1183.557,1047.669,1170.582,398.305972919426,404.549290294989,2188.39676579798,978407.235,878679.423,927107.61,1
468125,-141,980,207,54,953,40,-135,952,-126,-40,1049,277,145,1009,121,-67,1114,-19,-90,1009,237,100,981,80,-97,1009,-87,-88.1533333333333,1012.87333333333,233.2,99.6833333333333,978.826666666667,80.94,-100.196666666667,1008.16333333333,-84.1366666666667,-84.2299323253643,1012.77273204971,232.499722621835,97.3577571157776,978.721054410045,78.4228902545134,-98.889577172503,1007.93989035325,-80.2354647909168,89.7087138093805,1012.92357066069,233.554704512669,100.786126690797,978.879451209392,82.1198717323239,100.830104631504,1008.27728163768,85.6714849488051,277.568383500558,102.11099219621,166.113712374582,221.815774804905,103.682229654403,193.033177257525,127.76386845039,230.538450390189,261.496309921962,16.6603836540627,10.1049983768534,12.8885108672252,14.8934809498957,10.1824471348691,13.8936380137646,11.303268042933,15.1834926940473,16.1708475325804,3.43998185191347,3.75744688717337,3.14605260154777,3.28327161277937,3.64110266300514,3.07173112280726,3.53109559464345,13.685337212482,3.33071788510521,0.610925252282711,-0.0965365357176178,0.357822565317495,0.0714542661995144,-0.00936069881245849,0.0687532279549545,-0.039737124811396,1.48083038736871,0.334142563083687,-101,1019,227,100,981,80,-97,1009,-87,-88.8555555555556,1012.98888888889,232.925925925926,99.637037037037,978.785185185185,80.8037037037037,-100.248148148148,1007.85555555556,-84.3703703703704,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,101,69,70,91,56,81,68,162,107,938.983581247985,888.684789961602,915.133706710611,1200.804,1043.505,1073.247,299.332822832323,240.872622225089,318.899227066327,979748.652,877595.847,930716.451,1
472812,-131,990,198,54,953,40,-135,961,-135,-50,1039,287,145,1000,101,-77,1076,-58,-90,1009,227,100,981,70,-106,1009,-97,-88.37,1013.69,229.71,101.99,979.85,71.0866666666667,-106.953333333333,1007.36,-93.5066666666667,-86.5530228956894,1013.59163227002,229.041077962359,99.4326960308651,979.782724935634,69.083347326852,-105.964955450523,1007.20636096321,-91.4707116144269,89.2435058328242,1013.73917256857,230.047277749597,103.17407620134,979.883624042502,72.0325389436376,107.435251818634,1007.43708488421,94.4696776749027,155.665317725753,100.027324414716,155.584515050167,243.742374581939,66.1145484949831,135.825239687848,103.66336677815,155.82983277592,181.628717948718,12.4765907893845,10.0013661274206,12.4733521977922,15.6122507852628,8.13108532085251,11.6544085945126,10.1815208479946,12.4831819972281,13.4769699097652,3.51864833688327,3.00826609928276,4.06371141158026,2.90753322591043,3.59483182596709,2.89592320000525,2.85631690703429,6.74020658110124,3.11442631053232,-0.13457742984258,-0.00106979018084847,0.318763750331005,-0.133215705971848,-0.0247790529029313,0.0253255778792183,0.0522788292848086,0.350424279696206,0.031269318242098,-90,1009,237,109,981,70,-106,1009,-97,-88.2814814814815,1013.74814814815,229.555555555556,102.066666666667,979.9,71.0740740740741,-107.044444444444,1007.28888888889,-93.4962962962963,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,0.91829583405449,81,49,89,91,47,61,58,115,77,938.964313639279,889.109696499449,915.723653403688,1198.593,1037.634,1087.038,202.2324030391,249.010483280087,215.782381431631,979697.937,878404.944,931856.7,1
477500,-1646,205,-1386,-709,648,-616,-368,771,-436,2020,2421,960,1409,1611,767,262,1904,126,-101,1000,287,81,972,131,-116,1000,-97,-73.7633333333333,1029.18,282.4,77.38,979.36,126.883333333333,-110.08,1005.5,-89.1433333333333,0,954.428356046533,305.105836224212,0,967.530516333887,0,0,996.572023079879,0,316.270322140201,1055.69197843563,312.813607973396,268.634572111136,985.984922129475,176.155679253703,133.292060278673,1011.07207458222,108.426334439563,94902.2280824972,55458.9440802675,18163.1371237458,66398.1962541806,13063.8030769231,14981.3809921962,5668.06046822743,11274.0702341137,3822.47771460424,308.062052324685,235.497227330318,134.770683472875,257.678474565068,114.296995047652,122.398451755715,75.2865224872781,106.179424721147,61.8261895526826,22.6275344413312,14.2037069987873,83.941353576699,9.25771340933518,13.3316849442098,16.9019455325523,7.48898745536316,29.4827952151332,8.04876875703253,1.09432398441341,1.5710949791237,-5.80387228710605,1.22808084376064,2.00559500787157,-0.784308322965604,0.883343422689145,3.64517309714376,-0.142945941522245,-101,1000,306,72,981,161,-97,1019,-116,-81.6296296296296,1020.87037037037,281.762962962963,64.8037037037037,972.692592592593,127.333333333333,-112.488888888889,999.533333333333,-90.0666666666667,0.919034794348812,0.919034794348812,0.919034794348812,0.919034794348812,0.919034794348812,0.919034794348812,0.919034794348812,0.919034794348812,0.919034794348812,3666,2216,2346,2118,963,1383,630,1133,562,1003.23359945158,921.808892093696,917.839300467001,1350.051,1166.025,1099.281,99539.9152264072,77047.0041393649,12112.2752196044,1181128.341,967825.461,946610.805,1
482187,-2202,254,-1009,-1163,500,-868,-543,742,-436,2595,2313,1148,1745,1675,818,291,2000,174,-60,1049,277,90,953,121,-58,961,-29,-115.9,1176.80333333333,259.98,95.06,985.473333333333,90.4333333333333,-72.4766666666667,1014.45666666667,-56.6933333333333,0,964.041096063808,299.558533101582,284.366809017667,935.319132445607,0,0,989.941082720384,0,702.264413641092,1257.62412376141,352.895064667483,560.353882232767,1011.37302383113,274.99562420761,157.675965194446,1031.12870680628,119.381489352412,481346.986622074,197410.385942029,57135.7788628763,305980.003076923,51890.6715273133,67669.9721293199,19674.4242028985,34218.1419286511,11074.7216945374,693.791745858996,444.30888573382,239.030916123577,553.154592385278,227.795240352632,260.134526984251,140.265548881037,184.981463743401,105.236503621782,6.001790286021,3.06297146292497,10.6653687732703,2.89110201938026,3.82365489550755,5.37918414564338,3.61030522231182,10.7791835817357,3.89517230140543,-0.331104207960003,0.379208133444371,-0.741513120291389,0.530672373897475,0.734721725280634,-0.522955027175804,-0.575079602097141,2.51982211091198,-0.825147615925237,-171,1019,287,163,935,161,0,961,-19,-99.9074074074074,1170.53333333333,264.918518518519,78.0148148148148,975.918518518519,96.2555555555556,-68.0925925925926,990.755555555556,-51.9148148148148,0.890591609073061,0.890591609073061,0.890591609073061,0.890591609073061,0.890591609073061,0.890591609073061,0.890591609073061,0.890591609073061,0.890591609073061,4797,2059,2157,2908,1175,1686,834,1258,610,1242.97679863015,1029.68253114632,929.21944283643,1717.611,1459.596,1094.724,499749.867464146,362893.613262011,38854.9274016234,1979395.803,1271245.014,992106.054,1
