CLUSTER,CLUSTER_MOD,REAL
1,3,0
1,3,9.03298779899492
1,3,18.2395411042195
1,3,26.1372249345569
1,3,33.8700783359645
1,3,42.8870002265057
1,3,52.4733870900823
1,3,61.964714933372
1,3,71.2071321753968
1,3,80.7285051532005
1,3,90.3595219962901
1,3,99.7428785930284
1,3,108.566575299904
1,3,117.208058910457
1,3,265.594825400876
2,4,759.411860626741
2,4,1461.77145210979
2,4,2208.93693097881
2,4,2962.65534413748
2,4,3623.33359888779
2,4,4285.90189948374
2,4,5046.98960734547
2,4,5869.05862564272
2,4,6614.27606010525
2,4,7273.68080349176
2,4,7970.92986654127
2,4,8711.0305820967
2,4,9468.33852876514
2,4,10085.3179738356
2,4,10698.0181603334
2,4,11451.9672197512
2,4,12188.0875301925
2,4,12927.1877128421
2,4,13567.7565336765
2,4,14199.6154274705
2,4,14964.838959903
2,4,15729.7688822006
2,4,16386.5188469898
2,4,17013.8970986275
2,4,17717.9115397855
2,4,18439.4610320376
2,4,19163.6636822716
2,4,19763.1202628642
2,4,20371.7521166418
2,4,21127.6533565704
2,4,21900.6703740155
2,4,22598.2266418917
2,4,23202.4926463569
2,4,23859.3266662673
2,4,24598.6256600999
2,4,25408.8555908579
2,4,26137.4604269259
2,4,26745.3188168887
2,4,27419.2800670687
2,4,28127.9743122749
2,4,28838.4144343038
2,4,29476.9335622669
2,4,30084.8177343407
2,4,30779.1483630337
2,4,31526.7383426682
2,4,32261.7222935995
2,4,32845.8313997728
2,4,33430.3816313578
2,4,34141.5325205114
2,4,34865.8554308802
2,4,35563.6758919173
2,4,36174.7604703408
2,4,36818.9287160628
2,4,37555.3500225748
2,4,38312.2833776879
2,4,38998.2150501852
2,4,39616.1630070329
2,4,40275.6049567174
1,3,40778.8192579243
1,3,41188.8345807932
2,4,41682.8758573631
1,3,41976.8716275739
1,3,42043.9888574917
1,3,42077.6336437178
1,3,42096.3128557552
1,3,42135.8382513781
1,3,42173.8851885722
1,3,42184.5797839729
1,3,42193.859792883
1,3,42203.4540957001
1,3,42213.2339527244
1,3,42243.3447943325
1,3,42429.8546261704
2,4,42880.8406414534
2,4,43480.6387293092
2,4,44064.6401211861
2,4,44509.8638887171
1,3,44782.7058112771
2,4,45114.8990637662
2,4,45532.1128641015
2,4,45991.72978364
2,4,46545.6372094515
2,4,47067.8153002789
2,4,47572.0056296724
2,4,48124.2016722091
1,3,48666.7257912047
2,4,49202.6181548816
1,3,49671.8430751225
1,3,50133.0905269049
2,4,50721.1248182997
1,3,51195.9118737402
2,4,51572.6787523313
2,4,52010.9413076527
1,3,52357.5462059194
1,3,52585.1706941542
2,4,52970.4183117377
2,4,53577.9777392822
2,4,54187.3810686686
2,4,54729.9400339613
2,4,55235.9490418193
2,4,55691.3588518331
2,4,56187.4556712976
2,4,56779.9840393599
2,4,57400.2966349836
2,4,58044.8996853613
1,3,58648.1525879492
2,4,59228.8845833813
2,4,59791.9769964147
2,4,60263.840211736
2,4,60770.5026051106
2,4,61373.7489420134
2,4,61977.9508263337
2,4,62561.2467546249
1,3,63115.9213094975
2,4,63641.5325493521
2,4,64196.8138925892
2,4,64744.8791210692
2,4,65329.6294186595
2,4,66010.3557936775
2,4,66644.4159712378
2,4,67290.2691665928
2,4,67972.8049281118
2,4,68674.2061189836
2,4,69442.9687120829
2,4,70097.8251383109
2,4,70652.3247020759
2,4,71189.5539324073
2,4,71717.1766642291
2,4,72280.1733226102
2,4,72987.9998080885
2,4,73876.6945877389
2,4,74753.9515522825
2,4,75617.7068947643
2,4,76616.1358185856
2,4,77521.6031856363
1,3,77931.334639971
2,4,78285.9056280334
2,4,78922.6508709793
2,4,79536.6090587287
1,3,80074.2739577592
1,3,80584.9753869741
1,3,80974.5246187832
1,3,81266.4906626707
2,4,81723.4367370312
2,4,82355.0982727299
2,4,82944.5600131066
1,3,83462.0146982221
1,3,83942.895015594
1,3,84335.7288445873
1,3,84529.5417866599
1,3,84576.3251509311
1,3,84608.7470689287
1,3,84621.1189435996
1,3,84631.9608857178
1,3,84642.1435051136
1,3,84651.2597775818
1,3,84660.9403430548
1,3,84670.6652954563
1,3,84679.7980627991
1,3,84689.5875832396
1,3,84699.5232466658
1,3,84709.7804944756
1,3,84719.8881854645
1,3,84729.0198611286
1,3,84738.4082674017
1,3,84748.8292340479
1,3,84759.660053603
1,3,84818.4006704406
1,3,85093.8030028335
2,4,85611.5220214998
2,4,86216.2865453
2,4,86725.0066920373
1,3,87055.4152660072
1,3,87192.556132379
1,3,87236.1405477245
1,3,87297.735292086
1,3,87326.2336709803
1,3,87335.2310618229
1,3,87344.7454291072
1,3,87393.1375842488
1,3,87606.5048087244
2,4,88038.5473219381
2,4,88621.8833069976
2,4,89181.4649658106
1,3,89585.490341507
1,3,89836.2462283747
1,3,89976.5331074605
1,3,90040.2740746096
1,3,90054.0940191376
1,3,90063.9566333719
1,3,90073.9207788121
1,3,90083.4197215385
1,3,90092.76344514
