CLUSTER,CLUSTER_MOD,REAL
1,3,0
1,3,8.49853345360177
1,3,18.2645125683663
1,3,27.5575628198247
1,3,36.8516274349464
1,3,46.3360529609327
1,3,55.5408765658705
1,3,217.599009093426
2,4,641.876198397521
2,4,1133.04393813518
1,3,1447.61058723426
1,3,1658.99760443606
1,3,1784.62278276933
1,3,1794.32339068551
1,3,1804.32884231982
1,3,1814.51583422765
1,3,1900.59839135476
1,3,2115.93913976256
1,3,2255.21402370878
1,3,2265.0522120575
1,3,2275.08351237457
1,3,2285.71731278838
1,3,2364.41396902787
1,3,2442.19259778118
1,3,2452.31126265606
1,3,2461.98667820906
1,3,2470.82877508427
1,3,2479.83351765413
1,3,2488.60079360689
1,3,2497.64815400243
1,3,2506.12533881153
1,3,2515.04037724508
1,3,2524.71618210521
1,3,2533.95958680588
1,3,2543.58699774239
1,3,2553.10135178697
1,3,2563.29634404981
1,3,2573.5897716321
1,3,2583.51177548323
1,3,2593.59009728486
1,3,2602.53243246289
1,3,2611.24367703946
1,3,2621.06590771516
1,3,2631.00345741809
1,3,2640.37542602598
1,3,2649.83731468576
1,3,2659.64385809256
1,3,2670.00225524972
1,3,2839.04844340373
1,3,3236.20907987058
1,3,3701.00401487363
2,4,4160.84901416668
2,4,4628.74091239291
2,4,5157.47070777351
2,4,5720.16092418419
2,4,6309.89464124443
2,4,6935.52389194463
2,4,7805.09935925862
2,4,8701.15365577843
2,4,9324.08331543281
1,3,9795.60205871574
1,3,10039.0272932278
1,3,10168.0811578329
2,4,10736.2909104434
2,4,11656.3360491377
1,3,12263.8224881225
1,3,12638.4113867261
2,4,13129.6305722741
2,4,13772.5074269401
2,4,14481.914509285
2,4,15144.2656654991
2,4,15805.0013797273
2,4,16480.7639827131
2,4,17038.5538958033
2,4,17600.3936743077
2,4,18337.1818662294
2,4,19318.8931641874
1,3,20080.8525960328
1,3,20474.8600588472
1,3,20678.9903181893
1,3,20698.3230447896
1,3,20708.0741594233
1,3,20718.1097302051
1,3,20727.4097182463
1,3,20735.8324231736
1,3,20744.323512581
1,3,20754.0023987755
1,3,20763.9420479995
1,3,20773.5311706034
1,3,20783.5216852724
1,3,20816.3008203941
1,3,20942.7635769845
1,3,21279.115709313
1,3,21570.428550764
1,3,21731.2088860593
1,3,21947.4777009077
1,3,22162.6104455739
1,3,22439.8031172121
1,3,22664.9593515096
1,3,22809.8685646937
1,3,22906.4418571396
1,3,22916.8911145134
1,3,22926.7645845131
1,3,22936.4930768663
1,3,22946.6908490237
1,3,22956.9063577362
1,3,23026.6214851741
1,3,23253.2999010858
2,4,23709.5561020068
2,4,24291.5459201925
2,4,24893.0537719769
2,4,25474.3503391181
2,4,26121.5916322672
2,4,26848.6418095089
2,4,27586.652741399
1,3,28066.2527849908
1,3,28195.4534727038
1,3,28337.1067209317
1,3,28533.7913131849
1,3,28822.6613954527
1,3,29088.2516116342
2,4,29564.0630892713
2,4,30377.0176837339
2,4,31140.4247077125
2,4,31851.8792843868
2,4,32581.1096132395
2,4,33266.3233646607
2,4,33927.8892866517
2,4,34741.5926064879
2,4,35756.7364536563
2,4,36629.0208138664
2,4,37335.9491058284
2,4,38018.0273812677
2,4,38569.4292777076
1,3,38828.3502720773
1,3,38840.2597753077
1,3,38853.755418554
1,3,38866.1955577021
1,3,38877.9609353472
1,3,38889.4579159596
1,3,38899.9363439517
1,3,38915.4358691411
1,3,38939.5270243828
1,3,38960.3402889241
1,3,38981.4373905013
1,3,39007.5864416179
1,3,39023.7143528344
1,3,39031.7568276763
1,3,39039.958205177
1,3,39048.4252848634
1,3,39057.1317930424
1,3,39066.1424324618
1,3,39075.3108783688
1,3,39084.9932721896
1,3,39094.7092951759
1,3,39104.1211234942
1,3,39113.7986050484
1,3,39123.2808108975
1,3,39132.1871249802
1,3,39140.9229571128
1,3,39149.8965785297
1,3,39158.4838604759
1,3,39166.7492541264
1,3,39175.1489584375
1,3,39183.7405241359
1,3,39193.186215337
1,3,39202.8660153928
1,3,39212.2717501493
1,3,39221.4479795188
1,3,39230.8276216181
1,3,39240.1538935559
1,3,39249.1622757558
1,3,39258.0291806885
1,3,39266.699449634
1,3,39275.6318052247
1,3,39285.0872608803
1,3,39294.5314342429
1,3,39304.0247987773
1,3,39313.0235471416
1,3,39322.1155977563
1,3,39331.9313351829
1,3,39341.3196216488
1,3,39350.0597744845
1,3,39358.9657752896
1,3,39367.9176475367
1,3,39377.0045093622
1,3,39386.8038394321
1,3,39395.990057431
1,3,39405.1844857703
1,3,39414.7617854956
1,3,39426.5570764579
1,3,39439.6339589786
1,3,39450.3132658837
1,3,39459.2093765119
1,3,39477.9530774181
1,3,39497.0273376367
1,3,39505.6923415113
1,3,39514.5560213263
1,3,39523.7162962665
1,3,39532.7355106765
1,3,39541.497490687
1,3,39550.2697123124
1,3,39559.194879616
1,3,39567.569815496
1,3,39576.378507673
1,3,39586.0177196946
1,3,39594.9399889497
1,3,39604.0789696925
1,3,39613.6895414064
1,3,39622.5534728843
1,3,39631.700674999
1,3,39641.0937093178
1,3,39650.3690633368
1,3,39659.8007370597
1,3,39668.8073200108
1,3,39677.2360541304
1,3,39685.9141238899
1,3,39694.7564219253
1,3,39710.7778860567
1,3,39726.7036701399
1,3,39735.7981266784
1,3,39745.7576533468
1,3,39755.3527920108
1,3,39764.0332407802
1,3,39772.6418435244
1,3,39782.0964140294
1,3,39791.8339939358
1,3,39801.5219099496
1,3,39810.8548864942
1,3,39819.934671079
1,3,39828.881288894
1,3,39837.3695373177
1,3,39845.5944541221
1,3,39853.8465573072
1,3,39862.5280094664
1,3,39871.6569265248
1,3,39880.6380915398
1,3,39889.50404316
1,3,39898.7127683829
1,3,39907.7933111505
1,3,39917.0905418057
1,3,39926.7335975619
1,3,39936.0343752635
1,3,39945.258536871
1,3,39954.5195717351
1,3,39963.9886298125
1,3,39973.1629112739
1,3,39981.5823193703
1,3,39990.3700090729
1,3,39999.5228609611
1,3,40008.7966547857
1,3,40026.3749436387
1,3,40047.7645127269
1,3,40073.9605658436
1,3,40096.693125571
1,3,40105.959271616
1,3,40122.1416593443
1,3,40248.9072926098
1,3,40532.9534823369
1,3,40958.2518506159
2,4,41483.8698289927
2,4,42032.0213120534
2,4,42611.3323849567
2,4,43210.8366312131
2,4,44082.3102337179
2,4,44869.3142521266
1,3,45329.4067411231
2,4,45893.4415254716
2,4,46851.5894758983
2,4,47846.6855951994
1,3,48644.3535373142
2,4,49486.5938223844
1,3,49958.5064899697
1,3,50250.5961317115
1,3,50614.9684814948
1,3,50862.888470735
1,3,51215.8667173135
2,4,51682.3847946698
1,3,51904.0321577634
1,3,51914.1123577291
1,3,51924.4313957092
1,3,51933.5675204714
1,3,51942.4178892832
1,3,51951.6817718779
1,3,51961.0059641221
1,3,51971.7019139207
1,3,52166.208290122
2,4,52735.4340870405
2,4,53305.3757040213
1,3,53677.394695316
1,3,54081.2680490878
1,3,54438.4867803386
2,4,54896.6849513745
1,3,55409.4702012304
2,4,55786.50307234
2,4,56235.3733462031
2,4,57043.8346792819
2,4,58160.8890516579
2,4,59307.874861772
1,3,59920.4809766083
1,3,60003.9312204085
1,3,60252.254696506
2,4,60768.957503968
2,4,61324.7768370917
2,4,61958.9626234302
2,4,62963.3172448636
1,3,63616.6414692823
1,3,63668.1958113655
1,3,63682.3691769065
1,3,63692.0885493254
1,3,63701.4363529915
1,3,63711.4182063894
1,3,63721.7992480463
1,3,63732.370509952
1,3,63855.7317328946
1,3,64134.6325449333
1,3,64434.5572349946
1,3,64716.5209661601
1,3,65055.5062537674
1,3,65409.4451190177
1,3,65667.1658124839
1,3,65796.0587834237
1,3,65922.5012602217
1,3,66146.3378131244
1,3,66418.875405709
1,3,66683.2617643207
1,3,66951.5984919994
1,3,67112.1170766695
1,3,67226.4990749788
1,3,67335.1874915942
1,3,67344.6123709113
1,3,67537.7980765999
2,4,68034.5522574712
1,3,68372.9326554144
2,4,68624.3458438394
1,3,68986.2119688575
1,3,69152.024424052
1,3,69207.6042875915
1,3,69335.0215094791
1,3,69520.0700678259
1,3,69793.0987507358
1,3,70106.0559793825
1,3,70366.6091290043
1,3,70612.0945262522
1,3,70809.6343296488
1,3,70902.7386658428
1,3,70961.4954206297
1,3,71146.3287666667
1,3,71328.9321731135
1,3,71504.4850005187
1,3,71705.9344248071
1,3,71833.2025556289
1,3,71974.5593414379
1,3,72152.8041227668
1,3,72361.1496290334
1,3,72484.9572860256
1,3,72495.8566726712
1,3,72506.2682424497
1,3,72516.2861556902
1,3,72526.0184264676
1,3,72535.8389857881
1,3,72545.6864734405
1,3,72555.2431157621
1,3,72564.1990900747
1,3,72573.9693222399
1,3,72583.9791925554
1,3,72593.4101560878
1,3,72603.237310465
1,3,72613.0938602922
1,3,72623.4382080397
1,3,72636.2307275022
1,3,72650.8930686316
1,3,72675.9705892977
1,3,72705.9028322614
1,3,72728.1474753573
1,3,72744.8022118563
1,3,72755.7726116058
1,3,72769.1098248098
1,3,72783.7800756083
1,3,72794.3912637412
1,3,72804.0840365008
1,3,72813.9508056619
1,3,72826.6345010696
1,3,72838.3612736421
1,3,72847.2141654141
1,3,72856.0163686779
1,3,72864.8871189754
1,3,72874.3762042777
1,3,72884.0468241341
1,3,72893.7260158831
1,3,72903.5352898858
1,3,72914.1585831342
1,3,72924.4403294814
1,3,72934.0337117124
1,3,72943.487048339
1,3,72953.0439097287
1,3,72962.973545175
1,3,72972.3788516594
1,3,72981.8206648305
1,3,72991.6767741753
1,3,73001.4705470048
1,3,73010.6290032729
1,3,73020.1402828762
1,3,73030.7008283515
1,3,73040.6783665825
1,3,73049.9021910622
1,3,73059.0132115896
1,3,73068.4435976208
1,3,73078.2096978503
1,3,73087.3595035386
1,3,73096.2741256484
1,3,73105.5212655317
1,3,73114.5572776253
1,3,73123.3585491175
1,3,73132.7900597166
1,3,73142.5787352046
1,3,73152.0006087745
1,3,73161.0147938706
1,3,73175.8331155117
1,3,73191.3350775222
1,3,73201.755153357
1,3,73211.4240836338
1,3,73219.8331197054
1,3,73228.4056057507
1,3,73237.3121078981
1,3,73246.2876410862
1,3,73255.3514919162
1,3,73264.9475623087
1,3,73275.1313410167
1,3,73284.9656254647
1,3,73294.8931354741
1,3,73304.9173901676
1,3,73314.6275816126
1,3,73324.3331966474
1,3,73334.4237016663
1,3,73344.1406166183
1,3,73353.101362071
1,3,73361.975874288
1,3,73370.6871829621
1,3,73379.2196592449
1,3,73388.3891432961
1,3,73398.4674972372
1,3,73413.7282060959
1,3,73432.8219442602
1,3,73446.3348093464
1,3,73455.3013582631
1,3,73464.665647259
1,3,73474.578712751
1,3,73484.2416459423
1,3,73493.055882689
1,3,73503.5366912842
1,3,73514.736382165
1,3,73524.5927760091
1,3,73534.6863127411
1,3,73547.6727663783
1,3,73567.4516433657
1,3,73587.0486485969
1,3,73714.7681845917
1,3,74036.4976393845
1,3,74369.2295104372
1,3,74622.7470316787
