A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54
670000,-135,971,-116,-87,1038,-58,-116,1009,-87,-112.415,1006.65,-89.84,-111.650378751591,1006.53441755925,-87.7906306423475,112.796697646695,1006.70761892418,90.7935570401336,86.3947487437185,116.590452261307,173.109949748744,9.29487755399277,10.7977058795518,13.157125436384,2.84147443061143,3.58624214240457,2.74086202180999,-0.156170356624076,-0.248935075798909,0.172407337585871,-106,1009,-87,-112.377777777778,1006.81111111111,-89.9055555555556,0.91829583405449,0.91829583405449,0.91829583405449,48,67,58,871.716464786849,1036.20428571429,207.779129850273,886651.538571429,0,156.034956676211,0,192.666566759727,0,280.340430734014,1
673125,-155,980,-126,-97,1028,-67,-116,1009,-97,-118.695,1004.975,-93.795,-117.79270044307,1004.86563532374,-92.1191788704034,119.141449546327,1005.02951946697,94.5953751512197,106.715552763819,110.135050251256,151.54067839196,10.3303220067827,10.4945247749127,12.3101859609008,3.11053587529719,3.09059611091743,3.0922267891206,-0.0747520954228738,-0.26224491663041,0.0394296827206697,-116,1009,-97,-118.722222222222,1005.22777777778,-93.8277777777778,0.91829583405449,0.91829583405449,0.91829583405449,58,48,59,871.214434380047,1043.54142857143,173.623016612525,885623.404285714,0,259.748756305508,0,209.133474700793,0,227.019058478221,1
676250,-135,971,-126,-87,1028,-58,-116,1009,-87,-114.3,1006.55,-88.755,-113.423430475448,1006.45603250519,-87.0117003769049,114.72458324178,1006.59681104204,89.5842341039985,97.7286432160801,94.711055276382,148.62811557789,9.88577984865535,9.73196050528268,12.1913131195081,2.89554940335152,3.23647199518069,2.74570337912078,0.172140202229728,-0.358177851625125,0.0818310221741203,-116,1009,-87,-114.377777777778,1006.84444444444,-88.8833333333333,0.91829583405449,0.91829583405449,0.91829583405449,48,57,68,871.728419492783,1036.80428571429,157.94406868971,886649.318571429,0,211.728742739075,0,139.170047217203,0,205.097237311272,1
679375,-145,980,-116,-87,1028,-48,-126,1009,-97,-119.645,1005.22,-94.02,-118.820060348539,1005.1251173351,-92.152115051609,120.035682194921,1005.26740721064,94.8126046472725,94.1095226130652,95.7905527638192,150.421708542714,9.70100626806648,9.78726482546677,12.2646528097094,3.01802113341112,2.6206096504855,4.20368153019688,0.480207360811707,-0.0558689233163717,0.678801578683509,-126,1000,-97,-119.9,1005.31666666667,-94.5111111111111,0.91829583405449,0.91829583405449,0.91829583405449,58,48,68,871.531271828503,1044.75857142857,171.176371905187,886251.904285714,0,200.152810657124,0,160.823204664352,0,302.300858573421,1
682500,-524,514,-524,378,1485,203,-116,1000,-97,-137.97,999.225,-104.405,-138.285583229509,983.458572330148,0,183.240988864391,1006.2781350104,128.732532795716,14614.612160804,14216.165201005,5700.1617839196,120.890910166166,119.23156126213,75.4994157852867,6.9284097048948,8.11335583229334,10.65472809735,0.215985572511363,0.0412304607249833,-1.37229619113312,-106,1009,-77,-138.477777777778,998.761111111111,-99.7388888888889,0.945415365310838,0.945415365310838,0.945415365310838,902,971,727,878.466889059345,1083.29142857143,18196.2042134269,910924.294285714,0.735632175697229,58053.3421200529,1.74347594944592,61803.4546201498,2.26590383817597,20197.110946808,1
685625,-776,323,-873,708,1628,291,-184,980,-126,-174.065,992.43,-131.945,0,926.721558289287,0,317.788601117158,1021.10412299628,192.873857741271,71046.2017839196,58026.4573869347,19890.2934422111,266.544933892805,240.886814472969,141.032951618446,3.43531961755981,2.91396842947912,6.5514637470263,0.248645608910185,0.0885509189899642,-0.514253162658221,-203,761,-106,-179.644444444444,992.5,-131.566666666667,0.996462504884876,0.996462504884876,0.996462504884876,1484,1305,1164,910.588597665728,1194.32571428571,86965.6640796478,1012151.61428571,0.657422673737895,306422.616883265,2.43630813942471,232413.802166578,6.05480514093583,54903.5332112274,1
688750,-961,361,-902,475,1619,466,-179,966,-135,-166.41,984.805,-133.58,0,927.374252163896,0,306.697896960511,1009.52206266134,200.348745940672,66704.836080402,49541.6150502513,22408.0438190955,258.272793922244,222.579457835289,149.693165572432,3.22347535871233,3.04647224903771,8.60221461199652,-0.225025964419863,-0.0236687915271799,-0.328852893494001,9,914,-155,-162.944444444444,985.761111111111,-133.477777777778,0.99740158856774,0.99740158856774,0.99740158856774,1436,1258,1368,902.022246752841,1188.91285714286,82575.8159665761,988575.441428571,3.65387937319346,284059.837707706,5.25006238862243,180336.603475443,5.16099303589688,51676.9563668022,2
691875,-825,485,-436,271,1428,165,-116,1000,-116,-126.085,998.93,-127.545,0,988.361188343208,0,173.975501148869,1003.55172263317,142.38442681698,14442.2590703518,9301.42221105528,4025.72660804019,120.175950465772,96.4438811488592,63.4486139174072,9.6226963051223,10.1002804753608,11.6206137869594,-0.876688839210761,-0.232262312023104,-1.06418223604769,-97,1000,-116,-125.255555555556,998.222222222222,-124.594444444444,0.949383780341964,0.949383780341964,0.949383780341964,1096,943,601,877.280830214748,1091.66571428571,15466.3666200196,906563.022857143,2.09982195391897,57931.1281554164,2.04084296150768,28541.5507760581,3.76293228287204,9419.4475642953,2
695000,-174,914,-213,-19,1123,-77,-97,1000,-126,-101.39,1002.31,-122.265,-94.3193687434618,1001.81160901709,-118.82395325402,104.002884575381,1002.56339450431,123.951341259383,539.364723618091,510.576783919598,417.291231155779,23.2242270833303,22.5959461833223,20.4277074375902,4.11591519574435,11.5370018662123,3.8571798476499,-0.123141715254525,0.965439330219639,-0.295187410859742,-87,1009,-126,-101.283333333333,1002.15555555556,-122.138888888889,0.91829583405449,0.91829583405449,0.91829583405449,155,209,136,870.248745223821,1050.82714285714,672.398519037534,883983.338571429,0,2059.85384404606,0,1891.99856091979,0,1018.19588757983,2
698125,-213,961,-184,-77,1028,-77,-106,1000,-135,-114.42,1001.135,-135.53,-110.993746896882,1000.9601294402,-133.387095829771,116.465874830355,1001.22203082034,136.550540094135,474.737286432161,175.142487437186,279.064422110553,21.7884668215127,13.2341409784385,16.70522140262,6.67335442598551,3.32563529378967,3.5145235811779,-1.56066280106881,-0.31790744946482,-0.00268586293534073,-106,1000,-135,-112.611111111111,1001.38333333333,-135.594444444444,0.91829583405449,0.91829583405449,0.91829583405449,136,67,107,871.792705352529,1072.35857142857,542.204765242665,886847.918571429,0,1700.69188549081,0,354.630243922591,0,755.357517519206,1
