TIME_SAMPLE,MINACCX1,MINACCY1,MINACCZ1,MINACCX2,MINACCY2,MINACCZ2,MINACCX3,MINACCY3,MINACCZ3,MAXACCX1,MAXACCY1,MAXACCZ1,MAXACCX2,MAXACCY2,MAXACCZ2,MAXACCX3,MAXACCY3,MAXACCZ3,MEDIANACCX1,MEDIANACCY1,MEDIANACCZ1,MEDIANACCX2,MEDIANACCY2,MEDIANACCZ2,MEDIANACCX3,MEDIANACCY3,MEDIANACCZ3,MEANACCX1,MEANACCY1,MEANACCZ1,MEANCACCX2,MEANACCY2,MEANACCZ2,MEANACCX3,MEANACCY3,MEANACCZ3,ARMEMANX1,ARMMEANY1,ARMMEANZ1,ARMMEANX2,ARMMEANY2,ARMMEANZ2,ARMMEANX3,ARMMEANY3,ARMMEANZ3,RMSX1,RMSY1,RMSZ1,RMSX2,RMSY2,RMSZ2,RMSX3,RMSY3,RMSZ3,VARX1,VARY1,VARZ1,VARX2,VARY2,VARZ2,VARX3,VARY3,VARZ3,STDX1,STDY1,STDZ1,STDX2,STDY2,STDZ2,STDX3,STDY3,STDZ3,KURTX1,KURTY1,KURTZ1,KURTX2,KURTY2,KURTZ2,KURTX3,KURTY3,KURTZ3,SKEWX1,SKEWY1,SKEWZ1,SKEWX2,SKEWY2,SKEWZ2,SKEWX3,SKEWY3,SKEWZ3,MODEX1,MODEY1,MODEZ1,MODEX2,MODEY2,MODEZ2,MODEX3,MODEY3,MODEZ3,TRIMX1,TRIMY1,TRIMZ1,TRIMX2,TRIMY2,TRIMZ2,TRIMX3,TRIMY3,TRIMZ3,RANGEX1,RANGEY1,RANGEZ1,RANGEX2,RANGEY2,RANGEZ2,RANGEX3,RANGEY3,RANGEZ3,SMV1,SMV2,SMV3,SMA1,SMA2,SMA3,EVA1,EVA2,EVA3,AAE1,AAE2,AAE3,FREEZE
740000,-202,980,69,45,944,-101,-67,980,-106,-20,1058,217,290,1000,101,97,1047,9,-80,1029,118,136,976.5,-40,0,1019,-77,-102.18125,1027.90625,129.65,137.003125,975.915625,-18.68125,-4.53125,1014.7125,-70.51875,-86.4886734350977,1027.7397302791,123.951730447791,132.40087383621,975.801238808809,0,0,1014.60057766327,0,110.493947798058,1027.98902292291,132.914305099188,139.26518094987,975.972647862121,49.8624357608009,19.7779865001471,1014.76829559757,73.0787246741485,1773.44666927899,170.7059169279,859.776802507838,626.893407131662,111.651165752351,2143.97331504702,371.798393416928,113.591065830721,368.758268025078,42.1123101869156,13.0654474446113,29.3219508646311,25.0378395060689,10.5665115223687,46.3030594566603,19.2820744064773,10.6579109505907,19.203079649501,2.35290628003321,3.30294951114872,3.22658344353579,11.5480093123163,3.01284428757824,2.82948924568207,8.98659017758098,4.03992578762362,5.05148822187351,-0.754997104987438,-0.430537210490029,0.995657186658801,1.32577167400736,-0.251507159260047,0.961993817046431,0.766376317091207,-0.248053361560228,1.22925233293695,-80,1029,108,145,981,-50,0,1019,-77,-100.451388888889,1028.27083333333,127.819444444444,136.25,976.159722222222,-21.3194444444444,-4.71180555555556,1014.76041666667,-72.0138888888889,182,78,148,245,56,202,164,67,115,1042.36497954727,987.072485823199,1017.53238136203,1259.7375,1157.86875,1097.93125,2445.43454537581,2366.93360248161,545.789821814,1086636.55625,974403.6625,1035486.3625,1
742000,-262,980,-89,18,944,-111,-67,980,-145,50,1088,237,290,1000,101,97,1047,9,-101,1029,113,127,981,-40,0,1019,-77,-109.546875,1028.0375,116.896875,123.75,977.621875,-19.253125,-1.265625,1013.73125,-72.303125,-97.6244709745362,1027.82482214203,106.460074338322,114.866043752861,977.516140059111,0,0,1013.60355914488,0,119.147584427885,1028.1435636622,125.465595383755,127.29306736818,977.674525660253,52.1124685176206,21.4109347063597,1013.7949281043,75.4875610614093,2202.51190242947,218.769749216301,2083.24638518808,892.25078369906,103.27036637931,2352.37773315048,458.258375783699,129.513753918495,472.105319357367,46.9309269291527,14.790867088048,45.642593979616,29.8705671807393,10.1622028310455,48.5013168187265,21.4069702616624,11.3804109731809,21.7279847053832,3.70922910144546,4.16125932749388,5.98102113929742,9.26299996431451,3.15831180772751,2.5929686582004,5.97573938378584,3.41623735070749,4.5245919205425,-0.150875827979521,-0.131826657213305,-0.56990971787969,1.03944335122901,-0.37152068814827,0.748241722616795,0.390140690896792,-0.20427446513624,0.586391168939547,-80,1029,118,127,981,-50,9,1019,-77,-109.315972222222,1028.34722222222,117.583333333333,123.142361111111,977.864583333333,-21.3194444444444,-1.42013888888889,1013.87847222222,-73.0729166666667,312,108,326,272,56,212,164,67,154,1042.53937729594,987.259183882893,1016.76509524874,1257.58125,1147.39375,1101.4,3906.1738138955,2425.48115740026,692.948744054514,1087016.95,974766.7125,1033936.95625,1
744000,-262,980,-89,18,953,-111,-67,980,-145,50,1088,237,154,1000,101,38,1038,9,-80,1029,89,127,981,-50,9,1009,-77,-99.1125,1029.371875,103.85,120.1125,978.075,-33.725,1.903125,1013.503125,-71.534375,-89.3994799436615,1029.17259511039,94.8344088539624,113.9088507773,977.983451009964,0,0,1013.39178816805,0,109.989317663126,1029.47104591387,113.264513418811,121.836186127111,978.1206884889,60.7332281374866,19.6160807757309,1013.55868879163,74.5836987886763,2281.49200626956,204.817388322884,2050.43510971784,418.350940438871,89.6557993730407,2559.14670846394,382.363626567396,112.98431622257,446.958062304077,47.7649663065887,14.3114425661037,45.2817304187665,20.4536290285825,9.46867463656032,50.5880095325358,19.5541204498539,10.6294080842994,21.1413826961265,3.7562608304975,4.49712781281672,5.83254311400989,6.25269095565724,3.03183134579703,3.33767861390744,3.68362300029306,3.05283028279926,4.85157509518221,-0.697370119604386,-0.288633782154552,0.120141353040036,-1.37448850039165,-0.172589483598219,1.25907833031987,-0.959409581968659,-0.155539103111713,0.588750967132504,-70,1039,89,127,981,-60,9,1019,-77,-97.2013888888889,1029.76388888889,103.086805555556,121.840277777778,978.180555555556,-37.2916666666667,2.97222222222222,1013.62152777778,-72.25,312,108,326,136,47,212,105,58,154,1041.44817166591,987.505946167937,1016.4348782263,1235.434375,1155.49375,1100.365625,4093.19212321734,2604.95725652342,625.229838073541,1084737.134375,975252.6625,1033248.734375,1
746000,-121,990,29,81,944,-111,-19,980,-116,-20,1058,138,181,1000,-20,38,1038,-38,-70,1039,89,136,972,-70,9,1019,-77,-68.36875,1033.865625,87.03125,133.734375,974.984375,-65.68125,8.171875,1013.334375,-75.23125,-64.1773540587173,1033.7617685762,84.1493863257953,132.046559399566,974.893460099929,-62.2061131042232,0,1013.2365053496,-72.8501988762471,69.9094950632602,1033.91729752674,88.2144050028112,134.535973349138,975.029751148651,67.2525092468675,13.702531700383,1013.38315649857,76.3542729649101,213.719396551724,107.182513714734,207.992750783699,215.719190830721,88.7615105799373,209.528173981192,121.359081112853,99.1762441222574,170.767672413794,14.6191448639011,10.3528988073261,14.4219537783096,14.6873820278061,9.42133273905223,14.4750880474418,11.0163097774551,9.95872703322354,13.0678105439968,4.19603648109724,3.86155978398102,4.34672949539051,4.06562381697749,3.17460438306832,3.17226356946091,3.19257610075788,2.72007431751122,2.91344832087911,0.406767923710353,-0.463207213315062,-0.334887686120977,-0.0618403259415563,-0.162208365998656,-0.195884772470153,0.0798370657842931,-0.300797642587915,-0.0644274492210653,-70,1039,89,136,972,-70,9,1019,-77,-68.8194444444444,1034.17361111111,87.3541666666667,133.71875,975.107638888889,-65.5902777777778,8.15625,1013.57291666667,-75.2777777777778,101,68,109,100,56,91,57,58,78,1039.97537801045,986.520874265866,1016.29783963481,1189.265625,1174.4,1098.9875,251.40979604378,305.834043476525,182.140963772495,1081654.096875,973305.84375,1032963.15625,1
748000,-181,970,9,100,935,-121,-38,971,-116,80,1068,326,309,1000,40,67,1038,-38,-60,1039,99,145,972,-70,9,1009,-77,-57.95,1033.703125,95.19375,150.121875,972.184375,-66.421875,5.521875,1012.83125,-81.346875,-57.2609809023811,1033.57165271721,86.8725770168927,147.378380767608,972.071857185816,-61.8359102400657,0,1012.71654338752,-78.3618336698483,62.4725939912855,1033.76814524583,98.3011953131802,151.861233944019,972.240217551712,68.7876033526391,15.7415652017199,1012.88833602229,82.7365736841936,546.329780564267,134.848893025078,603.159835423197,526.903595219436,108.922012147335,320.871620297806,217.986980799374,116.002782131661,228.741369514107,23.3736984785093,11.6124456091333,24.5593126007874,22.9543807413626,10.4365708998375,17.9128897807642,14.7643821678854,10.7704587707145,15.1241981445003,14.4602187726761,6.48744023491569,27.6952208513369,17.9473890726233,4.2010289668524,6.77732491893569,4.43184054367069,3.36976411059648,2.73915512255423,1.27444387202969,-0.914697999653504,2.52886080518638,2.77351828736027,-0.657807480038832,0.49196207896499,0.332235555923591,-0.412625602635668,-0.035170213151219,-60,1039,89,136,972,-70,9,1009,-77,-58.7847222222222,1034.10416666667,94.7986111111111,148.21875,972.534722222222,-66.4583333333333,5.32638888888889,1013.21875,-81.34375,261,98,317,209,65,161,105,67,78,1040.25693107134,986.381813683429,1016.32461592703,1188.659375,1188.978125,1105.8625,863.998087361137,576.289020177184,271.641964468531,1082242.528125,973044.609375,1033035.91875,1
750000,-181,970,9,100,935,-121,-38,971,-116,80,1068,326,309,1000,40,67,1038,-38,-50,1039,108,172,972,-60,9,1009,-77,-48.16875,1034.109375,107.534375,167.1625,969.44375,-62.259375,5.9,1012.74375,-82.240625,-46.7023736178006,1033.97042505419,96.1952214842468,164.072580149708,969.329819412597,-57.5549223226836,0,1012.62638252769,-79.3847070262956,53.3210793214091,1034.17803260609,111.061117746041,168.782663505468,969.500332000975,64.9146795801997,15.7939861972841,1012.80214318987,83.5780510959666,524.548236677121,142.448814655172,773.346777037613,545.992319749215,110.053252351097,338.744425940443,215.312852664577,118.648863636363,222.465429075236,22.9030180691786,11.9351922755845,27.8091132012082,23.3664785483225,10.4906268807492,18.4050108921577,14.6735426078564,10.8926059157744,14.915275025129,14.1379263644468,6.17794064826478,14.7348967431643,11.1667573404554,3.87100390297983,5.86280772982784,4.41402786708086,3.50573368310282,2.6456309435002,0.371579207591494,-0.96802363159798,0.975679099366608,1.27330338844922,-0.592616907126021,0.0779807377209321,0.241949925249007,-0.433225120765525,-0.0306800925376111,-40,1039,118,181,972,-60,9,1019,-77,-48.125,1034.65972222222,108.09375,166.59375,969.836805555556,-61.9791666666667,5.77777777777778,1013.15625,-82.1979166666667,261,98,317,209,65,161,105,67,78,1041.4359925558,986.173380652024,1016.30743193349,1191.625,1199.115625,1107.040625,917.949289311047,571.456601680317,248.745155603303,1084701.9125,972632.396875,1033002.921875,1
752000,-80,1009,89,136,935,-90,-29,990,-106,-10,1058,148,209,990,-30,38,1038,-38,-40,1039,118,181,972,-60,9,1019,-77,-42.5,1033.51875,121.784375,177.921875,967.33125,-58.5625,8.5375,1013.775,-76.665625,-39.4974652854309,1033.42494065587,120.589062003965,176.935824443264,967.228292568462,-55.7025330008497,0,1013.69506243762,-74.1552842552792,43.8890646972569,1033.56550953483,122.358042747504,178.39055643447,967.38249286412,59.8905251271017,13.7910750124854,1013.81489003171,77.833415863625,120.376175548589,96.9588949843261,140.495679858935,167.520523119122,99.4510579937302,157.801724137931,117.672570532915,81.1341692789967,180.988156347963,10.9716077011799,9.84677078967141,11.8530873555768,12.9429719585234,9.97251512877921,12.5619156237387,10.8476988588785,9.00745076472787,13.4531838740115,3.9013671875,3.13892741988646,2.8711542770828,3.48341036470893,3.05580021571041,2.61187747157677,3.53253221636192,3.16147849695093,2.73764850096748,-0.534885310063639,-0.303414618781022,-0.202352151487808,-0.490620632782988,-0.423095192339922,-0.101425766796473,-0.427580903164324,-0.201053605683423,0.00172711601345173,-40,1039,118,181,972,-50,9,1019,-77,-42.1180555555556,1033.75694444444,122.010416666667,178.243055555556,967.680555555556,-58.5416666666667,8.72569444444444,1013.88888888889,-76.7430555555556,70,49,59,73,55,60,67,48,68,1041.66350364245,985.471361981212,1016.85081114218,1197.803125,1203.815625,1101.690625,173.145861992835,216.33087392765,185.346670676764,1085155.403125,971238.953125,1034068.865625,1
754000,-70,1009,99,154,935,-90,-29,980,-106,-10,1058,158,218,990,-30,38,1038,-38,-40,1029,128,181,962,-60,9,1019,-77,-36.5625,1032.80625,127.51875,184.74375,965.221875,-61.75,6.625,1014.4,-75.1375,-33.0058939096267,1032.72118626805,126.450240707143,184.134909445419,965.129672066237,-59.2492450570524,0,1014.30985228618,-72.3804700572021,37.9720291793841,1032.84867901837,128.044206233629,185.046514422726,965.267817434623,62.9136312733576,11.9577380804231,1014.44491903208,76.4108140252412,105.387931034483,87.9184561128527,134.708111285266,112.310305642633,88.9694259404386,145.51724137931,99.4075235109718,91.419435736677,193.573510971786,10.2658624106542,9.37648420853215,11.6063823513301,10.5976556672989,9.4323605709514,12.06305273881,9.97033216653145,9.56135114597707,13.9130697896541,3.35653037929101,2.88069871912249,2.90419355272511,3.17121686600082,2.75153648029986,2.48625859725218,3.72159022148406,3.1614198806566,2.67263790838073,-0.0977736403119032,-0.248010206424523,0.0155478369825296,0.0440725246964334,-0.335066506465319,-0.0260780317029852,-0.254281461142283,-0.343311515927685,0.0267206913229604,-40,1039,128,190,972,-60,9,1019,-67,-36.4583333333333,1032.88888888889,127.479166666667,184.760416666667,965.461805555556,-61.875,6.77430555555556,1014.61805555556,-75.25,60,49,59,64,55,60,67,58,68,1041.4080065622,984.818034828125,1017.34287324318,1196.8875,1211.715625,1098.80625,164.428397096284,163.097289580748,195.510177176542,1084613.5875,969942.296875,1035080.09375,1
756000,-161,1000,-39,27,935,-111,-29,980,-145,60,1058,158,318,990,-30,38,1047,-38,-30,1029,128,190,962,-60,9,1019,-77,-37.309375,1032.625,125.1125,183.64375,964.64375,-64.184375,5.484375,1013.575,-79.2125,0,1032.52362598017,120.406641919894,175.718073706122,964.526592936338,-61.0298484358138,0,1013.4580146144,-75.9086382244887,43.143257005006,1032.67542093341,126.515414080657,185.760278988809,964.702110757513,65.6679383337105,12.7376165352863,1013.63328859603,80.7666778442694,470.822482366773,104.460815047022,354.118965517242,784.305289968653,112.951057993731,193.248030956113,132.582827194357,118.533542319749,249.41551724138,21.6984442383958,10.2206073717281,18.8180489296112,28.0054510759718,10.6278435250869,13.9013679526913,11.5144616545611,10.8873110693022,15.7928945175158,10.7894079349934,3.67264293818069,25.3297059744794,12.3165928326519,2.65536038853193,3.35375006041004,3.140671968902,3.49483548098308,3.50482095605463,-1.34765995232069,-0.50472399247199,-3.23326707323799,-0.793150445664448,-0.318056952392619,-0.274329154187455,0.0848328157565075,-0.296759472311132,-0.212855672888042,-30,1039,128,190,972,-60,9,1019,-77,-35.9027777777778,1032.95833333333,126.395833333333,184.708333333333,964.913194444444,-63.8888888888889,5.37152777777778,1013.87847222222,-79.1493055555556,221,58,197,291,55,81,67,67,107,1041.24519968637,984.569634209043,1016.86670092119,1196.228125,1212.471875,1102.459375,493.82723275271,833.25429219915,250.7672110426,1084286.015625,969469.321875,1034137.946875,1
758000,-161,1000,-39,27,935,-111,-19,980,-145,60,1058,158,318,1000,-20,38,1047,-48,-40,1039,118,181,972,-60,9,1009,-77,-42.840625,1033.15,120.271875,176.646875,966.56875,-62.9375,5.88125,1012.959375,-80.990625,0,1033.0405343954,116.011842783865,169.19078968957,966.447191652352,-59.3340059877337,0,1012.84158307198,-78.3497741683214,48.2094713204781,1033.20444189425,121.611253077172,178.859433284912,966.629307826946,64.5883600194338,12.8641944947983,1013.01810355245,82.3062307787205,490.366369514108,112.848902821317,324.988548197495,789.04419083072,117.437264890282,211.187304075235,131.308738244514,119.355711206897,215.507748824451,22.1442175186686,10.6230364219142,18.0274387586672,28.089930416979,10.8368475531532,14.532284888318,11.4590024977968,10.925003945395,14.6801821795389,9.01790988207245,3.63401538069131,26.1360677542321,11.7188506856294,2.98794005115187,3.51131798032102,2.81397942101886,3.43016111163081,3.51519542433924,-0.742257812055841,-0.490490915470006,-3.19328297437274,-0.17715875908622,-0.30130041811625,-0.299892003162955,0.150323878787266,-0.235640542826838,-0.392972226854457,-40,1039,118,181,972,-60,9,1019,-77,-42.0138888888889,1033.54861111111,121.295138888889,176.996527777778,966.861111111111,-62.5347222222222,5.74305555555556,1013.22916666667,-80.6388888888889,221,58,197,291,65,91,57,67,97,1041.40338647138,985.107763074518,1016.37793416748,1197.44375,1206.153125,1103.725,497.853933554564,847.083472147488,218.138132993157,1084624.86875,970534.571875,1033145.48125,1
