TIME_SAMPLE,MINACCX1,MINACCY1,MINACCZ1,MINACCX2,MINACCY2,MINACCZ2,MINACCX3,MINACCY3,MINACCZ3,MAXACCX1,MAXACCY1,MAXACCZ1,MAXACCX2,MAXACCY2,MAXACCZ2,MAXACCX3,MAXACCY3,MAXACCZ3,MEDIANACCX1,MEDIANACCY1,MEDIANACCZ1,MEDIANACCX2,MEDIANACCY2,MEDIANACCZ2,MEDIANACCX3,MEDIANACCY3,MEDIANACCZ3,MEANACCX1,MEANACCY1,MEANACCZ1,MEANCACCX2,MEANACCY2,MEANACCZ2,MEANACCX3,MEANACCY3,MEANACCZ3,ARMEMANX1,ARMMEANY1,ARMMEANZ1,ARMMEANX2,ARMMEANY2,ARMMEANZ2,ARMMEANX3,ARMMEANY3,ARMMEANZ3,RMSX1,RMSY1,RMSZ1,RMSX2,RMSY2,RMSZ2,RMSX3,RMSY3,RMSZ3,VARX1,VARY1,VARZ1,VARX2,VARY2,VARZ2,VARX3,VARY3,VARZ3,STDX1,STDY1,STDZ1,STDX2,STDY2,STDZ2,STDX3,STDY3,STDZ3,KURTX1,KURTY1,KURTZ1,KURTX2,KURTY2,KURTZ2,KURTX3,KURTY3,KURTZ3,SKEWX1,SKEWY1,SKEWZ1,SKEWX2,SKEWY2,SKEWZ2,SKEWX3,SKEWY3,SKEWZ3,MODEX1,MODEY1,MODEZ1,MODEX2,MODEY2,MODEZ2,MODEX3,MODEY3,MODEZ3,TRIMX1,TRIMY1,TRIMZ1,TRIMX2,TRIMY2,TRIMZ2,TRIMX3,TRIMY3,TRIMZ3,RANGEX1,RANGEY1,RANGEZ1,RANGEX2,RANGEY2,RANGEZ2,RANGEX3,RANGEY3,RANGEZ3,SMV1,SMV2,SMV3,SMA1,SMA2,SMA3,EVA1,EVA2,EVA3,AAE1,AAE2,AAE3,FREEZE
620000,30,950,257,-336,833,151,-67,942,-184,151,1029,356,-63,1064,323,233,1066,-9,90,990,316,-245,935,242,116,1009,-87,87.5733333333333,992.433333333333,314.606666666667,-237.09,935.113333333333,239.21,100.413333333333,1005.38,-91.16,79.3694102173735,992.164254306377,313.738377703323,-221.31282515978,933.285829986904,234.787282435913,0,1004.77693383636,-77.2690593995058,91.0668618836365,992.567663520561,315.038759520158,242.298101519595,936.038930814312,241.410901438467,126.806992446526,1005.6817090909,96.3455932221777,626.171861761428,267.53734671126,272.975206243033,2505.05207357861,1737.72624303233,1061.33702341137,6017.2332664437,608.784882943145,975.57966555184,25.0234262594359,16.3565689162263,16.5219613316045,50.0504952380954,41.6860437440677,32.5781678952542,77.5708274188415,24.6735664820298,31.2342706902505,2.51555122345469,2.53718701469876,2.97511176531565,4.16599418412033,3.28754842247474,2.99243247860084,1.89170550241243,2.4522545985806,2.47314085370699,0.0462711728311933,-0.0652224836388176,0.0311627570662049,0.928838076113794,0.396614713495345,0.263085454743169,-0.126609193888666,0.065460551573421,-0.0804292808023179,90,990,316,-236,925,242,135,1000,-77,87.4703703703704,992.574074074074,314.544444444444,-239.962962962963,934.192592592593,238.607407407407,101.12962962963,1005.27037037037,-90.9592592592593,121,79,99,273,231,172,300,124,175,1045.24500616498,995.950529889291,1017.8103356256,1394.61333333333,1411.41333333333,1202.28,630.015393868851,3705.96700247191,6279.03058150485,1092733.16,993156.473333333,1036758.18666667,1
622078,30,950,277,-336,833,171,-67,942,-155,151,1029,356,-27,1055,343,233,1066,-9,95.5,990,316,-236,925,242,121,1009,-87,94.7333333333333,990.493333333333,320.486666666667,-229.15,934.393333333333,246.836666666667,111.446666666667,1004.51333333333,-84.98,88.4143385506661,990.209517775437,319.735880526971,-203.415562409117,932.787345141681,242.881589456964,0,1003.93822994274,-71.6471010371816,97.4472506880859,990.635254100452,320.859304576528,235.143041572571,935.214043236449,248.796670663683,133.611601292702,1004.80006303078,89.3481206666747,523.306577480491,282.103634336678,239.789119286511,2791.83361204013,1539.53707915273,974.692296544036,5449.86671125976,578.056677814939,764.033043478262,22.8758951186722,16.7959410077756,15.4851257433226,52.8378047617436,39.2369351396453,31.2200624045506,73.823212550388,24.0428092746031,27.6411476512511,2.61715891088093,2.51325590935965,2.47345353696656,5.04188859758578,3.70677093540074,2.91660085664113,2.02917821543477,2.50861473063146,2.63310382096711,-0.0741898759815258,0.035263702574893,-0.06775639250414,1.1581938898252,0.632626495374118,0.195447574375671,-0.251461300386082,-0.0776532784371599,0.191381717564511,101,990,316,-236,925,242,145,980,-77,94.7592592592593,990.52962962963,320.559259259259,-232.585185185185,932.781481481481,246.411111111111,113.133333333333,1004.59259259259,-85.3814814814815,121,79,79,309,222,172,300,124,146,1045.75488486156,995.325862037968,1017.20153972715,1405.71333333333,1410.38,1204.5,547.516866878445,3831.95781627923,5697.23459396471,1093804.86666667,991817.34,1035458.31333333,1
624156,-10,950,277,-345,842,171,-58,942,-155,161,1039,366,-27,1055,343,262,1066,-9,101,990,326,-236,925,252,126,1009,-87,96.9966666666667,988.966666666667,324.873333333333,-224.436666666667,932.226666666667,251.423333333333,114.113333333333,1004.38333333333,-84.42,93.8062255377243,988.629857609346,324.126089910154,-190.813248136216,930.758864014883,247.068289383237,0,1003.83292560549,-67.3795286226956,99.9574742911538,989.135818109256,325.2448616043,231.416802904773,932.978495643567,253.561596724215,137.794460459531,1004.65753866678,89.5710518713124,585.093634336677,335.717948717949,242.345105908584,3192.5611928651,1407.00530657748,1083.40212931996,5985.41186176143,552.732162764772,899.234381270903,24.1887088191304,18.3226075851105,15.5674373584281,56.5027538520478,37.5100694024615,32.9150744996872,77.36544358925,23.5102565440016,29.9872369729341,3.73189616871694,2.60024923502054,2.69468098016978,5.28983409709217,3.72466463850827,3.12299823605438,1.87602236286906,2.68245263856482,2.55423052566319,-0.386451440912947,0.27254753850344,-0.0234427569037924,1.09929421890962,0.706432648076189,0.163875634888389,-0.163904454669397,-0.110208906663847,0.268900744718577,101,980,326,-236,916,272,194,1009,-106,97.3481481481482,988.648148148148,324.840740740741,-227.8,930.618518518518,251.025925925926,115.033333333333,1004.55555555556,-84.8333333333333,171,89,89,318,213,172,320,124,146,1045.90534819622,993.555508776547,1017.66048283527,1410.90333333333,1408.08666666667,1205.97,662.900874792206,4158.24480248533,6202.75743090416,1094165.38333333,988296.093333333,1036347.05666667,1
626234,-10,950,277,-390,842,121,-67,923,-155,161,1058,376,-18,1064,353,281,1076,-9,101,990,326,-236,925,252,126,1009,-87,95.0633333333333,988.73,326.093333333333,-226.386666666667,932.256666666667,251.943333333333,112.053333333333,1005.35666666667,-82.27,88.7413192579592,988.384124744902,325.292090487665,-171.5170823232,930.321352875373,246.263505529872,0,1004.54710947196,-64.5094934349597,99.2115416672879,988.9039774754,326.492439932892,236.626090418336,933.250332618925,254.639464079444,146.991088165235,1005.75914777512,88.0175929383817,808.58794871795,345.21448160535,261.322363433668,4756.83995540691,1859.89042363434,1370.381393534,9080.69948717949,812.143266443703,982.017157190636,28.4356809082876,18.5799483746686,16.1654682404707,68.9698481614025,43.1264469164147,37.0186627734445,95.2927042704712,28.4981274199499,31.3371529847661,2.83996460031668,3.18915133845245,2.87605923718819,4.2847501483023,3.30813491267267,3.47100496119331,1.69829307981666,2.83968485405683,2.26374437913029,-0.1496185999074,0.363245494065239,0.0293974582344817,1.02472350222886,0.678473738053942,0.103938621236091,-0.0866479148811178,-0.14144749720818,0.145935641529318,101,980,316,-227,916,232,-19,990,-77,95.2740740740741,988.277777777778,326.048148148148,-230.540740740741,930.755555555556,251.492592592593,112.307407407407,1005.71481481481,-82.5555555555556,171,108,99,372,222,232,348,153,146,1045.99529993571,995.133470631841,1019.7430485457,1409.95333333333,1410.58666666667,1207.88,847.21652725237,6027.01037576154,9400.79384074212,1094371.32,991789.346666667,1040904.94,1
628312,-10,941,287,-390,842,90,-87,923,-155,191,1058,386,109,1083,353,300,1095,0,90,990,336,-245,925,257,116,1009,-77,92.1866666666667,987.053333333333,331.273333333333,-229.423333333333,931.64,258.05,111.236666666667,1004.57333333333,-79.0066666666667,73.613122627799,986.710326241723,330.298935752831,-197.243941555015,929.072358379883,251.454462517924,0,1003.29267120759,0,98.6526904515702,987.225067212808,331.761942764185,244.616713792551,932.975112208252,260.809707130186,154.929435550511,1005.20965972279,85.1261416957212,1238.09881828316,340.184437012263,325.04878483835,7226.35865105909,2497.79638795987,1436.6897993311,11668.4287513935,1283.1551393534,1007.76584169454,35.1866284017546,18.4440894872114,18.0291093745185,85.0079916893646,49.9779590215513,37.903691104312,108.020501532781,35.8211549137294,31.7453278719017,2.77973727992099,3.28336676509786,2.98071107384231,5.06836266686791,3.48211300492217,4.59414790909847,1.61087499459268,2.20728930021543,2.33199349660763,-0.0883321677858697,0.118295629513174,0.170929623861503,1.29549399660185,0.852544131306786,-0.325590253015638,-0.0677415797119381,-0.124409995177568,0.217551981940388,70,990,336,-245,916,232,233,990,-77,92.3740740740741,986.925925925926,330.962962962963,-235.788888888889,929.211111111111,258.525925925926,111.762962962963,1004.95555555556,-79.5703703703704,201,117,99,499,241,263,387,172,155,1046.02573388009,998.150949625265,1019.8055898117,1410.58,1421.52666666667,1209.22333333333,1286.00098792931,8856.77186851621,12204.3377990766,1094411.67333333,998301.6,1041696.05,1
630390,0,931,287,-400,814,90,-87,923,-135,191,1019,386,163,1120,363,320,1095,38,101,990,336,-249.5,925,262,106,1009,-77,91.7033333333333,984.95,337.22,-230.15,929.153333333333,261.983333333333,111.553333333333,1004.41666666667,-75.4,0,984.645051921889,336.201515938522,-314.997601424332,926.096138606885,254.659120489701,0,1003.0815326174,0,99.8737703303525,985.10162419925,337.727888494075,251.619891900462,930.756405654383,264.875801084206,160.479032898382,1005.07966019283,82.5267633357002,1570.50366778149,299.706521739131,343.944749163879,10378.1413043478,2991.54162764771,1529.01978818283,13353.8867781494,1336.73885172798,1129.27090301003,39.6295807167007,17.3120340150755,18.5457474684597,101.873162826859,54.694987225958,39.1026826213092,115.559018592879,36.5614394099573,33.6046262144073,2.59720320260464,2.72092951112586,2.8166751194103,5.70593677232636,3.89745049737078,5.06712184199343,1.5867904142969,2.10809055968072,2.54729342218024,-0.183092601328085,-0.28426400239992,0.0653809040338057,1.5019814263051,0.958653738815324,-0.563334929345023,-0.0702881947988758,-0.140177643585463,0.459804737720628,111,990,336,-263,907,232,233,1019,-87,91.8,985.281481481481,337.148148148148,-238.962962962963,926.285185185185,263,112.218518518519,1004.67777777778,-76.4444444444444,191,88,99,563,306,273,407,172,173,1046.0633260398,998.718385352907,1020.25350505543,1413.87333333333,1429.00666666667,1210.39666666667,1621.17441524681,12411.6931409165,13959.7775579293,1094460.10666667,999779.246666667,1042749.31,1
632468,0,931,287,-400,814,101,-116,923,-155,191,1029,396,181,1129,363,320,1085,38,90,985,336,-254,920.5,262,121,1009,-87,90.3766666666667,984.95,337.55,-233.486666666667,927.403333333333,260.766666666667,113.186666666667,1003.85666666667,-77.5033333333333,0,984.627102910829,336.619215080768,0,924.434873720298,253.741412699577,0,1002.4550802712,0,98.9239270011726,985.110861781556,338.015113074352,255.476313318215,928.968601909307,263.754544984537,163.992764068012,1004.55126797989,84.8042648298618,1623.41283166109,317.967391304348,315.265050167223,10788.0834336678,2915.43878483835,1572.44704570792,14129.5035005574,1399.708483835,1188.95985507246,40.291597531757,17.8316401742618,17.7557047217851,103.865699023632,53.9948033132666,39.6540924206811,118.867588099353,37.4126781163151,34.4812971779262,2.50072323110205,2.90384783350813,2.88579777427762,6.25816325652521,4.53114735217942,4.33147844823062,1.59366154323527,2.2059898439385,2.87578314672196,-0.215477046794435,-0.162422214482817,0.0997219784322613,1.63331852292663,1.08716979324895,-0.264372160913464,-0.115124056390816,-0.184721812603575,0.482639192611203,111,980,336,-254,925,232,252,1028,-87,90.7333333333333,985.096296296296,337.555555555556,-243.203703703704,924.166666666667,261.274074074074,114.214814814815,1004.0962962963,-78.5037037037037,191,98,109,581,315,262,436,162,193,1046.07092042242,997.73760001558,1020.4324663706,1412.87666666667,1430.63666666667,1216.21333333333,1658.63737562987,12826.2684710307,14759.6459674975,1094483.57,997817.27,1043208.64,1
634546,-10,931,287,-400,824,70,-116,914,-165,191,1029,396,254,1129,353,359,1095,38,90,990,336,-254,920.5,262,121,1009,-87,89.3466666666667,985.09,339.293333333333,-232.74,929.496666666667,263.133333333333,117.1,1002.58666666667,-79.2433333333333,0,984.712817127707,338.188384588096,0,926.438846193278,253.135837470039,0,1000.81910033053,0,98.5509005539777,985.278253422183,339.847338276076,257.884883879093,931.127329280659,266.364474608258,168.987810211269,1003.46775068592,86.4550172054809,1735.23727982163,372.169130434783,377.505641025642,12377.9656187291,3044.19731326644,1716.60423634337,14894.1170568562,1773.41386845039,1198.96065774805,41.6561793713925,19.2916855260183,19.4295043947508,111.256305972871,55.1742450176388,41.4319229139002,122.041456304225,42.1119207404553,34.6260112884526,2.60014118912295,2.63619803656292,3.18940589048949,7.33571900671269,4.85462409890562,6.77708935509085,1.68891101251659,2.01263648827325,3.26433658969313,-0.230926432324006,-0.0547126068686057,0.18583599438267,1.89841937981743,1.26714297791535,-0.971901582404268,-0.0564645248285599,-0.0202307171330478,0.537111706494502,101,990,346,-227,916,272,262,1028,-97,89.8111111111111,985.177777777778,339.074074074074,-244.97037037037,925.307407407407,264.733333333333,117.296296296296,1002.36296296296,-80.4259259259259,201,98,109,654,305,283,475,181,203,1046.77477774262,1001.01820842613,1020.03641151229,1413.86333333333,1438.11,1220.00333333333,1811.45703542816,14584.1453688394,15690.400657214,1095981.73,1004452.75,1042978.87666667,1
636625,-30,931,267,-390,833,70,-106,895,-165,191,1058,396,254,1120,353,359,1095,29,90,990,336,-254,925,262,106,1009,-97,82.1033333333333,986.436666666667,335.503333333333,-231.566666666667,931.733333333333,259.586666666667,114.6,1002.82,-88.01,0,985.992840884988,334.255287954169,0,929.291972000521,251.304129708447,0,1000.72544628675,0,91.9915032308238,986.65985189088,336.127173353579,255.319903911413,933.01441575144,262.294097023424,158.003375491369,1003.85561710836,93.661998697444,1727.23677814939,441.83878483835,420.391293199552,11603.8115942029,2396.88517279822,1417.68142697882,11871.4782608695,2085.0979264214,1030.24404682274,41.5600382356584,21.0199615803253,20.5034458859859,107.72098957122,48.9579939621531,37.6521105248939,108.95631354295,45.6628725160979,32.0974149554562,2.52431711968327,3.22287800797915,3.51919075908087,6.30711180449837,4.54638734802266,7.5414491151678,2.00597198188967,1.95364902261214,3.36980686497983,-0.220335274417352,0.319582567690353,0.165794446217028,1.55229985466705,1.07599768150083,-0.983745125589815,0.0670365389276672,-0.191851182894423,0.570556263451514,101,990,326,-236,935,272,19,1028,-97,82.6148148148148,985.974074074074,335.185185185185,-241.692592592593,928.166666666667,260.751851851852,114.196296296296,1003.12222222222,-89.1666666666667,221,127,129,644,287,283,465,200,194,1046.24133198787,1001.43857395532,1019.20650207958,1404.64333333333,1431.82,1219.02333333333,1806.49275459707,13364.4183963729,12681.1390664952,1094941.57666667,1004502.34666667,1041463.73666667,1
638703,-30,931,267,-390,861,151,-58,895,-155,141,1058,386,27,1037,333,320,1085,29,70,990,336,-254,925,252,87,1009,-87,71.4866666666667,988.293333333333,331.163333333333,-242.653333333333,928.806666666667,254.11,99.1166666666667,1004.41666666667,-88.22,0,987.902610802381,330.263446944803,0,927.573714390565,251.225122380696,0,1002.89095571247,0,77.9494708128285,988.490799147873,331.609594754635,253.52132060243,929.431396069661,255.496725354097,125.824653122245,1005.16570607371,92.9998924730561,969.006510590858,391.652798216278,296.759186176143,5410.45467112597,1164.77855072464,709.048060200669,6027.82246376812,1510.29069119286,869.108628762542,31.1288694075268,19.7902197616974,17.2266998051322,73.5557929134475,34.128852174145,26.6279563654568,77.6390524399166,38.8624586354603,29.4806483775805,2.94107847361501,3.70899644213544,3.91008909629411,4.20859999108729,3.16237893845575,3.50538256461266,2.5591579490858,2.5411164220354,3.06648611358559,-0.0755317156296489,0.590705447874346,0.00959998425944603,0.875760940226034,0.444391774397163,-0.051165132594854,0.372963645392108,-0.405339890953588,0.2900378190505,60,990,336,-254,916,262,19,1019,-97,71.7814814814815,987.451851851852,331.185185185185,-246.833333333333,927.692592592593,253.896296296296,96.6148148148148,1005.35925925926,-88.6703703703704,171,127,119,417,176,182,378,190,184,1045.39559672272,996.388972497767,1016.42800492235,1391.41,1425.75,1195.3,1018.208857129,6187.68668123739,6393.97349360066,1093155.10333333,993394.356666667,1034838.92,1
