TIME_SAMPLE,MINACCX,MINACCY,MINACCZ,MAXACCX,MAXACCY,MAXACCZ,MEDIANACCX,MEDIANACCY,MEDIANACCZ,MEANACCX,MEANACCY,MEANACCZ,ARMEMANX,ARMMEANY,ARMMEANZ,RMSX,RMSY,RMSZ,VARX,VARY,VARZ,STDX,STDY,STDZ,KURTX,KURTY,KURTZ,SKEWX,SKEWY,SKEWZ,MODEX,MODEY,MODEZ,TRIMX,TRIMY,TRIMZ,ENTROPYX,ENTROPYY,ENTROPYZ,RANGEX,RANGEY,RANGEZ,SMV,SMA,EVA,AAE,FIX,SLFX,FIY,SLFY,FIZ,SLFZ,FREEZE
440000,-135,971,-126,-77,1038,-58,-106,1009,-97,-109.676666666667,1007.03,-92.36,-108.715514576131,1006.90478481363,-90.3878793274498,110.13157282693,1007.09244362174,93.3026973529347,100.326544035674,126.189732441472,175.609096989967,10.0163138946258,11.2334203358315,13.2517582603203,3.74354311972154,3.37845116505029,2.94149734145555,0.304173114489214,-0.206307971770898,-0.00565221033305996,-106,1009,-97,-109.937037037037,1007.06296296296,-92.3,0.91829583405449,0.91829583405449,0.91829583405449,58,67,68,915.588961210475,1088.16,181.350820000173,931562.592,0,545.790801278021,0,527.767929226188,0,586.718319925969,1
444687,-155,971,-135,-48,1066,-29,-97,1009,-87,-99.65,1008.25666666667,-82.8066666666667,-95.5667248028368,1008.05888799031,-77.2390918108566,101.370459207799,1008.35574575643,85.187714294179,347.004180602006,200.472363433667,401.340423634338,18.6280482230964,14.1588263437923,20.0334825638065,3.96474856027291,3.51513552306912,2.6641600885465,0.215128734880789,0.174710657630858,0.0795522909937843,-106,1009,-87,-99.8222222222222,1008.18518518519,-82.8222222222222,0.91829583405449,0.91829583405449,0.91829583405449,107,95,106,915.227161577466,1071.642,524.055138511871,930882.804,0,2541.687982068,0,950.071857307629,0,2072.94873793151,1
449375,-223,942,-213,-38,1066,-58,-116,1009,-116,-116.673333333333,1003.87,-114.986666666667,-111.223651762103,1003.45433714689,-110.496127679782,119.197371335669,1004.07657576502,117.061835511551,597.337748049052,416.180367892976,483.150323299888,24.4404940221971,20.4004992069551,21.9806806832702,5.23798421165493,3.75714735774119,4.1107173105994,-0.561247601831405,-0.23786803095727,-0.172847784727248,-106,1009,-116,-116.174074074074,1004.06666666667,-115.022222222222,0.91829583405449,0.91829583405449,0.91829583405449,185,124,155,915.898527422877,1111.977,745.603510197372,932473.131,0,3999.94240635291,0,1269.9857373485,0,2082.96821752743,1
454062,-165,961,-203,-106,1019,-116,-145,990,-155,-141.42,993.43,-155.936666666667,-140.308320277018,993.316600630971,-154.048833204273,141.955345091335,993.486539080089,156.876416328268,152.210969899666,112.71414715719,294.949152731327,12.3373809983994,10.6166919121349,17.1740837523091,2.77804641275836,3.18142757561964,2.65380904720452,0.243136131789847,-0.24002061056942,-0.165873294412507,-145,990,-155,-141.633333333333,993.607407407407,-155.788888888889,0.91829583405449,0.91829583405449,0.91829583405449,59,58,87,914.141692267915,1161.708,343.370696607789,928599.33,0,951.32750482396,0,451.336879723168,0,1400.2962697985,1
458750,-194,952,-233,-135,1009,-135,-165,980,-184,-163.17,982.56,-188.44,-162.463562127703,982.441376326857,-186.958589458034,163.524198005474,982.619363402398,189.176337491417,116.10143812709,117.049899665552,278.983010033445,10.7750377320495,10.818960193362,16.7027844994014,2.834362593869,2.86805463131982,2.85903032995274,-0.174951713193058,0.102264119753996,-0.127152603090494,-165,980,-184,-162.948148148148,982.588888888889,-188.303703703704,0.91829583405449,0.91829583405449,0.91829583405449,59,57,98,912.492087294342,1200.753,306.186045222734,925261.797,0,654.68895854668,0,480.277220687987,0,1090.59465735118,1
463437,-203,952,-223,-87,1028,-58,-155,990,-179,-146.523333333333,989.466666666667,-164.656666666667,-141.470069521581,989.213769109332,-152.360270668515,148.74088207349,989.593472088413,169.412150292317,656.952630992195,251.794871794871,1593.97202898551,25.6310871987943,15.8680456198888,39.9245792587161,2.17802154820874,2.60933675885151,2.20842483270924,0.487703053641167,0.205287573937873,0.621909782890699,-165,990,-203,-147.162962962963,989.374074074074,-166.577777777778,0.91829583405449,0.91829583405449,0.91829583405449,116,76,165,913.383597876647,1170.582,2188.39676579798,927107.61,0.101191612012312,4166.25282536237,0,1291.29257017188,0.0547933951216327,9926.40636011266,1
468125,-135,952,-126,-67,1114,-19,-97,1009,-87,-100.196666666667,1008.16333333333,-84.1366666666667,-98.889577172503,1007.93989035325,-80.2354647909168,100.830104631504,1008.27728163768,85.6714849488051,127.76386845039,230.538450390189,261.496309921962,11.303268042933,15.1834926940473,16.1708475325804,3.53109559464345,13.685337212482,3.33071788510521,-0.039737124811396,1.48083038736871,0.334142563083687,-97,1009,-87,-100.248148148148,1007.85555555556,-84.3703703703704,0.91829583405449,0.91829583405449,0.91829583405449,68,162,107,915.133706710611,1073.247,318.899227066327,930716.451,0,714.803542349234,0,1081.78186779408,0,1142.25472181439,1
472812,-135,961,-135,-77,1076,-58,-106,1009,-97,-106.953333333333,1007.36,-93.5066666666667,-105.964955450523,1007.20636096321,-91.4707116144269,107.435251818634,1007.43708488421,94.4696776749027,103.66336677815,155.82983277592,181.628717948718,10.1815208479946,12.4831819972281,13.4769699097652,2.85631690703429,6.74020658110124,3.11442631053232,0.0522788292848086,0.350424279696206,0.031269318242098,-106,1009,-97,-107.044444444444,1007.28888888889,-93.4962962962963,0.91829583405449,0.91829583405449,0.91829583405449,58,115,77,915.723653403688,1087.038,215.782381431631,931856.7,0,496.315639671897,0,626.999929816169,0,836.800192659256,1
477500,-368,771,-436,262,1904,126,-116,1000,-97,-110.08,1005.5,-89.1433333333333,0,996.572023079879,0,133.292060278673,1011.07207458222,108.426334439563,5668.06046822743,11274.0702341137,3822.47771460424,75.2865224872781,106.179424721147,61.8261895526826,7.48898745536316,29.4827952151332,8.04876875703253,0.883343422689145,3.64517309714376,-0.142945941522245,-97,1019,-116,-112.488888888889,999.533333333333,-90.0666666666667,0.954023627484309,0.954023627484309,0.954023627484309,630,1133,562,917.839300467001,1099.281,12112.2752196044,946610.805,0.689322046835751,39743.7753118297,1.95746494286882,73589.0096304853,0.688076865936128,26116.1704143931,1
482187,-543,742,-436,291,2000,174,-58,961,-29,-72.4766666666667,1014.45666666667,-56.6933333333333,0,989.941082720384,0,157.675965194446,1031.12870680628,119.381489352412,19674.4242028985,34218.1419286511,11074.7216945374,140.265548881037,184.981463743401,105.236503621782,3.61030522231182,10.7791835817357,3.89517230140543,-0.575079602097141,2.51982211091198,-0.825147615925237,0,961,-19,-68.0925925925926,990.755555555556,-51.9148148148148,0.998845535995202,0.998845535995202,0.998845535995202,834,1258,610,929.21944283643,1094.724,38854.9274016234,992106.054,0.65753634186542,126039.673210333,1.50833874625028,209958.565760947,0.508011375846798,66369.6909238462,1
