TIME_SAMPLE,MINACCX1,MINACCY1,MINACCZ1,MINACCX2,MINACCY2,MINACCZ2,MINACCX3,MINACCY3,MINACCZ3,MAXACCX1,MAXACCY1,MAXACCZ1,MAXACCX2,MAXACCY2,MAXACCZ2,MAXACCX3,MAXACCY3,MAXACCZ3,MEDIANACCX1,MEDIANACCY1,MEDIANACCZ1,MEDIANACCX2,MEDIANACCY2,MEDIANACCZ2,MEDIANACCX3,MEDIANACCY3,MEDIANACCZ3,MEANACCX1,MEANACCY1,MEANACCZ1,MEANCACCX2,MEANACCY2,MEANACCZ2,MEANACCX3,MEANACCY3,MEANACCZ3,ARMEMANX1,ARMMEANY1,ARMMEANZ1,ARMMEANX2,ARMMEANY2,ARMMEANZ2,ARMMEANX3,ARMMEANY3,ARMMEANZ3,RMSX1,RMSY1,RMSZ1,RMSX2,RMSY2,RMSZ2,RMSX3,RMSY3,RMSZ3,VARX1,VARY1,VARZ1,VARX2,VARY2,VARZ2,VARX3,VARY3,VARZ3,STDX1,STDY1,STDZ1,STDX2,STDY2,STDZ2,STDX3,STDY3,STDZ3,KURTX1,KURTY1,KURTZ1,KURTX2,KURTY2,KURTZ2,KURTX3,KURTY3,KURTZ3,SKEWX1,SKEWY1,SKEWZ1,SKEWX2,SKEWY2,SKEWZ2,SKEWX3,SKEWY3,SKEWZ3,MODEX1,MODEY1,MODEZ1,MODEX2,MODEY2,MODEZ2,MODEX3,MODEY3,MODEZ3,TRIMX1,TRIMY1,TRIMZ1,TRIMX2,TRIMY2,TRIMZ2,TRIMX3,TRIMY3,TRIMZ3,ENTROPYX1,ENTROPYY1,ENTROPYZ1,ENTROPYX2,ENTROPYY2,ENTROPYZ2,ENTROPYX3,ENTROPYY3,ENTROPYZ3,RANGEX1,RANGEY1,RANGEZ1,RANGEX2,RANGEY2,RANGEZ2,RANGEX3,RANGEY3,RANGEZ3,SMV1,SMV2,SMV3,SMA1,SMA2,SMA3,EVA1,EVA2,EVA3,AAE1,AAE2,AAE3,FREEZE
670000,-101,990,247,-263,935,0,-135,971,-116,-60,1019,297,-227,981,70,-87,1028,-58,-80,1000,277,-254,962,30,-116,1009,-87,-82.37,1004.13,271.3,-250.4,958.36,34.4,-111.57,1007.03,-87.72,-81.3256476783273,1004.08160111533,270.814321826551,-250.105024046042,958.282832759621,0,-110.857373790583,1006.92249663967,-85.8643747795193,82.8798527990971,1004.15420628507,271.540420563864,250.545524805373,958.398518362795,36.4691650576209,111.928414622919,1007.08338780858,88.5867935981431,85.1041414141415,49.1041414141414,131.828282828283,73.6363636363637,74.5761616161617,148.121212121212,80.9142424242425,108.615252525252,154.365252525253,9.22519058958358,7.00743472421552,11.4816498304156,8.58116330321033,8.63574904777586,12.170505828486,8.99523442853172,10.4218641578775,12.4243813739459,2.67469740753555,2.94826416852416,2.3737892205197,2.7762962962963,3.16566724436233,3.14473424568489,3.29895878604564,3.88860479054957,2.95440030699476,-0.00765289791980541,0.0559638335228608,-0.169747128905083,0.323255049706103,-0.16719106844508,0.191001242551329,-0.273525995234339,-0.628919102922687,0.149136374233217,-80,1000,277,-254,962,30,-116,1009,-87,-82.2444444444444,1004.08888888889,271.444444444444,-250.7,958.5,34.2222222222222,-111.388888888889,1007.44444444444,-87.8222222222222,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,41,29,50,36,46,70,48,57,58,782.621309311623,743.428181040042,762.816628252164,1018.35,932.37,904.74,134.404666933604,153.91353693547,191.187680032519,816696.705,736973.085,775944.405,1
671562,-111,980,247,-272,935,0,-135,980,-116,-60,1029,287,-218,981,60,-87,1038,-58,-80,1009,267,-245,962,30,-116,1009,-97,-78.74,1004.28,269.1,-247.79,960.14,35.4,-113.26,1006.27,-91.96,-77.6088064507371,1004.18714770429,268.681866104522,-247.319115997577,960.062265464748,0,-112.454810787044,1006.14663750354,-89.8052959595924,79.3173373229334,1004.32630155742,269.309116072962,248.017721141051,960.178847923656,37.4966665185054,113.658347691668,1006.33170972597,92.9479424193995,92.1741414141414,93.9410101010101,113.727272727273,114.046363636364,75.3539393939393,154.383838383838,91.3054545454545,125.451616161616,184.523636363636,9.60073650373457,9.69231706564587,10.6642989796457,10.6792492075222,8.6806646861827,12.425129310548,9.55538876997972,11.2005185666386,13.5839477459108,3.50995113576644,3.53039774967185,2.51910663789187,3.69098626212154,2.95096443686979,2.65152522516889,2.52935344567497,3.40862553278777,2.63663835053055,-0.461942189775168,-0.253392449991675,0.0765245860883602,0.653901703371593,-0.0354705415573755,-0.218821787461502,-0.03113357729233,0.0709419338420648,0.278494595472736,-80,1009,267,-254,962,30,-106,1009,-87,-78.5555555555556,1004.47777777778,269.333333333333,-248.4,960.277777777778,35.7777777777778,-113.366666666667,1006.17777777778,-92.2111111111111,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,51,49,40,54,46,60,48,58,58,782.089783026065,744.270174554524,762.687185124822,1014.09,932.4975,908.6175,133.3571159725,160.250343722457,221.520215065586,815617.47,738646.6575,775695.7875,1
673125,-90,980,237,-272,925,0,-155,980,-126,-60,1029,297,-218,981,70,-97,1028,-67,-70,1009,267,-245,962,30,-126,1009,-97,-73,1005.54,267.7,-244.55,959.97,33.3,-120.53,1004.74,-94.81,-71.9691560759675,1005.45427899223,267.28448065767,-244.10074342775,959.86226289874,0,-119.607982189939,1004.62187734681,-93.1544259227335,73.5119037979564,1005.58279619333,267.906326912972,244.77305815796,960.023525753406,35.7631094844953,120.978221180508,1004.79889530194,95.5919975730186,75.7575757575758,86.9377777777777,111.626262626262,110.25,103.807171717172,171.828282828283,109.342525252525,119.547878787879,150.397878787879,8.70388279778489,9.32404299527719,10.5653330579903,10.5,10.1885804564312,13.108328758018,10.4566976265227,10.9337952600128,12.2636812902113,2.2992,3.34512595674576,2.96923137542124,3.2340416011235,3.90072664835418,3.26908167783256,3.65339184767211,2.85970649337726,3.17809694091817,-0.120088855991442,-0.138823609773049,-0.0881570320277813,0.0560988507536717,-0.572535744251055,-0.00451890210805102,0.0834935329353469,-0.23735505113024,0.1156702070048,-70,1009,267,-245,962,30,-126,1009,-97,-72.7777777777778,1005.65555555556,267.777777777778,-244.7,960.4,33.2222222222222,-120.7,1005.02222222222,-94.9555555555555,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,30,49,60,54,56,70,58,48,59,782.411639692828,743.4937453771,762.371273373003,1009.68,928.365,915.06,132.439687463303,174.788530140356,167.716378862946,816280.92,737128.515,775045.785,1
674687,-101,980,237,-272,935,0,-145,980,-126,-50,1029,297,-227,981,60,-97,1028,-67,-80,1009,267,-245,962,30,-116,1009,-97,-78.76,1005.77,268,-247.61,959.81,32.8,-116.86,1005.21,-92.78,-77.3574933157133,1005.66972411437,267.495987695658,-247.241001458722,959.702163662367,0,-116.031695738567,1005.10951161856,-91.1066888024753,79.4295914631317,1005.82012805471,268.248019563985,247.794087903646,959.863745538918,35.0998575495685,117.275913980664,1005.26009072279,93.588140274289,106.992323232323,101.855656565656,134.343434343434,92.1190909090909,104.216060606061,157.737373737374,98.3640404040404,101.723131313131,152.132929292929,10.3437093555611,10.0923563435729,11.590661514488,9.59786908168115,10.2086267737664,12.5593540334435,9.9178647099081,10.0857885816197,12.3342178225021,3.16394228636172,2.91879528775624,2.97817852902934,2.3884712936049,2.76454718573518,2.65374836233539,2.66742800664552,3.36022346843812,3.06083830681155,0.0168804663463179,0.00195516466922646,-0.273824200902354,-0.00508757666912438,-0.282021421276316,-0.0787603911779833,-0.205816674751117,-0.280647108062402,-0.0375328035570982,-80,1000,267,-254,962,40,-116,1009,-97,-78.6777777777778,1005.8,268.222222222222,-247.6,960.011111111111,32.7777777777778,-116.744444444444,1005.43333333333,-92.7,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,51,49,60,45,46,60,48,48,59,782.969837286121,743.927536079064,762.253986792079,1014.3975,930.165,911.1375,159.369505691449,158.342984438247,182.698826868832,817455.1425,737979.24,774795.1725,1
676250,-111,980,237,-272,925,10,-135,980,-116,-60,1019,287,-236,981,60,-87,1028,-58,-80,1000,267,-245,962,30,-116,1009,-87,-81.14,1004.22,269.1,-249.5,959.42,31.7,-113.18,1007.27,-89.24,-80.1130690971011,1004.15055095535,268.734956772726,-249.149048559531,959.339909573079,26.7379679144385,-112.385289339836,1007.19206953052,-87.5246157255559,81.6409211119032,1004.25468881156,269.279408793172,249.676871175526,959.45984803951,33.7490740613724,113.568833752927,1007.30892480907,90.0407685440323,82.3640404040405,70.3753535353535,97.5656565656566,89.1818181818182,77.2359595959595,135.464646464646,89.0581818181819,79.209191919192,145.012525252525,9.07546364678083,8.38900193916735,9.87753291898623,9.44361255991679,8.78839914864815,11.6389280633848,9.43706425845357,8.89995460208601,12.0421146503646,3.74326405231312,2.88001201908581,3.56349849572246,2.22413938220688,5.21267402156373,2.91115324556508,2.71230344790575,3.02025180895457,2.50260415141391,-0.102389670645349,-0.106051731638571,-0.366356462201648,-0.26362191336362,-0.501534655878007,0.322667476160967,0.0914347601173036,-0.0980220658093422,0.254945242054865,-80,1000,267,-245,962,30,-116,1009,-87,-81.1111111111111,1004.3,269.444444444444,-249.3,959.588888888889,31.4444444444444,-113.277777777778,1007.48888888889,-89.5333333333333,0.991076059838222,0.991076059838222,0.991076059838222,0.991076059838222,0.991076059838222,0.991076059838222,0.991076059838222,0.991076059838222,0.991076059838222,51,39,50,36,56,50,48,48,58,782.172648922189,743.962218129953,763.229917927348,1015.845,930.465,907.2675,113.559871603395,145.197851369588,152.370730803086,815778.09,738030.555,776757.3675,1
677812,-101,980,247,-272,925,0,-135,971,-126,-60,1029,306,-218,981,60,-87,1028,-58,-80,1000,267,-245,962,30,-116,1009,-87,-83.3,1003.36,271.19,-247.34,959.86,32.6,-115.42,1005.83,-88.27,-82.2587213248271,1003.25736836578,270.676531657907,-246.879000775694,959.75220003472,0,-114.480929754217,1005.72107045831,-86.5047616191846,83.8099039493543,1003.411301511,271.4510453102,247.567889678771,959.913798213152,34.9571165858971,115.868805120274,1005.88419313557,89.1253611493384,86.0707070707072,103.990303030303,143.084747474747,113.923636363636,104.323636363636,160.848484848485,104.852121212121,110.122323232323,153.269797979798,9.27742998198893,10.1975635830478,11.961803688188,10.6735015980528,10.2138942800303,12.6826056017084,10.2397324775661,10.4939183926846,12.3802180101886,2.85741756137638,2.63949312950746,3.07552410173014,3.43725147744629,3.70893977306984,2.63670274800024,3.08693908790773,3.1149956586577,3.00790825377618,-0.0592244353937292,-0.00843696114639333,0.473942815199718,0.148291694866565,-0.146930646686588,0.0399869645503059,0.290250204670418,-0.45783484277273,-0.0835168912348641,-80,1000,267,-254,962,30,-116,1009,-87,-83.2777777777778,1003.45555555556,270.777777777778,-247.4,959.877777777778,32.5555555555556,-115.577777777778,1006.2,-88.2333333333333,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,41,49,59,54,56,60,48,57,68,782.10572982258,743.915645280361,762.294816185024,1018.3875,929.85,907.14,156.775354648803,162.159476372328,166.994019983486,815658.0075,737959.77,774878.94,1
679375,-111,980,227,-272,944,0,-145,980,-116,-50,1029,287,-218,981,60,-87,1019,-48,-70,1009,267,-240.5,962,30,-126,1009,-97,-74.33,1005.32,265.7,-240.68,961.21,32.7,-123.08,1006.02,-97.65,-73.0857685930247,1005.24707379008,265.227784629096,-240.303806397322,961.126981470261,0,-122.408153889252,1005.92397199809,-95.9730296286973,74.9881990715873,1005.35634478527,265.931946181725,240.870006435006,961.251491546307,35.3128871660192,123.385250334065,1006.06778101677,98.3314293600983,99.2738383838384,73.8157575757575,124.555555555556,92.4218181818182,80.5716161616162,179.505050505051,75.9935353535354,97.1107070707071,134.896464646465,9.96362576494312,8.59160971970664,11.1604460285221,9.61362669245161,8.97616934786862,13.3979494888229,8.7174271062932,9.85447649906919,11.6144937318191,4.43241280389405,3.73844008106375,3.35585246175195,3.24954858798322,2.2295739730289,2.77144168226966,5.55687526240381,2.88111201891088,5.61448638864009,-0.818180414449525,-0.357235060075966,-0.311761587479535,-0.347515299601824,-0.0321893216230289,0.232529558916248,0.995740761449478,-0.479207838936118,0.959263295147121,-70,1009,267,-245,962,30,-126,1009,-97,-73.8888888888889,1005.52222222222,265.777777777778,-240.4,961.366666666667,32.6666666666667,-123.566666666667,1006.52222222222,-98.3222222222222,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,0.991777033412778,61,49,60,54,37,60,58,39,68,781.946673572182,743.667448675137,763.734760466102,1009.0125,925.9425,920.0625,127.480093474129,188.946679710246,142.050275017047,815313.3075,737452.3425,777799.0275,1
680937,-111,980,247,-281,925,0,-135,990,-116,-60,1039,297,-227,981,60,-97,1028,-48,-80,1009,277,-254,962,30,-116,1000,-97,-81.44,1005.7,271.7,-249.86,959.55,28.4,-116.21,1004.42,-90.39,-80.4712244730198,1005.61078905334,271.270229858661,-249.541224729588,959.460905628775,0,-115.436328691921,1004.32753048637,-88.6237911386459,81.9282613021905,1005.74459978665,271.911382623089,250.020159187214,959.594377849308,30.7245829914744,116.589922377537,1004.46639565493,91.158049562285,80.5721212121212,90.6161616161616,116.070707070707,80.8690909090908,86.0277777777779,138.828282828283,89.339292929293,94.1450505050505,140.846363636364,8.97619748067751,9.51925215634934,10.7736116075672,8.99272433187468,9.27511605198436,11.7825414418233,9.45194651536354,9.70283723995464,11.8678710658805,3.13017520487057,4.24326037448775,2.79954658888942,3.38568872003054,4.17558651266473,2.5860972162178,2.22127459893368,2.62361503440905,3.81107354802191,-0.306232615376837,0.0191434180267102,-0.336140040112073,-0.225235713959528,-0.363270280349116,-0.0224617124662515,0.101371286078761,0.37864746539742,0.571655657395181,-80,1009,277,-254,962,30,-116,1000,-97,-81.1111111111111,1005.72222222222,272.111111111111,-249.8,959.633333333333,28.2222222222222,-116.333333333333,1004.11111111111,-90.7,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,0.991430151581797,51,59,50,54,56,60,38,38,68,783.770123571159,744.044863778463,761.44496523378,1019.13,928.3575,908.265,120.727059847651,149.903179003519,156.739913400627,819127.68,738206.5875,773141.805,1
682500,-121,980,217,-327,935,-40,-155,933,-135,-40,1029,297,-190,981,101,-67,1114,-48,-90,1000,267,-263,962,30,-116,1009,-87,-87.05,1004.31,269,-256.8,958.41,27.91,-112.8,1005.01,-88.88,-84.9044376511733,1004.20793070525,267.834261178708,-254.960537526642,958.278067310318,0,-110.941533067311,1004.46954728053,-85.0773395261766,87.9377620820544,1004.36103568388,269.538494467859,257.66563604796,958.475962139896,34.914323708186,113.691952221782,1005.28516849698,90.6292447281781,156.916666666667,103.549393939394,292.929292929293,449.838383838384,127.719090909091,444.486767676768,204.060606060606,558.757474747475,317.177373737374,12.5266382827424,10.1759222648069,17.1151772684157,21.2093937640467,11.3012871350608,21.0828548274841,14.2849783360216,23.6380514160426,17.8094742689776,4.58258140578422,3.13543117700746,4.41769322235434,4.43013778352621,2.73031160781262,5.26529618485762,4.06315924046841,8.7480729469747,2.71171837853145,0.554455612038328,0.0260536877212784,-1.030267750652,0.435631841659203,0.0177926979331926,-0.2852068747909,-0.1424260015024,0.943829179068951,-0.0219227922737749,-90,1000,267,-263,962,40,-106,1009,-77,-87.4444444444444,1004.28888888889,270.111111111111,-257.3,958.455555555556,28.3333333333333,-112.555555555556,1004.45555555556,-88.9888888888889,0.994575075478355,0.994575075478355,0.994575075478355,0.994575075478355,0.994575075478355,0.994575075478355,0.994575075478355,0.994575075478355,0.994575075478355,81,49,80,137,46,141,88,181,87,782.681435388579,744.804582882125,761.590533056244,1020.27,934.14,905.0175,322.481794350283,499.946816866505,625.787093161052,816843.855,739715.07,773803.3425,1
684062,-1606,323,-1643,-2390,564,-1595,-524,514,-524,2959,2500,990,672,1990,747,378,1485,203,0,1014,277,-218,953,40,-189,990,-106,23.08,996.86,229.49,-204.52,975.86,18.66,-163.14,993.44,-119.93,0,908.601268409719,313.742751989704,0,945.147501697487,0,-183.517661913367,963.308581199146,0,490.565367713621,1039.89243674526,423.106925020142,486.854783277314,994.863377554928,337.038128406861,232.870479022138,1007.27012265827,157.893856751933,242547.165252525,88531.7377777778,127630.111010101,197170.858181818,37828.6872727273,114390.408484849,27892.9296969697,27949.562020202,10653.8031313131,492.490776819755,297.542833517761,357.253566826282,444.039252974124,194.495982664751,338.216511254032,167.011765145362,167.181225082848,103.217261789456,17.62562935145,12.3786421724458,16.9607263026377,11.9977773271234,11.6746941594723,8.52044507638113,4.07608734866332,4.24731324644867,5.62901525448607,1.31532961603497,1.88290260568723,-3.09980768208978,-1.9666305015919,2.20975755211289,-1.50514584314981,0.616239441010358,0.129718679739917,-0.642147551439193,-121,1029,227,-290,990,-90,-223,1009,-106,21.0666666666667,981.744444444444,265.988888888889,-178.555555555556,959.044444444444,40.3666666666667,-168.344444444444,993.077777777778,-116.411111111111,0.970296924336168,0.970296924336168,0.970296924336168,0.970296924336168,0.970296924336168,0.970296924336168,0.970296924336168,0.970296924336168,0.970296924336168,4565,2177,2633,3062,1426,2342,902,971,727,858.996031500738,827.058089033482,775.72652279761,1188.6525,1152.825,990.7425,258225.97779396,273153.252199377,35192.8951544726,1125787.5975,1005281.565,820314.1725,1
