matrix_tr1,matrix_tr2,matrix_tr3
-76.1849697745919,-192.250299928429,1
-76.1849697746007,-192.250299928443,1
-76.1849697746019,-192.250299928439,1
-76.1849697745955,-192.250299928421,1
-76.1849697745974,-192.250299928417,1
-76.184969774618,-192.250299928435,1
-76.1849697746019,-192.250299928429,1
-76.1849697746024,-192.250299928443,1
-76.1849697745895,-192.250299928443,1
-76.1849697746001,-192.250299928434,1
-76.1849697746042,-192.250299928433,1
-76.1849697746128,-192.250299928444,1
-76.1849697746149,-192.250299928457,1
-76.1849697746046,-192.250299928448,1
-76.1849697745961,-192.250299928452,1
-76.1849697746091,-192.250299928459,1
-76.1849697746144,-192.250299928449,1
-76.184969774606,-192.250299928447,1
-76.1849697745895,-192.250299928444,1
-76.1849697746079,-192.25029992846,1
-76.1849697746079,-192.250299928457,1
-76.1849697745988,-192.25029992845,1
-76.1849697745996,-192.25029992845,1
-76.1849697746006,-192.250299928459,1
-76.1849697746008,-192.250299928445,1
-76.1849697746143,-192.250299928445,1
-76.1849697746064,-192.250299928442,1
-76.1849697746173,-192.250299928459,1
-76.1849697745981,-192.250299928441,1
-76.1849697746203,-192.250299928462,1
-76.1849697746056,-192.250299928426,1
-76.1849697746086,-192.250299928434,1
-76.1849697745827,-192.250299928439,1
-76.1849697745871,-192.250299928446,1
-76.184969774604,-192.250299928449,1
-76.1849697746032,-192.250299928429,1
-76.1849697746064,-192.250299928446,1
-76.1849697746243,-192.25029992844,1
-76.1849697746025,-192.250299928434,1
-76.1849697746108,-192.250299928452,1
-76.1849697746046,-192.250299928446,1
-76.1849697746086,-192.250299928449,1
-76.1849697746166,-192.250299928458,1
-76.18496977461,-192.250299928458,1
-76.184969774599,-192.250299928434,1
-76.1849697745979,-192.250299928448,1
-76.1849697746075,-192.250299928439,1
-76.184969774603,-192.250299928436,1
-76.1849697746113,-192.250299928441,1
-76.1849697746079,-192.250299928442,1
-76.1849697746073,-192.250299928444,1
-76.1849697746105,-192.25029992845,1
-76.1849697745931,-192.250299928435,1
-76.1849697745999,-192.250299928448,1
-76.184969774594,-192.250299928455,1
-76.1849697746199,-192.250299928453,1
-76.1849697746058,-192.250299928454,1
-76.1849697745995,-192.250299928436,1
-76.1849697745962,-192.250299928431,1
-76.1849697746148,-192.25029992844,1
-76.1849697745858,-192.250299928443,1
-76.1849697745968,-192.250299928442,1
-76.1849697745939,-192.250299928447,1
-76.184969774602,-192.250299928445,1
-76.18496977459,-192.250299928415,1
-76.1849697746032,-192.250299928449,1
-76.184969774601,-192.250299928444,1
-76.1849697745988,-192.250299928443,1
-76.184969774593,-192.25029992843,1
-76.1849697746074,-192.250299928464,1
-76.1849697745919,-192.250299928414,1
-76.1849697746128,-192.250299928457,1
-76.1849697745886,-192.250299928436,1
-76.1849697745987,-192.250299928422,1
-76.1849697746322,-192.250299928458,1
-76.1849697746101,-192.25029992844,1
-76.1849697745861,-192.250299928409,1
-76.1849697746062,-192.250299928421,1
-76.1849697746183,-192.250299928447,1
-76.1849697746142,-192.250299928445,1
-76.1849697745989,-192.250299928436,1
-76.1849697746168,-192.250299928447,1
-76.1849697746152,-192.250299928459,1
-76.1849697746074,-192.250299928463,1
-76.1849697746102,-192.250299928443,1
-76.1849697745853,-192.250299928412,1
-76.1849697746089,-192.250299928443,1
-76.1849697746109,-192.250299928438,1
-76.184969774619,-192.250299928442,1
-76.1849697746079,-192.250299928444,1
-76.1849697746112,-192.250299928435,1
-76.1849697746061,-192.250299928436,1
-76.1849697746169,-192.250299928449,1
-76.184969774601,-192.250299928444,1
-76.1849697746033,-192.250299928454,1
-76.1849697746191,-192.250299928456,1
-76.1849697746199,-192.25029992847,1
-76.1849697746301,-192.25029992846,1
-76.184969774599,-192.250299928445,1
-76.1849697745945,-192.250299928445,1
-76.1849697745902,-192.250299928445,1
-76.1849697746035,-192.250299928427,1
-76.1849697746047,-192.250299928411,1
-76.1849697746079,-192.250299928417,1
-76.1849697746052,-192.250299928391,1
-76.1849697746071,-192.250299928348,1
-76.184969774601,-192.250299928541,1
-76.1849697746067,-192.250299928381,1
-76.1849697746079,-192.250299928449,1
-76.1849697746068,-192.250299928227,1
-76.184969774607,-192.250299928496,1
-76.1849697746065,-192.250299928404,1
-76.1849697746078,-192.250299928413,1
-76.1849697746042,-192.250299928428,1
-76.1849697746012,-192.250299928464,1
-76.1849697746044,-192.250299928453,1
-76.1849697746057,-192.250299928359,1
-76.1849697746096,-192.250299928281,1
-76.1849697746065,-192.250299928405,1
-76.1849697746041,-192.250299928437,1
-76.1849697746033,-192.250299928451,1
-76.1849697746047,-192.250299928391,1
-76.1849697746074,-192.250299928408,1
-76.1849697746069,-192.250299928397,1
-76.1849697746087,-192.250299928308,1
-76.1849697746067,-192.250299928391,1
-76.1849697746064,-192.25029992847,1
-76.1849697746055,-192.250299928407,1
-76.1849697746058,-192.25029992844,1
-76.1849697746071,-192.250299928376,1
-76.184969774604,-192.250299928393,1
-76.1849697746046,-192.250299928446,1
-76.1849697746043,-192.25029992842,1
-76.1849697746044,-192.250299928452,1
-76.1849697746033,-192.250299928352,1
-76.184969774605,-192.250299928429,1
-76.1849697746093,-192.25029992838,1
-76.184969774608,-192.250299928304,1
-76.1849697746077,-192.250299928397,1
-76.1849697746078,-192.25029992829,1
-76.1849697746052,-192.25029992833,1
-76.1849697746072,-192.250299928439,1
-76.1849697746076,-192.250299928345,1
-76.1849697746089,-192.250299928305,1
-76.1849697746072,-192.250299928594,1
-76.1849697746055,-192.250299928393,1
-76.184969774608,-192.250299928377,1
-76.1849697746046,-192.250299928445,1
-76.184969774605,-192.250299928415,1
-76.1849697746069,-192.250299928332,1
-76.1849697746043,-192.250299928424,1
-76.1849697746053,-192.250299928429,1
-76.1849697746083,-192.250299928324,1
-76.1849697746069,-192.25029992845,1
-76.1849697746068,-192.250299928418,1
-76.1849697746061,-192.250299928368,1
-76.1849697746024,-192.250299928514,1
-76.1849697746068,-192.250299928304,1
-76.1849697746085,-192.250299928347,1
-76.1849697746092,-192.2502999283,1
-76.1849697746088,-192.250299928464,1
-76.184969774609,-192.250299928334,1
-76.1849697746073,-192.250299928428,1
-76.1849697746091,-192.250299928405,1
-76.1849697746035,-192.250299928458,1
-76.1849697746077,-192.250299928301,1
-76.1849697746073,-192.250299928432,1
-76.1849697746061,-192.250299928422,1
-76.1849697746073,-192.250299928349,1
-76.1849697746029,-192.250299928462,1
-76.1849697746084,-192.25029992828,1
-76.1849697746091,-192.250299928289,1
-76.1849697746073,-192.25029992833,1
-76.1849697746043,-192.250299928361,1
-76.184969774604,-192.250299928394,1
-76.1849697746069,-192.250299928356,1
-76.1849697746045,-192.250299928331,1
-76.1849697746088,-192.250299928368,1
-76.1849697746053,-192.250299928453,1
-76.1849697746057,-192.250299928446,1
-76.1849697746056,-192.250299928345,1
-76.1849697746055,-192.250299928333,1
-76.184969774608,-192.250299928371,1
-76.1849697746078,-192.250299928404,1
-76.1849697746088,-192.250299928357,1
-76.1849697746092,-192.250299928303,1
-76.1849697746054,-192.25029992836,1
-76.1849697746073,-192.250299928467,1
-76.1849697746055,-192.250299928423,1
-76.1849697746045,-192.250299928435,1
-76.1849697746007,-192.250299928519,1
-76.1849697746096,-192.250299928392,1
-76.1849697746078,-192.250299928371,1
-76.1849697746099,-192.250299928421,1
-76.1849697746081,-192.250299928438,1
-76.1849697746051,-192.250299928419,1
-76.1849697746065,-192.250299928343,1
-76.1849697746073,-192.250299928355,1
-76.1849697746092,-192.25029992836,1
-76.1849697746052,-192.250299928424,1
-76.1849697746058,-192.25029992838,1
-76.1849697746048,-192.25029992847,1
-76.1849697746102,-192.250299928302,1
-76.1849697746073,-192.250299928418,1
-76.1849697746055,-192.250299928374,1
-76.1849697746072,-192.250299928307,1
-76.1849697746071,-192.25029992842,1
-76.1849697746116,-192.250299928332,1
-76.1849697746111,-192.250299928279,1
-76.1849697746056,-192.250299928308,1
-76.1849697746082,-192.250299928384,1
-76.1849697746062,-192.250299928487,1
-76.1849697746046,-192.250299928348,1
-76.1849697746062,-192.250299928516,1
-76.1849697746081,-192.250299928332,1
-76.1849697746065,-192.250299928361,1
-76.1849697746026,-192.250299928563,1
-76.1849697746036,-192.250299928387,1
-76.1849697746039,-192.250299928313,1
-76.1849697746055,-192.250299928392,1
-76.1849697746092,-192.250299928348,1
-76.1849697746045,-192.250299928363,1
-76.1849697746073,-192.250299928401,1
-76.1849697746089,-192.250299928326,1
-76.1849697746069,-192.250299928367,1
-76.1849697746053,-192.250299928373,1
-76.1849697746036,-192.250299928454,1
-76.1849697746076,-192.250299928329,1
-76.1849697746095,-192.250299928423,1
-76.1849697746069,-192.250299928391,1
-76.184969774605,-192.250299928393,1
-76.1849697746049,-192.250299928389,1
-76.1849697746063,-192.250299928365,1
-76.1849697746056,-192.250299928448,1
-76.1849697746072,-192.250299928306,1
-76.1849697746061,-192.250299928455,1
-76.1849697746108,-192.250299928249,1
-76.1849697746055,-192.250299928404,1
-76.1849697746057,-192.250299928518,1
-76.1849697746048,-192.250299928376,1
-76.1849697746024,-192.250299928494,1
-76.1849697746045,-192.250299928448,1
-76.184969774606,-192.250299928432,1
-76.1849697746085,-192.250299928422,1
-76.1849697746097,-192.250299928287,1
-76.1849697746076,-192.25029992844,1
-76.1849697746032,-192.250299928432,1
-76.1849697746003,-192.250299928481,1
-76.1849697746068,-192.250299928333,1
-76.1849697746053,-192.250299928504,1
-76.1849697746071,-192.250299928424,1
-76.1849697746059,-192.250299928244,1
-76.1849697746085,-192.250299928392,1
-76.1849697746064,-192.25029992844,1
-76.1849697746044,-192.250299928391,1
-76.1849697746063,-192.250299928443,1
-76.1849697746043,-192.250299928355,1
-76.1849697746053,-192.25029992844,1
-76.1849697746063,-192.250299928356,1
-76.1849697746076,-192.250299928394,1
-76.1849697746053,-192.250299928354,1
-76.1849697746024,-192.250299928494,1
-76.1849697746047,-192.250299928369,1
-76.1849697746086,-192.250299928377,1
-76.1849697746085,-192.250299928393,1
-76.1849697746062,-192.250299928379,1
-76.1849697746069,-192.250299928437,1
-76.1849697746084,-192.250299928258,1
-76.1849697746043,-192.250299928402,1
-76.1849697746047,-192.250299928464,1
-76.1849697746056,-192.250299928486,1
-76.1849697746065,-192.250299928406,1
-76.1849697746033,-192.250299928441,1
-76.1849697746053,-192.250299928513,1
-76.184969774603,-192.250299928351,1
-76.1849697746068,-192.250299928377,1
-76.1849697746066,-192.250299928409,1
-76.1849697746059,-192.250299928403,1
-76.1849697746039,-192.250299928377,1
-76.1849697746085,-192.25029992849,1
-76.1849697746057,-192.250299928451,1
-76.1849697746033,-192.250299928376,1
-76.1849697746057,-192.250299928429,1
-76.1849697746105,-192.250299928308,1
-76.1849697746059,-192.250299928495,1
-76.1849697746086,-192.250299928336,1
-76.1849697746067,-192.250299928445,1
-76.1849697746053,-192.250299928466,1
-76.1849697746062,-192.250299928346,1
-76.1849697746067,-192.25029992842,1
-76.1849697746098,-192.250299928405,1
-76.1849697746075,-192.250299928352,1
-76.184969774607,-192.250299928385,1
-76.1849697746076,-192.250299928349,1
-76.1849697746062,-192.250299928553,1
-76.1849697746058,-192.250299928345,1
-76.1849697746038,-192.250299928446,1
-76.184969774609,-192.250299928377,1
-76.1849697746077,-192.250299928286,1
-76.1849697746064,-192.250299928351,1
-76.1849697746071,-192.250299928496,1
-76.1849697746074,-192.250299928348,1
-76.1849697746051,-192.250299928341,1
-76.1849697746019,-192.250299928528,1
-76.1849697746048,-192.250299928423,1
-76.1849697746023,-192.250299928332,1
-76.184969774607,-192.250299928402,1
-76.1849697746082,-192.250299928438,1
-76.1849697746068,-192.250299928305,1
-76.184969774607,-192.25029992833,1
-76.1849697746044,-192.250299928415,1
-76.1849697746043,-192.250299928582,1
-76.1849697746057,-192.250299928357,1
-76.1849697746091,-192.250299928445,1
-76.1849697746042,-192.250299928458,1
-76.1849697746077,-192.250299928341,1
-76.1849697746073,-192.250299928272,1
-76.1849697746056,-192.250299928417,1
-76.1849697746078,-192.250299928322,1
-76.1849697746073,-192.250299928373,1
-76.1849697746078,-192.250299928421,1
-76.1849697746061,-192.250299928393,1
-76.1849697746064,-192.25029992836,1
-76.1849697746058,-192.250299928378,1
-67.5814948812429,-200.618415276687,3
-67.5814948812427,-200.618415276683,3
-67.5814948812439,-200.618415276613,3
-67.5814948812467,-200.618415276559,3
-67.5814948812461,-200.618415276624,3
-67.5814948812421,-200.618415276555,3
-67.5814948812403,-200.618415276705,3
-67.581494881244,-200.618415276633,3
-67.581494881242,-200.61841527675,3
-67.5814948812458,-200.618415276519,3
-67.5814948812512,-200.618415276547,3
-67.5814948812441,-200.618415276672,3
-67.5814948812444,-200.61841527664,3
-67.5814948812458,-200.618415276697,3
-67.5814948812422,-200.618415276681,3
-67.5814948812449,-200.618415276681,3
-67.5814948812415,-200.618415276776,3
-67.5814948812413,-200.618415276693,3
-67.5814948812443,-200.618415276634,3
-67.5814948812433,-200.618415276712,3
-67.5814948812445,-200.618415276721,3
-67.5814948812429,-200.618415276682,3
-67.5814948812429,-200.618415276609,3
-67.581494881239,-200.618415276721,3
-67.5814948812456,-200.618415276687,3
-67.5814948812467,-200.618415276718,3
-67.5814948812431,-200.61841527668,3
-67.5814948812433,-200.618415276767,3
-67.5814948812429,-200.618415276593,3
-67.581494881245,-200.618415276615,3
-67.5814948812427,-200.618415276673,3
-67.5814948812444,-200.618415276593,3
-67.5814948812453,-200.618415276703,3
-67.5814948812404,-200.618415276686,3
-67.5814948812386,-200.618415276791,3
