matrix_tr1,matrix_tr2,matrix_tr3
-392.097616975718,343.757806030703,1
-401.422854580884,346.316313273218,1
-405.101320412651,349.953191383886,1
-389.536174689454,330.684308604255,1
-385.25789404434,345.49372476314,1
-404.276476804577,332.812843499088,1
-396.130989041319,346.573167228846,1
-382.259854966985,355.288093888421,1
-378.007394159033,340.651607084639,1
-387.194520625177,331.739135167381,1
-389.159569110181,347.497093398625,1
-387.773257846595,348.05198231916,1
-389.08250941806,344.322663047888,1
-390.818859861968,336.442350587912,1
-377.633845331854,346.183427529313,1
-369.844386803747,349.957720945155,1
-390.843400035482,325.508376683836,1
-389.605402137113,325.566763541656,1
-390.017486264541,347.454813202897,1
-384.386456422187,340.114717521783,1
-392.632020478844,353.757684547551,1
-364.075756389916,336.449004402809,1
-379.747047619507,351.674738176527,1
-387.369453014035,336.424951970672,1
-387.506047514119,333.939514042978,1
-380.980322740138,334.471593064447,1
-390.486452015166,353.795574548841,1
-416.349467651759,365.737385321389,1
-412.028487497591,357.611189979763,1
-439.217953990475,345.551185227948,1
-433.813848764229,361.698726218979,1
-462.217658696475,336.14769615865,1
-437.854754135932,337.367738823047,1
-419.272951070566,338.209079288733,1
-405.049852680106,338.823744057957,1
-398.838618266908,334.204271136767,1
-415.113706011115,338.90509538894,1
-404.072381880016,350.541857694466,1
-397.045054653104,340.989566716996,1
-384.787044932156,351.271817125055,1
-394.711644701047,350.740211621428,1
-403.713682159893,335.282823131193,1
-402.662386489399,334.427581113618,1
-405.661637859334,335.314201563899,1
-422.8132958592,352.239412795965,1
-405.827665283045,349.456405589186,1
-388.925012925743,367.810582042261,1
-392.416134625919,391.200628405332,1
-408.05797553476,339.752009261198,1
-399.849310990338,339.35455177278,1
-398.592475947976,356.356607813671,1
-408.795212849629,337.524255392389,1
-406.457038585252,350.480381318284,1
-412.257351669061,349.059467648155,1
-400.438927615997,334.629326019024,1
-384.822194751764,348.625451018674,1
-396.050905661833,356.073182354601,1
-402.869402967216,328.420585039603,1
-394.632465321648,339.911198792047,1
-407.842236741993,344.31929753889,1
-401.308669412767,343.919033759247,1
-387.769304953133,364.062797076759,1
-385.92320739999,343.10249241982,1
-397.823643724683,331.462606914845,1
-407.533673989593,337.707139944048,1
-408.000779011783,358.233737476815,1
-410.997479352603,361.313557530344,1
-405.33700242195,345.602145115645,1
-401.517382679364,338.412837443399,1
-401.621582159626,326.466679656955,1
-407.83843154996,344.419802566105,1
-413.639927109671,338.419690455477,1
-401.571633787193,344.62916059708,1
-406.833288733674,341.852570045579,1
-401.995242502384,333.418987705394,1
-397.316214397262,340.482877213899,1
-412.116450467012,339.595188268711,1
-398.254687117547,353.66370237891,1
-402.63084087729,354.58775015252,1
-391.349022906136,333.959676827664,1
-379.995409528825,328.774369825136,1
-382.720248254422,326.734826610152,1
-401.912250747562,336.446575280845,1
-394.249617321617,332.402901424935,1
-405.776631757719,317.493226326498,1
-393.300681845164,314.232383545909,1
-411.659456629833,334.028809792271,1
-409.218690672073,330.983454965736,1
-406.63807790502,337.230184548742,1
-385.72261747767,363.052981695376,1
-386.377105877724,347.533145230835,1
-385.432505515404,347.136953351161,1
-383.009151929977,339.306194796182,1
-396.738425565473,334.971664626388,1
-394.375534120936,347.368297721291,1
-383.412064478367,334.666030437147,1
-387.822971978995,327.641604578711,1
-392.866944081036,323.711186095761,1
-398.87885165567,341.451326934521,1
-393.316288145424,344.784162611516,1
-413.278398484869,313.861558989206,1
-473.906525289282,266.14663218985,1
-500.223901440484,382.131045096371,1
-484.937180001338,483.447580506904,1
-599.523180408577,461.722304583363,1
-563.114073955746,332.814608469522,1
-569.892396939206,447.795932702762,1
-634.381231876892,503.131029246835,1
-592.21684412141,429.983717226268,1
-428.030260692157,424.612358505214,1
-362.097552888119,264.667415108356,1
-359.727318053147,257.751845895564,1
-371.29765336258,272.511636111358,1
-420.633896910344,356.328380707839,1
-486.07924565534,491.181681799696,1
-556.246280578005,284.080375089135,1
-428.082703565844,402.220213930913,1
-384.847766718741,399.052208842618,1
-536.526078729638,324.517453891065,1
-512.692969669931,321.602529039137,1
-604.803702803236,296.850334142472,1
-577.928458926146,328.473526789815,1
-551.690211144639,441.286046433688,1
-455.817744467947,454.488502097035,1
-557.714810691599,346.066832581456,1
-636.092774226952,474.46875214743,1
-630.375152416996,404.570987312762,1
-620.512465009324,224.650243693741,1
-486.892790654976,404.9967837881,1
-422.656055809888,435.625673278227,1
-343.786202712583,343.478258157065,1
-386.862656025971,333.393799349723,1
-408.302858331245,423.509395185541,1
-465.05537311272,266.250500190023,1
-479.951507865074,286.883023847353,1
-488.967590960526,363.612243076251,1
-439.765829475166,440.48069137046,1
-653.645558021998,356.581515255246,1
-630.891425796457,266.745625233391,1
-705.503736384882,227.479616660126,1
-511.143956023892,204.890718717022,1
-644.821790604905,343.11620766846,1
-609.36303204468,304.181296955184,1
-577.19644233815,457.275969310666,1
-536.671365686886,317.772107481201,1
-513.331791019329,348.779592489297,1
-539.931605282387,414.671556197489,1
-572.864934862201,279.031974716541,1
-604.446541193327,373.880741983377,1
-562.209171530575,256.051497786078,1
-561.763499439226,368.126620158517,1
-612.826044364566,284.072842498929,1
-654.536092126376,276.445881407194,1
-614.375337144352,256.818046379322,1
-532.522696523066,410.292333702434,1
-515.376709739483,353.860554813516,1
-590.612821520052,309.211831987048,1
-674.186357932701,170.442108164906,1
-579.182591095761,435.002358384841,1
-499.734526585397,320.08920861335,1
-406.221561623053,382.899524067438,1
-435.04659715465,390.411250555155,1
-450.44061761278,371.05718775377,1
-410.202872859338,313.907440710867,1
-568.681204989835,371.959130233595,1
-650.020988614255,311.547373693308,1
-639.951506501255,349.769390012338,1
-540.968465263753,307.515222179085,1
-580.52387805998,388.207435806212,1
-602.030436999212,402.316451057855,1
-609.308054071945,433.132608393968,1
-611.057563650095,283.109896680559,1
-537.503280719416,391.828465939124,1
-435.359699583319,409.861273499357,1
-459.855757296734,393.735264350734,1
-508.860305641423,227.159300293186,1
-548.07255190473,225.898747230304,1
-805.037856652614,420.772388465079,1
-694.429783427717,393.246134043538,1
-709.009334053388,355.696418697713,1
-534.349284516184,325.794432393373,1
-496.369326812161,459.305535257494,1
-462.536089660909,344.721252610122,1
-468.081099224337,311.585592539735,1
-437.612367926828,272.943507232588,1
