matrix_tr1,matrix_tr2,matrix_tr3
-23.6234150041355,-14.243414565114,1
-23.3211643967899,-14.1148472650421,1
-23.1001017723038,-14.6434677331915,1
-23.8192663057556,-14.5234814231343,1
-24.5255568858641,-13.9378339237777,1
-25.0387336737702,-14.8011788836237,1
-24.7995993565297,-13.8199635647487,1
-24.1864872729162,-14.2025805032537,1
-24.0828520673895,-15.085633372188,1
-23.6254140336644,-14.4079715628304,1
-24.0245654269196,-13.2556107881258,1
-23.1561140284357,-14.232646182739,1
-24.0538917888627,-14.0962847290426,1
-25.3035704808768,-13.5255138208429,1
-26.0929686935589,-13.8642350723277,1
-25.0577812991515,-13.6524053251894,1
-25.1776779542511,-13.6732555073725,1
-25.7318259810345,-13.9337670832884,1
-25.4349842527925,-13.8462005394413,1
-25.9259735673534,-13.7646274527277,1
-26.5740790411188,-13.4247597947212,1
-26.025086874055,-14.0320251284658,1
-24.9206151344088,-13.4518276118382,1
-26.1414682638973,-13.6581211222341,1
-25.8731968940953,-14.5646310307369,1
-25.9796570474831,-14.1403829574919,1
-25.9391347833589,-13.808132624648,1
-26.1613641744087,-14.0096900489246,1
-25.9839653152535,-13.4154605204613,1
-25.4450141728006,-13.4156533953778,1
-24.9590821091154,-13.4384244698253,1
-24.9058440598636,-13.2770292886127,1
-26.0181460692976,-13.0271359528323,1
-25.3464122938609,-13.5974661997816,1
-25.2759304224426,-13.2784137413637,1
-25.2301600780518,-13.6516384851758,1
-25.365791198792,-13.4320776495946,1
-25.3699455612916,-13.6883898947016,1
-25.3567504924749,-14.3045874309035,1
-24.5584388767554,-13.607015390526,1
-24.6273003311073,-13.2710479016715,1
-24.6106025872201,-13.4378674414222,1
-24.9790567934751,-14.0053186315582,1
-25.1058557134081,-14.0005269830415,1
-25.1251206786543,-14.4108822995453,1
-24.5612752451553,-14.2939663511555,1
-24.0913036997485,-13.2536194785969,1
-24.5328367664507,-13.9467614917119,1
-24.7859278430338,-13.4569884100395,1
-25.3249250428879,-13.2187922601125,1
-24.6745708785988,-13.2649529397483,1
-22.0823541691697,-18.3430840795053,1
-25.7220857030833,-15.989377104403,1
-29.5877953042048,-15.7581164952538,1
-27.7593791852037,-16.3643211176492,1
-25.6984774160826,-15.3916992964116,1
-25.7022784240513,-16.1633209008706,1
-27.2705387293033,-15.3759932877981,1
-23.3075692031149,-14.2764721146907,1
-27.2142855177605,-15.2728255281082,1
-23.506550671055,-16.1152959749755,1
-25.5468521204187,-12.4634908029632,1
-28.0519645049111,-16.1483213292224,1
-25.4077225620676,-16.2196558463696,1
-23.9592742995964,-16.4073329028208,1
-23.8404926519789,-14.5896852220771,1
-20.8372926086841,-16.1563303145454,1
-23.3778388510193,-14.4439886198484,1
-25.1388537006456,-11.2195291191142,1
-26.3081606131594,-12.7856703093529,1
-26.1389359585998,-13.2792929925161,1
-28.6986933834908,-9.00045452123365,1
-26.3440628454506,-13.2040790202102,1
-23.713032633716,-16.7660575664998,1
-22.7984895666915,-16.9280599656086,1
-25.3395261504664,-15.1242463373503,1
-28.8653720327161,-16.204155610351,1
-27.3186683260465,-17.5763170662393,1
-21.1161075457026,-14.1709836640919,1
-23.5607307102065,-13.2971163975606,1
-23.4106088622879,-19.1743469397975,1
-22.7407695782234,-15.9805697566264,1
-26.2268612339559,-14.1267056396931,1
-26.1604318133744,-13.9288175759909,1
-24.5829094681836,-16.9777372570484,1
-24.3628419584075,-14.7021534906991,1
-26.3944662979302,-13.3205645240848,1
-22.5238501752999,-12.2088234721107,1
-26.1126457036347,-14.8821210299863,1
-26.6041984423296,-17.4503239237651,1
-23.71476890826,-14.5648359014415,1
-26.1807469766007,-13.5903983528616,1
-25.1539061830949,-18.3505807986257,1
-26.9872176328913,-18.088823437784,1
-24.5758154021899,-18.6946816703387,1
-20.7539255092624,-16.391760716289,1
-22.3710139410428,-15.6001687754167,1
-22.1287855228559,-12.1713131602855,1
-23.6096536686807,-14.7766357140716,1
-20.3036117225331,-13.5584996203081,1
-25.5089977279164,-14.492557066096,1
-23.8972359330191,-10.4815851865442,1
-24.5982777231866,-14.8252773980333,1
-27.0451155739567,-15.2632779196109,1
-26.8948053860138,-17.4614583966531,1
-31.9591367719732,-15.5608167464524,1
-36.0800432242937,-15.1121471688367,1
-31.3631948856813,-21.322286641383,1
