TIME_SAMPLE,MINACCX1,MINACCY1,MINACCZ1,MINACCX2,MINACCY2,MINACCZ2,MINACCX3,MINACCY3,MINACCZ3,MAXACCX1,MAXACCY1,MAXACCZ1,MAXACCX2,MAXACCY2,MAXACCZ2,MAXACCX3,MAXACCY3,MAXACCZ3,MEDIANACCX1,MEDIANACCY1,MEDIANACCZ1,MEDIANACCX2,MEDIANACCY2,MEDIANACCZ2,MEDIANACCX3,MEDIANACCY3,MEDIANACCZ3,MEANACCX1,MEANACCY1,MEANACCZ1,MEANCACCX2,MEANACCY2,MEANACCZ2,MEANACCX3,MEANACCY3,MEANACCZ3,ARMEMANX1,ARMMEANY1,ARMMEANZ1,ARMMEANX2,ARMMEANY2,ARMMEANZ2,ARMMEANX3,ARMMEANY3,ARMMEANZ3,RMSX1,RMSY1,RMSZ1,RMSX2,RMSY2,RMSZ2,RMSX3,RMSY3,RMSZ3,VARX1,VARY1,VARZ1,VARX2,VARY2,VARZ2,VARX3,VARY3,VARZ3,STDX1,STDY1,STDZ1,STDX2,STDY2,STDZ2,STDX3,STDY3,STDZ3,KURTX1,KURTY1,KURTZ1,KURTX2,KURTY2,KURTZ2,KURTX3,KURTY3,KURTZ3,SKEWX1,SKEWY1,SKEWZ1,SKEWX2,SKEWY2,SKEWZ2,SKEWX3,SKEWY3,SKEWZ3,MODEX1,MODEY1,MODEZ1,MODEX2,MODEY2,MODEZ2,MODEX3,MODEY3,MODEZ3,TRIMX1,TRIMY1,TRIMZ1,TRIMX2,TRIMY2,TRIMZ2,TRIMX3,TRIMY3,TRIMZ3,ENTROPYX1,ENTROPYY1,ENTROPYZ1,ENTROPYX2,ENTROPYY2,ENTROPYZ2,ENTROPYX3,ENTROPYY3,ENTROPYZ3,RANGEX1,RANGEY1,RANGEZ1,RANGEX2,RANGEY2,RANGEZ2,RANGEX3,RANGEY3,RANGEZ3,SMV1,SMV2,SMV3,SMA1,SMA2,SMA3,EVA1,EVA2,EVA3,AAE1,AAE2,AAE3,FIX1,SLF1,FIY1,SLFY1,FIZ1,SLFZ1,FIX2,SLFX2,FIY2,SLFY2,FIZ2,SLFZ2,FIX3,SLFX3,FIY3,SLFY3,FIZ3,SLFZ3,FREEZE
750000,-121,950,257,-236,935,131,-106,933,-38,90,1029,396,109,1009,252,38,1057,97,-50,990,326,-81,972,191,-19,1019,9,-51.1428571428571,991.586466165414,322.924812030075,-72.9323308270677,971.263157894737,190.894736842105,-23.9323308270677,1017.63909774436,11.218045112782,0,991.361122941256,321.482587650337,0,971.058346823052,188.457977071815,0,1017.27001655522,0,63.5155537164699,991.699191143305,323.640023269147,100.370067131291,971.365800714125,192.09433381208,39.0897367450459,1017.82139443885,23.0269538042651,1429.38095238095,225.259512417407,465.933697881067,4791.04841649578,200.907496012759,462.91307814992,962.487810435179,373.868762816131,407.45967190704,37.807154777647,15.008647921029,21.5854973971198,69.217399665805,14.1741841392286,21.5154148960674,31.0239876617301,19.3356862514919,20.1856303321705,4.57049291811964,2.47700138190917,3.91853652022471,2.72482903808554,3.00969941285538,3.22795018143186,2.49292903498067,4.60645470156032,4.63541093920712,0.780174050872491,0.0574973845081253,0.0882753072871342,0.127062537141527,0.191609141484097,0.145168269019721,-0.11914447057083,-0.572911134714497,0.457276687710622,-50,980,326,-109,972,191,-38,1019,9,-52.8151260504202,991.411764705882,322.924369747899,-72.9495798319328,971.025210084034,190.90756302521,-23.4957983193277,1018.10084033613,10.9075630252101,0.921601333327563,0.921601333327563,0.921601333327563,0.921601333327563,0.921601333327563,0.921601333327563,0.921601333327563,0.921601333327563,0.921601333327563,211,79,139,345,74,121,144,124,135,833.928132423513,794.149179427779,812.886602349915,1093.512,993.726,851.106,1431.80570909352,4891.89301788278,973.538362541318,871611.012,790439.67,828338.874,0,2427.11851662617,0,312.746696014346,0,693.129456520978,0.127299023358764,10020.133122023,0,293.722345147643,0,697.280277006436,0,1917.82844376956,0,694.631241409217,0,568.709068910559,1
752078,-161,931,277,-263,916,131,-106,961,-38,50,1058,396,218,1037,262,48,1066,87,-50,990,336,-63,972,191,-19,1019,19,-48.0676691729323,987.827067669173,331.954887218045,-64.3759398496241,969.203007518797,194.037593984962,-23.1954887218045,1018.01503759398,17.7593984962406,0,987.593223434512,330.438669593739,0,969.000296902528,190.94354260221,0,1017.63939148571,0,57.6326844402503,987.943771040054,332.703711128229,96.3201116578175,969.304758208539,195.521377405532,35.9407407005652,1018.20283220918,30.5032969991696,1018.68478013215,232.325928457507,501.482797903851,5172.19093187514,198.738778765095,582.400091136933,759.416040100251,385.287650945545,619.714399635452,31.916841637796,15.2422415824414,22.3938115983825,71.9179458263036,14.0974741980645,24.1329668946222,27.5575042429508,19.628745526537,24.8940635420466,5.37870646574273,7.44157513502909,3.20004053333787,5.85939316334214,7.17260355612465,2.88787045817427,3.26701912620949,2.89837847783843,3.23457677553765,0.0676626061610466,-0.0198816370702702,-0.0168521893517404,0.509446562784593,0.358900903866951,-0.0671789326085715,-0.373246016300421,0.033591800477735,0.153391731539052,-50,990,326,-54,962,202,-19,1028,9,-48.9075630252101,987.957983193277,332.176470588235,-65.8403361344538,969.294117647059,194,-22.5210084033613,1017.87394957983,17.4789915966387,0.912336541237775,0.912336541237775,0.912336541237775,0.912336541237775,0.912336541237775,0.912336541237775,0.912336541237775,0.912336541237775,0.912336541237775,211,127,119,481,121,131,154,105,125,833.08734489431,792.741757444605,813.250010334358,1094.304,992.118,854.346,1025.97813347797,5238.54692615071,791.073623138184,869856.852,787672.194,829089.438,0,1911.84640762212,0,360.08281737305,0,779.18393148079,0.228801705944916,10838.7458688667,0,303.973717500742,0,1012.25304177223,0,1520.24022718381,0,719.644693356941,0,1013.06138323784,1
754156,-151,941,257,-272,925,131,-106,942,-67,20,1039,396,27,1009,252,19,1076,38,-60,990,326,-90,972,191,-38,1019,-9,-61.3759398496241,989.375939849624,330,-93.7443609022556,969.541353383459,191.022556390977,-39.796992481203,1018.48120300752,-7.26315789473684,0,989.06703887787,328.123239590968,0,969.337619542632,187.491015382756,0,1018.02625148685,0,67.4850582181476,989.530400510179,330.905615418943,105.644246255616,969.642686689083,192.710230871915,45.6603182386428,1018.70592390468,23.4514375851893,793.190931875143,307.978810663021,603.060606060606,2390.67657780816,197.992595124174,652.522214627478,504.859990886307,461.2666894509,500.983253588517,28.1636455714658,17.5493250771368,24.5572923194029,48.8945454811491,14.0709841562051,25.5445143744695,22.4690896764045,21.4771201386708,22.3826551952291,3.93524341565874,3.16237350370022,3.8666337386949,3.77096747475924,3.85168315976387,2.73477595910293,2.98697915218589,3.59028640689296,2.86652081565249,-0.213039849165288,0.0461477268359211,-0.239778701809063,-0.450154162957974,-0.318975403072355,-0.0544749035035407,0.242516158156972,-0.521836725989136,-0.16091904168561,-60,1000,326,-72,972,191,-38,1028,-9,-61.1428571428571,989.268907563025,330.495798319328,-92.5714285714286,969.823529411765,191.302521008403,-40.0084033613445,1019.19327731092,-7.04201680672269,0.973435130497891,0.973435130497891,0.973435130497891,0.973435130497891,0.973435130497891,0.973435130497891,0.973435130497891,0.973435130497891,0.973435130497891,171,98,139,299,84,121,125,134,105,834.279490516791,793.331880109149,813.778125215235,1102.32,1001.262,859.542,826.228789165502,2452.06521592701,685.836126159969,872392.092,788826.894,830236.482,0,1120.0739378507,0,469.385117290003,0,1010.39498608899,0.360228940880262,4814.37058008627,0,301.494313571558,0,1123.67652892786,0,944.812075236573,0,867.388588900222,0,671.044190657145,1
756234,-131,950,247,-245,925,90,-106,961,-67,30,1058,376,18,1009,232,9,1104,38,-70,990,316,-109,972,181,-48,1019,-19,-70.7593984962406,993.406015037594,315.353383458647,-108.225563909774,968.812030075188,183.022556390977,-47.1052631578947,1017.52631578947,-15.0601503759399,0,993.143208979847,313.789452745904,0,968.572566793835,178.185354590939,0,1016.90889975391,0,75.7102211988907,993.538103147542,316.098276333092,116.65919775591,968.931626194853,185.042608383294,52.3297094989128,1017.83771621087,25.804207851766,730.638642059695,264.439963545227,473.927204374572,1910.9638869902,233.502278423331,749.14342674869,523.428229665072,638.614832535885,442.375142401458,27.0303281900108,16.2616101153984,21.7698691859775,43.7145729361526,15.2807813420431,27.3704845910461,22.8785539242556,25.2708296764448,21.0327160015405,3.7916922921055,4.23498789168879,3.93886745631931,3.68700386005208,3.0474089408804,3.47710812543906,3.22510968870842,3.80379298491978,3.12003902411104,0.268724976773818,0.373356814033703,-0.476360528222427,0.0270869123639084,-0.0358963906677668,-0.684038780562026,0.503159304412841,0.42196062926845,-0.00402664477845723,-80,1000,316,-118,962,181,-48,1009,-19,-70.8739495798319,993.201680672269,316.058823529412,-108.310924369748,968.672268907563,184.386554621849,-47.9159663865546,1017.01680672269,-15.0588235294118,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,161,108,129,263,84,142,115,143,105,834.121108941905,792.591161790483,813.310833337811,1101.216,1005.744,866.778,778.00407513352,1942.33085920796,927.105248625557,872028.96,787369.548,829439.502,0,1022.29560334225,0,440.706502587777,0,747.538004873918,0,3897.13295836816,0,387.771929251737,0,1418.39502105448,0,996.294769548291,0,1230.50706859495,0,596.235514580227,1
758312,-181,941,237,-272,935,111,-97,933,-77,20,1058,356,54,1018,232,9,1085,58,-80,1000,306,-109,972,171,-38,1019,-19,-82.8796992481203,997.293233082707,301.84962406015,-109.563909774436,969.857142857143,174.052631578947,-40.2631578947368,1017.1954887218,-14.9172932330827,0,996.950022107939,300.14546433627,0,969.60324045316,170.101661920494,0,1016.57678234316,0,89.8395813433024,997.466128092443,302.653204850064,128.295652444228,969.984090250116,175.905199177694,48.8307649850231,1017.50478005934,27.1772239892046,1211.21269081795,347.49669628617,489.446912736387,4489.27808156756,248.123376623377,653.232057416268,769.104465709729,634.082706766918,519.985532011848,34.8024811014668,18.6412632695901,22.123447125988,67.0020752034409,15.7519324726643,25.5584048292586,27.7327327486804,25.1809989231348,22.8031912681503,3.51751652020637,4.34882383570037,3.32001718527135,2.48727908752436,3.06459355983697,2.84043419587783,2.3409495231589,3.59545147239093,3.47075859412629,-0.204222091050509,0.466476591327583,-0.617153771420756,-0.211400886885674,0.035340838114413,-0.107378817180356,-0.197203208671138,0.0627382134915224,0.273513752943568,-80,1000,306,-118,981,171,-19,1019,-19,-82.4033613445378,996.697478991597,302.647058823529,-108.873949579832,969.840336134454,174.268907563025,-39.9075630252101,1016.95798319328,-15.2941176470588,0.978737859338375,0.978737859338375,0.978737859338375,0.978737859338375,0.978737859338375,0.978737859338375,0.978737859338375,0.978737859338375,0.978737859338375,201,117,119,326,83,121,106,152,135,834.803824398676,793.249011604418,812.94543397524,1103.094,1001.46,862.416,1236.66979452121,4561.01395314307,794.284967314175,873497.814,788640.696,828674.34,0,2108.87276630556,0,574.790544383187,0,818.932869567716,0.226441105203784,9326.34649478361,0,420.979438345968,0,1177.26717665016,0,1574.06926334992,0,1189.13421840009,0,719.351050590965,1
760390,-181,941,217,-263,935,70,-97,933,-87,20,1049,415,63,1018,262,19,1123,48,-90,990,306,-127,972,171,-48,1009,-19,-86.1278195488722,994.924812030075,303.593984962406,-111.308270676692,969.578947368421,175.887218045113,-43.4436090225564,1014.78195488722,-18.6992481203008,0,994.527448421069,300.817495580752,0,969.227872116229,169.512998876675,0,1013.55745396598,0,93.1832619130275,995.1241921965,304.951247182061,131.411939124118,969.755499764404,178.533394445775,48.3584672356709,1015.40207969978,28.9241944149944,1274.70323536113,399.782182729551,832.212690817954,4916.5330371383,344.988038277512,944.964456596035,454.612326270221,1268.50512645249,490.63613579403,35.7029863647445,19.9945538267187,28.8480968318181,70.1179936759339,18.5738536194704,30.740274178934,21.3216398588434,35.61607960532,22.1503078035957,3.01647199706901,3.11313541918396,4.71115729362697,2.54896149986994,2.58779672575813,3.79271826847064,2.61152280160741,3.35331053037806,3.21479069389548,0.353206270758643,0.221966772131083,0.125219754730156,0.416004813761328,0.33567686763176,-0.335711027017986,0.225208534116399,0.450709151713224,-0.0818292002835257,-80,990,316,-154,962,171,-58,1000,-29,-87.1260504201681,994.63025210084,303.428571428571,-113.09243697479,968.991596638655,176.747899159664,-43.8655462184874,1013.55462184874,-18.5378151260504,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,201,108,198,326,83,192,116,190,135,833.796410005794,793.751291014769,811.040059365193,1105.188,1006.578,863.106,1360.5943289179,5055.3656680277,1362.82638548832,871376.532,789676.062,825304.794,0,2298.46783869572,0,632.128497601203,0,1456.97816480707,0.270035246374893,10248.268059458,0,659.463501577985,0,1807.12486654049,0,810.949788088353,0,2573.67765600128,0,623.141355492385,1
762468,-151,950,267,-209,935,141,-126,942,-106,-20,1039,405,-27,1009,282,9,1104,38,-90,990,336,-127,962,202,-67,1009,-19,-89.5338345864662,987.571428571429,331.12030075188,-127.609022556391,964.609022556391,199.142857142857,-66.1954887218045,1014.82706766917,-22.1654135338346,-81.6039807647281,987.285629435794,329.25807367623,-112.524662785797,964.412397495066,195.539206865317,0,1014.11825552989,0,92.4030888394304,987.714392830494,332.058435386421,132.908640678164,964.707883637259,200.920662904428,72.853442335626,1015.18400124853,34.1839341413983,525.978013214855,284.534632034632,626.864205969469,1391.1035543404,192.179311916154,716.623376623376,932.794827979039,730.068352699931,682.366370471633,22.9342105426556,16.8681543754683,25.0372563586642,37.2975006446866,13.8628753120034,26.7698221253593,30.5416899987384,27.0197770660665,26.122143297816,3.21013820214548,2.71813906860851,2.98274424652594,2.9455798936341,3.09171912792324,3.18925257388551,2.52425976463115,3.92583818030022,3.25825100433481,0.276322919057794,0.0597997466860808,0.26210294118967,0.223656082093293,0.42043931617838,0.212158759069057,0.0619602472827073,0.349589804912487,-0.203772847898538,-101,980,336,-145,962,202,-67,1019,-9,-90.0084033613445,987.428571428571,330.663865546218,-127.991596638655,964.151260504202,198.865546218487,-66.5126050420168,1014.23529411765,-21.9159663865546,0.985228136034252,0.985228136034252,0.985228136034252,0.985228136034252,0.985228136034252,0.985228136034252,0.985228136034252,0.985228136034252,0.985228136034252,131,89,138,182,74,141,135,162,144,834.724338405509,793.394604060861,812.381674014521,1123.764,1030.506,884.52,854.795974746399,1554.33043049753,1037.30924714251,873315.924,788978.706,827585.628,0,804.624826007796,0,397.247617474643,0,869.107697573608,0,2577.91961712255,0,294.79168467324,0,1242.26269166859,0,1596.79222069902,0,1382.11579466626,0,1050.50949541707,1
764546,-212,960,287,-254,935,141,-174,952,-87,0,1029,386,-27,1000,282,0,1085,48,-90,980,346,-145,962,202,-87,1019,-19,-85.4962406015038,983.556390977444,341.353383458647,-138.593984962406,961.827067669173,202.503759398496,-78.2481203007519,1014.12030075188,-14.1804511278195,0,983.396266266998,340.301044056668,-117.994994499372,961.641316501829,198.76220086057,0,1013.57114297143,0,89.6343029798118,983.636902719178,341.871826661194,144.992792146493,961.919833934873,204.37918099469,83.8380554931481,1014.39601645289,27.0396534212785,730.191273638642,159.582023239918,356.89690134427,1828.36420596947,179.810776942356,768.857940305308,912.915242652085,563.530872636136,534.073251310093,27.0220516178665,12.6325778541008,18.8917151509404,42.7593756499024,13.4093540837117,27.7282877276133,30.2144872975215,23.7388052065839,23.1100249093352,5.97551749175622,3.34234415846761,2.65644222460783,3.1860677815792,2.56000231048856,2.92973224930163,3.01225734532529,3.40437375015263,4.15724611917655,-0.604445414945729,0.46871324382518,-0.160123995891349,0.39685356814223,-0.0597675627653282,0.296841260467434,-0.0304779279714162,0.238028142311985,-0.347675873287502,-90,980,346,-136,962,191,-87,1019,-19,-84.9831932773109,983.27731092437,341.63025210084,-139.428571428571,962.042016806723,201.865546218487,-78.2016806722689,1013.8487394958,-13.4957983193277,0.982700167132635,0.982700167132635,0.982700167132635,0.982700167132635,0.982700167132635,0.982700167132635,0.982700167132635,0.982700167132635,0.982700167132635,212,69,99,227,65,141,174,133,135,834.01480443621,793.168380260836,812.322813077613,1125.504,1039.734,888.33,737.076983879804,1858.08634134437,993.275201264618,871776.864,788490.654,827333.874,0,1004.32681302382,0,242.495240229684,0,560.12033265444,0,3669.72914710744,0,273.70410277471,0,1501.60774805076,0,1609.48164624496,0,1037.12001480352,0,845.002714305568,1
766625,-171,950,297,-200,935,141,-126,961,-77,60,1029,386,-45,1000,313,0,1057,48,-80,990,336,-127,962,202,-67,1019,-9,-77.5037593984962,986.924812030075,336.157894736842,-127.578947368421,963.533834586466,201.804511278195,-61.4360902255639,1017.08270676692,-10.0751879699248,-75.334968668812,986.684543668021,335.340112051108,-118.996650419495,963.391002149526,199.342399117231,0,1016.71916236422,0,82.2598121304038,987.045637357039,336.572741805268,131.491673311948,963.605400784498,203.062381614783,66.0342244369727,1017.26367450069,25.9162909255616,765.600364547732,240.312485759854,281.194577352472,1021.35167464115,138.962861699704,513.128161312373,590.565960355434,370.940077466393,574.464000911369,27.6694843563759,15.5020155386277,16.7688573657382,31.9585931267499,11.7882510025747,22.6523323592157,24.3015629200147,19.2598047099755,23.967978657187,10.0951358582803,3.09891003267186,3.26176642249769,3.08748610723047,3.14963272010889,6.37078864510346,3.06017732601137,3.41985713971434,3.12474520753467,1.25687509833139,0.401732571822145,0.408172684713907,-0.292885357865839,0.200940059885634,0.68095381481113,0.251687828391738,-0.184364535579537,-0.00588171618849005,-80,990,336,-127,962,191,-67,1019,-19,-78.5798319327731,986.53781512605,335.747899159664,-127.050420168067,963.344537815126,201.663865546218,-61.9243697478992,1017.3025210084,-10.1932773109244,0.977895682231035,0.977895682231035,0.977895682231035,0.977895682231035,0.977895682231035,0.977895682231035,0.977895682231035,0.977895682231035,0.977895682231035,231,79,89,155,65,172,126,96,125,834.702273740688,792.756832382468,813.601076833933,1118.988,1031.748,876.942,784.930745354465,1037.84442954721,713.288450621421,873256.968,787673.688,829806.33,0,724.605609850075,0,330.283276870987,0,353.307683626733,0,2010.08990027908,0,193.411455689209,0,827.452254269358,0,1167.94602240235,0,638.936305525214,0,949.381993892506,1
768703,-141,950,297,-218,935,151,-106,971,-77,0,1009,405,-45,981,252,-9,1047,38,-70,990,336,-127,962,202,-58,1019,-9,-74.5187969924812,985.518796992481,337.96992481203,-126.225563909774,963.766917293233,200.93984962406,-61.8721804511278,1016.52631578947,-10.7443609022556,0,985.39668106938,337.037861608336,-115.625507796549,963.676227680739,198.557914916174,-52.548523520965,1016.31140517982,0,77.5470267217477,985.579811029921,338.446872809139,130.693983385744,963.812202872538,202.109346567458,64.7196963662868,1016.6335275424,22.6763763664476,463.978810663021,121.175780359991,325.059694691273,1156.72146274778,87.9528366370472,474.935748462064,363.20323536113,219.629984051037,401.797789929369,21.5401673777857,11.0079871166345,18.0294119341501,34.0106080914143,9.37831736704657,21.7930206364805,19.057891681955,14.8199184900267,20.0448943606438,3.81558160530335,3.04024618556346,4.35295572965603,2.72995874117289,2.94625263464618,2.40474967406182,3.02238537664813,3.06140691889087,3.29204434138798,7.99328146857499e-05,-0.0390188167102943,0.605897768693351,0.0125204671571511,-0.113443319603459,0.0170560038186575,0.137631346487078,-0.122470637028531,-0.351256140545981,-70,990,326,-136,962,191,-58,1019,-9,-74.4033613445378,985.378151260504,337.344537815126,-126.016806722689,963.915966386555,201.042016806723,-62.0084033613445,1016.61344537815,-10.1344537815126,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,0.981554901971494,141,59,108,173,46,101,97,76,115,833.8210507341,792.708686372424,813.031882186599,1115.61,1030.164,874.536,465.97120516943,1231.60385584086,406.727108553043,871358.058,787516.728,828520.776,0,568.165583711355,0,123.451882174709,0,426.709955330789,0,2328.08118750909,0,117.359609075028,0,800.372193762461,0,666.808585922982,0,322.741944417332,0,508.436592040382,1
