A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54
740000,-19,980,-97,29,1038,-48,0,1019,-77,0.897590361445783,1014.09638554217,-77.855421686747,0,1014.01213114305,-76.1845607460808,8.01015921205126,1014.13833684811,78.6433921733423,63.7409638554216,85.6027747353046,124.063818912012,7.98379382595903,9.2521767565965,11.1383939107939,3.42618309797255,4.61590539581576,2.49452143825982,0.258359400099486,-0.425199780178453,0.127593631946169,0,1009,-77,0.66,1014.30666666667,-78.0266666666667,0.988053310737695,0.988053310737695,0.988053310737695,48,58,49,506.551239813027,546.579,133.899298497374,515293.305,0,82.4955651861405,0,102.35052698419,0,166.744451964491,1
742593,-67,980,-126,97,1047,9,-9,1019,-67,-9.46385542168675,1014.87951807229,-64.5963855421687,0,1014.73963721322,0,26.454439124608,1014.94928355695,68.6871289744082,613.971412924425,142.470244614823,548.533077765608,24.7784465397737,11.9360900053084,23.4207830305822,7.06854521245827,3.42738016691824,3.49602303145419,1.23163338893678,-0.182164055699935,0.60303754752628,-19,1019,-77,-10.8666666666667,1014.98,-65.1866666666667,0.976310287200458,0.976310287200458,0.976310287200458,164,67,135,506.738066718941,547.344,865.275455854249,515698.824,0,1496.1210541123,0,228.449485637837,0,1243.53479146451,1
745187,-19,980,-145,38,1038,-48,9,1009,-77,9.16265060240964,1011.98795180723,-79.421686746988,0,1011.87547252785,-76.3763716609119,14.8285380995119,1012.04394161471,81.0214161781814,136.755202628696,114.011975173421,258.221102592187,11.6942380097506,10.6776390261809,16.0692595533269,3.13574035565308,3.2207964255419,4.35272114192675,-0.111472432582211,-0.397879913266909,-0.769115183683367,9,1009,-77,9.29333333333333,1012.30666666667,-78.5533333333333,0.988790230168562,0.988790230168562,0.988790230168562,57,58,97,505.636838612124,549.417,258.841127141317,513446.613,0,283.002845084568,0,153.034788110266,0,436.379047925395,1
747781,-19,990,-97,38,1038,-38,9,1019,-77,5.98795180722892,1013.57228915663,-72.4698795180723,0,1013.48300092937,-70.2833740354238,12.4256826919669,1013.61688361382,73.4541082860338,119.260460021906,90.9492880613364,144.493026652063,10.9206437549215,9.53673361593667,12.0205252236357,3.11759601342265,2.28212531990385,2.89331470440021,0.170527929779178,-0.104305076648698,0.227133813105046,0,1019,-77,5.9,1013.59333333333,-72.6,0.999895287418619,0.999895287418619,0.999895287418619,57,48,59,506.120061917244,545.325,172.140682249961,514418.607,0,181.914995605546,0,110.17377529848,0,181.644992430674,1
750375,-38,971,-116,67,1038,-58,9,1009,-87,4.99397590361446,1012.5843373494,-89.1506024096386,0,1012.44418237635,-87.0197022802751,18.1876099756539,1012.65393594056,90.1572588608438,307.702993793355,141.807995618839,181.595363271267,17.5414649842411,11.9083162377743,13.4757323834835,3.90550156060438,3.46686224722783,2.54653450714963,0.412168035396356,-0.554279879232146,0.0858537898067208,9,1009,-97,4.56666666666667,1013.16,-89.14,0.999813840796414,0.999813840796414,0.999813840796414,105,67,58,506.341486722253,555.627,325.711077283236,514895.703,0,745.244732056693,0,218.225135187267,0,190.53839500075,1
752968,-19,990,-106,38,1038,-38,9,1019,-77,10.1204819277108,1013.57831325301,-75.5,0,1013.49913716674,-73.1218030927956,13.4460098439236,1013.61777211719,76.6117971978175,78.8460021905804,80.4756480467324,170.142424242424,8.8795271377805,8.97082203851645,13.0438653873161,3.34966146584774,3.30400821896507,2.76630221184937,0.0796336320512545,-0.348346453253605,-0.0118658171303466,9,1019,-77,9.96,1013.73333333333,-75.5733333333333,0.980353141952261,0.980353141952261,0.980353141952261,57,48,68,506.245663625911,547.731,175.106448253531,514668.633,0,114.199784491049,0,79.7131043056462,0,185.5112813876,1
755562,-29,990,-106,29,1038,-38,9,1019,-67,6.44578313253012,1014.80120481928,-70.7831325301205,0,1014.71424213341,-68.3459360409025,12.4397342395972,1014.84472965139,71.8962606062139,113.884921504198,88.875392479007,159.78298649142,10.6716878470183,9.42737463342828,12.6405295178414,3.69633449842184,2.61382007828439,2.88869842560617,-0.446937646373554,0.12508124198968,0.0882694304495348,9,1019,-67,6.66666666666667,1014.68666666667,-70.8066666666667,0.994863107904857,0.994863107904857,0.994863107904857,58,48,68,506.675132233388,545.547,163.968770267495,515546.355,0,191.647752213177,0,109.38687480886,0,207.701327017727,1
758156,-19,980,-145,38,1047,-48,9,1009,-87,5.98795180722892,1012.43373493976,-86.4698795180723,0,1012.29129130003,-83.9749561705511,13.5513303485993,1012.50467796034,87.6896911142401,148.678641840088,144.52588535962,213.729390288426,12.1933851673802,12.0218919209757,14.6194866629587,2.76782265874642,3.40723571063246,3.86820122597796,0.358026742932565,-0.300250262441477,-0.325745928400446,0,1019,-87,5.77333333333333,1012.67333333333,-86.2333333333333,0.999895287418619,0.999895287418619,0.999895287418619,57,67,97,506.123696759239,552.264,224.186397215322,514453.344,0,252.214835438857,0,225.259609637574,0,302.528277275956,1
760750,-19,990,-106,29,1038,-48,9,1009,-77,6.53614457831325,1013.27108433735,-74.9879518072289,0,1013.17473847065,-73.1474639760662,12.1136684722433,1013.31924761664,75.8854558505024,104.650200803213,98.1987951807227,136.230156991603,10.2298680735977,9.90953052272017,11.671767517887,2.7588950607796,2.92119896443763,2.69012529382601,-0.124535614972046,0.000591688624567504,-0.132656461243107,9,1019,-77,6.63333333333333,1013.26,-74.7333333333333,0.997718444865972,0.997718444865972,0.997718444865972,48,48,58,506.057921110655,546.636,137.12193956275,514295.178,0,168.664843460634,0,97.88404623783,0,173.717953293572,1
763343,-19,980,-106,29,1038,-38,9,1019,-77,9.84939759036145,1013.70481927711,-72.8433734939759,0,1013.62324509921,-70.562535746308,13.6414941060642,1013.74542026508,73.871673166279,89.6196056955093,82.8153705732022,151.781380065718,9.46676321112498,9.10029508165544,12.3199586064937,3.46538291251192,3.79106695719023,3.10387785060454,-0.296015929963963,-0.484481786842175,0.148414618803752,9,1019,-77,10.0333333333333,1014.00666666667,-72.9533333333333,0.981303978558843,0.981303978558843,0.981303978558843,48,58,68,506.208759578167,546.618,154.680921872373,514594.8,0,117.185892241855,0,93.6859505550416,0,149.029147579356,1
765937,-19,990,-97,58,1047,-19,9,1019,-67,16.4457831325301,1014.39156626506,-64.3192771084337,0,1014.28260377773,-59.9723729904181,22.0694413378285,1014.44606820728,66.0188454292199,217.909163928441,111.245746622855,222.861080686382,14.7617466421979,10.5473099235234,14.9285324357882,2.9960207549672,2.98000560136486,3.02787583312854,0.396265392758083,0.0596670529709433,0.306615589183068,9,1009,-67,16.12,1014.37333333333,-64.6133333333333,0.965802879510896,0.965802879510896,0.965802879510896,77,57,78,506.35429400244,545.994,236.40500338595,514905.294,0,555.707162043864,0,111.632664659318,0,335.285021930741,1
768531,-9,980,-106,38,1038,-48,19,1019,-67,14.7590361445783,1013.71686746988,-71.9397590361446,0,1013.60463269774,-70.0083385456536,17.0254947029306,1013.7728263144,72.884956386554,72.4749178532313,114.143592552026,137.717561153706,8.51322018117888,10.6838004732411,11.7353125716236,3.10229431342282,2.63387667193063,2.97533965857071,-0.0335485457687676,-0.249620313111635,-0.220101893887482,19,1019,-67,14.7866666666667,1013.95333333333,-71.8933333333333,0.947123737409191,0.947123737409191,0.947123737409191,47,58,58,506.204367909641,548.115,156.792007215049,514602.039,0,114.250625342225,0,137.181819549031,0,159.809976227983,1
