matrix_tr1,matrix_tr2
-163.347805199945,1
-143.040931953255,1
-136.799149690716,1
-138.67199466303,1
-126.384896023169,1
-149.13666594092,1
-157.924660024204,1
-147.271554620447,1
-148.865124989289,1
-142.165246974646,1
-173.361795791647,1
-157.881840100541,1
-143.438636871385,1
-151.62141836066,1
-166.884051691847,1
-178.693965825588,1
-173.317919876291,1
-148.699299236653,1
-161.556425852409,1
-158.449521149051,1
-157.636150979411,1
-160.017760250679,1
-184.727116302695,1
-140.549940032015,1
-150.377148330521,1
-149.073632406243,1
-169.140166147729,1
-155.296497746549,1
-165.652301344262,1
-160.046625535735,1
-153.190719287125,1
-152.042915870082,1
-147.49280683679,1
-147.868208095879,1
-153.780039507874,1
-172.238437126204,1
-153.849162596492,1
-144.177288133109,1
-153.659546661296,1
-152.643564195504,1
-127.484469784728,1
-140.636965400165,1
-147.167891999346,1
-182.162341631707,1
-146.286901992324,1
-124.07197389912,1
-138.960143385276,1
-146.132441043698,1
-158.593549718631,1
-159.651743407419,1
-166.858305347327,1
-229.397330571085,1
-198.522317097837,1
-263.742607991331,1
-179.610073569285,1
-227.811226596581,1
-167.33540112903,1
-181.982233573751,1
-201.891414103847,1
-224.144372437051,1
-251.16596656458,1
-127.220373649846,1
-236.943544229898,1
-352.604000635341,1
-217.494026904637,1
-183.387588610866,1
-210.085950898586,1
-223.791393452771,1
-234.204356353422,1
-294.289711829851,1
-257.415762217483,1
-286.942015388969,1
-272.781177594557,1
-219.531555318256,1
-276.660177326949,1
-258.849576181443,1
-297.465952742835,1
-217.350315099906,1
-223.202411187144,1
-221.691644336822,1
-243.336116387503,1
-224.261303653024,1
-265.030066653176,1
-330.745144005148,1
-294.325168389422,1
-315.257589099458,1
-200.768661570375,1
-198.738785223225,1
-447.826872820287,1
-386.110982766292,1
-179.886019169574,1
-203.180181923094,1
-157.618797960324,1
-315.803996775963,1
-233.896381691849,1
-197.848625311896,1
-222.129631862222,1
-291.632913499663,1
-248.849940592482,1
-343.203734434542,1
-275.401970008979,1
-220.780115443567,1
-275.942601144318,1
-322.036961823087,1
-362.290020655632,1
-243.170245635884,1
-290.74082306562,1
-249.418923856828,1
-238.390040202688,1
-326.164791065976,1
-216.660040373364,1
-309.367654528924,1
-222.545114834549,1
-234.843375606811,1
-348.83381209189,1
-225.65353092394,1
-224.596245148412,1
-292.149957072279,1
-293.856698296132,1
-194.563718813424,1
-158.34067667733,1
-173.373998946072,1
-195.369652609893,1
-273.509879677106,1
-211.789779615439,1
-223.371385885038,1
-202.505472783171,1
-221.405064357254,1
-225.644961636451,1
