matrix_tr1,matrix_tr2
80.1067496073573,1
84.6086963860976,1
85.0028332323652,1
89.9271255011948,1
78.2406238891108,1
84.7243271215401,1
79.6492645214822,1
78.6460051574491,1
90.1124345414855,1
77.5518761404555,1
83.1658486417097,1
92.3433233425681,1
82.0814569357232,1
97.2508477748084,1
98.3916994546544,1
87.8167886715332,1
82.9951119301459,1
89.5159997062497,1
93.0446498575898,1
81.454123374271,1
83.1477213969373,1
83.1149149842082,1
80.3534321903606,1
93.6841498371729,1
83.2237839045514,1
72.2398892487932,1
75.9259459786758,1
90.820334001809,1
53.5710421375139,1
-5.60534246143038,1
-132.653560589631,1
-25.2681359555837,1
-95.380831073622,1
-146.505283637934,1
-139.693759748026,1
-88.8672889604074,1
-179.402542320538,1
-96.2372851068703,1
-14.9008073804263,1
-111.197031600521,1
-43.42956198505,1
-93.4142807246399,1
-121.932746642287,1
-159.420060029759,1
-32.5009714493017,1
36.4148772309434,1
-5.11199966687025,1
6.48483212963401,1
-81.3970141412127,1
-137.540701088282,1
-185.118421756049,1
-103.353461897097,1
-134.246765437156,1
-113.142015752685,1
-59.0103985660513,1
79.4612846251414,1
38.0170409401934,1
-1.55153057389094,1
-75.1020301514892,1
-53.3590317924201,1
-80.2808985963241,1
-181.979543683827,1
-188.488077762863,1
-75.8387082868553,1
-73.6149284117081,1
-109.910187933828,1
-141.410158481715,1
-94.9099848348876,1
-76.3610506084927,1
-48.9648861105367,1
6.27839119084979,1
-130.823791192386,1
-25.3040694230266,1
-23.6569128873821,1
-43.6933349098957,1
-137.483729683751,1
-164.514259284034,1
-88.3703336541639,1
-73.2490258434731,1
-109.449657929791,1
-36.7972475101827,1
-1.49954953704537,1
-59.3847919493418,1
-91.6619276965067,1
-41.4261933691444,1
-105.145818738043,1
-36.6857351838742,1
-137.21615750492,1
-140.582108564555,1
-57.2699197322689,1
-80.6885007481775,1
-225.485871323955,1
-215.735295744083,1
-148.938283646914,1
-180.549639973617,1
-158.017376402477,1
-152.228246933915,1
-55.9019508399301,1
-107.317567736482,1
-174.620403591065,1
-14.6217932594606,1
-99.2902514408205,1
-35.7467539726938,1
37.6298954540839,1
-115.865867585666,1
-62.2125375591347,1
-152.628310806315,1
-182.491957105949,1
23.6387527561494,1
-30.3066097766931,1
-40.2622863345374,1
91.9949081288393,1
75.2035997673208,1
-66.7159781762937,1
-47.1851906238419,1
-97.4418774018425,1
-87.3824256094643,1
-122.608482627857,1
-130.705921024988,1
-10.1611943412034,1
-13.023265726638,1
-100.791135653603,1
-143.810044194807,1
-128.178384624087,1
-108.92669972317,1
-113.505409900501,1
5.11806915371454,1
-2.28688910903452,1
-66.3091065593089,1
-57.8959436943276,1
35.877994484184,1
7.9468837799925,1
-53.2386773321337,1
-151.049831464258,1
1.3158602048785,1
-49.781933824435,1
-167.147532868226,1
-6.87503763565775,1
-85.2193568804107,1
-46.1640942410714,1
-66.8369796923805,1
-138.960670584675,1
-32.8607779966179,1
-40.4561851006799,1
-48.7689552490238,1
61.5049289837391,1
-21.0551137500962,1
-49.1152760726681,1
26.8639778572461,1
10.5225565357575,1
72.5014897328955,1
50.2968971186328,1
124.702463286663,1
68.8489472799367,1
80.5733410514133,1
96.4315323183184,1
73.3427278580056,1
82.8129352891839,1
93.7467867033963,1
65.7516366749734,1
85.9986453061989,1
99.286653952399,1
90.5117459057233,1
81.4326350555528,1
86.1246863902484,1
97.1087897182314,1
89.1783925927913,1
97.7320723254155,1
94.0271600430756,1
90.1411991195679,1
79.8908797893122,1
105.106489645192,1
122.48968347348,1
126.71477372979,1
19.1789409603402,1
-79.5855961874992,1
-89.4536860699019,1
-61.8938420404355,1
-51.3083036254799,1
-202.149708210347,1
-171.030942783038,1
-113.006039444557,1
-62.9466434223023,1
-58.5865750885184,1
-6.20469038946953,1
32.6427594498899,1
38.3335066403549,1
-35.0098530415702,1
-54.5591120095556,1
-46.8955400142754,1
-16.4181984217873,1
117.842311293676,1
17.7311817232555,1
60.853813834456,1
122.59033820908,1
31.4098919353778,1
26.9054664006342,1
3.23706035882185,1
42.9977343451446,1
3.40107540166571,1
-7.21098117739848,1
-52.153654476626,1
-10.5892609152674,1
49.9827104654365,1
68.9999938039148,1
-65.9355754267207,1
-41.8870801334899,1
-54.4489044667189,1
40.8189737403997,1
51.3258943976358,1
-15.8501394172759,1
14.9990422648182,1
-14.2233829578231,1
3.5931742339526,1
37.4286275591747,1
-52.8781622710865,1
44.35983795753,1
12.9754522913167,1
-37.2677304468074,1
14.2836185290332,1
-60.4477688818656,1
-15.6006710623898,1
47.3606880586541,1
1.81450617523564,1
70.4214245796241,1
109.777008993304,1
73.9963869025723,1
-94.671071085582,1
-117.739148253247,1
20.0762329815103,1
-110.551766266654,1
-75.0578288475084,1
0.561294915659062,1
-1.04052216689564,1
27.5870079406668,1
87.0755361251622,1
-19.808070283965,1
-52.9462340134952,1
38.979202938712,1
-21.7235587113096,1
-31.2073894804976,1
-5.71658996066401,1
39.4009915137718,1
6.41512030160902,1
26.2507348352717,1
38.4827778553898,1
33.3837900972882,1
23.9138087461173,1
24.5332481533499,1
21.7768335459879,1
19.6187583205783,1
16.1059607501793,1
24.0954766346675,1
28.9647565648554,1
18.2346946634531,1
39.7941268868084,1
34.9383323842098,1
24.2942631727467,1
29.3048560133022,1
30.5364478249492,1
37.1660275272061,1
22.0280709855808,1
35.0489230706677,1
32.0308804605615,1
7.69165505798173,1
15.8195987377173,1
23.5488905663967,1
41.8601790613629,1
42.1079299413732,1
27.5537953509981,1
25.9129765199775,1
24.9017056384672,1
22.2226467387544,1
8.42757000109532,1
25.3097608622362,1
-15.1651132240377,1
-15.1770985766622,1
51.4955264432433,1
113.538800641168,1
5.03759404067125,1
-47.0464506446084,1
38.5520494451331,1
26.332174209141,1
55.2173401457518,1
94.2454759163804,1
75.7034661474534,1
43.7813333540719,1
75.364477834351,1
49.4387021340924,1
-8.81737049468433,1
-31.4242658065579,1
69.2869270772506,1
67.0526940050164,1
65.2878296566266,1
69.6963817187149,1
63.1036263601618,1
62.3701385044039,1
79.6403930651969,1
72.3013544752758,1
22.5014056730084,1
12.5855127657775,1
43.3551652350108,1
-1.14922017465653,1
-113.244955918728,1
18.0852512098521,1
-31.7694049207024,1
125.832549621478,1
51.122907070589,1
-57.1971787073773,1
-72.4774006560193,1
-11.0408650277577,1
3.30295481223567,1
-130.431342271639,1
-168.538889225154,1
-47.8026089555769,1
70.1005404721452,1
82.1315198719085,1
74.4067091503048,1
74.3636589629397,1
65.8238501907578,1
82.9502503116582,1
77.9266609380288,1
98.3637066735338,1
95.9187549340809,1
62.0432691110516,1
69.0447141350081,1
99.8185612224976,1
117.815528916973,1
92.2099623555662,1
91.3968946565154,1
84.3942936781064,1
78.0579249787599,1
86.398144021272,1
94.5727567871578,1
93.6124434961852,1
95.8087284833088,1
91.513296725307,1
92.2552352449567,1
76.1512579918772,1
-1.65981270044864,1
17.0089891724012,1
-187.906219003632,1
-73.3253631805443,1
71.3400179733234,1
77.3708003179332,1
84.6541868390808,1
31.8162966144004,1
27.7905803655419,1
68.5748345156254,1
68.0959177143841,1
110.123693234459,1
106.353493540531,1
106.033959555157,1
93.9578314390706,1
98.5788063669618,1
97.9080893097258,1
85.6675593719559,1
89.1959315454462,1
79.9688836416261,1
105.438981677847,1
67.3133613847992,1
90.8121762757289,1
95.9013037213606,1
89.4477595340746,1
87.726116420513,1
92.5442711930421,1
85.665665594774,1
90.0573033087647,1
79.8460138310731,1
93.0066653525924,1
81.1679843762227,1
84.900246673023,1
91.1067604361601,1
86.0006681663696,1
97.3219792255064,1
86.3989312986099,1
88.613681836109,1
82.5528070404,1
78.7413924980409,1
63.8348007695866,1
84.4931517275004,1
97.2313508202776,1
104.890025337693,1
84.1670240914386,1
90.0284836374321,1
90.639357286035,1
93.7952162080449,1
97.6367072603271,1
85.2403233159593,1
75.2984332832581,1
84.4522038789517,1
78.0261685472643,1
91.6372346023232,1
92.1500561628282,1
92.9828873698356,1
100.065346438261,1
95.2156139443082,1
99.278374750885,1
104.344105663592,1
123.797560062272,1
112.863736277214,1
108.165179070757,1
85.331753962566,1
90.1723509794637,1
93.078913403958,1
110.748509395993,1
108.23299326169,1
91.7224838470007,1
91.8874969415184,1
93.6041760116366,1
79.1952801160373,1
41.3863236099257,1
12.0230114763618,1
28.6560795766155,1
52.3596789663915,1
63.7003886165875,1
28.1066442978945,1
47.746251936476,1
30.6985265151291,1
11.8565401407029,1
-26.3831421042298,1
-55.828880219855,1
-47.9005446503772,1
-115.865219751138,1
-43.8817300362949,1
-77.7512595564338,1
-31.4199385238537,1
-144.828805911779,1
55.1861265105086,1
129.434148747178,1
8.92754442488564,1
38.4272972719709,1
8.78918805518055,1
-13.7969425526969,1
-86.0134501304909,1
-76.2776263570464,1
-113.951946828017,1
-106.67434966614,1
57.4041338583859,1
126.359859068697,1
-28.6881810908306,1
88.6750502339057,1
78.048592008696,1
-110.800723019747,1
-37.7770666687944,1
-77.1582307573929,1
86.4630539505051,1
88.1590853627802,1
101.934781512466,1
101.883028529326,1
82.1881958195902,1
90.9178543948112,1
82.1668523029063,1
75.2311153175644,1
79.7742648315166,1
96.6316112293168,1
89.009480083588,1
92.9794627666447,1
94.2424137886284,1
115.539610888661,1
92.3875413450195,1
102.25830588709,1
58.7459484851119,1
54.0226673381049,1
-2.71565293686854,1
-55.2125753155982,1
-61.7831243568269,1
68.9976667104357,1
58.5615942707371,1
88.0776683669032,1
73.1435486987975,1
83.0668893156929,1
75.5708661985325,1
75.9493423268025,1
101.766900239722,1
20.6515188799298,1
-18.2839675915943,1
2.52323556022355,1
26.7638949322344,1
-61.0167522017493,1
-53.0855295898847,1
69.120784506916,1
50.3454639801771,1
-102.520560340053,1
10.804355665509,1
-58.7644554536689,1
-20.289001259677,1
-8.90631212172821,1
-29.2221391161261,1
