matrix_tr1,matrix_tr2
-313.860905219024,1
-302.288614392206,1
-297.70269956251,1
-306.190533258286,1
-284.948006160416,1
-315.33407845582,1
-316.764549951121,1
-303.269649600947,1
-327.070486956517,1
-309.649736474853,1
-334.139384652583,1
-332.346420416692,1
-312.517564972759,1
-327.628440241586,1
-352.780672528825,1
-331.219509096191,1
-333.732325383257,1
-319.174654832039,1
-347.29745689451,1
-345.246986457895,1
-338.359019965065,1
-333.914075351577,1
-367.742077292445,1
-313.597862404174,1
-321.596784715041,1
-320.695503005797,1
-340.17021901372,1
-333.894638021796,1
-340.977740204673,1
-334.626472153133,1
-321.93419457138,1
-329.023964631642,1
-325.195135270165,1
-324.417384202765,1
-322.326971573286,1
-333.794259879761,1
-332.143165359223,1
-320.479676184593,1
-334.753231157213,1
-320.707363792969,1
-305.299511426766,1
-320.103540948316,1
-313.187511475715,1
-332.581921893081,1
-314.946939104549,1
-311.356575563655,1
-314.835379864992,1
-318.136566601972,1
-332.968890462464,1
-327.67460824034,1
-335.945451581172,1
-396.812861890669,1
-355.114633076072,1
-435.426622744422,1
-375.707260974528,1
-361.567955013452,1
-338.016803708988,1
-326.546714866665,1
-344.664138883933,1
-378.171053620648,1
-393.479754063843,1
-336.267198479655,1
-359.70798935639,1
-432.337768324785,1
-363.358464318426,1
-308.786219689784,1
-381.349386967409,1
-376.934100886391,1
-394.970713380794,1
-431.426566245239,1
-463.183070650621,1
-389.969121033905,1
-399.347035191844,1
-400.547790379988,1
-418.888123711223,1
-396.916104756017,1
-406.226832211568,1
-365.335425572179,1
-389.612773204435,1
-363.695012935491,1
-339.397569197255,1
-385.598694072629,1
-432.86708302049,1
-489.436396743688,1
-453.928470540648,1
-414.94528341685,1
-389.585055338089,1
-399.756821224532,1
-464.441609246597,1
-463.263168275687,1
-332.170837235548,1
-416.959778128318,1
-294.061411830621,1
-425.821800001963,1
-365.654656223535,1
-319.94305306154,1
-336.236693204438,1
-425.034912910571,1
-411.862836907378,1
-474.422226411098,1
-442.210620026723,1
-389.817255521434,1
-448.584378406999,1
-440.772713279667,1
-456.921326560785,1
-439.982552925092,1
-349.941661116086,1
-407.198384149778,1
-394.424705125628,1
-475.183097941021,1
-328.060005973123,1
-417.230527394926,1
-348.519057829209,1
-325.926678007538,1
-468.183578168801,1
-363.661434872512,1
-396.348282412099,1
-472.912957406762,1
-418.050965092458,1
-391.383281203007,1
-386.240748211453,1
-434.551089975677,1
-358.466666681924,1
-403.718225140675,1
-332.371089071728,1
-461.065085547436,1
-374.613395993966,1
-355.170227940006,1
-419.883790601816,1
-354.85904362278,1
-311.277546665149,1
-393.273654730646,1
-416.108939299883,1
-404.098356736653,1
-404.255576418075,1
-364.745275408645,1
-391.701434189393,1
-486.331928845949,1
-468.639978838337,1
-521.521363791907,1
-424.910409769927,1
-319.670403151393,1
-353.536715968442,1
-380.328366491735,1
-405.429898573829,1
-484.617974863414,1
-405.755277625588,1
-425.487607965246,1
-377.613006349533,1
-340.016351738528,1
-340.305650501977,1
-398.867106173437,1
-482.573285732947,1
-458.913580619124,1
-438.631285144272,1
-497.205411270766,1
-420.224569193799,1
-444.862440660339,1
-420.541716870106,1
-404.774290695316,1
-433.277493901558,1
-397.113426753459,1
-377.452464762214,1
-446.011097213783,1
-378.429478327788,1
-451.03409431502,1
-349.223583649512,1
-405.301037802702,1
-371.732110326584,1
-468.675528120962,1
-441.613574839289,1
-340.153995696635,1
-388.28921544522,1
-480.02920248261,1
-402.4481506422,1
-299.676394854819,1
-319.066183850852,1
-384.943037336532,1
-304.131252555756,1
-340.877432527688,1
-374.195531350692,1
-323.201594105032,1
-278.536078186615,1
-331.958723989317,1
-329.048904937112,1
-324.980992947134,1
-295.557672424387,1
-317.929017309155,1
-339.956641245153,1
-346.981658807697,1
-305.778300901424,1
-325.347689931194,1
-364.457699951384,1
-355.00724524663,1
-307.34320697042,1
-308.799670815695,1
-312.385170909886,1
-339.215139034163,1
-297.998759138278,1
-317.321678803188,1
-315.6145242007,1
-298.235947823537,1
-308.76597555456,1
-319.701501006172,1
-323.874661994402,1
-321.612657718249,1
-316.854728017119,1
-351.083854643469,1
-348.997731180991,1
-329.743596489281,1
-341.914314311006,1
-332.691296739708,1
-332.339978124895,1
-344.099415219144,1
-355.89985037607,1
-326.02055931657,1
-313.851650792948,1
-326.478211537061,1
-340.21915130262,1
-345.683524368937,1
-328.120675825065,1
-356.757500548386,1
-416.619962461742,1
-363.309072546426,1
-347.731683043357,1
-363.073496906934,1
-360.634121703647,1
-365.093181650795,1
-371.710036594873,1
-312.843607458439,1
-264.775578553259,1
-322.391915622787,1
-359.378193420767,1
-353.412675915137,1
-327.208598662084,1
-329.869634968163,1
-312.62398534122,1
-324.098816268463,1
-341.900890759706,1
-334.601702413908,1
-380.336607437971,1
-391.150498829535,1
-364.265787713702,1
-341.338933985427,1
-324.424492460608,1
-330.199048613006,1
-353.769526534937,1
-345.25739033118,1
-340.991431668081,1
-373.696986343543,1
-391.902943013309,1
-448.303553357698,1
-357.044940321334,1
-355.061275085633,1
-400.953444779092,1
-324.037152472417,1
-331.715691673673,1
-398.838551796278,1
-402.355796398909,1
-417.189157270789,1
-359.886609212646,1
-342.940400693574,1
-360.005835762871,1
-464.45913307978,1
-431.980736796067,1
-431.545108367526,1
-385.026004877406,1
-303.893554313081,1
-401.619239357417,1
-455.036676176349,1
-357.177321829928,1
-387.806709593402,1
-433.279485023586,1
-434.409344629074,1
-321.082847855306,1
-423.658090869462,1
-459.139417442226,1
-407.554506376179,1
-419.286419513946,1
-444.315899143612,1
-360.362189303096,1
-490.269649438567,1
-282.580146089325,1
-300.363445789155,1
-386.488137849152,1
-421.433805667915,1
-333.272308451516,1
-362.550814224551,1
-343.509597996484,1
-321.751800523364,1
-362.081401328061,1
-345.165338297133,1
-359.400817281254,1
-351.308645394379,1
-320.93446447919,1
-340.578047947368,1
-345.150961375365,1
-329.091862702921,1
-307.514118232613,1
-338.603799568031,1
-365.9847795021,1
-442.721203803394,1
-397.87541648921,1
-400.626202421711,1
-402.452994860052,1
-421.928938982244,1
-429.731462098524,1
-432.455301088263,1
-384.820688139716,1
-410.079604561414,1
-388.090636663304,1
-446.537931093498,1
-363.300073386151,1
-383.56536482786,1
-420.646866590769,1
-388.374663053787,1
-384.809843651895,1
-347.291211898763,1
-371.809879382565,1
-385.286672426812,1
-415.784142040223,1
-443.674674133982,1
-541.149833309287,1
-525.59636421387,1
-567.726287243736,1
-481.108264987664,1
-421.927147787169,1
-471.421509247087,1
-397.027178104791,1
-303.24419530145,1
-369.661865556542,1
-375.269097795457,1
-450.528273755199,1
-426.704672050736,1
-509.160481884779,1
-444.692968088013,1
-437.23994782864,1
-417.260831536538,1
-395.567676170458,1
-386.381225413863,1
-382.322321107005,1
-338.007244325617,1
-288.717239424462,1
-329.284157383217,1
-414.126467410743,1
-345.901146083322,1
-380.73760301393,1
-405.483293117382,1
-384.416938281708,1
-480.720951993897,1
-481.836596278721,1
-417.599560415446,1
-359.525489812628,1
-379.210350024758,1
-431.633347936464,1
-333.11711985678,1
-379.923996458926,1
-398.698260995369,1
-468.715791060512,1
-443.959242960486,1
-419.499921354347,1
-339.270105566309,1
-319.031224150485,1
-345.170058287888,1
-325.44892800816,1
-444.037118620289,1
-424.879658447595,1
-350.285761426701,1
-386.00111906187,1
-449.465128357884,1
-381.217359542818,1
-372.616419900246,1
-339.613027228702,1
-349.86638405089,1
-330.919176513871,1
-329.611609596218,1
-347.67686091191,1
-338.732338517608,1
-383.333959699751,1
-339.881548895356,1
-381.356271655459,1
-370.619907625885,1
-399.503393167984,1
-474.785962970964,1
-446.35117034032,1
-459.525837860661,1
-500.639003486984,1
-365.454658684712,1
-312.77801320645,1
-390.089955257345,1
-407.081615215312,1
-320.027871845754,1
-350.646779894618,1
-405.885772588102,1
-323.32244089559,1
-362.729972462456,1
-369.941994303288,1
-339.883798106575,1
-437.54249528433,1
-431.912532241737,1
-418.374221455868,1
-406.015600668275,1
-328.959783449583,1
-380.772070770968,1
-421.115909046699,1
-453.208815814084,1
-451.227425729788,1
-352.779775094213,1
-375.995433984109,1
-359.348709592665,1
-315.931969903997,1
-371.657419164921,1
-461.783502723436,1
-457.375042427755,1
-452.730659076646,1
-382.897527129768,1
-425.283319549114,1
-417.266362904604,1
-443.428156040951,1
-450.248953886733,1
-323.570014754086,1
-333.684352031038,1
-385.634461034278,1
-294.746016083608,1
-278.946388675363,1
-395.866838974793,1
-404.949981105949,1
-442.340070372488,1
-344.086729153567,1
-319.332277642517,1
-253.272520718228,1
-306.388160395451,1
-332.514145045685,1
-315.60462178857,1
-337.815236888461,1
-388.391480622377,1
-374.789690438866,1
-287.162370433912,1
-412.272399256441,1
-449.544175034795,1
-426.995796248051,1
-437.450673312539,1
-434.569909299228,1
-449.396348886022,1
-465.939759125306,1
-449.206330766157,1
-437.309511251476,1
-450.941805956506,1
-435.540467276871,1
-452.082117629256,1
-457.564503910632,1
-462.100431453784,1
-458.504240679367,1
-441.928532869878,1
-429.908139918549,1
-429.532135841112,1
-420.518384643923,1
-435.16153554849,1
-430.707313608233,1
-443.15035878095,1
-463.980975179552,1
-443.617441870329,1
-446.024650102755,1
-440.072135483593,1
-446.139051782046,1
-439.312810463455,1
-426.746054545553,1
-439.770234727061,1
-438.841196230333,1
-439.616438399886,1
-445.249240004304,1
-449.87092179616,1
-452.887425750011,1
-472.682495208259,1
-463.945449947758,1
-462.244554964572,1
-453.695615176915,1
-452.764849212489,1
-449.000432525968,1
-444.697119650494,1
-439.853446935695,1
-434.690886655807,1
-446.425193236043,1
-439.259916052087,1
-432.48997384975,1
-440.127587344101,1
-451.133913862872,1
-475.375362814085,1
-441.054977249785,1
-429.786106939702,1
-448.224937529433,1
-453.295115679674,1
-451.946091875519,1
-461.5099573684,1
-443.39139098717,1
-455.003634139488,1
-450.94310369788,1
-452.985414040287,1
-447.191930583938,1
-461.96776382761,1
-455.239081642038,1
-450.133948719056,1
-438.660632208913,1
-450.457155647907,1
-459.043120522101,1
-449.659199346391,1
-447.242055696071,1
-443.596429501906,1
-441.077976018093,1
-446.989390799822,1
-448.684937422969,1
-435.301265753232,1
-444.11802084092,1
-457.397394111219,1
-458.652342036666,1
-449.1249587087,1
-445.921899071869,1
-446.69620508402,1
-438.279613340685,1
-447.635099747499,1
-446.127404499017,1
-437.769812516847,1
-434.993187103871,1
-431.968506954736,1
-441.19005064754,1
-437.908728360581,1
-449.290937180183,1
-453.916410668349,1
-461.272916741274,1
-451.327008861846,1
-459.282555403237,1
-452.075308676294,1
-439.038765711369,1
-428.913436834422,1
-437.438419381985,1
-356.514789312742,1
-354.087888082065,1
-334.922225277803,1
-333.319708631452,1
-345.545199557726,1
-368.301397971196,1
-338.062116209279,1
-345.438886929132,1
-331.384581397036,1
-395.64742389325,1
-405.254603968752,1
-412.949063723166,1
-347.78244796792,1
-339.253882876858,1
-442.296505416542,1
-440.499027353023,1
-352.698665764018,1
-355.745164217392,1
-336.110797419802,1
-325.0512264086,1
-388.390219931997,1
-404.71995780581,1
-328.433522358328,1
-308.926677467331,1
-319.561994610171,1
-337.288637607328,1
-337.51009880734,1
-316.680073552962,1
-336.625230114873,1
-315.951820008447,1
-320.343135376282,1
-346.382431684333,1
-324.932423993897,1
-314.297105338503,1
-320.223275779552,1
-330.194173235556,1
-388.617247305024,1
-313.083962480023,1
-356.814924519199,1
-406.537343582292,1
-350.958330754028,1
-450.326162107564,1
-370.694479317941,1
-375.195570441826,1
-334.660075294607,1
-403.08895146533,1
-300.582723919862,1
-346.449058364096,1
-379.309815451132,1
-320.537890905096,1
-308.563782957372,1
-332.202341749291,1
-334.939034936469,1
-328.366839420499,1
-361.684158252459,1
-308.041035597807,1
-322.982930331994,1
-349.961839785227,1
-356.828990197066,1
-341.815605403098,1
-320.483176378818,1
-368.134521398284,1
-340.025423162866,1
-358.009665527178,1
-426.519896925229,1
-345.175920975247,1
-402.259678993065,1
-436.826904928105,1
-455.142858014191,1
-385.178431603418,1
-406.856068350835,1
-374.81941154889,1
-342.927723364022,1
-352.026404216671,1
-331.70566851104,1
-340.016454473022,1
-337.143881031379,1
-346.992578601742,1
-340.477350177318,1
-295.505022623174,1
-302.833613629125,1
-324.425864751321,1
-319.85481192932,1
-332.66833080861,1
-333.633039868513,1
-344.160061869355,1
-346.377977329859,1
-353.794954987184,1
-339.253174288476,1
-273.227701858398,1
-319.048466079758,1
-315.800503278788,1
-307.611940177448,1
-298.264731362354,1
-332.845617467516,1
-341.878388294288,1
-324.819392268137,1
-323.541007229659,1
-342.259112997115,1
-321.241645543034,1
-325.431609234468,1
-313.005164538337,1
-326.990655085148,1
-337.375626460657,1
-349.05909903439,1
-339.740000873782,1
-327.421733250654,1
-329.026199683807,1
-341.21755088032,1
-347.862567898141,1
-342.372550516216,1
-340.787724477644,1
-339.61033287862,1
-343.958990270355,1
-352.669311820589,1
-330.520090142709,1
-341.780469818818,1
-336.993660378947,1
-322.67939239248,1
-320.295653005469,1
-335.520841235399,1
-343.971284285845,1
-287.486149884634,1
-397.196493821408,1
-351.632453015326,1
-313.027275391536,1
-331.406557018388,1
-335.109623082199,1
-346.731489907112,1
-378.529437988383,1
-348.038352243558,1
-408.426531678038,1
-327.473032323211,1
-387.487549200384,1
-386.193301125482,1
-316.126545429065,1
-470.083721636643,1
-436.104960277122,1
-413.005840041013,1
-500.474699828093,1
-368.569378820082,1
-494.679553882009,1
-471.8155542961,1
