matrix_tr1,matrix_tr2
-275.920182431491,1
-268.312344077181,1
-264.089599534978,1
-260.164379539433,1
-250.330062368449,1
-261.162322229269,1
-269.906155445814,1
-273.83738827204,1
-263.181231745893,1
-264.159919377032,1
-293.511100818017,1
-277.296953585018,1
-263.648916501977,1
-267.180270992269,1
-284.674079697654,1
-315.23843710593,1
-294.669978571592,1
-273.998363330784,1
-278.834801718612,1
-278.674730235679,1
-271.221309099203,1
-291.57006259978,1
-313.377247663597,1
-276.71543107373,1
-275.470891985981,1
-265.829274576544,1
-294.095599316437,1
-276.60074332409,1
-283.718485166701,1
-277.979704044987,1
-266.917011874427,1
-265.449312551754,1
-268.117364779641,1
-271.971231531774,1
-280.325241011795,1
-285.467925525827,1
-263.656190229248,1
-268.072037518427,1
-275.185880227439,1
-282.367826228279,1
-255.287754417123,1
-259.357582279443,1
-273.516596994754,1
-292.30756939813,1
-267.683539552506,1
-245.520474546518,1
-264.69492797142,1
-263.014871976493,1
-278.299537681599,1
-277.39740840003,1
-270.09681692259,1
-347.712581557254,1
-352.99129971472,1
-385.963841349436,1
-312.372635698578,1
-338.933244353525,1
-334.692270905979,1
-243.378761677992,1
-292.433508330683,1
-344.742294980979,1
-328.595303039703,1
-254.380107532298,1
-287.558698987514,1
-404.649532347117,1
-350.168064166756,1
-255.34360151855,1
-334.171351836749,1
-320.781702223312,1
-406.528332577813,1
-497.809405254915,1
-333.321444001232,1
-402.722997809135,1
-401.758697647967,1
-336.886124302746,1
-382.405990057845,1
-355.40440703727,1
-380.982690646235,1
-333.05659253848,1
-348.73639237189,1
-401.667244524824,1
-323.358301821506,1
-309.606136292514,1
-394.170998293001,1
-421.575827891732,1
-434.150766714609,1
-454.060926230475,1
-334.350370850067,1
-310.662799896749,1
-603.697649245148,1
-502.085998998882,1
-275.118140558912,1
-367.468314253967,1
-316.745984407929,1
-470.618119900002,1
-363.189213377751,1
-302.38701267366,1
-364.903845694845,1
-392.87428495936,1
-334.351518778482,1
-347.154350614745,1
-447.349776293493,1
-409.150461741525,1
-427.31904467383,1
-431.058758853781,1
-498.531148769143,1
-388.012697570347,1
-436.731134319459,1
-369.791325588224,1
-398.572337515209,1
-439.897300941305,1
