matrix_tr1,matrix_tr2
-87.6249111517602,1
-73.3369584758716,1
-71.9265340686394,1
-72.3982719180333,1
-60.012849736831,1
-72.4080773736371,1
-81.6309149328794,1
-77.1263185203311,1
-72.4658399373614,1
-66.0786577166435,1
-100.959785440823,1
-92.5600939548762,1
-73.6233979119708,1
-79.4832378477753,1
-99.1768724066289,1
-108.890728652023,1
-102.53036229404,1
-76.8340675790297,1
-94.2370620031252,1
-89.683955175256,1
-90.8913456802412,1
-89.9585414601613,1
-116.750884993656,1
-74.4212685774094,1
-78.8235170594925,1
-76.9490694316539,1
-99.7426221857112,1
-87.0976811953054,1
-96.8625468226369,1
-86.7675512825761,1
-79.2761667159478,1
-77.966677331739,1
-73.6539286927252,1
-76.1154386930368,1
-85.6993444900812,1
-101.023016014975,1
-83.6544789982389,1
-70.4700001362174,1
-81.3690494564815,1
-83.7175957669305,1
-63.558047444769,1
-67.7828564767008,1
-74.1094963128071,1
-110.551676569226,1
-81.4039392688761,1
-57.1894025852005,1
-67.6433555641973,1
-72.5310696875459,1
-92.1024606537362,1
-93.5716787699957,1
-91.644396262033,1
-166.311832024124,1
-155.862690721484,1
-201.929469797864,1
-111.064881054683,1
-140.44205420375,1
-112.690810537009,1
-83.7914090364989,1
-153.921106912886,1
-168.526486142981,1
-151.618030371411,1
-47.8910322876191,1
-142.688396495578,1
-253.686871861838,1
-148.340805826253,1
-99.9806579147844,1
-149.74811115506,1
-161.78550569814,1
-194.206568720565,1
-246.301856474909,1
-184.134221404072,1
-230.931505417765,1
-188.858872979124,1
-130.75283219513,1
-189.361732395556,1
-188.81088542626,1
-214.299204003206,1
-143.787394963128,1
-153.434863899903,1
-149.675453555353,1
-156.931674529376,1
-152.717893089698,1
-223.485084499325,1
-235.184002951222,1
-216.497188616289,1
-263.463138326103,1
-120.106199658557,1
-99.7928119090729,1
-378.907166417832,1
-295.3938207073,1
-59.7925914766347,1
-152.244920540717,1
-83.746140730065,1
-247.986090702067,1
-136.311886947611,1
-90.4549405089539,1
-163.529717932749,1
-236.664488998523,1
-171.320874409759,1
-260.933636938957,1
-251.380162164494,1
-175.835158110472,1
-231.328235972014,1
-266.132545731684,1
-315.284220683454,1
-164.903546607834,1
-221.637830092014,1
-186.212837000076,1
-184.469624150118,1
-279.618991887188,1
-174.637658146322,1
-237.690487364568,1
-147.592167828533,1
-126.519652595653,1
-248.092857134944,1
-149.557965685405,1
-168.983349711696,1
-251.272736306704,1
-212.868677286477,1
-122.072203836436,1
-87.7119754190057,1
-127.802288562128,1
-147.465742342256,1
-203.450322374936,1
-158.106478961403,1
-181.502043611867,1
-116.257083285716,1
-137.086377131385,1
-159.109793602899,1
-122.394684359842,1
-82.1595589627253,1
-302.451137557779,1
-226.183633163988,1
-251.646557766529,1
-145.431297378194,1
-140.106318409355,1
-192.169340733626,1
-329.975000634701,1
-263.327794701615,1
-270.986188017526,1
-165.463371560567,1
-125.336646677672,1
-91.7937126691947,1
-148.336745070491,1
-199.195941533012,1
-226.394997391174,1
-304.135198834465,1
-318.9379849293,1
-225.306427575616,1
-107.62064305934,1
-85.7787012989603,1
-234.248458764633,1
-319.736594832239,1
-261.645655831022,1
-210.572173112129,1
-391.858788842973,1
-257.578389953175,1
-237.621442347849,1
-205.424742796711,1
-270.822309552247,1
-195.998298871124,1
-158.844599344574,1
-129.037845146062,1
-230.559816187066,1
-198.790305928641,1
-268.628819988989,1
-138.50641423984,1
-160.025602474119,1
-50.6760640711501,1
-185.021352415073,1
-232.618398659864,1
11.3126701608201,1
-150.968139138394,1
-253.253988865235,1
-227.252739466713,1
-76.6072793336714,1
-113.42643961813,1
-171.457863252674,1
-74.3874957448381,1
-49.1107295987537,1
-119.379725610732,1
-50.7763912196853,1
-68.5029989179856,1
-85.7393416467801,1
-67.8480704065726,1
-74.3637518344132,1
-57.7030058081564,1
-62.4556287895636,1
-87.4302289749845,1
-93.6840667477571,1
-51.294454932372,1
-75.9389772221234,1
-122.036876620571,1
-97.8292114639893,1
-72.0417405374162,1
-63.8435065631929,1
-51.4221813132745,1
-74.906738806409,1
-65.1874221122138,1
-61.6982927898615,1
-77.818882046892,1
-53.4166586736044,1
-57.1210381390438,1
-72.6491777964952,1
-69.6711715017807,1
