matrix_tr1,matrix_tr2
-151.937284835158,1
-119.565396805826,1
-120.887141909483,1
-146.642384358943,1
-129.74865094036,1
-136.452007064059,1
-146.053851657819,1
-126.866237325971,1
-147.275467496061,1
-140.134457833717,1
-148.353271831293,1
-162.460683826497,1
-143.839934917833,1
-136.962153271863,1
-141.732104197811,1
-150.494335215676,1
-138.496420243403,1
-135.847690503331,1
-142.881887304283,1
-132.182531136864,1
-141.9867151094,1
-155.054773925393,1
-161.360375119431,1
-149.065391317112,1
-128.858712917726,1
-122.361115453672,1
-126.910230633508,1
-142.633028359629,1
-142.801595664144,1
-139.083383478459,1
-151.136366153113,1
-140.00443988543,1
-137.017277364198,1
-130.489618905255,1
-153.287686423482,1
-209.305528694721,1
-163.839798841228,1
-187.731607218647,1
-177.998502082931,1
-169.495363258869,1
-269.21215558396,1
-180.902140287176,1
-186.741377498713,1
-156.891757021246,1
-181.659922300696,1
-152.965335283793,1
-243.032552785524,1
-133.35231638543,1
-198.458093077842,1
-215.237780594481,1
-158.69222381944,1
-221.139745619997,1
-173.030212677063,1
-191.952399787009,1
-203.270412945703,1
-183.584807240502,1
-198.10539898193,1
-231.119934895681,1
-163.898254196848,1
-190.816678747257,1
-140.274052710988,1
-236.505863456763,1
-184.38385686984,1
-159.013685678912,1
-171.713959536986,1
-176.366067003962,1
-199.28803314388,1
-182.448557989978,1
-197.260626350631,1
-212.398690530171,1
-161.416022605281,1
-207.064521511146,1
-169.966106484273,1
-211.605386097522,1
-175.604581714522,1
-142.240723822597,1
-181.420041849346,1
-171.845323535787,1
-170.424358783146,1
-187.051974294627,1
-172.760100805914,1
-166.739580294657,1
-137.357875329436,1
-147.249706226028,1
-173.489236701385,1
-204.848463071535,1
-159.842286702308,1
-178.221922950731,1
-185.840737682384,1
-142.201731517169,1
-138.102496003136,1
-219.600877814111,1
-204.73022302891,1
-224.342269672687,1
-150.660338673566,1
-200.30348345178,1
-177.956528134962,1
-213.19092476729,1
-196.401699567809,1
-152.358416577645,1
-172.531038641481,1
-125.715078864245,1
-155.724418723355,1
-178.054614677733,1
-147.316009226939,1
-221.604827335934,1
-248.262279715866,1
-176.866910803257,1
-181.176426057695,1
-236.832691304748,1
-178.875675688513,1
-152.753718195054,1
-179.642111330264,1
-211.768823509934,1
-157.697069069284,1
-234.165312787604,1
-204.668213175174,1
-177.358418702967,1
-222.470942875229,1
-110.164293645529,1
-144.024085237779,1
-116.883010563282,1
-141.336616765506,1
-154.47366905609,1
-126.431596810713,1
-120.219710260366,1
-151.202315397523,1
-127.394644115226,1
-141.447342111655,1
-145.999914867102,1
-134.686568211014,1
-135.021874895361,1
-107.261090805274,1
-121.867896392626,1
-122.969554463514,1
