matrix_tr1,matrix_tr2
-509.773938737722,1
-508.029837816133,1
-505.901848346541,1
-509.071752560407,1
-496.769981226277,1
-511.961968696718,1
-526.403132043961,1
-506.142201825718,1
-497.49936866879,1
-511.345463401538,1
-529.654496347591,1
-515.031826563003,1
-496.788545016431,1
-510.383231940943,1
-527.911962957757,1
-546.146598297263,1
-535.18054075371,1
-504.273517277846,1
-521.50744879223,1
-514.591258230509,1
-516.781239853225,1
-522.545356884351,1
-546.077852216519,1
-501.734301856075,1
-514.683692594532,1
-521.509510477528,1
-530.620162187045,1
-521.767919460575,1
-529.770560916202,1
-505.360706958433,1
-511.318642129481,1
-509.890250662077,1
-506.751881681123,1
-512.053366412951,1
-514.116557704347,1
-527.681165465522,1
-504.093881605449,1
-511.567663576687,1
-511.507214864128,1
-512.086746281164,1
-498.0584191107,1
-497.262204952766,1
-508.493207820361,1
-541.565299296936,1
-512.429096118815,1
-489.480331388626,1
-496.603862639381,1
-500.553127353302,1
-515.732462565479,1
-517.291139167556,1
-542.65837871312,1
-545.729711273108,1
-600.235241044758,1
-614.586640507309,1
-525.758829244229,1
-566.026559763113,1
-553.357213583199,1
-558.474343116602,1
-580.775752228334,1
-598.154611665686,1
-584.742372925259,1
-468.997281959347,1
-589.940523714996,1
-731.952745416176,1
-581.022193275958,1
-533.883210353,1
-550.679521123358,1
-565.036631167321,1
-594.09863386764,1
-632.045746683707,1
-587.948781754339,1
-638.974703542516,1
-619.348508029707,1
-548.736321864187,1
-576.814356147391,1
-573.759453983529,1
-605.209728275198,1
-604.566386400262,1
-571.563592013003,1
-564.831933282389,1
-596.86883637881,1
-595.217500591102,1
-652.995544848793,1
-628.063563163893,1
-614.498914030207,1
-622.997206632879,1
-576.211213057335,1
-559.766833551281,1
-772.085299357935,1
-707.909242652702,1
-470.204237706614,1
-595.729881823735,1
-558.274419622046,1
-656.957005379543,1
-568.657731218859,1
-534.442492814271,1
-573.778007751124,1
-661.982066532239,1
-608.68598803026,1
-673.380501371496,1
-656.941360658894,1
-612.959062290515,1
-615.361282757476,1
-661.721613637453,1
-672.318277168187,1
-503.890077330411,1
-616.190365513357,1
-578.5924875865,1
-563.679143978644,1
-666.285891041244,1
-578.265383686268,1
-640.677267912307,1
-575.526459861226,1
-516.013595345446,1
-656.790136127148,1
-576.820414756132,1
-632.50161384715,1
-598.143428105512,1
-641.767709205044,1
-537.552724484868,1
-530.026486574961,1
-549.122786629158,1
-549.773155627282,1
-577.623534149037,1
-638.55880686006,1
-605.50577723981,1
-536.884383917962,1
-593.332459579918,1
-581.018604053033,1
-566.415543027207,1
-550.750544288857,1
-760.612363275277,1
-639.011110436375,1
-587.161893585379,1
-548.586619850654,1
-535.236626049026,1
-595.062725858891,1
-689.900737871509,1
-597.875002788627,1
-646.660890344599,1
-541.987198608663,1
-584.478726589889,1
-537.342228525533,1
-526.270796441218,1
-631.696982339573,1
-698.87730332405,1
-772.438424771384,1
-719.810897568683,1
-569.332364889481,1
-493.624449671519,1
-511.535333343766,1
-656.319214254297,1
-729.932467223223,1
-679.548865670235,1
-639.166953128021,1
-802.721701934523,1
-725.600537184774,1
-706.531194932604,1
-643.253086016343,1
-691.05771176858,1
-615.474295642133,1
-607.697216333162,1
-576.376589715546,1
-647.961689006557,1
-604.769938633689,1
-672.823689932531,1
-611.182090889959,1
-525.422209045223,1
-449.172031180619,1
-537.453778929522,1
-585.62009856555,1
-452.367005525045,1
-592.54331260908,1
-667.821544366161,1
-613.422495911596,1
-543.915598610043,1
-599.657458586323,1
-607.288895734288,1
-507.850980740436,1
-495.019871723847,1
-571.034290922758,1
-498.25084850764,1
-493.411277695267,1
-509.834462553574,1
-497.891458002626,1
-490.691510475795,1
-467.149718740305,1
-468.869836939758,1
-507.462228748541,1
-498.25601787579,1
-464.718835464152,1
-484.391516525375,1
-516.938443114942,1
-504.982058872594,1
-483.666439791684,1
-476.863993025923,1
-474.735410118142,1
-474.421515151606,1
-466.185056854837,1
-468.714114155964,1
-485.131846157111,1
-454.700648702383,1
-465.48478620609,1
-482.293349463325,1
-482.710246740478,1
-501.613779998654,1
-466.728084227106,1
-485.778845543957,1
-518.880126355118,1
-504.225156061884,1
-511.854394887795,1
-517.602353700606,1
-515.343765155847,1
-531.115012701367,1
-518.954234246188,1
-513.775992799178,1
-513.574834862376,1
-501.562785242589,1
-510.962878827111,1
-562.29209686272,1
-532.970204902601,1
-563.468974294399,1
-614.05423950238,1
-562.109092828682,1
-578.192869594045,1
-517.03139333967,1
-553.941828140636,1
-548.08898317019,1
-548.737571162845,1
-503.724287123073,1
-494.368889636328,1
-544.189779090917,1
-576.692816425191,1
-544.250455485643,1
-525.614600146383,1
-516.410524746658,1
-538.116473687121,1
-539.140389867704,1
-527.027552593408,1
-519.844381208096,1
-548.529620035065,1
-539.144405035533,1
-622.077440010343,1
-550.154347988799,1
-530.429537810469,1
-546.380251893914,1
-567.014263506263,1
-552.818860096155,1
-571.704729096489,1
-597.333571480809,1
-607.00414583246,1
-640.439480108349,1
-539.621306498583,1
-578.119226902054,1
-604.302488946465,1
-532.529460220752,1
-559.220663456187,1
-606.4428007738,1
-571.924771866246,1
-506.11342311392,1
-539.89201537206,1
-533.549484304733,1
-582.643678064409,1
-613.949180573934,1
-663.600593252948,1
-692.414328763987,1
-734.002044503863,1
-606.576861061039,1
-595.688849545156,1
-727.107125887063,1
-603.747225292229,1
-592.022059317713,1
-647.556803098069,1
-544.279295319997,1
-575.862715582964,1
-774.228657895006,1
-626.032096445695,1
-627.695461946666,1
-697.110466024209,1
-635.81183892587,1
-554.139986897549,1
-679.709301903006,1
-529.33566983269,1
-486.954486852259,1
-609.170930356156,1
-595.852142583105,1
-571.800595843092,1
-622.606243658378,1
-559.378970248141,1
-494.189661387792,1
-496.164265487742,1
-539.756963001645,1
-562.154231063852,1
-547.434784240589,1
-473.029006354728,1
-500.726641837878,1
-512.677225677583,1
-514.586880927658,1
-509.405076645183,1
-527.519257029523,1
-564.551830364727,1
-631.5513639759,1
-615.40195705279,1
-559.248246653309,1
-634.866995626014,1
-584.461757748133,1
-641.818369077328,1
-682.574054323636,1
-568.461503878395,1
-562.306347679483,1
-545.950797784759,1
-630.990879211493,1
-617.680561146843,1
