A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54
420000,9,1000,48,48,1047,106,19,1009,77,21.8787878787879,1015.24242424242,74.4848484848485,16.6590444923746,1015.13730480236,71.5333611744348,24.3136076128475,1015.29537424815,75.9114316460008,115.984848484849,110.876893939394,221.257575757576,10.7696261998664,10.5298097769805,14.8747294347687,2.4067481804838,3.70544993396312,2.22404822528983,0.456887396427948,0.751213256533695,0.119620662596973,19,1009,67,21.3103448275862,1014.75862068966,74.448275862069,-0,-0,-0,39,47,58,201.636741111739,220.098,241.374071606016,205361.322,0,26.9170867373339,0,24.8114396280788,0,55.4659444340081,1
420515,9,990,67,38,1028,106,29,1019,77,23.7272727272727,1014.12121212121,81.2121212121212,19.5492772667543,1014.05939272984,80.1458414282244,25.2772505217517,1014.15198191605,81.7616639811697,78.3295454545454,64.3598484848485,92.3598484848485,8.85039803932825,8.02245900487179,9.61040313851862,2.18893981470383,3.94576988140605,2.96011630444194,-0.164682287082921,-0.55838422642022,0.485373319909525,29,1009,77,23.7586206896552,1014.48275862069,80.7931034482759,-0,-0,-0,29,38,39,201.509578463966,221.574,119.522239148351,205093.974,0,18.524389525289,0,16.3061017946624,0,22.6296184931955,1
421031,9,1000,58,38,1028,106,19,1019,87,21.0909090909091,1015.93939393939,86.3333333333333,18.1175754220869,1015.87230463184,84.77879361834,22.2900983588787,1015.97279849055,87.068938204161,53.6477272727273,69.9962121212121,131.541666666667,7.32446088614905,8.36637389322352,11.4691615502907,2.55365622897256,2.5107159607766,2.6446762848777,0.0637028952540601,-0.502816235291316,-0.134276383123503,19,1019,77,21.0689655172414,1016.20689655172,86.6206896551724,-0,-0,-0,29,28,48,201.942142168912,222.426,155.558911219863,205975.158,0,12.8450510015318,0,17.6680422690692,0,29.595965280166,1
421546,9,1000,67,58,1038,116,29,1009,97,31.2727272727273,1014.72727272727,93.1212121212121,24.9395359469654,1014.60348074301,91.698519569327,33.4836006897633,1014.78954378818,93.7910314249586,147.642045454545,130.329545454545,129.109848484848,12.150804313071,11.4161966282359,11.362651472471,2.5407250093849,2.47028768562103,2.48149228228947,-0.0616517561065218,0.56248333494469,-0.282001587297027,38,1009,97,31.3103448275862,1014.13793103448,93.3448275862069,-0,-0,-0,49,38,49,201.881454458526,225.546,155.069416903028,205863.714,0,29.7200724026467,0,26.4014686527672,0,32.7455551109154,1
422062,38,990,67,77,1028,106,58,1009,87,58.2727272727273,1010.9696969697,88.1212121212121,56.6129765925008,1010.90661707562,86.89326627874,59.0344018861935,1011.00115397231,88.7109709316518,92.1420454545455,65.592803030303,107.547348484849,9.59906482187434,8.09893838909169,10.3705037719895,2.71007788214452,2.96504400004059,2.4172666528192,-0.184209015220426,-0.316620212010213,-0.143561594052419,58,1009,87,58.3793103448276,1011.20689655172,88.3448275862069,-0,-0,-0,39,38,39,201.281166023201,229.158,122.28346428225,204628.65,0,21.0679716867311,0,15.1489130690879,0,26.182178908272,1
422578,-155,942,48,77,1104,135,0,1000,77,-10.6666666666667,1007.33333333333,83,0,1005.31579482598,73.6707937151786,64.4054392583469,1008.36630549647,87.8557702352917,4160.35416666667,2147.22916666667,855.5625,64.5008074884855,46.338204180424,29.25,2.09038380413787,2.28823774928693,1.82001983193001,-0.459162625540735,0.58354450810924,0.429384611008301,-97,971,48,-7.41379310344828,1005.13793103448,81.8275862068966,0.684038435639042,0.684038435639042,0.684038435639042,232,162,87,200.635004106767,226.626,5187.56524903588,203676.522,0,636.807436266668,0,263.16839135136,0,141.50815395851,1
423093,-203,885,-38,155,1323,223,48,1019,48,22.0909090909091,1032.66666666667,51.7575757575758,71.3994255057596,1021.01650190238,283.545135553073,97.6113195124915,1039.09357352717,80.7082287119361,9322.46022727273,13731.1041666667,3954.81439393939,96.5528882388959,117.179794191092,62.8873150479442,3.1063047904202,3.49820402216243,3.19520204014106,-1.06432942502068,1.09690767186292,0.69265846837342,48,980,48,28.8275862068966,1023.79310344828,47.5172413793103,0.638161945314006,0.638161945314006,0.638161945314006,358,438,261,206.045252832045,233.682,16073.7435842991,216959.934,0,1481.3764632045,0,2879.8835233136,0,711.431735064991,1
423609,-9,885,-48,184,1285,145,48,971,77,55.1818181818182,1002.66666666667,73.7575757575758,0,994.220121244659,0,73.554556128582,1007.40491693592,90.5277456212885,2439.15340909091,9821.85416666667,2841.18939393939,49.3877860314765,99.1052681075364,53.3028084995471,3.56764135947811,4.20011254801199,2.14901488904633,1.00633966668714,1.3955359391311,-0.414656751985427,29,1009,29,51.0689655172414,992.931034482759,76.2413793103448,0.405020132624242,0.405020132624242,0.405020132624242,193,400,193,199.899313808318,225.186,10010.6952797129,203637.102,0,423.993609196776,0,1527.91660773592,0,397.056508667671,1
424125,-213,847,-135,291,1419,194,19,1000,87,25.3333333333333,1045.15151515152,69.6363636363636,-3190.14449633347,1026.8048193216,0,131.028333739021,1055.49669479694,97.2213968218931,17043.1041666667,22410.6950757576,4746.61363636364,130.549240390998,149.702020947473,68.8956721163502,2.32430944720534,3.55475482895143,3.75206635498062,0.222514142082773,1.11909085476786,-0.692734504333483,-67,971,106,22.1379310344828,1033.37931034483,72.5172413793103,0.725950145294373,0.725950145294373,0.725950145294373,504,572,329,209.43247869687,244.716,31845.3954121498,225857.352,0,1932.93369579657,0,4055.49601750229,0,992.057926637767,1
424640,-48,933,-29,145,1047,116,87,980,58,77.2424242424242,983.333333333333,51.969696969697,112.089459169883,982.546571336321,68.5481642921722,94.0688013846216,983.729730067249,64.6184606327438,2972.62689393939,804.104166666668,1520.7803030303,54.5218020056142,28.3567305355654,38.9971832704659,2.78801882470712,2.49990899415008,2.42567548023099,-0.804380470352691,0.316695010940886,-0.448909173723051,77,961,58,80.8620689655172,982.724137931035,53.1379310344828,0.405020132624242,0.405020132624242,0.405020132624242,193,114,145,196.004384754401,222.804,4018.25032513226,194188.236,0,438.453408672681,0,174.908981502948,0,229.5475976625,1
