TIME_SAMPLE,MINACCX,MINACCY,MINACCZ,MAXACCX,MAXACCY,MAXACCZ,MEDIANACCX,MEDIANACCY,MEDIANACCZ,MEANACCX,MEANACCY,MEANACCZ,ARMEMANX,ARMMEANY,ARMMEANZ,RMSX,RMSY,RMSZ,VARX,VARY,VARZ,STDX,STDY,STDZ,KURTX,KURTY,KURTZ,SKEWX,SKEWY,SKEWZ,MODEX,MODEY,MODEZ,TRIMX,TRIMY,TRIMZ,ENTROPYX,ENTROPYY,ENTROPYZ,RANGEX,RANGEY,RANGEZ,SMV,SMA,EVA,AAE,FIX,SLFX,FIY,SLFY,FIZ,SLFZ,FREEZE
750000,-106,933,-38,38,1066,97,-19,1019,14,-23.7168674698795,1017.45180722892,13.8313253012048,0,1017.08488756491,0,37.6906399169528,1017.6337749898,25.1175549420134,863.295107703541,372.564330047462,442.250164293538,29.3818840053449,19.3019255528422,21.0297447510315,2.62175473092809,4.22103588858014,4.33538157632592,-0.103009658362317,-0.364609628895632,0.437581099168867,-19,1028,19,-23.4133333333333,1017.59333333333,13.36,0.965802879510896,0.965802879510896,0.965802879510896,144,133,135,633.993849101628,664.38,865.150250057002,645924.66,0,2611.50465778963,0,1015.29776048655,0,869.471092514986,1
752593,-106,961,-67,48,1066,87,-29,1019,0,-29.5602409638554,1017.46987951807,2.95180722891566,0,1017.12520846026,0,39.8339172547143,1017.6418583211,28.4505489391639,717.253924790069,352.117269076305,805.573420956553,26.7815967557961,18.7647880104281,28.3826253358732,2.95521984632563,2.77903331145251,3.01584638997031,2.99149034341813e-05,-0.0751272509153635,0.237320765403532,-38,1028,9,-29.6266666666667,1017.62,2.61333333333333,0.998323990113006,0.998323990113006,0.998323990113006,154,105,154,634.109109335172,667.84125,1007.22141917468,646149.47625,0,2164.02711978445,0,993.467596435187,0,1715.26432424959,1
755187,-106,942,-67,19,1076,38,-48,1019,-9,-44.3674698795181,1018.76506024096,-8.86144578313253,0,1018.26935836987,0,49.810060918199,1019.01021844788,23.7949321322992,515.676268711208,502.605074844833,490.629171230376,22.7085065275374,22.4188553419846,22.1501505915959,3.03728101432556,3.17833088432831,3.07344550296287,0.444049520149133,-0.445670917099794,-0.139613320645424,-48,1019,-9,-44.84,1019.40666666667,-8.57333333333333,0.98570049225046,0.98570049225046,0.98570049225046,125,134,105,635.110019624623,673.73625,720.791148597021,648289.59375,0,1502.49658561655,0,1411.13453436448,0,806.983588205619,1
757781,-106,961,-77,9,1104,58,-38,1019,-19,-41.7710843373494,1017.90963855422,-14.7168674698795,0,1017.21120673258,0,50.3684018370095,1018.26269186225,26.9187756394623,796.953340635269,723.234209565535,511.113289521723,28.2303620351435,26.8930141405818,22.6078147887345,2.32213178184471,3.45406543977019,3.3287620036767,-0.0705971589181057,0.481236298795459,0.277932850235447,-48,1009,-19,-41.54,1017.03333333333,-15.1266666666667,0.981303978558843,0.981303978558843,0.981303978558843,115,143,135,634.64056116416,674.16,926.594503281483,647475.015,0,2456.99215189592,0,2056.42601771979,0,999.493734742952,1
760375,-116,933,-87,19,1123,48,-48,1009,-19,-45.2228915662651,1013.67469879518,-18.0361445783133,0,1012.59517922659,0,50.8088195550567,1014.22058031878,29.7639306252561,539.67729098211,1113.69959839357,563.986564439576,23.2309554470347,33.3721380554734,23.7484013028157,2.99466046869229,3.78333474033712,2.88336138890526,0.0221014978658459,0.437729347254956,0.0355886000824793,-58,1019,-9,-45.3466666666667,1012.66,-18.2133333333333,0.963200395742648,0.963200395742648,0.963200395742648,135,190,135,632.074635634792,674.14125,1232.92981279369,642488.98125,0,1421.41047993652,0,3413.11716188822,0,1094.73154120443,1
762968,-174,942,-106,0,1104,48,-77,1019,-19,-79.6686746987952,1015.53012048193,-18.4156626506024,0,1014.76394844683,0,85.0093191206082,1015.91428938346,31.2048227659671,884.816830960203,785.147572106607,638.450419861263,29.7458708220184,28.0204848656587,25.26757645405,3.00152316148719,3.41878817701009,3.86763425436457,0.149900557752024,0.175136792708245,-0.35169037348531,-87,1019,-9,-80.12,1015.28666666667,-17.8733333333333,0.960499876478778,0.960499876478778,0.960499876478778,174,162,154,634.683542438552,696.84,1137.88618526015,647575.65,0,2169.98236241327,0,2173.19205224546,0,1424.19729292489,1
765562,-145,961,-87,0,1085,48,-58,1019,-9,-61.9518072289157,1015.72289156627,-11.066265060241,0,1015.28047543754,0,67.5288425660714,1015.94455426928,25.6368287421008,726.494633077765,453.07426067908,538.02588535962,26.9535643853974,21.2855411178358,23.1953850013234,2.97806079185744,3.45375406891073,3.69255188704615,-0.0264126121896007,0.15417780008884,-0.2123952385842,-58,1019,-19,-61.8733333333333,1015.67333333333,-10.88,0.983134026901136,0.983134026901136,0.983134026901136,145,124,135,633.885868159226,683.28375,779.458077989432,645757.05375,0,2154.75079283046,0,1187.5892913372,0,1129.45850804941,1
768156,-106,971,-77,-9,1047,38,-58,1019,-9,-61.7289156626506,1016.51807228916,-12.921686746988,-53.045319157842,1016.31176551708,0,64.5477781387602,1016.62106883064,25.0595675882654,358.113946695875,210.675428988682,463.805951077035,18.9238988238649,14.5146625516642,21.5361545099638,2.91981281562348,3.11299184317681,3.21846999239738,0.0825978770071997,-0.0730572885431197,-0.290466174463138,-58,1019,-9,-61.8066666666667,1016.5,-12.4933333333333,0.9707151849327,0.9707151849327,0.9707151849327,97,76,115,634.248168095779,683.34,479.070119185792,646349.715,0,988.127192852611,0,418.60236597375,0,881.374402332908,1
770750,-106,961,-77,-19,1076,19,-67,1019,-19,-69.5542168674699,1016.07228915663,-20.855421686747,-64.7160235164216,1015.80063673012,0,71.4529923829781,1016.20903124344,28.4998414707068,269.363709382987,279.58262139467,379.578970427163,16.4123035976973,16.7207243083148,19.4827865159777,3.10164024993036,4.24983368929846,2.30660698401594,0.0780023465643172,0.464755155533517,-0.0833641769029222,-67,1019,-29,-69.5266666666667,1015.62666666667,-20.6733333333333,0.948709570224763,0.948709570224763,0.948709570224763,87,115,96,634.314281062484,690.1575,424.380814366066,646527.6075,0,699.027121138126,0,697.222689318524,0,617.611196450192,1
773343,-135,914,-97,0,1123,58,-77,1014,-9,-71.644578313253,1014.51204819277,-9.7289156626506,0,1013.89868916239,0,75.4320487319787,1014.81895530592,26.4099971943813,560.424424972617,626.590763052207,606.489704271631,23.673285048185,25.0317950425495,24.6270116796909,3.68465645760525,5.95022508830722,3.89956034258152,0.408871455727894,0.157314843176181,-0.245568822351599,-77,1009,-9,-72.1466666666667,1014.34,-9.46666666666667,0.982230929808499,0.982230929808499,0.982230929808499,135,209,155,633.494916431826,688.54875,712.830680699411,645062.50875,0,1605.01228472503,0,1422.77513123306,0,1329.67245473444,1
